"netID","wisID","probeID","daysSince1Jan2000","Temperature","time_stamp"
40960,192,1,2950.58338,9.8439,2008-01-29 14:00:04
40960,192,2,2950.58338,12.2525,2008-01-29 14:00:04
40960,193,1,2950.58338,NA,2008-01-29 14:00:04
40960,193,2,2950.58338,NA,2008-01-29 14:00:04
40960,192,1,2950.604213,9.5262,2008-01-29 14:30:04
40960,192,2,2950.604213,12.3063,2008-01-29 14:30:04
40960,192,1,2950.625046,9.059,2008-01-29 15:00:03
40960,192,2,2950.625046,15.5874,2008-01-29 15:00:03
40960,192,1,2950.64588,9.5559,2008-01-29 15:30:04
40960,192,2,2950.64588,15.2213,2008-01-29 15:30:04
40960,192,1,2950.666574,9.2862,2008-01-29 15:59:51
40960,192,2,2950.666574,12.1909,2008-01-29 15:59:51
40960,193,1,2950.666574,NA,2008-01-29 15:59:51
40960,193,2,2950.666574,NA,2008-01-29 15:59:51
40960,192,1,2950.687546,9.4591,2008-01-29 16:30:03
40960,192,2,2950.687546,11.1294,2008-01-29 16:30:03
40960,193,1,2950.687546,NA,2008-01-29 16:30:03
40960,193,2,2950.687546,NA,2008-01-29 16:30:03
40960,192,1,2950.70838,9.2002,2008-01-29 17:00:04
40960,192,2,2950.70838,9.0141,2008-01-29 17:00:04
40960,193,1,2950.70838,NA,2008-01-29 17:00:04
40960,193,2,2950.70838,NA,2008-01-29 17:00:04
40960,193,1,2950.729213,NA,2008-01-29 17:30:04
40960,193,2,2950.729213,NA,2008-01-29 17:30:04
40960,192,1,2950.730139,9.6276,2008-01-29 17:31:24
40960,192,2,2950.730139,7.5785,2008-01-29 17:31:24
40960,192,1,2950.750046,9.3778,2008-01-29 18:00:03
40960,192,2,2950.750046,4.6419,2008-01-29 18:00:03
40960,192,1,2950.77088,10.0038,2008-01-29 18:30:04
40960,192,2,2950.77088,2.4507,2008-01-29 18:30:04
40960,192,1,2950.792361,9.3935,2008-01-29 19:00:59
40960,192,2,2950.792361,1.893,2008-01-29 19:00:59
40960,192,1,2950.812546,8.7833,2008-01-29 19:30:03
40960,192,2,2950.812546,1.2095,2008-01-29 19:30:03
40960,192,1,2950.83338,8.7303,2008-01-29 20:00:04
40960,192,2,2950.83338,0.4604,2008-01-29 20:00:04
40960,192,1,2950.85463,8.9222,2008-01-29 20:30:40
40960,192,2,2950.85463,0.15,2008-01-29 20:30:40
40960,192,1,2950.875046,8.5535,2008-01-29 21:00:03
40960,192,2,2950.875046,-0.2894,2008-01-29 21:00:03
40960,192,1,2950.89588,8.9299,2008-01-29 21:30:04
40960,192,2,2950.89588,-1.2365,2008-01-29 21:30:04
40960,192,1,2950.916852,8.0644,2008-01-29 22:00:16
40960,192,2,2950.916852,-0.915,2008-01-29 22:00:16
40960,192,1,2950.937546,8.3786,2008-01-29 22:30:03
40960,192,2,2950.937546,-1.9912,2008-01-29 22:30:03
40960,192,1,2950.95838,8.2578,2008-01-29 23:00:04
40960,192,2,2950.95838,-2.1149,2008-01-29 23:00:04
40960,192,1,2950.979213,8.0749,2008-01-29 23:30:04
40960,192,2,2950.979213,-2.3021,2008-01-29 23:30:04
40960,192,1,2951.000046,7.9551,2008-01-30 00:00:03
40960,192,2,2951.000046,-2.4246,2008-01-30 00:00:03
40960,192,1,2951.02088,7.9599,2008-01-30 00:30:04
40960,192,2,2951.02088,-2.8018,2008-01-30 00:30:04
40960,192,1,2951.041713,7.9648,2008-01-30 01:00:04
40960,192,2,2951.041713,-3.2429,2008-01-30 01:00:04
40960,192,1,2951.062546,7.4099,2008-01-30 01:30:03
40960,192,2,2951.062546,-3.174,2008-01-30 01:30:03
