"netID","wisID","probeID","daysSince1Jan2000","Moisture","time_stamp"
1335,302,1,4387.416609,20.230325,2012-01-05 09:59:55
1335,151,1,4387.416609,21.014285,2012-01-05 09:59:55
1335,302,2,4387.416609,26.61529,2012-01-05 09:59:55
1335,151,2,4387.416609,29.920015,2012-01-05 09:59:55
1335,141,2,4387.416609,32.38379,2012-01-05 09:59:55
1335,156,2,4387.416609,32.663875,2012-01-05 09:59:55
1335,156,1,4387.416609,35.57662,2012-01-05 09:59:55
1335,141,1,4387.416609,39.328925,2012-01-05 09:59:55
1335,181,2,4387.500081,10.877015,2012-01-05 12:00:06
1335,181,1,4387.500081,14.79751,2012-01-05 12:00:06
1335,302,1,4387.500081,20.174725,2012-01-05 12:00:06
1335,151,1,4387.500081,21.014285,2012-01-05 12:00:06
1335,157,1,4387.500081,23.14307,2012-01-05 12:00:06
1335,157,2,4387.500081,25.159265,2012-01-05 12:00:06
1335,302,2,4387.500081,26.503395,2012-01-05 12:00:06
1335,151,2,4387.500081,30.143805,2012-01-05 12:00:06
1335,148,1,4387.500081,31.264145,2012-01-05 12:00:06
1335,148,2,4387.500081,31.43164,2012-01-05 12:00:06
1335,141,2,4387.500081,32.49638,2012-01-05 12:00:06
1335,156,2,4387.500081,34.62447,2012-01-05 12:00:06
1335,156,1,4387.500081,35.464725,2012-01-05 12:00:06
1335,141,1,4387.500081,39.04884,2012-01-05 12:00:06
1335,152,1,4387.500266,31.99181,2012-01-05 12:00:22
1335,152,2,4387.500266,32.72017,2012-01-05 12:00:22
1335,181,2,4387.583275,10.821415,2012-01-05 13:59:54
1335,135,2,4387.583275,14.461825,2012-01-05 13:59:54
1335,181,1,4387.583275,14.9657,2012-01-05 13:59:54
1335,302,1,4387.583275,20.062135,2012-01-05 13:59:54
1335,151,1,4387.583275,21.014285,2012-01-05 13:59:54
1335,135,1,4387.583275,22.358415,2012-01-05 13:59:54
1335,157,1,4387.583275,23.086775,2012-01-05 13:59:54
1335,157,2,4387.583275,25.04737,2012-01-05 13:59:54
1335,302,2,4387.583275,26.3915,2012-01-05 13:59:54
1335,151,2,4387.583275,29.975615,2012-01-05 13:59:54
1335,148,1,4387.583275,30.927765,2012-01-05 13:59:54
1335,148,2,4387.583275,31.37604,2012-01-05 13:59:54
1335,152,1,4387.583275,31.99181,2012-01-05 13:59:54
1335,141,2,4387.583275,32.55198,2012-01-05 13:59:54
1335,152,2,4387.583275,32.608275,2012-01-05 13:59:54
1335,156,2,4387.583275,33.224045,2012-01-05 13:59:54
1335,156,1,4387.583275,35.40843,2012-01-05 13:59:54
1335,141,1,4387.583275,39.552715,2012-01-05 13:59:54
1335,181,2,4387.666609,10.93331,2012-01-05 15:59:55
1335,135,2,4387.666609,14.40553,2012-01-05 15:59:55
1335,181,1,4387.666609,15.077595,2012-01-05 15:59:55
1335,302,1,4387.666609,20.006535,2012-01-05 15:59:55
1335,151,1,4387.666609,21.014285,2012-01-05 15:59:55
1335,135,1,4387.666609,22.302815,2012-01-05 15:59:55
1335,157,1,4387.666609,23.086775,2012-01-05 15:59:55
1335,157,2,4387.666609,24.93478,2012-01-05 15:59:55
1335,302,2,4387.666609,26.3915,2012-01-05 15:59:55
1335,151,2,4387.666609,29.807425,2012-01-05 15:59:55
1335,148,1,4387.666609,30.98406,2012-01-05 15:59:55
1335,148,2,4387.666609,31.37604,2012-01-05 15:59:55
1335,141,2,4387.666609,32.608275,2012-01-05 15:59:55
1335,156,2,4387.666609,32.94396,2012-01-05 15:59:55
1335,156,1,4387.666609,35.352135,2012-01-05 15:59:55
1335,141,1,4387.666609,39.720905,2012-01-05 15:59:55
1335,181,2,4387.750081,10.93331,2012-01-05 18:00:06
1335,135,2,4387.750081,14.34993,2012-01-05 18:00:06
1335,181,1,4387.750081,15.13389,2012-01-05 18:00:06
1335,300,2,4387.750081,15.30208,2012-01-05 18:00:06
1335,302,1,4387.750081,20.006535,2012-01-05 18:00:06
1335,151,1,4387.750081,21.014285,2012-01-05 18:00:06
1335,135,1,4387.750081,22.19092,2012-01-05 18:00:06
1335,157,1,4387.750081,23.086775,2012-01-05 18:00:06
1335,157,2,4387.750081,24.93478,2012-01-05 18:00:06
1335,300,1,4387.750081,26.335205,2012-01-05 18:00:06
1335,302,2,4387.750081,26.335205,2012-01-05 18:00:06
1335,151,2,4387.750081,29.920015,2012-01-05 18:00:06
1335,148,1,4387.750081,31.37604,2012-01-05 18:00:06
1335,148,2,4387.750081,31.37604,2012-01-05 18:00:06
1335,141,2,4387.750081,32.608275,2012-01-05 18:00:06
1335,156,2,4387.750081,32.94396,2012-01-05 18:00:06
1335,156,1,4387.750081,35.352135,2012-01-05 18:00:06
1335,141,1,4387.750081,40.504865,2012-01-05 18:00:06
1335,181,2,4387.833275,10.877015,2012-01-05 19:59:54
1335,135,2,4387.833275,14.40553,2012-01-05 19:59:54
1335,181,1,4387.833275,15.18949,2012-01-05 19:59:54
1335,302,1,4387.833275,20.006535,2012-01-05 19:59:54
1335,151,1,4387.833275,21.014285,2012-01-05 19:59:54
1335,135,1,4387.833275,22.302815,2012-01-05 19:59:54
1335,157,1,4387.833275,23.14307,2012-01-05 19:59:54
1335,157,2,4387.833275,25.04737,2012-01-05 19:59:54
1335,302,2,4387.833275,26.335205,2012-01-05 19:59:54
1335,151,2,4387.833275,30.08751,2012-01-05 19:59:54
1335,148,2,4387.833275,31.37604,2012-01-05 19:59:54
1335,148,1,4387.833275,31.76802,2012-01-05 19:59:54
1335,141,2,4387.833275,32.55198,2012-01-05 19:59:54
1335,156,2,4387.833275,32.88836,2012-01-05 19:59:54
1335,156,1,4387.833275,35.40843,2012-01-05 19:59:54
1335,141,1,4387.833275,40.673055,2012-01-05 19:59:54
1335,135,2,4387.916609,14.461825,2012-01-05 21:59:55
1335,302,1,4387.916609,20.006535,2012-01-05 21:59:55
1335,151,1,4387.916609,21.014285,2012-01-05 21:59:55
1335,135,1,4387.916609,22.24652,2012-01-05 21:59:55
1335,157,1,4387.916609,23.14307,2012-01-05 21:59:55
1335,157,2,4387.916609,25.10297,2012-01-05 21:59:55
1335,302,2,4387.916609,26.335205,2012-01-05 21:59:55
1335,151,2,4387.916609,30.03191,2012-01-05 21:59:55
1335,148,2,4387.916609,31.319745,2012-01-05 21:59:55
1335,148,1,4387.916609,31.879915,2012-01-05 21:59:55
1335,141,2,4387.916609,32.49638,2012-01-05 21:59:55
1335,156,2,4387.916609,32.88836,2012-01-05 21:59:55
1335,156,1,4387.916609,35.352135,2012-01-05 21:59:55
1335,141,1,4387.916609,41.009435,2012-01-05 21:59:55
1335,135,2,4387.999803,14.461825,2012-01-05 23:59:42
1335,300,2,4387.999803,15.35768,2012-01-05 23:59:42
1335,302,1,4387.999803,20.006535,2012-01-05 23:59:42
1335,151,1,4387.999803,21.014285,2012-01-05 23:59:42
1335,135,1,4387.999803,22.302815,2012-01-05 23:59:42
1335,157,1,4387.999803,23.14307,2012-01-05 23:59:42
1335,157,2,4387.999803,25.04737,2012-01-05 23:59:42
1335,300,1,4387.999803,26.335205,2012-01-05 23:59:42
1335,302,2,4387.999803,26.3915,2012-01-05 23:59:42
