"netID","wisID","probeID","daysSince1Jan2000","Temperature","time_stamp"
6094,500,1,4365.562546,23.56,2011-12-14 13:30:03
6094,500,2,4365.562546,23.56,2011-12-14 13:30:03
6094,500,1,4365.583333,23.56,2011-12-14 13:59:59
6094,500,2,4365.583333,23.56,2011-12-14 13:59:59
6094,500,1,4365.604167,23.56,2011-12-14 14:30:00
6094,500,2,4365.604167,23.56,2011-12-14 14:30:00
2311,500,1,4366.708333,14.81,2011-12-15 16:59:59
2311,500,2,4366.708333,17.44,2011-12-15 16:59:59
2311,192,1,4366.729167,14.63,2011-12-15 17:30:00
2311,500,1,4366.729167,14.25,2011-12-15 17:30:00
2311,500,2,4366.729167,16.5,2011-12-15 17:30:00
2311,192,3,4366.729213,16.31,2011-12-15 17:30:04
2311,192,3,4366.749954,14.25,2011-12-15 17:59:56
2311,192,1,4366.750046,13.38,2011-12-15 18:00:03
2311,193,1,4366.750046,13.5,2011-12-15 18:00:03
2311,193,2,4366.750046,14.25,2011-12-15 18:00:03
2311,500,1,4366.750046,13.56,2011-12-15 18:00:03
2311,500,2,4366.750046,15.13,2011-12-15 18:00:03
2311,193,1,4366.770787,12.63,2011-12-15 18:29:55
2311,193,2,4366.770787,13.31,2011-12-15 18:29:55
2311,192,1,4366.770833,12.5,2011-12-15 18:29:59
2311,500,1,4366.770833,13.25,2011-12-15 18:29:59
2311,500,2,4366.770833,14.94,2011-12-15 18:29:59
2311,192,3,4366.77088,13.19,2011-12-15 18:30:04
2311,192,1,4366.791667,12.25,2011-12-15 19:00:00
2311,500,1,4366.791667,13.25,2011-12-15 19:00:00
2311,500,2,4366.791667,14.75,2011-12-15 19:00:00
2311,192,3,4366.791713,13.06,2011-12-15 19:00:04
2311,193,2,4366.791713,13.19,2011-12-15 19:00:04
2311,193,1,4366.791713,12.5,2011-12-15 19:00:04
2311,192,3,4366.812454,12.56,2011-12-15 19:29:56
2311,192,1,4366.812546,11.94,2011-12-15 19:30:03
2311,193,2,4366.812546,12.81,2011-12-15 19:30:03
2311,193,1,4366.812546,12.13,2011-12-15 19:30:03
2311,500,1,4366.812546,13.06,2011-12-15 19:30:03
2311,500,2,4366.812546,14.44,2011-12-15 19:30:03
2311,192,1,4366.833333,11.5,2011-12-15 19:59:59
2311,500,1,4366.833333,12.63,2011-12-15 19:59:59
2311,500,2,4366.833333,13.63,2011-12-15 19:59:59
2311,192,3,4366.83338,11.69,2011-12-15 20:00:04
2311,193,2,4366.83338,11.81,2011-12-15 20:00:04
2311,193,1,4366.83338,11.63,2011-12-15 20:00:04
2311,192,1,4366.854167,10.88,2011-12-15 20:30:00
2311,500,1,4366.854167,12.06,2011-12-15 20:30:00
2311,500,2,4366.854167,12.75,2011-12-15 20:30:00
2311,192,3,4366.854213,10.75,2011-12-15 20:30:04
2311,193,2,4366.854213,11,2011-12-15 20:30:04
2311,193,1,4366.854213,11.13,2011-12-15 20:30:04
2311,192,3,4366.874954,10.5,2011-12-15 20:59:56
2311,192,1,4366.875046,10.56,2011-12-15 21:00:03
2311,193,2,4366.875046,10.75,2011-12-15 21:00:03
2311,193,1,4366.875046,10.88,2011-12-15 21:00:03
2311,500,1,4366.875046,11.94,2011-12-15 21:00:03
2311,500,2,4366.875046,12.75,2011-12-15 21:00:03
2311,192,1,4366.895833,10.31,2011-12-15 21:29:59
2311,500,1,4366.895833,11.81,2011-12-15 21:29:59
2311,500,2,4366.895833,12.56,2011-12-15 21:29:59
2311,192,3,4366.89588,10.13,2011-12-15 21:30:04
2311,193,2,4366.89588,10.44,2011-12-15 21:30:04
2311,193,1,4366.89588,10.75,2011-12-15 21:30:04
2311,192,1,4366.916667,10.38,2011-12-15 22:00:00
2311,500,1,4366.916667,11.88,2011-12-15 22:00:00
2311,500,2,4366.916667,12.75,2011-12-15 22:00:00
2311,192,3,4366.916713,10.25,2011-12-15 22:00:04
2311,193,1,4366.916713,10.56,2011-12-15 22:00:04
2311,193,2,4366.916713,10.44,2011-12-15 22:00:04
2311,192,3,4366.937454,10.06,2011-12-15 22:29:56
2311,192,1,4366.937546,10.31,2011-12-15 22:30:03
2311,193,2,4366.937546,10.19,2011-12-15 22:30:03
2311,193,1,4366.937546,10.5,2011-12-15 22:30:03
2311,500,1,4366.937546,11.69,2011-12-15 22:30:03
2311,500,2,4366.937546,12.19,2011-12-15 22:30:03
2311,192,1,4366.958333,10.06,2011-12-15 22:59:59
2311,500,1,4366.958333,11.75,2011-12-15 22:59:59
2311,500,2,4366.958333,12.56,2011-12-15 22:59:59
2311,192,3,4366.95838,9.94,2011-12-15 23:00:04
2311,193,2,4366.95838,10.31,2011-12-15 23:00:04
