"netID","wisID","probeID","daysSince1Jan2000","Moisture","time_stamp"
0,135,2,3930.385081,11.045205,2010-10-05 09:14:30
0,135,2,3930.385081,11.1015,2010-10-05 09:14:30
0,135,2,3930.385278,NA,2010-10-05 09:14:48
0,135,2,3930.385278,NA,2010-10-05 09:14:48
194,181,1,3943.500081,17.318275,2010-10-18 12:00:06
194,181,2,3943.500081,4.49205,2010-10-18 12:00:06
194,181,1,3943.583275,17.20638,2010-10-18 13:59:54
194,181,2,3943.583275,4.380155,2010-10-18 13:59:54
194,181,1,3943.666609,17.09379,2010-10-18 15:59:55
194,181,2,3943.666609,4.26826,2010-10-18 15:59:55
194,181,1,3943.750081,16.981895,2010-10-18 18:00:06
194,181,2,3943.750081,4.21266,2010-10-18 18:00:06
194,181,1,3943.833275,16.926295,2010-10-18 19:59:54
194,181,2,3943.833275,4.156365,2010-10-18 19:59:54
194,181,1,3943.916609,16.87,2010-10-18 21:59:55
194,181,2,3943.916609,4.156365,2010-10-18 21:59:55
194,181,1,3943.99985,16.926295,2010-10-18 23:59:47
194,181,2,3943.99985,4.156365,2010-10-18 23:59:47
194,181,1,3944.083275,16.87,2010-10-19 01:59:54
194,181,2,3944.083275,4.21266,2010-10-19 01:59:54
194,181,1,3944.166609,16.926295,2010-10-19 03:59:55
194,181,2,3944.166609,4.21266,2010-10-19 03:59:55
194,181,1,3944.250081,16.981895,2010-10-19 06:00:06
194,181,2,3944.250081,4.26826,2010-10-19 06:00:06
194,181,1,3944.333275,17.20638,2010-10-19 07:59:54
194,181,2,3944.333275,4.26826,2010-10-19 07:59:54
194,181,1,3944.416609,16.981895,2010-10-19 09:59:55
194,181,2,3944.416609,4.324555,2010-10-19 09:59:55
194,181,1,3944.500081,16.813705,2010-10-19 12:00:06
194,181,2,3944.500081,4.324555,2010-10-19 12:00:06
194,181,1,3944.583275,16.70181,2010-10-19 13:59:54
194,181,2,3944.583275,4.21266,2010-10-19 13:59:54
194,181,1,3944.666563,16.64621,2010-10-19 15:59:51
