"netID","wisID","probeID","daysSince1Jan2000","Temperature","time_stamp"
7029,173,2,2680.312546,12.144,2007-05-04 07:30:03
6294,147,3,2680.333287,8.6789,2007-05-04 07:59:55
7029,173,3,2680.333287,12.0832,2007-05-04 07:59:55
6294,147,2,2680.33338,12.0191,2007-05-04 08:00:04
6294,155,1,2680.33338,15.2126,2007-05-04 08:00:04
6294,155,2,2680.33338,12.0807,2007-05-04 08:00:04
7029,173,2,2680.33338,12.2672,2007-05-04 08:00:04
6294,147,3,2680.35412,8.803,2007-05-04 08:29:55
7029,173,3,2680.35412,12.0216,2007-05-04 08:29:55
6294,147,2,2680.354213,12.0815,2007-05-04 08:30:04
6294,155,1,2680.354213,15.1514,2007-05-04 08:30:04
6294,155,2,2680.354213,12.0807,2007-05-04 08:30:04
7029,173,2,2680.354213,12.2064,2007-05-04 08:30:04
6294,147,3,2680.374954,8.8039,2007-05-04 08:59:56
7029,173,3,2680.374954,11.96,2007-05-04 08:59:56
6294,147,2,2680.375046,12.0815,2007-05-04 09:00:03
6294,155,1,2680.375046,15.0902,2007-05-04 09:00:03
6294,155,2,2680.375046,12.0807,2007-05-04 09:00:03
7029,173,2,2680.375046,12.1448,2007-05-04 09:00:03
6294,147,3,2680.395787,8.7409,2007-05-04 09:29:55
7029,173,3,2680.395787,12.0216,2007-05-04 09:29:55
6294,147,2,2680.39588,12.0199,2007-05-04 09:30:04
6294,155,1,2680.39588,15.029,2007-05-04 09:30:04
6294,155,2,2680.39588,12.0807,2007-05-04 09:30:04
7029,173,2,2680.39588,12.2064,2007-05-04 09:30:04
6294,147,3,2680.41662,9.1787,2007-05-04 09:59:55
7029,173,3,2680.41662,12.2082,2007-05-04 09:59:55
6294,147,2,2680.416713,12.2073,2007-05-04 10:00:04
6294,155,1,2680.416713,15.0315,2007-05-04 10:00:04
6294,155,2,2680.416713,12.4528,2007-05-04 10:00:04
7029,173,2,2680.416713,12.3929,2007-05-04 10:00:04
6294,147,3,2680.437454,9.8638,2007-05-04 10:29:56
7029,173,3,2680.437454,12.5821,2007-05-04 10:29:56
6294,147,2,2680.437546,12.458,2007-05-04 10:30:03
6294,155,1,2680.437546,15.0979,2007-05-04 10:30:03
6294,155,2,2680.437546,12.6427,2007-05-04 10:30:03
7029,173,2,2680.437546,12.7043,2007-05-04 10:30:03
6294,147,3,2680.458287,10.1761,2007-05-04 10:59:55
7029,173,3,2680.458287,12.5223,2007-05-04 10:59:55
6294,147,2,2680.45838,12.6445,2007-05-04 11:00:04
6294,155,1,2680.45838,15.0988,2007-05-04 11:00:04
6294,155,2,2680.45838,12.5821,2007-05-04 11:00:04
7029,173,2,2680.45838,12.707,2007-05-04 11:00:04
6294,147,3,2680.47912,10.0514,2007-05-04 11:29:55
7029,173,3,2680.47912,12.4599,2007-05-04 11:29:55
6294,147,2,2680.479213,12.7052,2007-05-04 11:30:04
6294,155,1,2680.479213,15.0376,2007-05-04 11:30:04
6294,155,2,2680.479213,12.5205,2007-05-04 11:30:04
7029,173,2,2680.479213,12.5821,2007-05-04 11:30:04
6294,147,3,2680.499954,9.5523,2007-05-04 11:59:56
7029,173,3,2680.499954,11.3449,2007-05-04 11:59:56
6294,147,2,2680.500046,12.764,2007-05-04 12:00:03
6294,155,1,2680.500046,15.0341,2007-05-04 12:00:03
6294,155,2,2680.500046,12.0858,2007-05-04 12:00:03
7029,173,2,2680.500046,11.9617,2007-05-04 12:00:03
6294,147,3,2680.520787,8.3029,2007-05-04 12:29:55
7029,173,3,2680.520787,11.5258,2007-05-04 12:29:55
6294,147,2,2680.52088,11.8925,2007-05-04 12:30:04
6294,155,1,2680.52088,14.8428,2007-05-04 12:30:04
6294,155,2,2680.52088,11.6467,2007-05-04 12:30:04
7029,173,2,2680.52088,11.8341,2007-05-04 12:30:04
6294,147,2,2680.54162,11.7669,2007-05-04 12:59:55
7029,173,3,2680.54162,11.2749,2007-05-04 12:59:55
6294,155,1,2680.541713,14.9017,2007-05-04 13:00:04
6294,155,2,2680.541713,11.6443,2007-05-04 13:00:04
7029,173,2,2680.541713,11.5217,2007-05-04 13:00:04
6294,147,3,2680.541759,8.1149,2007-05-04 13:00:07
6294,147,3,2680.562454,8.0519,2007-05-04 13:29:56
7029,173,3,2680.562454,11.6459,2007-05-04 13:29:56
6294,147,2,2680.562546,11.5818,2007-05-04 13:30:03
6294,155,1,2680.562546,14.9009,2007-05-04 13:30:03
6294,155,2,2680.562546,11.4584,2007-05-04 13:30:03
7029,173,2,2680.562546,11.8317,2007-05-04 13:30:03
6294,147,3,2680.583287,8.0519,2007-05-04 13:59:55
7029,173,3,2680.583287,11.7708,2007-05-04 13:59:55
6294,147,2,2680.58338,11.5818,2007-05-04 14:00:04
6294,155,1,2680.58338,14.8389,2007-05-04 14:00:04
6294,155,2,2680.58338,11.5811,2007-05-04 14:00:04
7029,173,2,2680.58338,11.8325,2007-05-04 14:00:04
6294,147,3,2680.60412,8.1141,2007-05-04 14:29:55
7029,173,3,2680.60412,11.6475,2007-05-04 14:29:55
6294,147,2,2680.604213,11.6435,2007-05-04 14:30:04
6294,155,1,2680.604213,14.8397,2007-05-04 14:30:04
6294,155,2,2680.604213,11.5201,2007-05-04 14:30:04
7029,173,2,2680.604213,11.8333,2007-05-04 14:30:04
6294,147,3,2680.624954,8.177,2007-05-04 14:59:56
7029,173,3,2680.624954,11.7717,2007-05-04 14:59:56
6294,147,2,2680.625046,11.6443,2007-05-04 15:00:03
6294,155,1,2680.625046,14.7792,2007-05-04 15:00:03
6294,155,2,2680.625046,11.5826,2007-05-04 15:00:03
7029,173,2,2680.625046,11.9558,2007-05-04 15:00:03
6294,147,3,2680.645787,8.6143,2007-05-04 15:29:55
7029,173,3,2680.645787,12.0191,2007-05-04 15:29:55
6294,147,2,2680.64588,11.7084,2007-05-04 15:30:04
6294,155,1,2680.64588,14.842,2007-05-04 15:30:04
6294,155,2,2680.64588,11.8309,2007-05-04 15:30:04
7029,173,2,2680.64588,12.2655,2007-05-04 15:30:04
6294,147,3,2680.666528,9.1141,2007-05-04 15:59:48
7029,173,3,2680.666528,11.96,2007-05-04 15:59:48
6294,147,2,2680.666574,11.9583,2007-05-04 15:59:51
6294,155,1,2680.666574,14.8461,2007-05-04 15:59:51
6294,155,2,2680.666574,12.1431,2007-05-04 15:59:51
7029,173,2,2680.666574,12.1448,2007-05-04 15:59:51
6294,147,3,2680.687454,9.0512,2007-05-04 16:29:56
6294,147,2,2680.687546,12.0199,2007-05-04 16:30:03
6294,155,1,2680.687546,14.8461,2007-05-04 16:30:03
6294,155,2,2680.687546,12.1431,2007-05-04 16:30:03
7029,173,2,2680.687731,12.0824,2007-05-04 16:30:19
7029,173,3,2680.687778,11.8975,2007-05-04 16:30:24
7029,173,2,2680.708194,11.9583,2007-05-04 16:59:47
6294,147,3,2680.708287,8.8642,2007-05-04 16:59:55
6294,147,2,2680.70838,12.0799,2007-05-04 17:00:04
6294,155,1,2680.70838,14.7211,2007-05-04 17:00:04
6294,155,2,2680.70838,11.8325,2007-05-04 17:00:04
7029,173,3,2680.708519,11.835,2007-05-04 17:00:16
6294,155,1,2680.729213,14.7211,2007-05-04 17:30:04
6294,155,2,2680.729213,11.8942,2007-05-04 17:30:04
7029,173,2,2680.729259,12.144,2007-05-04 17:30:07
7029,173,3,2680.729306,11.8975,2007-05-04 17:30:12
7029,173,3,2680.749954,12.0207,2007-05-04 17:59:56
6294,155,1,2680.750046,14.6607,2007-05-04 18:00:03
6294,155,2,2680.750046,11.9566,2007-05-04 18:00:03
7029,173,2,2680.750046,12.2064,2007-05-04 18:00:03
7029,173,3,2680.770787,12.0841,2007-05-04 18:29:55
6294,155,1,2680.77088,14.7849,2007-05-04 18:30:04
6294,155,2,2680.77088,12.0199,2007-05-04 18:30:04
7029,173,2,2680.77088,12.2073,2007-05-04 18:30:04
7029,173,3,2680.79162,12.3331,2007-05-04 18:59:55
6294,155,1,2680.791713,14.664,2007-05-04 19:00:04
6294,155,2,2680.791713,12.268,2007-05-04 19:00:04
7029,173,2,2680.791713,12.4563,2007-05-04 19:00:04
7029,173,3,2680.812454,12.2715,2007-05-04 19:29:56
6294,155,1,2680.812546,14.6649,2007-05-04 19:30:03
6294,155,2,2680.812546,12.2073,2007-05-04 19:30:03
7029,173,2,2680.812546,12.5187,2007-05-04 19:30:03
7029,173,3,2680.833287,12.334,2007-05-04 19:59:55
6294,155,1,2680.83338,14.6649,2007-05-04 20:00:04
6294,155,2,2680.83338,12.1457,2007-05-04 20:00:04
7029,173,2,2680.83338,12.3956,2007-05-04 20:00:04
6294,155,1,2680.85412,14.5423,2007-05-04 20:29:55
6294,155,2,2680.85412,12.2689,2007-05-04 20:29:55
7029,173,3,2680.85412,12.334,2007-05-04 20:29:55
7029,173,2,2680.854213,12.3956,2007-05-04 20:30:04
7029,173,3,2680.874954,12.4571,2007-05-04 20:59:56
6294,155,1,2680.875046,14.6036,2007-05-04 21:00:03
6294,155,2,2680.875046,12.2689,2007-05-04 21:00:03
7029,173,2,2680.875046,12.3956,2007-05-04 21:00:03
7029,173,3,2680.895787,12.458,2007-05-04 21:29:55
6294,155,1,2680.89588,14.6044,2007-05-04 21:30:04
6294,155,2,2680.89588,12.3314,2007-05-04 21:30:04
7029,173,2,2680.89588,12.5196,2007-05-04 21:30:04
7029,173,3,2680.91662,12.3956,2007-05-04 21:59:55
6294,155,1,2680.916713,14.6044,2007-05-04 22:00:04
6294,155,2,2680.916713,12.3929,2007-05-04 22:00:04
7029,173,2,2680.916713,12.5196,2007-05-04 22:00:04
7029,173,3,2680.937454,12.458,2007-05-04 22:29:56
6294,155,1,2680.937546,14.4819,2007-05-04 22:30:03
6294,155,2,2680.937546,12.2698,2007-05-04 22:30:03
7029,173,2,2680.937546,12.5196,2007-05-04 22:30:03
7029,173,3,2680.958287,12.3965,2007-05-04 22:59:55
6294,155,1,2680.95838,14.6053,2007-05-04 23:00:04
6294,155,2,2680.95838,12.3322,2007-05-04 23:00:04
7029,173,2,2680.95838,12.5821,2007-05-04 23:00:04
7029,173,3,2680.97912,12.458,2007-05-04 23:29:55
6294,155,1,2680.979213,14.544,2007-05-04 23:30:04
6294,155,2,2680.979213,12.3938,2007-05-04 23:30:04
7029,173,2,2680.979213,12.5821,2007-05-04 23:30:04
7029,173,3,2680.999954,12.4589,2007-05-04 23:59:56
6294,155,1,2681.000046,14.4827,2007-05-05 00:00:03
6294,155,2,2681.000046,12.3938,2007-05-05 00:00:03
7029,173,2,2681.000046,12.5205,2007-05-05 00:00:03
7029,173,3,2681.020787,12.5205,2007-05-05 00:29:55
6294,155,1,2681.02088,14.4827,2007-05-05 00:30:04
6294,155,2,2681.02088,12.3938,2007-05-05 00:30:04
7029,173,2,2681.02088,12.5821,2007-05-05 00:30:04
6294,155,1,2681.04162,14.4827,2007-05-05 00:59:55
6294,155,2,2681.04162,12.3938,2007-05-05 00:59:55
7029,173,3,2681.04162,12.583,2007-05-05 00:59:55
7029,173,2,2681.041713,12.583,2007-05-05 01:00:04
7029,173,3,2681.062454,12.6445,2007-05-05 01:29:56
6294,155,1,2681.062546,14.4836,2007-05-05 01:30:03
6294,155,2,2681.062546,12.4563,2007-05-05 01:30:03
7029,173,2,2681.062546,12.6445,2007-05-05 01:30:03
7029,173,3,2681.083287,12.6454,2007-05-05 01:59:55
6294,155,1,2681.08338,14.5449,2007-05-05 02:00:04
6294,155,2,2681.08338,12.3947,2007-05-05 02:00:04
7029,173,2,2681.08338,12.707,2007-05-05 02:00:04
7029,173,3,2681.10412,12.7079,2007-05-05 02:29:55
6294,155,1,2681.104213,14.4223,2007-05-05 02:30:04
6294,155,2,2681.104213,12.4563,2007-05-05 02:30:04
7029,173,2,2681.104213,12.7694,2007-05-05 02:30:04
6294,155,1,2681.124954,14.4223,2007-05-05 02:59:56
6294,155,2,2681.124954,12.3947,2007-05-05 02:59:56
7029,173,3,2681.124954,12.6454,2007-05-05 02:59:56
7029,173,2,2681.125046,12.7079,2007-05-05 03:00:03
7029,173,3,2681.145787,12.5839,2007-05-05 03:29:55
6294,155,1,2681.14588,14.4223,2007-05-05 03:30:04
6294,155,2,2681.14588,12.4563,2007-05-05 03:30:04
7029,173,2,2681.14588,12.6454,2007-05-05 03:30:04
7029,173,3,2681.16662,12.5839,2007-05-05 03:59:55
6294,155,1,2681.166713,14.4223,2007-05-05 04:00:04
6294,155,2,2681.166713,12.4563,2007-05-05 04:00:04
7029,173,2,2681.166713,12.707,2007-05-05 04:00:04
7029,173,3,2681.187454,12.707,2007-05-05 04:29:56
6294,155,1,2681.187546,14.4223,2007-05-05 04:30:03
6294,155,2,2681.187546,12.5178,2007-05-05 04:30:03
7029,173,2,2681.187546,12.7685,2007-05-05 04:30:03
7029,173,3,2681.208287,12.5839,2007-05-05 04:59:55
6294,155,1,2681.20838,14.3601,2007-05-05 05:00:04
6294,155,2,2681.20838,12.3938,2007-05-05 05:00:04
7029,173,2,2681.20838,12.6454,2007-05-05 05:00:04
7029,173,3,2681.22912,12.5839,2007-05-05 05:29:55
6294,155,1,2681.229213,14.4214,2007-05-05 05:30:04
6294,155,2,2681.229213,12.2706,2007-05-05 05:30:04
7029,173,2,2681.229213,12.6454,2007-05-05 05:30:04
7029,173,3,2681.249954,12.3349,2007-05-05 05:59:56
6294,155,1,2681.250046,14.3575,2007-05-05 06:00:03
6294,155,2,2681.250046,12.1448,2007-05-05 06:00:03
7029,173,2,2681.250046,12.4589,2007-05-05 06:00:03
7029,173,3,2681.270787,12.0242,2007-05-05 06:29:55
6294,155,1,2681.27088,14.3542,2007-05-05 06:30:04
6294,155,2,2681.27088,11.71,2007-05-05 06:30:04
7029,173,2,2681.27088,12.0849,2007-05-05 06:30:04
7029,173,3,2681.29162,11.71,2007-05-05 06:59:55
6294,155,1,2681.291713,14.2276,2007-05-05 07:00:04
6294,155,2,2681.291713,11.5209,2007-05-05 07:00:04
7029,173,2,2681.291713,11.6483,2007-05-05 07:00:04
7029,173,3,2681.312454,11.7717,2007-05-05 07:29:56
6294,155,1,2681.312546,14.2268,2007-05-05 07:30:03
6294,155,2,2681.312546,11.4584,2007-05-05 07:30:03
7029,173,2,2681.312546,11.7717,2007-05-05 07:30:03
7029,173,3,2681.333194,11.7717,2007-05-05 07:59:47
6294,155,1,2681.333241,14.2268,2007-05-05 07:59:52
6294,155,2,2681.333241,11.5818,2007-05-05 07:59:52
7029,173,2,2681.333241,11.895,2007-05-05 07:59:52
6294,155,1,2681.354213,14.167,2007-05-05 08:30:04
6294,155,2,2681.354213,11.8301,2007-05-05 08:30:04
7029,173,2,2681.354398,12.3305,2007-05-05 08:30:19
7029,173,3,2681.354444,12.0824,2007-05-05 08:30:23
7029,173,2,2681.374861,12.7034,2007-05-05 08:59:47
6294,155,1,2681.375046,14.2332,2007-05-05 09:00:03
6294,155,2,2681.375046,12.4511,2007-05-05 09:00:03
7029,173,3,2681.375185,12.7034,2007-05-05 09:00:15
6294,155,1,2681.39588,14.2997,2007-05-05 09:30:04
6294,155,2,2681.39588,12.6409,2007-05-05 09:30:04
7029,173,2,2681.395926,13.1413,2007-05-05 09:30:08
7029,173,3,2681.395972,13.0183,2007-05-05 09:30:11
7029,173,3,2681.41662,13.4554,2007-05-05 09:59:55
6294,155,1,2681.416713,14.3646,2007-05-05 10:00:04
6294,155,2,2681.416713,12.8906,2007-05-05 10:00:04
7029,173,2,2681.416713,13.3315,2007-05-05 10:00:04
7029,173,3,2681.437454,13.5823,2007-05-05 10:29:56
6294,155,1,2681.437546,14.4324,2007-05-05 10:30:03
6294,155,2,2681.437546,13.2661,2007-05-05 10:30:03
7029,173,2,2681.437546,13.5823,2007-05-05 10:30:03
7029,173,3,2681.458287,13.4605,2007-05-05 10:59:55
6294,155,1,2681.45838,14.4344,2007-05-05 11:00:04
6294,155,2,2681.45838,13.2681,2007-05-05 11:00:04
7029,173,2,2681.45838,13.398,2007-05-05 11:00:04
7029,173,3,2681.47912,12.9626,2007-05-05 11:29:55
6294,155,1,2681.479213,14.4918,2007-05-05 11:30:04
6294,155,2,2681.479213,12.6492,2007-05-05 11:30:04
7029,173,2,2681.479213,13.0856,2007-05-05 11:30:04
7029,173,3,2681.499954,12.8357,2007-05-05 11:59:56
6294,155,1,2681.500046,14.4259,2007-05-05 12:00:03
6294,155,2,2681.500046,12.583,2007-05-05 12:00:03
7029,173,2,2681.500046,12.8347,2007-05-05 12:00:03
7029,173,3,2681.520787,12.9597,2007-05-05 12:29:55
6294,155,1,2681.52088,14.4268,2007-05-05 12:30:04
6294,155,2,2681.52088,12.5839,2007-05-05 12:30:04
7029,173,2,2681.52088,13.1442,2007-05-05 12:30:04
7029,173,3,2681.54162,13.8269,2007-05-05 12:59:55
6294,155,1,2681.541713,14.5541,2007-05-05 13:00:04
6294,155,2,2681.541713,13.1422,2007-05-05 13:00:04
7029,173,2,2681.541713,13.8883,2007-05-05 13:00:04
7029,173,3,2681.562454,14.083,2007-05-05 13:29:56
6294,155,1,2681.562546,14.8101,2007-05-05 13:30:03
6294,155,2,2681.562546,13.9517,2007-05-05 13:30:03
7029,173,2,2681.562546,14.267,2007-05-05 13:30:03
7029,173,3,2681.583287,14.7017,2007-05-05 13:59:55
6294,155,1,2681.58338,14.8788,2007-05-05 14:00:04
6294,155,2,2681.58338,14.3273,2007-05-05 14:00:04
7029,173,2,2681.58338,14.7017,2007-05-05 14:00:04
7029,173,3,2681.60412,14.7064,2007-05-05 14:29:55
6294,155,1,2681.604213,14.9434,2007-05-05 14:30:04
6294,155,2,2681.604213,14.4532,2007-05-05 14:30:04
7029,173,2,2681.604213,14.7676,2007-05-05 14:30:04
7029,173,3,2681.624954,15.327,2007-05-05 14:59:56
6294,155,1,2681.625046,15.075,2007-05-05 15:00:03
6294,155,2,2681.625046,15.075,2007-05-05 15:00:03
7029,173,2,2681.625046,15.3882,2007-05-05 15:00:03
7029,173,3,2681.645787,15.5779,2007-05-05 15:29:55
6294,155,1,2681.64588,15.1422,2007-05-05 15:30:04
6294,155,2,2681.64588,15.2646,2007-05-05 15:30:04
7029,173,2,2681.64588,15.6391,2007-05-05 15:30:04
7029,173,3,2681.66662,15.8302,2007-05-05 15:59:55
6294,155,1,2681.666713,15.2721,2007-05-05 16:00:04
6294,155,2,2681.666713,15.6391,2007-05-05 16:00:04
7029,173,2,2681.666713,15.9524,2007-05-05 16:00:04
7029,173,3,2681.687454,16.141,2007-05-05 16:29:56
6294,155,1,2681.687546,15.3384,2007-05-05 16:30:03
6294,155,2,2681.687546,15.8887,2007-05-05 16:30:03
7029,173,2,2681.687546,16.0799,2007-05-05 16:30:03
7029,173,3,2681.708287,16.0799,2007-05-05 16:59:55
