SITE,Wisard,Number,Time_Stamp,SoilMoisture
EW,135,2,5/14/09 14:15,0.24
EW,135,3,5/14/09 14:16,0.38182
EW,135,4,5/14/09 14:14,0.30667
EW,135,5,5/14/09 14:14,0.26
EW,141,1,5/14/09 13:06,0.22
EW,141,2,5/14/09 13:06,0.288
EW,141,3,5/14/09 13:07,0.3
EW,141,4,5/14/09 13:07,0.36
EW,141,5,5/14/09 13:07,0.23
EW,146,1,5/14/09 11:20,0.12
EW,146,2,5/14/09 11:20,0.204
EW,146,3,5/14/09 11:21,0.12
EW,146,4,5/14/09 11:21,0.144
EW,146,5,5/14/09 11:21,0.15
EW,148,1,5/14/09 11:22,0.2
EW,148,2,5/14/09 11:23,0.25
EW,148,3,5/14/09 11:23,0.216
EW,148,4,5/14/09 11:24,0.23
EW,148,5,5/14/09 11:24,0.36
EW,151,1,5/14/09 11:35,0.17455
EW,151,2,5/14/09 11:35,0.18
EW,151,3,5/14/09 11:36,0.18
EW,151,4,5/14/09 11:36,0.16
EW,151,5,5/14/09 11:37,0.2
EW,152,1,5/14/09 11:29,0.39
EW,152,2,5/14/09 11:30,0.37
EW,152,3,5/14/09 11:30,0.29
EW,152,4,5/14/09 11:31,0.24
EW,152,5,5/14/09 11:31,0.3
EW,156,1,5/14/09 11:26,0.21
EW,156,2,5/14/09 11:27,0.228
EW,156,3,5/14/09 11:27,0.16364
EW,156,4,5/14/09 11:28,0.26182
EW,156,5,5/14/09 11:28,0.15
EW,157,1,5/14/09 14:05,0.15
EW,157,2,5/14/09 14:05,0.15
EW,157,3,5/14/09 14:06,0.13
EW,157,4,5/14/09 14:07,0.168
EW,157,5,5/14/09 14:07,0.14
EW,181,1,5/14/09 13:47,0.15
EW,181,2,5/14/09 13:47,0.132
EW,181,3,5/14/09 13:47,0.17
EW,181,4,5/14/09 13:48,0.18
EW,181,5,5/14/09 13:48,0.18
EW,301,1,5/14/09 14:39,0.285
EW,301,2,5/14/09 14:39,0.17
EW,301,3,5/14/09 14:04,0.14
EW,301,4,5/14/09 14:04,0.15
EW,301,5,5/14/09 14:54,0.28
EW,302,1,5/14/09 11:32,0.192
EW,302,2,5/14/09 11:33,0.19
EW,302,3,5/14/09 11:33,0.19
EW,302,4,5/14/09 11:34,0.15
EW,302,5,5/14/09 11:34,0.16364
EW,303,1,5/14/09 11:17,0.225
EW,303,2,5/14/09 11:17,0.18
EW,303,3,5/14/09 11:17,0.3
EW,303,4,5/14/09 11:18,0.2
EW,303,5,5/14/09 11:18,0.15
EW,509,1,5/14/09 12:35,0.38
EW,509,2,5/14/09 12:35,0.43
EW,509,3,5/14/09 12:36,0.31
EW,509,4,5/14/09 12:36,0.34
EW,509,5,5/14/09 12:37,0.31
EW,133,1,6/3/09 11:11,0.34
EW,133,2,6/3/09 11:11,0.33
EW,133,3,6/3/09 11:11,0.17
EW,133,4,6/3/09 11:11,0.3
EW,133,5,6/3/09 11:11,0.21
EW,135,1,6/3/09 13:36,0.26
EW,135,2,6/3/09 13:36,0.22909
EW,135,3,6/3/09 13:36,0.21
EW,135,4,6/3/09 13:36,0.26
EW,135,5,6/3/09 13:36,0.19636
EW,141,1,6/3/09 11:18,0.22
EW,141,2,6/3/09 11:18,0.312
EW,141,3,6/3/09 11:18,0.29
EW,141,4,6/3/09 11:18,0.34
EW,141,5,6/3/09 11:18,0.27273
EW,146,1,6/3/09 10:58,0.096
EW,146,2,6/3/09 10:58,0.14
EW,146,3,6/3/09 10:58,0.12
EW,146,4,6/3/09 10:58,0.12
EW,146,5,6/3/09 10:58,0.12
EW,148,1,6/3/09 11:00,0.13091
EW,148,2,6/3/09 11:00,0.15273
EW,148,3,6/3/09 11:00,0.14182
EW,148,4,6/3/09 11:00,0.14
EW,148,5,6/3/09 11:00,0.24
EW,151,1,6/3/09 10:53,0.12
EW,151,2,6/3/09 10:53,0.156
EW,151,3,6/3/09 10:53,0.11
EW,151,4,6/3/09 10:53,0.144
EW,151,5,6/3/09 10:53,0.14182
EW,152,1,6/3/09 10:44,0.85333
EW,152,2,6/3/09 10:44,0.44
EW,152,3,6/3/09 10:44,0.33
EW,152,4,6/3/09 10:44,0.21818
EW,152,5,6/3/09 10:44,0.37091
EW,156,1,6/3/09 10:40,0.13
EW,156,2,6/3/09 10:40,0.168
EW,156,3,6/3/09 10:40,0.12
EW,156,4,6/3/09 10:40,0.15273
EW,156,5,6/3/09 10:40,0.16
EW,157,1,6/3/09 11:04,0.10909
EW,157,2,6/3/09 11:04,0.14667
EW,157,3,6/3/09 11:04,0.11
EW,157,4,6/3/09 11:04,0.132
EW,157,5,6/3/09 11:04,0.1
EW,181,1,6/3/09 11:06,0.14182
EW,181,2,6/3/09 11:06,0.11
EW,181,3,6/3/09 11:06,0.13
EW,181,4,6/3/09 11:06,0.12
EW,181,5,6/3/09 11:06,0.14182
EW,301,1,6/3/09 11:08,0.156
EW,301,2,6/3/09 11:08,0.12
EW,301,3,6/3/09 11:08,0.13
EW,301,4,6/3/09 11:08,0.11
EW,301,5,6/3/09 11:08,0.14182
EW,302,1,6/3/09 10:51,0.12
EW,302,2,6/3/09 10:51,0.144
EW,302,3,6/3/09 10:51,0.10667
EW,302,4,6/3/09 10:51,0.13333
EW,302,5,6/3/09 10:51,0.12
EW,303,1,6/3/09 10:38,0.156
EW,303,2,6/3/09 10:38,0.144
EW,303,3,6/3/09 10:38,0.156
EW,303,4,6/3/09 10:38,0.15
EW,303,5,6/3/09 10:38,0.13
EW,509,1,6/3/09 10:47,0.3
EW,509,2,6/3/09 10:47,0.46909
EW,509,3,6/3/09 10:47,0.28364
EW,509,4,6/3/09 10:47,0.27
EW,509,5,6/3/09 10:47,0.28
EW,133,1,6/29/09 13:19,0.28
EW,133,2,6/29/09 13:19,0.29
EW,133,3,6/29/09 13:19,0.27
EW,133,4,6/29/09 13:19,0.288
EW,133,5,6/29/09 13:19,0.2
EW,135,1,6/29/09 13:25,0.19
EW,135,2,6/29/09 13:25,0.1
EW,135,3,6/29/09 13:25,0.14
EW,135,4,6/29/09 13:25,0.16
EW,135,5,6/29/09 13:25,0.17
EW,141,1,6/29/09 12:01,0.28
EW,141,2,6/29/09 12:01,0.24
EW,141,3,6/29/09 12:01,0.264
EW,141,4,6/29/09 12:01,0.20727
EW,141,5,6/29/09 12:01,0.23
EW,146,1,6/29/09 11:47,0.07636
EW,146,2,6/29/09 11:47,0.13091
EW,146,3,6/29/09 11:47,0.05
EW,146,4,6/29/09 11:47,0.084
EW,146,5,6/29/09 11:47,0.084
EW,148,1,6/29/09 12:15,0.12
EW,148,2,6/29/09 12:15,0.15273
EW,148,3,6/29/09 12:15,0.13091
EW,148,4,6/29/09 12:15,0.15
EW,148,5,6/29/09 12:15,0.18
EW,151,2,6/29/09 11:42,0.12
EW,151,3,6/29/09 11:42,0.1
EW,151,4,6/29/09 11:42,0.105
EW,151,5,6/29/09 11:42,0.12
EW,151,1,6/29/09 11:42,0.10909
EW,152,1,6/29/09 11:14,0.14182
EW,152,2,6/29/09 11:14,0.16
EW,152,3,6/29/09 11:14,0.21
EW,152,4,6/29/09 11:14,0.12
EW,152,5,6/29/09 11:14,0.2
EW,156,1,6/29/09 11:04,0.09818
EW,156,2,6/29/09 11:04,0.1
EW,156,3,6/29/09 11:04,0.096
EW,156,4,6/29/09 11:04,0.105
EW,156,5,6/29/09 11:04,0.06
EW,157,1,6/29/09 12:18,0.096
EW,157,2,6/29/09 12:18,0.12
EW,157,3,6/29/09 12:18,0.09
EW,157,4,6/29/09 12:18,0.09818
EW,157,5,6/29/09 12:18,0.108
EW,181,1,6/29/09 12:30,0.14182
EW,181,2,6/29/09 12:30,0.12
EW,181,3,6/29/09 12:30,0.11
EW,181,4,6/29/09 12:30,0.09333
EW,181,5,6/29/09 12:30,0.12
EW,301,1,6/29/09 13:03,0.13
EW,301,2,6/29/09 13:03,0.11
EW,301,3,6/29/09 13:03,0.09
EW,301,4,6/29/09 13:03,0.11
EW,301,5,6/29/09 13:03,0.14182
EW,302,1,6/29/09 11:35,0.135
EW,302,2,6/29/09 11:35,0.12
EW,302,3,6/29/09 11:35,0.12
EW,302,4,6/29/09 11:35,0.12
EW,302,5,6/29/09 11:35,0.135
EW,303,1,6/29/09 10:45,0.12
EW,303,2,6/29/09 10:45,0.09333
EW,303,3,6/29/09 10:45,0.16
EW,303,4,6/29/09 10:45,0.12
EW,303,5,6/29/09 10:45,0.12
EW,509,1,6/29/09 11:24,0.22
EW,509,2,6/29/09 11:24,0.19
EW,509,3,6/29/09 11:24,0.16
EW,509,4,6/29/09 11:24,0.14
EW,509,5,6/29/09 11:24,0.18545
EW,133,1,8/11/09 10:51,0.24
EW,133,2,8/11/09 10:51,0.31
EW,133,3,8/11/09 10:52,0.28
EW,133,4,8/11/09 10:52,0.29
EW,133,5,8/11/09 10:53,0.28
EW,135,1,8/11/09 10:45,0.22
EW,135,2,8/11/09 10:45,0.12
EW,135,3,8/11/09 10:46,0.2
EW,135,4,8/11/09 10:46,0.29
EW,135,5,8/11/09 10:47,0.23
EW,146,1,8/11/09 10:34,0.09
EW,146,2,8/11/09 10:34,0.11
EW,146,3,8/11/09 10:34,0.07
EW,146,4,8/11/09 10:35,0.072
EW,146,5,8/11/09 10:35,0.1
EW,151,1,8/11/09 10:21,0.09
EW,151,2,8/11/09 10:21,0.08
EW,151,3,8/11/09 10:21,0.11
EW,151,4,8/11/09 10:21,0.1
EW,151,5,8/11/09 10:25,0.1
EW,152,1,8/11/09 10:15,0.18
EW,152,2,8/11/09 10:16,0.17
EW,152,3,8/11/09 10:17,0.17
EW,152,4,8/11/09 10:18,0.18
EW,152,5,8/11/09 10:18,0.20727
EW,156,1,8/11/09 10:03,0.13333
EW,156,2,8/11/09 10:07,0.08
EW,156,3,8/11/09 10:08,0.10909
EW,156,4,8/11/09 10:09,0.108
EW,156,5,8/11/09 10:12,0.09
EW,157,1,8/11/09 10:37,0.08727
EW,157,2,8/11/09 10:37,0.1
EW,157,3,8/11/09 10:38,0.14
EW,157,4,8/11/09 10:38,0.09818
EW,157,5,8/11/09 10:39,0.09
EW,181,1,8/11/09 10:42,0.12
EW,181,2,8/11/09 10:42,0.1
EW,181,3,8/11/09 10:43,0.11
EW,181,4,8/11/09 10:43,0.1
EW,181,5,8/11/09 10:44,0.12
EW,301,1,8/11/09 10:55,0.11
EW,301,2,8/11/09 10:55,0.09
EW,301,3,8/11/09 10:56,0.07
EW,301,4,8/11/09 10:56,0.1
EW,301,5,8/11/09 10:56,0.13
EW,302,1,8/11/09 9:50,0.084
EW,302,2,8/11/09 9:51,0.12
EW,302,3,8/11/09 9:51,0.09
EW,302,4,8/11/09 9:52,0.12
EW,302,5,8/11/09 9:53,0.14
EW,303,1,8/11/09 10:29,0.13
EW,303,2,8/11/09 10:29,0.12
EW,303,3,8/11/09 10:31,0.12
EW,303,4,8/11/09 10:31,0.11
EW,303,5,8/11/09 10:32,0.13
EW,509,1,8/11/09 9:55,0.18
EW,509,2,8/11/09 9:56,0.28
EW,509,3,8/11/09 9:57,0.21
EW,509,4,8/11/09 9:58,0.19
EW,509,5,8/11/09 9:58,0.21
EW,141,1,8/12/09 11:19,0.28
EW,141,2,8/12/09 11:19,0.34
EW,141,3,8/12/09 11:20,0.28
EW,141,4,8/12/09 11:20,0.3
EW,141,5,8/12/09 11:20,0.35
EW,148,1,8/12/09 11:08,0.15
EW,148,2,8/12/09 11:08,0.14
EW,148,3,8/12/09 11:08,0.1
EW,148,4,8/12/09 11:08,0.18
EW,148,5,8/12/09 11:08,0.18
EW,133,1,8/24/09 14:05,0.3
EW,133,2,8/24/09 14:05,0.12
EW,133,3,8/24/09 14:05,0.29
EW,133,4,8/24/09 14:05,0.29
EW,133,5,8/24/09 14:05,0.32
EW,135,1,8/24/09 16:10,0.24
EW,135,2,8/24/09 16:10,0.23
EW,135,3,8/24/09 16:10,0.25
EW,135,4,8/24/09 16:10,0.27
EW,135,5,8/24/09 16:10,0.25
EW,141,1,8/24/09 15:48,0.33
EW,141,2,8/24/09 15:48,0.34
EW,141,3,8/24/09 15:48,0.28
EW,141,4,8/24/09 15:48,0.25
EW,141,5,8/24/09 15:48,0.34
EW,146,1,8/24/09 14:56,0.12
EW,146,2,8/24/09 14:56,0.14182
EW,146,3,8/24/09 14:56,0.09
EW,146,4,8/24/09 14:56,0.15
EW,146,5,8/24/09 14:56,0.11
EW,148,1,8/24/09 14:05,0.12
EW,148,2,8/24/09 14:05,0.20727
EW,148,3,8/24/09 14:05,0.09
EW,148,4,8/24/09 14:05,0.16
EW,148,5,8/24/09 14:05,0.22
EW,151,1,8/24/09 15:52,0.11
EW,151,2,8/24/09 15:52,0.156
EW,151,3,8/24/09 15:52,0.12
EW,151,4,8/24/09 15:52,0.12
EW,151,5,8/24/09 15:52,0.132
EW,152,1,8/24/09 15:21,0.276
EW,152,2,8/24/09 15:21,0.2
EW,152,3,8/24/09 15:21,0.18
EW,152,4,8/24/09 15:21,0.17
EW,152,5,8/24/09 15:21,0.24
EW,156,1,8/24/09 15:15,0.15
EW,156,2,8/24/09 15:15,0.168
EW,156,3,8/24/09 15:15,0.13
EW,156,4,8/24/09 15:15,0.17333
EW,156,5,8/24/09 15:15,0.09
EW,157,1,8/24/09 14:27,0.08
EW,157,2,8/24/09 14:27,0.12
EW,157,3,8/24/09 14:27,0.11
EW,157,4,8/24/09 14:27,0.13
EW,157,5,8/24/09 14:27,0.12
EW,181,1,8/24/09 14:42,0.14
EW,181,2,8/24/09 14:42,0.11
EW,181,3,8/24/09 14:42,0.12
EW,181,4,8/24/09 14:42,0.18545
EW,181,5,8/24/09 14:42,0.18
EW,301,1,8/24/09 14:10,0.14
EW,301,2,8/24/09 14:10,0.15
EW,301,3,8/24/09 14:10,0.11
EW,301,4,8/24/09 14:10,0.12
EW,301,5,8/24/09 14:10,0.2
EW,302,1,8/24/09 15:26,0.14
EW,302,2,8/24/09 15:26,0.108
EW,302,3,8/24/09 12:00,NA
EW,302,4,8/24/09 15:26,0.12
EW,302,5,8/24/09 15:26,0.15
EW,303,1,8/24/09 15:03,0.165
EW,303,2,8/24/09 15:03,0.132
EW,303,3,8/24/09 15:03,0.16
EW,303,4,8/24/09 15:03,0.17
EW,303,5,8/24/09 15:03,0.15
EW,509,1,8/24/09 15:37,0.22
EW,509,2,8/24/09 15:37,0.36
EW,509,3,8/24/09 15:37,0.2
EW,509,4,8/24/09 15:37,0.2
EW,509,5,8/24/09 15:37,0.25
EW,133,1,9/14/09 14:37,0.24
EW,133,2,9/14/09 14:37,0.28
EW,133,3,9/14/09 14:37,0.21
EW,133,4,9/14/09 14:37,0.21
EW,133,5,9/14/09 14:37,0.26
EW,135,1,9/14/09 14:57,0.21
EW,135,2,9/14/09 14:57,0.16
EW,135,3,9/14/09 14:57,0.2
EW,135,4,9/14/09 14:57,0.21
EW,135,5,9/14/09 14:57,0.19
EW,141,1,9/14/09 17:55,0.18
EW,141,2,9/14/09 17:55,0.2
EW,141,3,9/14/09 17:55,0.15
EW,141,4,9/14/09 17:55,0.19
EW,141,5,9/14/09 17:55,0.23
EW,146,1,9/14/09 16:40,0.04
EW,146,2,9/14/09 16:40,0.07
EW,146,3,9/14/09 16:40,0.04
EW,146,4,9/14/09 16:40,0.05
EW,146,5,9/14/09 16:40,0.06
EW,148,1,9/14/09 16:37,0.04
EW,148,2,9/14/09 16:37,0.09
EW,148,3,9/14/09 16:37,0.08
EW,148,4,9/14/09 16:37,0.05
EW,148,5,9/14/09 16:37,0.12
EW,151,1,9/14/09 17:40,0.06
EW,151,2,9/14/09 17:40,0.05
EW,151,3,9/14/09 17:40,0.06
EW,151,4,9/14/09 17:40,0.05
EW,151,5,9/14/09 17:40,0.07
EW,152,1,9/14/09 17:05,0.11
EW,152,2,9/14/09 17:05,0.09
EW,152,3,9/14/09 17:05,0.08
EW,152,4,9/14/09 17:05,0.1
EW,152,5,9/14/09 17:05,0.11
EW,156,1,9/14/09 16:58,0.06
EW,156,2,9/14/09 16:58,0.048
EW,156,3,9/14/09 16:58,0.04
EW,156,4,9/14/09 16:58,0.072
EW,156,5,9/14/09 16:58,0.06
EW,157,1,9/14/09 14:50,0.05
EW,157,2,9/14/09 14:50,0.06
EW,157,3,9/14/09 14:50,0.06
EW,157,4,9/14/09 14:50,0.05
EW,157,5,9/14/09 14:50,0.06
EW,181,1,9/14/09 14:46,0.08
EW,181,2,9/14/09 14:46,0.06
EW,181,3,9/14/09 14:46,0.07
EW,181,4,9/14/09 14:46,0.05
EW,181,5,9/14/09 14:46,0.08
EW,301,1,9/14/09 14:41,0.06
EW,301,2,9/14/09 14:41,0.06
EW,301,3,9/14/09 14:41,0.05
EW,301,4,9/14/09 14:41,0.1
EW,301,5,9/14/09 14:41,0.07
EW,302,1,9/14/09 17:32,0.06
EW,302,2,9/14/09 17:32,0.06
EW,302,3,9/14/09 17:32,0.048
EW,302,4,9/14/09 17:32,0.05
EW,302,5,9/14/09 17:32,0.07
EW,303,1,9/14/09 16:50,0.084
EW,303,2,9/14/09 16:50,0.05
EW,303,3,9/14/09 16:50,0.048
EW,303,4,9/14/09 16:50,0.08
EW,303,5,9/14/09 16:50,0.12
EW,509,1,9/14/09 17:13,0.12
EW,509,2,9/14/09 17:13,0.21
EW,509,3,9/14/09 17:13,0.1
EW,509,4,9/14/09 17:13,0.09
EW,509,5,9/14/09 17:13,0.1
EW,146,1,4/12/10 9:24,0.27
EW,146,2,4/12/10 9:24,0.33
EW,146,3,4/12/10 9:24,0.29
EW,146,4,4/12/10 9:24,0.21818
EW,146,5,4/12/10 9:24,0.33
EW,148,1,4/12/10 9:54,0.25
EW,148,2,4/12/10 9:54,0.31
EW,148,3,4/12/10 9:54,0.35
EW,148,4,4/12/10 9:54,0.31
EW,148,5,4/12/10 9:54,0.26
EW,133,1,4/12/10 10:21,0.34
EW,133,2,4/12/10 10:21,0.39
EW,133,3,4/12/10 10:21,0.35
EW,133,4,4/12/10 10:21,0.36
EW,133,5,4/12/10 10:21,0.32
EW,181,1,4/12/10 10:21,0.27273
EW,181,2,4/20/10 10:21,0.3
EW,181,3,4/20/10 10:21,0.28
EW,181,4,4/20/10 10:21,0.29
EW,181,5,4/20/10 10:21,0.27
EW,157,1,4/20/10 9:12,0.18
EW,157,2,4/20/10 9:12,0.16364
EW,157,3,4/20/10 9:12,0.21
EW,157,4,4/20/10 9:12,0.26
EW,157,5,4/20/10 9:12,0.15
EW,151,1,4/20/10 10:09,0.23
EW,151,2,4/20/10 10:09,0.3
EW,151,3,4/20/10 10:09,0.35
EW,151,4,4/20/10 10:09,0.3
EW,151,5,4/20/10 10:09,NA
EW,156,1,4/20/10 10:09,0.31
EW,156,2,4/20/10 10:09,0.37
EW,156,3,4/20/10 10:09,0.34
EW,156,4,4/20/10 10:09,0.36
EW,156,5,4/20/10 10:09,0.24
EW,152,1,4/20/10 10:27,0.41
EW,152,2,4/20/10 10:27,0.37
EW,152,3,4/20/10 10:27,0.3
EW,152,4,4/20/10 10:27,0.29
EW,152,5,4/20/10 10:27,0.42
EW,509,1,4/20/10 10:45,0.41
EW,509,2,4/20/10 10:45,0.51
EW,509,3,4/20/10 10:45,0.57
EW,509,4,4/20/10 10:45,0.35
EW,509,5,4/20/10 10:45,0.39
EW,302,1,4/20/10 12:57,0.39
EW,302,2,4/20/10 12:57,0.38
EW,302,3,4/20/10 12:57,0.34
EW,302,4,4/20/10 12:57,0.28
EW,302,5,4/20/10 12:57,0.27
EW,141,1,4/20/10 13:38,0.41
EW,141,2,4/20/10 13:38,0.38
EW,141,3,4/20/10 13:38,0.37
EW,141,4,4/20/10 13:38,0.35
EW,141,5,4/20/10 13:38,0.37
EW,300,1,4/20/10 14:06,0.23
EW,300,2,4/20/10 14:06,0.31
EW,300,3,4/20/10 14:06,0.3
EW,300,4,4/20/10 14:06,0.22
EW,300,5,4/20/10 14:06,0.21
EW,133,1,4/20/10 10:14,0.31
EW,133,2,4/20/10 10:14,0.35
EW,133,3,4/20/10 10:14,0.36
EW,133,4,4/20/10 10:14,0.37
EW,133,5,4/20/10 10:14,0.3
EW,181,1,4/20/10 11:04,0.24
EW,181,2,4/20/10 11:04,0.32
EW,181,3,4/20/10 11:04,0.26
EW,181,4,4/20/10 11:04,0.27
EW,181,5,4/20/10 11:04,0.28
EW,148,1,4/20/10 11:28,0.27
EW,148,2,4/20/10 11:28,0.27
EW,148,3,4/20/10 11:28,0.31
EW,148,4,4/20/10 11:28,0.33
EW,148,5,4/20/10 11:28,0.32
EW,157,1,4/20/10 11:48,0.23
EW,157,2,4/20/10 11:48,0.23
EW,157,3,4/20/10 11:48,0.3
EW,157,4,4/20/10 11:48,0.25
EW,157,5,4/20/10 11:48,0.21
EW,146,1,4/20/10 13:25,0.17
EW,146,2,4/20/10 13:25,0.31
EW,146,3,4/20/10 13:25,0.29
EW,146,4,4/20/10 13:25,0.23
EW,146,5,4/20/10 13:25,0.2
EW,303,1,4/20/10 13:47,0.34
EW,303,2,4/26/10 13:47,0.47
EW,303,3,4/26/10 13:47,0.28
EW,303,4,4/26/10 13:47,0.4
EW,303,5,4/26/10 13:47,0.32
EW,301,1,4/26/10 15:21,0.33
EW,301,2,4/26/10 15:21,0.26
EW,301,3,4/26/10 15:21,0.23
EW,301,4,4/26/10 15:21,0.25
EW,301,5,4/26/10 15:21,0.38
EW,135,1,4/26/10 9:26,0.24
EW,135,2,4/26/10 9:26,0.29
EW,135,3,4/26/10 9:26,0.28
EW,135,4,4/26/10 9:26,0.37
EW,135,5,4/26/10 9:26,0.3
EW,151,1,4/26/10 11:15,0.22
EW,151,2,4/26/10 11:15,0.24
EW,151,3,4/26/10 11:15,0.26
EW,151,4,4/26/10 11:15,0.28
EW,151,5,4/26/10 9:40,0.31
EW,141,1,4/26/10 9:50,0.38
EW,141,2,4/26/10 9:50,0.28
EW,141,3,4/26/10 9:50,0.3
EW,141,4,4/26/10 9:50,0.3
EW,141,5,4/26/10 9:50,0.31
EW,509,1,4/26/10 10:13,0.36
EW,509,2,4/26/10 10:13,0.37
EW,509,3,4/26/10 10:13,0.48
EW,509,4,4/26/10 10:13,0.3
EW,509,5,4/26/10 10:13,0.42
EW,152,1,4/26/10 10:34,0.36
EW,152,2,4/26/10 10:34,0.32
EW,152,3,4/26/10 10:34,0.27
EW,152,4,4/26/10 10:34,0.3
EW,152,5,4/26/10 10:34,0.4
EW,302,1,4/26/10 10:54,0.3
EW,302,2,4/26/10 10:54,0.3
EW,302,3,4/26/10 10:54,0.33
EW,302,4,4/26/10 10:54,0.3
EW,302,5,4/26/10 10:54,0.26
EW,156,1,4/26/10 11:07,0.29
EW,156,2,4/26/10 11:07,0.32
EW,156,3,4/26/10 11:07,0.28
EW,156,4,4/26/10 11:07,0.33
EW,156,5,4/26/10 11:07,0.25
EW,303,1,4/26/10 9:33,0.44
EW,303,2,4/26/10 9:33,0.35
EW,303,3,4/26/10 9:33,0.28
EW,303,4,4/26/10 9:33,0.34
EW,303,5,4/26/10 9:33,0.23
EW,509,1,4/26/10 9:55,0.33
EW,509,2,4/26/10 9:55,0.42
EW,509,3,4/26/10 9:55,0.45
EW,509,4,4/26/10 9:55,0.35
EW,509,5,4/26/10 9:55,0.4
EW,303,1,4/26/10 9:33,0.31
EW,303,2,4/26/10 9:33,0.36
EW,303,3,4/26/10 9:33,0.39
EW,303,4,4/26/10 9:33,0.36
EW,303,5,4/26/10 9:33,0.37
EW,156,1,4/26/10 10:28,0.2
EW,156,2,5/3/10 10:28,0.45
EW,156,3,5/3/10 10:28,0.38
EW,156,4,5/3/10 10:28,0.36
EW,156,5,5/3/10 10:28,0.22
EW,151,1,5/3/10 10:48,0.37
EW,151,2,5/3/10 10:48,0.33
EW,151,3,5/3/10 10:48,0.28
EW,151,4,5/3/10 10:48,0.2
EW,151,5,5/3/10 10:48,0.29
EW,146,1,5/3/10 11:15,0.21
EW,146,2,5/3/10 11:15,0.25
EW,146,3,5/3/10 11:15,0.25
EW,146,4,5/3/10 11:15,0.22
EW,146,5,5/3/10 11:15,0.33
EW,148,1,5/3/10 11:33,0.29
EW,148,2,5/3/10 11:33,0.31
EW,148,3,5/3/10 11:33,0.29
EW,148,4,5/3/10 11:33,0.38
EW,148,5,5/3/10 11:33,0.31
EW,157,1,5/3/10 11:44,0.22
EW,157,2,5/3/10 11:44,0.3
EW,157,3,5/3/10 11:44,0.35
EW,157,4,5/3/10 11:44,0.19
EW,157,5,5/3/10 11:44,0.2
EW,181,1,5/3/10 11:58,0.28
EW,181,2,5/3/10 11:58,0.3
EW,181,3,5/3/10 11:58,0.29
EW,181,4,5/3/10 11:58,0.25
EW,181,5,5/3/10 11:58,0.28
EW,301,1,5/3/10 12:22,0.32
EW,301,2,5/3/10 12:22,0.24
EW,301,3,5/3/10 12:22,0.26
EW,301,4,5/3/10 12:22,0.25
EW,301,5,5/3/10 12:22,0.35
EW,133,1,5/3/10 12:49,0.34
EW,133,2,5/3/10 12:49,0.34
EW,133,3,5/3/10 12:49,0.33
EW,133,4,5/3/10 12:49,0.36
EW,133,5,5/3/10 12:49,0.25
EW,141,1,5/3/10 13:45,0.25
EW,141,2,5/3/10 13:45,0.33
EW,141,3,5/3/10 13:45,0.29
EW,141,4,5/3/10 13:45,0.36
EW,141,5,5/3/10 13:45,0.38
EW,303,1,5/3/10 10:28,0.17
EW,303,2,5/3/10 10:28,0.24
EW,303,3,5/3/10 10:28,0.32
EW,303,4,5/3/10 10:28,0.29
EW,303,5,5/3/10 10:28,0.26
EW,151,1,5/3/10 10:53,0.26
EW,151,2,5/5/10 10:53,0.22
EW,151,3,5/5/10 10:53,0.22
EW,151,4,5/5/10 10:53,0.22
EW,151,5,5/5/10 10:53,0.27
EW,156,1,5/5/10 11:02,0.25
EW,156,2,5/5/10 11:02,0.26
EW,156,3,5/5/10 11:02,0.26
EW,156,4,5/5/10 11:02,0.25
EW,156,5,5/5/10 11:02,0.25
EW,302,1,5/5/10 11:21,0.26
EW,302,2,5/5/10 11:21,0.24
EW,302,3,5/5/10 11:21,0.24
EW,302,4,5/5/10 11:21,0.3
EW,302,5,5/5/10 11:21,0.33
EW,509,1,5/5/10 11:32,0.28
EW,509,2,5/5/10 11:32,0.44
EW,509,3,5/5/10 11:32,0.3
EW,509,4,5/5/10 11:32,0.3
EW,509,5,5/5/10 11:32,0.31
EW,146,1,5/5/10 11:50,0.28
EW,146,2,5/5/10 11:50,0.31
EW,146,3,5/5/10 11:50,0.25
EW,146,4,5/5/10 11:50,0.26
EW,146,5,5/5/10 11:50,0.25
EW,148,1,5/5/10 12:04,0.31
EW,148,2,5/5/10 12:04,0.31
EW,148,3,5/5/10 12:04,0.3
EW,148,4,5/5/10 12:04,0.27
EW,148,5,5/5/10 12:04,0.29
EW,157,1,5/5/10 12:12,0.19
EW,157,2,5/5/10 12:12,0.16
EW,157,3,5/5/10 12:12,0.19
EW,157,4,5/5/10 12:12,0.24
EW,157,5,5/5/10 12:12,0.25
EW,135,1,5/5/10 11:21,0.23
EW,135,2,5/10/10 11:21,0.25
EW,135,3,5/10/10 11:21,0.31
EW,135,4,5/10/10 11:21,0.28
EW,135,5,5/10/10 11:21,0.27
EW,141,1,5/10/10 11:45,0.252
EW,141,2,5/10/10 11:45,0.26
EW,141,3,5/10/10 11:45,0.21
EW,141,4,5/10/10 11:45,0.29
EW,141,5,5/10/10 11:45,0.3
EW,152,1,5/10/10 12:05,0.26
EW,152,2,5/10/10 12:05,0.19
EW,152,3,5/10/10 12:05,0.29
EW,152,4,5/10/10 12:05,0.25
EW,152,5,5/10/10 12:05,0.27
EW,133,1,5/10/10 12:41,0.33
EW,133,2,5/10/10 12:41,0.27
EW,133,3,5/10/10 12:41,0.26
