"netID","wisID","probeID","daysSince1Jan2000","Temperature","time_stamp"
4606,147,"2",2922.020787,-3.3203,2008-01-01 00:29:55
4606,173,"3",2922.020787,4.9601,2008-01-01 00:29:55
4606,153,"1",2922.020868,NA,2008-01-01 00:30:02
4606,153,"2",2922.020868,NA,2008-01-01 00:30:02
4606,147,"1",2922.02088,3.9541,2008-01-01 00:30:04
4606,173,"2",2922.02088,2.0713,2008-01-01 00:30:04
4606,147,"2",2922.04162,-4.1489,2008-01-01 00:59:55
4606,173,"3",2922.04162,5.273,2008-01-01 00:59:55
4606,153,"1",2922.041701,NA,2008-01-01 01:00:02
4606,153,"2",2922.041701,NA,2008-01-01 01:00:02
4606,147,"1",2922.041713,3.516,2008-01-01 01:00:04
4606,173,"2",2922.041713,2.3232,2008-01-01 01:00:04
4606,147,"2",2922.062454,-3.7025,2008-01-01 01:29:56
4606,173,"2",2922.062454,2.0704,2008-01-01 01:29:56
4606,153,"1",2922.062535,NA,2008-01-01 01:30:03
4606,153,"2",2922.062535,NA,2008-01-01 01:30:03
4606,147,"1",2922.062546,3.5155,2008-01-01 01:30:03
4606,173,"3",2922.062593,4.5836,2008-01-01 01:30:08
4606,173,"3",2922.083287,4.8344,2008-01-01 01:59:55
4606,153,"1",2922.083368,NA,2008-01-01 02:00:02
4606,153,"2",2922.083368,NA,2008-01-01 02:00:02
4606,147,"1",2922.08338,3.4532,2008-01-01 02:00:04
4606,173,"2",2922.08338,2.0077,2008-01-01 02:00:04
4606,147,"2",2922.083426,-4.085,2008-01-01 02:00:08
4606,147,"2",2922.10412,-4.3402,2008-01-01 02:29:55
4606,173,"3",2922.10412,4.2707,2008-01-01 02:29:55
4606,153,"1",2922.104201,NA,2008-01-01 02:30:02
4606,153,"2",2922.104201,NA,2008-01-01 02:30:02
4606,147,"1",2922.104213,3.328,2008-01-01 02:30:04
4606,173,"2",2922.104213,1.945,2008-01-01 02:30:04
4606,147,"2",2922.124954,-4.9146,2008-01-01 02:59:56
4606,173,"3",2922.124954,4.3979,2008-01-01 02:59:56
4606,153,"1",2922.125035,NA,2008-01-01 03:00:03
4606,153,"2",2922.125035,NA,2008-01-01 03:00:03
4606,147,"1",2922.125046,3.0153,2008-01-01 03:00:03
4606,173,"2",2922.125046,1.6946,2008-01-01 03:00:03
4606,147,"2",2922.145787,-4.6589,2008-01-01 03:29:55
4606,173,"3",2922.145787,4.6479,2008-01-01 03:29:55
4606,153,"1",2922.145868,NA,2008-01-01 03:30:02
4606,153,"2",2922.145868,NA,2008-01-01 03:30:02
4606,147,"1",2922.14588,2.5745,2008-01-01 03:30:04
4606,173,"2",2922.14588,2.0092,2008-01-01 03:30:04
4606,147,"2",2922.16662,-4.7229,2008-01-01 03:59:55
4606,173,"3",2922.16662,4.4597,2008-01-01 03:59:55
4606,153,"1",2922.166701,NA,2008-01-01 04:00:02
4606,153,"2",2922.166701,NA,2008-01-01 04:00:02
4606,147,"1",2922.166713,3.0777,2008-01-01 04:00:04
4606,173,"2",2922.166713,1.8828,2008-01-01 04:00:04
4606,147,"2",2922.187454,-5.1061,2008-01-01 04:29:56
4606,173,"3",2922.187454,4.2732,2008-01-01 04:29:56
4606,153,"1",2922.187535,NA,2008-01-01 04:30:03
4606,153,"2",2922.187535,NA,2008-01-01 04:30:03
4606,147,"1",2922.187546,2.9528,2008-01-01 04:30:03
4606,173,"2",2922.187546,1.506,2008-01-01 04:30:03
4606,147,"2",2922.208287,-6.0651,2008-01-01 04:59:55
4606,173,"3",2922.208287,3.8374,2008-01-01 04:59:55
4606,153,"1",2922.208368,NA,2008-01-01 05:00:02
4606,153,"2",2922.208368,NA,2008-01-01 05:00:02
4606,147,"1",2922.20838,2.2001,2008-01-01 05:00:04
4606,173,"2",2922.20838,1.0044,2008-01-01 05:00:04
4606,147,"2",2922.22912,-5.873,2008-01-01 05:29:55
4606,173,"3",2922.22912,4.5246,2008-01-01 05:29:55
4606,153,"1",2922.229201,NA,2008-01-01 05:30:02
4606,153,"2",2922.229201,NA,2008-01-01 05:30:02
4606,147,"1",2922.229213,2.2628,2008-01-01 05:30:04
4606,173,"2",2922.229213,1.8221,2008-01-01 05:30:04
4606,147,"2",2922.249954,-4.0207,2008-01-01 05:59:56
4606,173,"3",2922.249954,4.8978,2008-01-01 05:59:56
4606,153,"1",2922.250035,NA,2008-01-01 06:00:03
4606,153,"2",2922.250035,NA,2008-01-01 06:00:03
4606,147,"1",2922.250046,2.9509,2008-01-01 06:00:03
4606,173,"2",2922.250046,2.0716,2008-01-01 06:00:03
4606,147,"2",2922.270787,-2.1748,2008-01-01 06:29:55
4606,173,"3",2922.270787,5.1466,2008-01-01 06:29:55
4606,153,"1",2922.270868,NA,2008-01-01 06:30:02
4606,153,"2",2922.270868,NA,2008-01-01 06:30:02
4606,147,"1",2922.27088,4.3294,2008-01-01 06:30:04
4606,173,"2",2922.27088,2.5737,2008-01-01 06:30:04
4606,147,"2",2922.29162,-2.8107,2008-01-01 06:59:55
4606,173,"3",2922.29162,4.9591,2008-01-01 06:59:55
4606,153,"1",2922.291701,NA,2008-01-01 07:00:02
4606,153,"2",2922.291701,NA,2008-01-01 07:00:02
4606,147,"1",2922.291713,4.2048,2008-01-01 07:00:04
4606,173,"2",2922.291713,2.2589,2008-01-01 07:00:04
4606,147,"2",2922.312454,-3.7021,2008-01-01 07:29:56
4606,173,"3",2922.312454,4.9591,2008-01-01 07:29:56
4606,153,"1",2922.312535,NA,2008-01-01 07:30:03
4606,153,"2",2922.312535,NA,2008-01-01 07:30:03
4606,147,"1",2922.312546,3.5788,2008-01-01 07:30:03
4606,173,"2",2922.312546,2.0702,2008-01-01 07:30:03
4606,147,"2",2922.333287,-3.9568,2008-01-01 07:59:55
4606,173,"3",2922.333287,4.8962,2008-01-01 07:59:55
4606,153,"1",2922.333368,NA,2008-01-01 08:00:02
4606,153,"2",2922.333368,NA,2008-01-01 08:00:02
