"netID","wisID","probeID","daysSince1Jan2000","Temperature","time_stamp"
6067,195,1,2378.708,19.5835,2006-07-06 16:59:31
6067,195,2,2378.708,21.7007,2006-07-06 16:59:31
6067,195,1,2378.75,6.2293,2006-07-06 18:00:00
6067,195,2,2378.75,8.3467,2006-07-06 18:00:00
6067,195,1,2378.771,6.1045,2006-07-06 18:30:14
6067,195,2,2378.771,8.5331,2006-07-06 18:30:14
6067,195,1,2378.792,5.7297,2006-07-06 19:00:28
6067,195,2,2378.792,8.7814,2006-07-06 19:00:28
6067,195,1,2378.813,5.4797,2006-07-06 19:30:43
6067,195,2,2378.813,9.3397,2006-07-06 19:30:43
6067,195,1,2378.833,5.5422,2006-07-06 19:59:31
6067,195,2,2378.833,9.8973,2006-07-06 19:59:31
6067,195,1,2378.854,5.4171,2006-07-06 20:29:45
6067,195,2,2378.854,10.2068,2006-07-06 20:29:45
6067,195,1,2378.875,5.5422,2006-07-06 21:00:00
6067,195,2,2378.875,10.5779,2006-07-06 21:00:00
6067,195,1,2378.896,5.4797,2006-07-06 21:30:14
6067,195,2,2378.896,10.9487,2006-07-06 21:30:14
6067,195,1,2378.917,5.2295,2006-07-06 22:00:28
6067,195,2,2378.917,11.1957,2006-07-06 22:00:28
6067,195,1,2378.938,5.292,2006-07-06 22:30:43
6067,195,2,2378.938,11.4426,2006-07-06 22:30:43
6067,195,1,2378.958,5.5422,2006-07-06 22:59:31
6067,195,2,2378.958,11.8127,2006-07-06 22:59:31
6067,195,1,2378.979,5.4797,2006-07-06 23:29:45
6067,195,2,2378.979,11.9976,2006-07-06 23:29:45
6067,195,1,2379,5.5422,2006-07-07 00:00:00
6067,195,2,2379,12.1209,2006-07-07 00:00:00
6067,195,1,2379.021,5.8547,2006-07-07 00:30:14
6067,195,2,2379.021,12.4288,2006-07-07 00:30:14
6067,195,1,2379.042,5.8547,2006-07-07 01:00:28
6067,195,2,2379.042,12.4288,2006-07-07 01:00:28
6067,195,1,2379.063,5.7297,2006-07-07 01:30:43
6067,195,2,2379.063,12.4904,2006-07-07 01:30:43
6067,195,1,2379.083,5.9796,2006-07-07 01:59:31
6067,195,2,2379.083,12.552,2006-07-07 01:59:31
6067,195,1,2379.104,5.9796,2006-07-07 02:29:45
6067,195,2,2379.104,12.552,2006-07-07 02:29:45
6067,195,1,2379.125,5.8547,2006-07-07 03:00:00
6067,195,2,2379.125,12.6135,2006-07-07 03:00:00
6067,195,1,2379.146,6.1045,2006-07-07 03:30:14
6067,195,2,2379.146,12.7366,2006-07-07 03:30:14
6067,195,1,2379.188,12.2323,2006-07-07 04:30:43
6067,195,2,2379.188,18.6552,2006-07-07 04:30:43
6067,195,1,2379.208,12.2323,2006-07-07 04:59:31
6067,195,2,2379.208,18.7767,2006-07-07 04:59:31
6067,195,1,2379.229,12.109,2006-07-07 05:29:45
6067,195,2,2379.229,19.0196,2006-07-07 05:29:45
6067,195,1,2379.25,12.3554,2006-07-07 06:00:00
6067,195,2,2379.25,19.2623,2006-07-07 06:00:00
6067,195,1,2379.271,12.6633,2006-07-07 06:30:14
6067,195,2,2379.271,19.0803,2006-07-07 06:30:14
6067,195,1,2379.313,-0.5701,2006-07-07 07:30:43
6067,195,2,2379.313,4.9102,2006-07-07 07:30:43
6067,195,2,2379.333,3.9074,2006-07-07 07:59:31
6067,195,1,2379.354,1.3904,2006-07-07 08:29:45
6067,195,2,2379.354,2.9023,2006-07-07 08:29:45
6067,195,1,2379.375,1.2642,2006-07-07 09:00:00
6067,195,2,2379.375,1.5166,2006-07-07 09:00:00
6067,195,1,2379.396,0.5061,2006-07-07 09:30:14
6067,195,2,2379.396,0.5061,2006-07-07 09:30:14
6067,195,1,2379.417,-1.4583,2006-07-07 10:00:28
6067,195,2,2379.417,-1.7124,2006-07-07 10:00:28
6067,195,1,2379.458,11.0603,2006-07-07 10:59:31
6067,195,2,2379.458,9.2658,2006-07-07 10:59:31
6067,195,1,2379.479,10.2568,2006-07-07 11:29:45
6067,195,2,2379.479,8.9557,2006-07-07 11:29:45
6067,195,1,2379.5,11.369,2006-07-07 12:00:00
6067,195,2,2379.5,8.8936,2006-07-07 12:00:00
6067,195,1,2379.521,10.8132,2006-07-07 12:30:14
6067,195,2,2379.521,9.3278,2006-07-07 12:30:14
6067,195,1,2379.542,10.8132,2006-07-07 13:00:28
6067,195,2,2379.542,8.2726,2006-07-07 13:00:28
6067,195,1,2379.563,8.7695,2006-07-07 13:30:43
6067,195,2,2379.563,8.5832,2006-07-07 13:30:43
6067,195,1,2379.583,9.8235,2006-07-07 13:59:31
6067,195,2,2379.583,8.5832,2006-07-07 13:59:31
6067,195,1,2379.604,10.3805,2006-07-07 14:29:45
6067,195,2,2379.604,8.3348,2006-07-07 14:29:45
6067,195,1,2379.625,8.5832,2006-07-07 15:00:00
6067,195,2,2379.625,9.0177,2006-07-07 15:00:00
6067,195,1,2379.646,9.0177,2006-07-07 15:30:14
6067,195,2,2379.646,9.3898,2006-07-07 15:30:14
6067,195,1,2379.667,9.8235,2006-07-07 16:00:28
6067,195,2,2379.667,9.5757,2006-07-07 16:00:28
6067,195,1,2379.688,9.6996,2006-07-07 16:30:43
6067,195,2,2379.688,9.6377,2006-07-07 16:30:43
6067,195,1,2379.708,9.4518,2006-07-07 16:59:31
6067,195,2,2379.708,10.1949,2006-07-07 16:59:31
6067,195,1,2379.729,9.4518,2006-07-07 17:29:45
6067,195,2,2379.729,10.6278,2006-07-07 17:29:45
6067,195,1,2379.75,9.2658,2006-07-07 18:00:00
6067,195,2,2379.75,11.0603,2006-07-07 18:00:00
6067,195,1,2379.771,9.1418,2006-07-07 18:30:14
6067,195,2,2379.771,11.4924,2006-07-07 18:30:14
6067,195,1,2379.792,8.8936,2006-07-07 19:00:28
6067,195,2,2379.792,11.9241,2006-07-07 19:00:28
6067,195,1,2379.813,8.7074,2006-07-07 19:30:43
6067,195,2,2379.813,12.417,2006-07-07 19:30:43
6067,195,1,2379.833,8.6453,2006-07-07 19:59:31
6067,195,2,2379.833,13.2783,2006-07-07 19:59:31
6067,195,1,2379.854,8.6453,2006-07-07 20:29:45
6067,195,2,2379.854,14.0152,2006-07-07 20:29:45
6067,195,1,2379.875,8.7074,2006-07-07 21:00:00
6067,195,2,2379.875,14.5671,2006-07-07 21:00:00
6067,195,1,2379.896,9.0177,2006-07-07 21:30:14
6067,195,2,2379.896,15.1796,2006-07-07 21:30:14
6067,195,1,2379.917,8.8316,2006-07-07 22:00:28
6067,195,2,2379.917,15.302,2006-07-07 22:00:28
6067,195,1,2379.938,9.1418,2006-07-07 22:30:43
6067,195,2,2379.938,15.4243,2006-07-07 22:30:43
6067,195,1,2379.958,9.2038,2006-07-07 22:59:31
6067,195,2,2379.958,15.669,2006-07-07 22:59:31
6067,195,1,2379.979,9.0177,2006-07-07 23:29:45
6067,195,2,2379.979,15.7912,2006-07-07 23:29:45
6067,195,1,2380,9.2658,2006-07-08 00:00:00
6067,195,2,2380,15.9135,2006-07-08 00:00:00
6067,195,1,2380.021,9.4518,2006-07-08 00:30:14
6067,195,2,2380.021,16.28,2006-07-08 00:30:14
6067,195,1,2380.042,9.5137,2006-07-08 01:00:28
6067,195,2,2380.042,16.5242,2006-07-08 01:00:28
6067,195,1,2380.063,9.4518,2006-07-08 01:30:43
6067,195,2,2380.063,16.4021,2006-07-08 01:30:43
6067,195,1,2380.083,9.5137,2006-07-08 01:59:31
6067,195,2,2380.083,16.5242,2006-07-08 01:59:31
6067,195,1,2380.104,9.3898,2006-07-08 02:29:45
6067,195,2,2380.104,16.5242,2006-07-08 02:29:45
6067,195,1,2380.125,9.4518,2006-07-08 03:00:00
6067,195,2,2380.125,16.7072,2006-07-08 03:00:00
6067,195,1,2380.146,9.5757,2006-07-08 03:30:14
6067,195,2,2380.146,16.8902,2006-07-08 03:30:14
6067,195,1,2380.167,9.6377,2006-07-08 04:00:28
6067,195,2,2380.167,17.0121,2006-07-08 04:00:28
6067,195,1,2380.188,9.5137,2006-07-08 04:30:43
6067,195,2,2380.188,17.195,2006-07-08 04:30:43
6067,195,1,2380.208,9.5757,2006-07-08 04:59:31
6067,195,2,2380.208,17.2559,2006-07-08 04:59:31
6067,195,1,2380.229,9.9473,2006-07-08 05:29:45
6067,195,2,2380.229,17.4387,2006-07-08 05:29:45
