"netID","wisID","probeID","daysSince1Jan2000","Temperature","time_stamp"
"364",192,1,3651.999907,15.3029,2009-12-30 23:59:51
"364",192,2,3651.999907,9.8244,2009-12-30 23:59:51
"364",192,1,3652.02088,15.5476,2009-12-31 00:30:04
"364",192,2,3652.02088,10.134,2009-12-31 00:30:04
"364",192,1,3652.041713,15.8537,2009-12-31 01:00:04
"364",192,2,3652.041713,10.32,2009-12-31 01:00:04
"364",192,1,3652.062546,15.365,2009-12-31 01:30:03
"364",192,2,3652.062546,10.0111,2009-12-31 01:30:03
"364",192,1,3652.08338,14.9973,2009-12-31 02:00:04
"364",192,2,3652.08338,9.639,2009-12-31 02:00:04
"364",192,1,3652.104213,14.9352,2009-12-31 02:30:04
"364",192,2,3652.104213,9.824,2009-12-31 02:30:04
"364",192,1,3652.125046,15.1801,2009-12-31 03:00:03
"364",192,2,3652.125046,9.8859,2009-12-31 03:00:03
"364",192,1,3652.14588,14.9956,2009-12-31 03:30:04
"364",192,2,3652.14588,9.8851,2009-12-31 03:30:04
"364",192,1,3652.16662,14.6277,2009-12-31 03:59:55
"364",192,2,3652.16662,9.575,2009-12-31 03:59:55
"364",192,1,3652.187546,14.8723,2009-12-31 04:30:03
"364",192,2,3652.187546,9.7604,2009-12-31 04:30:03
"364",192,1,3652.20838,14.689,2009-12-31 05:00:04
"364",192,2,3652.20838,9.575,2009-12-31 05:00:04
"364",192,1,3652.229213,14.566,2009-12-31 05:30:04
"364",192,2,3652.229213,9.6985,2009-12-31 05:30:04
"364",192,1,3652.250046,14.7494,2009-12-31 06:00:03
"364",192,2,3652.250046,9.6981,2009-12-31 06:00:03
"364",192,1,3652.27088,14.5649,2009-12-31 06:30:04
"364",192,2,3652.27088,9.7593,2009-12-31 06:30:04
"364",192,1,3652.291713,15.2993,2009-12-31 07:00:04
"364",192,2,3652.291713,10.5633,2009-12-31 07:00:04
"364",192,1,3652.312546,15.2371,2009-12-31 07:30:03
"364",192,2,3652.312546,10.6241,2009-12-31 07:30:03
"364",192,1,3652.33338,15.2976,2009-12-31 08:00:04
"364",192,2,3652.33338,10.8088,2009-12-31 08:00:04
"364",192,1,3652.354213,15.5393,2009-12-31 08:30:04
"364",192,2,3652.354213,11.6701,2009-12-31 08:30:04
"364",192,1,3652.375046,15.7197,2009-12-31 09:00:03
"364",192,2,3652.375046,12.8373,2009-12-31 09:00:03
"364",192,1,3652.39588,16.2064,2009-12-31 09:30:04
"364",192,2,3652.39588,14.064,2009-12-31 09:30:04
