"netID","wisID","probeID","daysSince1Jan2000","Temperature","time_stamp"
7831,173,3,2217.39,3.1534,2006-01-26 09:21:36
7831,173,1,2217.39,2.0206,2006-01-26 09:21:36
7831,173,2,2217.39,6.5346,2006-01-26 09:21:36
7831,154,1,2217.41,NA,2006-01-26 09:50:24
7831,154,2,2217.41,NA,2006-01-26 09:50:24
7831,173,1,2217.41,7.8427,2006-01-26 09:50:24
7831,173,2,2217.41,10.5712,2006-01-26 09:50:24
7831,173,3,2217.41,7.5938,2006-01-26 09:50:24
7831,155,3,2217.431,NA,2006-01-26 10:20:38
7831,155,4,2217.431,NA,2006-01-26 10:20:38
7831,155,2,2217.431,3.9564,2006-01-26 10:20:38
7831,155,1,2217.431,6.1469,2006-01-26 10:20:38
7831,173,1,2217.431,8.5884,2006-01-26 10:20:38
7831,173,2,2217.431,9.8906,2006-01-26 10:20:38
7831,173,3,2217.431,7.5316,2006-01-26 10:20:38
7831,155,2,2217.452,8.451,2006-01-26 10:50:52
7831,155,1,2217.452,7.1447,2006-01-26 10:50:52
7831,155,3,2217.452,NA,2006-01-26 10:50:52
7831,155,4,2217.452,NA,2006-01-26 10:50:52
7831,155,2,2217.473,7.3938,2006-01-26 11:21:07
7831,155,1,2217.473,6.3341,2006-01-26 11:21:07
7831,155,3,2217.473,NA,2006-01-26 11:21:07
7831,155,4,2217.473,NA,2006-01-26 11:21:07
7831,155,2,2217.494,7.5806,2006-01-26 11:51:21
7831,155,1,2217.494,6.4589,2006-01-26 11:51:21
7831,155,3,2217.494,NA,2006-01-26 11:51:21
7831,155,4,2217.494,NA,2006-01-26 11:51:21
7831,155,2,2217.515,7.1447,2006-01-26 12:21:36
7831,155,1,2217.515,5.272,2006-01-26 12:21:36
7831,155,3,2217.515,NA,2006-01-26 12:21:36
7831,155,4,2217.515,NA,2006-01-26 12:21:36
7831,155,2,2217.535,6.6461,2006-01-26 12:50:24
7831,155,1,2217.535,5.9595,2006-01-26 12:50:24
7831,155,3,2217.535,NA,2006-01-26 12:50:24
7831,155,4,2217.535,NA,2006-01-26 12:50:24
7831,173,1,2217.535,9.0229,2006-01-26 12:50:24
7831,173,2,2217.535,7.5316,2006-01-26 12:50:24
7831,173,3,2217.535,7.7805,2006-01-26 12:50:24
7831,146,1,2217.556,5.7049,2006-01-26 13:20:38
7831,146,2,2217.556,4.8291,2006-01-26 13:20:38
7831,155,2,2217.556,6.2717,2006-01-26 13:20:38
7831,155,1,2217.556,5.5846,2006-01-26 13:20:38
7831,155,3,2217.556,NA,2006-01-26 13:20:38
7831,155,4,2217.556,NA,2006-01-26 13:20:38
7831,142,1,2217.598,4.2652,2006-01-26 14:21:07
7831,142,2,2217.598,3.3237,2006-01-26 14:21:07
7831,146,1,2217.598,4.5785,2006-01-26 14:21:07
7831,146,2,2217.598,NA,2006-01-26 14:21:07
7831,173,1,2217.598,8.4021,2006-01-26 14:21:07
7831,173,2,2217.598,6.8464,2006-01-26 14:21:07
7831,173,3,2217.598,7.8427,2006-01-26 14:21:07
7831,155,2,2217.619,6.9578,2006-01-26 14:51:21
7831,155,1,2217.619,6.4589,2006-01-26 14:51:21
7831,155,3,2217.619,NA,2006-01-26 14:51:21
7831,155,4,2217.619,NA,2006-01-26 14:51:21
7831,146,1,2217.64,4.5159,2006-01-26 15:21:36
7831,146,2,2217.64,NA,2006-01-26 15:21:36
7831,155,2,2217.64,6.5837,2006-01-26 15:21:36
7831,155,1,2217.64,6.4589,2006-01-26 15:21:36
7831,155,3,2217.64,NA,2006-01-26 15:21:36
7831,155,4,2217.64,NA,2006-01-26 15:21:36
7831,146,1,2217.66,4.5785,2006-01-26 15:50:24
7831,146,2,2217.66,NA,2006-01-26 15:50:24
7831,155,2,2217.66,7.0201,2006-01-26 15:50:24
7831,155,1,2217.66,6.7708,2006-01-26 15:50:24
7831,155,3,2217.66,NA,2006-01-26 15:50:24
7831,155,4,2217.66,NA,2006-01-26 15:50:24
7831,155,2,2217.681,6.9578,2006-01-26 16:20:38
7831,155,1,2217.681,7.3938,2006-01-26 16:20:38
7831,155,3,2217.681,NA,2006-01-26 16:20:38
7831,155,4,2217.681,NA,2006-01-26 16:20:38
7831,173,3,2217.681,9.0229,2006-01-26 16:20:38
7831,155,2,2217.702,6.5837,2006-01-26 16:50:52
7831,155,1,2217.702,8.3268,2006-01-26 16:50:52
7831,155,3,2217.702,NA,2006-01-26 16:50:52
7831,155,4,2217.702,NA,2006-01-26 16:50:52
7831,155,2,2217.723,6.7084,2006-01-26 17:21:07
7831,155,1,2217.723,9.3818,2006-01-26 17:21:07
7831,155,3,2217.723,NA,2006-01-26 17:21:07
7831,155,4,2217.723,NA,2006-01-26 17:21:07
