"netID","wisID","probeID","daysSince1Jan2000","Temperature","time_stamp"
2048,193,1,2572.280845,NA,2007-01-16 06:44:25
2048,193,1,2572.280868,NA,2007-01-16 06:44:26
2048,193,2,2572.280868,NA,2007-01-16 06:44:26
1028,192,1,2586.520868,4.47,2007-01-30 12:30:02
1028,192,2,2586.520868,7.22,2007-01-30 12:30:02
1028,193,1,2586.520868,4.04,2007-01-30 12:30:02
1028,193,2,2586.520868,NA,2007-01-30 12:30:02
1028,195,2,2586.520868,5.28,2007-01-30 12:30:02
1028,195,1,2586.520868,8.09,2007-01-30 12:30:02
1028,192,1,2586.541701,4.47,2007-01-30 13:00:02
1028,192,2,2586.541701,8.27,2007-01-30 13:00:02
1028,193,1,2586.541701,3.97,2007-01-30 13:00:02
1028,193,2,2586.541701,NA,2007-01-30 13:00:02
1028,195,2,2586.541701,4.91,2007-01-30 13:00:02
1028,195,1,2586.541701,8.96,2007-01-30 13:00:02
1028,192,1,2586.562535,5.03,2007-01-30 13:30:03
1028,192,2,2586.562535,8.58,2007-01-30 13:30:03
1028,193,1,2586.562535,3.1,2007-01-30 13:30:03
1028,193,2,2586.562535,NA,2007-01-30 13:30:03
1028,195,2,2586.562535,4.78,2007-01-30 13:30:03
1028,195,1,2586.562535,9.2,2007-01-30 13:30:03
1028,192,1,2586.583368,4.53,2007-01-30 14:00:02
1028,192,2,2586.583368,7.9,2007-01-30 14:00:02
1028,193,1,2586.583368,4.35,2007-01-30 14:00:02
1028,193,2,2586.583368,NA,2007-01-30 14:00:02
1028,195,2,2586.583368,4.47,2007-01-30 14:00:02
1028,195,1,2586.583368,8.96,2007-01-30 14:00:02
1028,192,1,2586.604201,5.09,2007-01-30 14:30:02
1028,192,2,2586.604201,8.71,2007-01-30 14:30:02
1028,193,1,2586.604201,4.98,2007-01-30 14:30:02
1028,193,2,2586.604201,NA,2007-01-30 14:30:02
1028,195,2,2586.604201,4.47,2007-01-30 14:30:02
1028,195,1,2586.604201,8.21,2007-01-30 14:30:02
1028,193,1,2586.624942,5.04,2007-01-30 14:59:54
1028,193,2,2586.624942,NA,2007-01-30 14:59:54
1028,192,1,2586.625035,3.9,2007-01-30 15:00:03
1028,192,2,2586.625035,10.3,2007-01-30 15:00:03
1028,195,2,2586.625035,4.22,2007-01-30 15:00:03
1028,195,1,2586.625035,9.08,2007-01-30 15:00:03
1028,192,1,2586.645868,3.59,2007-01-30 15:30:02
1028,192,2,2586.645868,9.02,2007-01-30 15:30:02
1028,193,1,2586.645868,4.66,2007-01-30 15:30:02
1028,193,2,2586.645868,NA,2007-01-30 15:30:02
1028,195,2,2586.645868,4.97,2007-01-30 15:30:02
1028,195,1,2586.645868,8.89,2007-01-30 15:30:02
1028,193,1,2586.666563,5.73,2007-01-30 15:59:51
1028,193,2,2586.666563,NA,2007-01-30 15:59:51
1028,195,2,2586.666563,5.78,2007-01-30 15:59:51
1028,195,1,2586.666563,8.27,2007-01-30 15:59:51
1028,192,1,2586.666586,4.59,2007-01-30 15:59:53
1028,192,2,2586.666586,8.09,2007-01-30 15:59:53
1028,192,1,2586.687535,5.09,2007-01-30 16:30:03
1028,192,2,2586.687535,7.84,2007-01-30 16:30:03
1028,195,2,2586.687535,6.47,2007-01-30 16:30:03
1028,195,1,2586.687535,8.34,2007-01-30 16:30:03
1028,193,1,2586.688646,6.79,2007-01-30 16:31:39
1028,193,2,2586.688646,NA,2007-01-30 16:31:39
1028,192,1,2586.708368,5.97,2007-01-30 17:00:02
1028,192,2,2586.708368,8.27,2007-01-30 17:00:02
