SITE,Wisard,Number,Time_Stamp,SoilMoisture
BW,710,4,2/21/12 11:14,0.44
BW,710,5,2/21/12 11:14,0.31
BW,702,1,2/21/12 11:24,0.25
BW,702,2,2/21/12 11:24,0.28
BW,702,3,2/21/12 11:24,0.29
BW,702,4,2/21/12 11:24,0.28
BW,702,5,2/21/12 11:24,0.28
BW,704,1,2/21/12 11:32,0.22
BW,704,2,2/21/12 11:32,0.22
BW,704,3,2/21/12 11:32,0.28
BW,704,4,2/21/12 11:32,0.22
BW,704,5,2/21/12 11:32,0.2
BW,754,1,2/21/12 12:57,0.26
BW,754,2,2/21/12 12:57,0.29
BW,754,3,2/21/12 12:57,0.26
BW,754,4,2/21/12 12:57,0.34
BW,754,5,2/21/12 12:57,0.28
BW,752,1,2/21/12 13:07,0.26
BW,752,2,2/21/12 13:07,0.28
BW,752,3,2/21/12 13:07,0.3
BW,752,4,2/21/12 13:07,0.24
BW,752,5,2/21/12 13:07,0.34
BW,756,1,2/21/12 13:11,0.09
BW,756,2,2/21/12 13:11,0.14
BW,756,3,2/21/12 13:11,0.09
BW,756,4,2/21/12 13:11,0.12
BW,756,5,2/21/12 13:11,0.09
BW,758,1,2/21/12 13:20,0.2
BW,758,2,2/21/12 13:20,0.22
BW,758,3,2/21/12 13:20,0.01
BW,758,4,2/21/12 13:20,0.22
BW,758,5,2/21/12 13:20,0.24
BW,756,1,3/7/12 14:20,0.09
BW,756,2,3/7/12 14:20,0.15
BW,756,3,3/7/12 14:20,0.07
BW,756,4,3/7/12 14:20,0.08
BW,756,5,3/7/12 14:20,0.11
BW,758,1,3/7/12 14:26,0.12
BW,758,2,3/7/12 14:26,0.13
BW,758,3,3/7/12 14:26,0.09
BW,758,4,3/7/12 14:26,0.18
BW,758,5,3/7/12 14:26,0.11
BW,754,1,3/7/12 14:40,0.24
BW,754,2,3/7/12 14:40,0.24
BW,754,3,3/7/12 14:40,0.21
BW,754,4,3/7/12 14:40,0.28
BW,754,5,3/7/12 14:40,0.22
BW,752,1,3/7/12 14:43,0.16
BW,752,2,3/7/12 14:43,0.26
BW,752,3,3/7/12 14:43,0.22
BW,752,4,3/7/12 14:43,0.18
BW,752,5,3/7/12 14:43,0.26
BW,704,1,3/7/12 14:54,0.18
BW,704,2,3/7/12 14:54,0.21
BW,704,3,3/7/12 14:54,0.2
BW,704,4,3/7/12 14:54,0.25
BW,704,5,3/7/12 14:54,0.16
BW,702,1,3/7/12 15:09,0.2
BW,702,2,3/7/12 15:09,0.22
BW,702,3,3/7/12 15:09,0.26
BW,702,4,3/7/12 15:09,0.24
BW,702,5,3/7/12 15:09,0.22
BW,706,1,3/7/12 15:22,0.2
BW,706,2,3/7/12 15:22,0.22
BW,706,3,3/7/12 15:22,0.2
BW,706,4,3/7/12 15:22,0.22
BW,706,5,3/7/12 15:22,0.2
BW,710,1,3/7/12 15:22,0.25
BW,710,2,3/7/12 15:22,0.31
BW,710,3,3/7/12 15:22,0.16
BW,710,4,3/7/12 15:22,0.22
BW,710,5,3/7/12 15:22,0.2
BW,708,1,3/7/12 15:22,0.19
BW,708,2,3/7/12 15:22,0.31
BW,708,3,3/7/12 15:22,0.24
BW,708,4,3/7/12 15:22,0.22
BW,708,5,3/7/12 15:22,0.28
BW,704,1,3/20/12 13:55,0.14
BW,704,2,3/20/12 13:55,0.19
BW,704,3,3/20/12 13:55,0.26
BW,704,4,3/20/12 13:55,0.23
BW,704,5,3/20/12 13:55,0.26
BW,702,1,3/20/12 14:09,0.22
BW,702,2,3/20/12 14:09,0.24
BW,702,3,3/20/12 14:09,0.28
BW,702,4,3/20/12 14:09,0.26
BW,702,5,3/20/12 14:09,0.21
BW,706,1,3/20/12 14:36,0.21
BW,706,2,3/20/12 14:36,0.28
BW,706,3,3/20/12 14:36,0.29
BW,706,4,3/20/12 14:36,0.22
BW,706,5,3/20/12 14:36,0.23
BW,710,1,3/20/12 14:34,0.21
BW,710,2,3/20/12 14:34,0.22
BW,710,3,3/20/12 14:34,0.26
BW,710,4,3/20/12 14:34,0.34
BW,710,5,3/20/12 14:34,0.26
BW,708,1,3/20/12 14:47,0.39
BW,708,2,3/20/12 14:47,0.3
BW,708,3,3/20/12 14:47,0.25
BW,708,4,3/20/12 14:47,0.21
BW,708,5,3/20/12 14:47,0.23
BW,754,1,3/20/12 15:05,0.2
BW,754,2,3/20/12 15:05,0.21
BW,754,3,3/20/12 15:05,0.25
BW,754,4,3/20/12 15:05,0.26
BW,754,5,3/20/12 15:05,0.23
BW,752,1,3/20/12 15:15,0.22
BW,752,2,3/20/12 15:15,0.25
BW,752,3,3/20/12 15:15,0.21
BW,752,4,3/20/12 15:15,0.22
BW,752,5,3/20/12 15:15,0.23
BW,758,1,3/20/12 15:22,0.13
BW,758,2,3/20/12 15:22,0.12
BW,758,3,3/20/12 15:22,0.1
BW,758,4,3/20/12 15:22,0.14
BW,758,5,3/20/12 15:22,0.14
BW,756,1,3/20/12 15:22,0.07
BW,756,2,3/20/12 15:22,0.16
BW,756,3,3/20/12 15:22,0.12
BW,756,4,3/20/12 15:22,0.07
BW,756,5,3/20/12 15:22,0.12
BW,708,1,5/4/12 11:21,0.1
BW,708,2,5/4/12 11:21,0.02
BW,708,3,5/4/12 11:21,0.08
BW,708,4,5/4/12 11:21,0.16
BW,708,5,5/4/12 11:21,0.17
BW,706,1,5/4/12 12:13,0.14
BW,706,2,5/4/12 12:13,0.18
BW,706,3,5/4/12 12:13,0.15
BW,706,4,5/4/12 12:13,0.15
BW,706,5,5/4/12 12:13,0.12
BW,704,1,5/4/12 13:07,0.16
BW,704,2,5/4/12 13:07,0.14
BW,704,3,5/4/12 13:07,0.19
BW,704,4,5/4/12 13:07,0.14
BW,704,5,5/4/12 13:07,0.15
BW,702,1,5/4/12 13:20,0.21
BW,702,2,5/4/12 13:20,0.17
BW,702,3,5/4/12 13:20,0.2
BW,702,4,5/4/12 13:20,0.32
BW,702,5,5/4/12 13:20,0.14
BW,752,1,5/4/12 14:17,0.11
BW,752,2,5/4/12 14:17,0.17
BW,752,3,5/4/12 14:17,0.22
BW,752,4,5/4/12 14:17,0.14
BW,752,5,5/4/12 14:17,0.16
BW,754,1,5/4/12 14:19,0.12
BW,754,2,5/4/12 14:19,0.14
BW,754,3,5/4/12 14:19,0.12
BW,754,4,5/4/12 14:19,0.16
BW,754,5,5/4/12 14:19,0.11
BW,756,1,5/4/12 14:20,0.04
BW,756,2,5/4/12 14:20,0.06
BW,756,3,5/4/12 14:20,0.06
BW,756,4,5/4/12 14:20,0.03
BW,756,5,5/4/12 14:20,0.04
BW,758,1,5/4/12 14:21,0.02
BW,758,2,5/4/12 14:21,0.07
BW,758,3,5/4/12 14:21,0.03
BW,758,4,5/4/12 14:21,0.04
BW,758,5,5/4/12 14:21,0.09
BW,754,1,5/31/12 9:09,0.1
BW,754,2,5/31/12 9:09,0.13
BW,754,3,5/31/12 9:09,0.15
BW,754,4,5/31/12 9:09,0.16
BW,754,5,5/31/12 9:09,0.08
BW,752,1,5/31/12 9:10,0.11
BW,752,2,5/31/12 9:10,0.17
BW,752,3,5/31/12 9:10,0.15
BW,752,4,5/31/12 9:10,0.17
BW,752,5,5/31/12 9:10,0.15
BW,756,1,5/31/12 9:22,0.04
BW,756,2,5/31/12 9:22,0.08
BW,756,3,5/31/12 9:22,0.07
BW,756,4,5/31/12 9:22,0.04
BW,756,5,5/31/12 9:22,0.04
BW,758,1,5/31/12 9:24,0.05
BW,758,2,5/31/12 9:24,0.07
BW,758,3,5/31/12 9:24,NA
BW,758,4,5/31/12 9:24,0.06
BW,758,5,5/31/12 9:24,0.09
BW,702,1,5/31/12 13:11,0.23
BW,702,2,5/31/12 13:11,0.19
BW,702,3,5/31/12 13:11,0.2
BW,702,4,5/31/12 13:11,0.27
BW,702,5,5/31/12 13:11,0.15
BW,704,1,5/31/12 13:13,0.14
BW,704,2,5/31/12 13:13,0.13
BW,704,3,5/31/12 13:13,0.23
BW,704,4,5/31/12 13:13,0.15
BW,704,5,5/31/12 13:13,0.13
BW,706,1,5/31/12 13:15,0.12
BW,706,2,5/31/12 13:15,0.18
BW,706,3,5/31/12 13:15,0.19
BW,706,4,5/31/12 13:15,0.14
BW,706,5,5/31/12 13:15,0.13
BW,708,1,5/31/12 13:17,0.09
BW,708,2,5/31/12 13:17,0.17
BW,708,3,5/31/12 13:17,0.13
BW,708,4,5/31/12 13:17,0.15
BW,708,5,5/31/12 13:17,0.16
BW,708,1,6/26/12 12:14,0.1
BW,708,2,6/26/12 12:14,0.19
BW,708,3,6/26/12 12:14,0.13
BW,708,4,6/26/12 12:14,0.14
BW,708,5,6/26/12 12:14,0.12
BW,706,1,6/26/12 12:20,0.11
BW,706,2,6/26/12 12:20,0.17
BW,706,3,6/26/12 12:20,0.18
BW,706,4,6/26/12 12:20,0.14
BW,706,5,6/26/12 12:20,0.12
BW,704,1,6/26/12 12:31,0.13
BW,704,2,6/26/12 12:31,0.17
BW,704,3,6/26/12 12:31,0.16
BW,704,4,6/26/12 12:31,0.2
BW,704,5,6/26/12 12:31,0.14
BW,702,1,6/26/12 12:49,0.22
BW,702,2,6/26/12 12:49,0.26
BW,702,3,6/26/12 12:49,0.3
BW,702,4,6/26/12 12:49,0.19
BW,702,5,6/26/12 12:49,0.2
BW,754,1,6/26/12 14:02,0.1
BW,754,2,6/26/12 14:02,0.13
BW,754,3,6/26/12 14:02,0.09
BW,754,4,6/26/12 14:02,0.14
BW,754,5,6/26/12 14:02,0.1
BW,752,1,6/26/12 14:42,0.11
BW,752,2,6/26/12 14:42,0.12
BW,752,3,6/26/12 14:42,0.1
BW,752,4,6/26/12 14:42,0.11
BW,752,5,6/26/12 14:42,0.13
BW,756,1,6/26/12 14:50,0.07
BW,756,2,6/26/12 14:50,0.08
BW,756,3,6/26/12 14:50,0.09
BW,756,4,6/26/12 14:50,0.07
BW,756,5,6/26/12 14:50,0.06
BW,758,1,6/26/12 15:00,0.07
BW,758,2,6/26/12 15:00,0.11
BW,758,3,6/26/12 15:00,0.07
BW,758,4,6/26/12 15:00,0.05
BW,758,5,6/26/12 15:00,0.1
BW,758,1,7/12/12 7:52,0.1
BW,758,2,7/12/12 7:52,0.18
BW,758,3,7/12/12 7:52,0.12
BW,758,4,7/12/12 7:52,0.12
BW,758,5,7/12/12 7:52,0.19
BW,756,1,7/12/12 7:53,0.1
BW,756,2,7/12/12 7:53,0.19
BW,756,3,7/12/12 7:53,0.17
BW,756,4,7/12/12 7:53,0.14
BW,756,5,7/12/12 7:53,0.02
BW,754,1,7/12/12 7:59,0.22
BW,754,2,7/12/12 7:59,0.18
BW,754,3,7/12/12 7:59,0.19
BW,754,4,7/12/12 7:59,0.21
BW,754,5,7/12/12 7:59,0.16
BW,752,1,7/12/12 8:01,0.24
BW,752,2,7/12/12 8:01,0.23
BW,752,3,7/12/12 8:01,0.21
BW,752,4,7/12/12 8:01,0.24
BW,752,5,7/12/12 8:01,0.23
BW,704,1,7/13/12 11:22,0.15
BW,704,2,7/13/12 11:22,0.22
BW,704,3,7/13/12 11:22,0.23
BW,704,4,7/13/12 11:22,0.2
BW,704,5,7/13/12 11:22,0.2
BW,702,1,7/13/12 11:35,0.25
BW,702,2,7/13/12 11:35,0.3
BW,702,3,7/13/12 11:35,0.31
BW,702,4,7/13/12 11:35,0.23
BW,702,5,7/13/12 12:15,0.24
BW,706,1,7/13/12 12:15,0.21
BW,706,2,7/13/12 12:15,0.2
BW,706,3,7/13/12 12:15,0.22
BW,706,4,7/13/12 12:15,0.18
BW,706,5,7/13/12 12:15,0.16
BW,708,1,7/13/12 12:34,0.18
BW,708,2,7/13/12 12:34,0.24
BW,708,3,7/13/12 12:34,0.16
BW,708,4,7/13/12 12:34,0.1
BW,708,5,7/13/12 12:34,0.17
BW,704,1,9/6/12 8:41,0.19
BW,704,2,9/6/12 8:41,0.16
BW,704,3,9/6/12 8:41,0.17
BW,704,4,9/6/12 8:41,0.2
BW,704,5,9/6/12 8:41,0.15
BW,702,1,9/6/12 8:45,0.22
BW,702,2,9/6/12 8:45,0.31
BW,702,3,9/6/12 8:45,0.3
BW,702,4,9/6/12 8:45,0.29
BW,702,5,9/6/12 8:45,0.25
BW,706,1,9/6/12 8:53,0.12
BW,706,2,9/6/12 8:53,0.23
BW,706,3,9/6/12 8:53,0.18
BW,706,4,9/6/12 8:53,0.13
BW,706,5,9/6/12 8:53,0.14
BW,708,1,9/6/12 8:58,0.15
BW,708,2,9/6/12 8:58,0.16
BW,708,3,9/6/12 8:58,0.1
BW,708,4,9/6/12 8:58,0.1
BW,708,5,9/6/12 8:58,0.15
BW,704,1,9/20/12 11:45,0.34
BW,704,2,9/20/12 11:45,0.33
BW,704,3,9/20/12 11:45,0.36
BW,704,4,9/20/12 11:45,0.32
BW,704,5,9/20/12 11:45,0.31
BW,702,1,9/20/12 12:13,0.37
BW,702,2,9/20/12 12:13,0.41
BW,702,3,9/20/12 12:13,0.4
BW,702,4,9/20/12 12:13,0.47
BW,702,5,9/20/12 12:13,0.35
BW,706,1,9/20/12 12:58,0.25
BW,706,2,9/20/12 12:58,0.35
BW,706,3,9/20/12 12:58,0.4
BW,706,4,9/20/12 12:58,0.35
BW,706,5,9/20/12 12:58,0.25
BW,708,1,9/20/12 13:21,0.3
BW,708,2,9/20/12 13:21,0.29
BW,708,3,9/20/12 13:21,0.3
BW,708,4,9/20/12 13:21,0.33
BW,708,5,9/20/12 13:21,0.33
BW,754,1,9/20/12 14:17,0.26
BW,754,2,9/20/12 14:17,0.27
BW,754,3,9/20/12 14:17,0.26
BW,754,4,9/20/12 14:17,0.37
BW,754,5,9/20/12 14:17,0.26
BW,752,1,9/20/12 14:19,0.26
BW,752,2,9/20/12 14:19,0.25
BW,752,3,9/20/12 14:19,0.2
BW,752,4,9/20/12 14:19,0.33
BW,752,5,9/20/12 14:19,0.26
BW,756,1,9/20/12 14:37,0.18
BW,756,2,9/20/12 14:37,0.19
BW,756,3,9/20/12 14:37,0.14
BW,756,4,9/20/12 14:37,0.18
BW,756,5,9/20/12 14:37,0.19
BW,754,1,10/31/12 14:05,0.24
BW,754,2,10/31/12 14:05,0.27
BW,754,3,10/31/12 14:05,0.26
BW,754,4,10/31/12 14:05,0.28
BW,754,5,10/31/12 14:05,0.22
BW,752,1,10/31/12 14:05,0.22
BW,752,2,10/31/12 14:05,0.25
BW,752,3,10/31/12 14:05,0.26
BW,752,4,10/31/12 14:05,0.22
BW,752,5,10/31/12 14:05,0.29
BW,756,1,11/1/12 10:33,0.16
BW,756,2,11/1/12 10:33,0.22
BW,756,3,11/1/12 10:33,0.19
BW,756,4,11/1/12 10:33,0.17
BW,756,5,11/1/12 10:33,0.15
BW,758,1,11/1/12 10:57,0.11
BW,758,2,11/1/12 10:57,0.18
BW,758,3,11/1/12 10:57,0.2
BW,758,4,11/1/12 10:57,0.16
BW,758,5,11/1/12 10:57,0.13
BW,706,1,11/1/12 13:32,0.23
BW,706,2,11/1/12 13:32,0.25
BW,706,3,11/1/12 13:32,0.22
BW,706,4,11/1/12 13:32,0.25
BW,706,5,11/1/12 13:32,0.23
BW,708,1,11/1/12 13:35,0.19
BW,708,2,11/1/12 13:35,0.3
BW,708,3,11/1/12 13:35,0.2
BW,708,4,11/1/12 13:35,0.31
BW,708,5,11/1/12 13:35,0.25
BW,704,1,11/1/12 14:13,0.24
BW,704,2,11/1/12 14:13,0.25
BW,704,3,11/1/12 14:13,0.28
BW,704,4,11/1/12 14:13,0.3
BW,704,5,11/1/12 14:13,0.21
BW,702,1,11/1/12 14:22,0.34
BW,702,2,11/1/12 14:22,0.37
BW,702,3,11/1/12 14:22,0.41
BW,702,4,11/1/12 14:22,0.2
BW,702,5,11/1/12 14:22,0.31
BW,756,1,12/10/12 13:54,0.15
BW,756,2,12/10/12 13:54,0.14
BW,756,3,12/10/12 13:54,0.17
BW,756,4,12/10/12 13:54,0.19
BW,756,5,12/10/12 13:54,0.11
BW,754,1,12/10/12 14:03,0.3
BW,754,2,12/10/12 14:03,0.28
BW,754,3,12/10/12 14:03,0.29
BW,754,4,12/10/12 14:03,0.26
BW,754,5,12/10/12 14:03,0.25
BW,752,1,12/10/12 14:19,0.21
BW,752,2,12/10/12 14:19,0.26
BW,752,3,12/10/12 14:19,0.2
BW,752,4,12/10/12 14:19,0.2
BW,752,5,12/10/12 14:19,0.27
BW,706,1,12/10/12 15:00,0.26
BW,706,2,12/10/12 15:00,0.19
BW,706,3,12/10/12 15:00,0.16
BW,706,4,12/10/12 15:00,0.22
BW,706,5,12/10/12 15:00,0.25
BW,708,1,12/10/12 15:03,0.23
BW,708,2,12/10/12 15:03,0.29
BW,708,3,12/10/12 15:03,0.21
BW,708,4,12/10/12 15:03,0.23
BW,708,5,12/10/12 15:03,0.25
BW,702,1,12/10/12 15:05,0.33
BW,702,2,12/10/12 15:05,0.36
BW,702,3,12/10/12 15:05,0.36
BW,702,4,12/10/12 15:05,0.38
BW,702,5,12/10/12 15:05,0.22
