SITE,Wisard,Number,Time_Stamp,SoilMoisture
HW,147,1,9/27/09 14:50,0.57
HW,147,2,9/27/09 14:50,0.34
HW,147,3,9/27/09 14:50,0.39
HW,147,4,9/27/09 14:50,0.55
HW,147,5,9/27/09 14:50,0.51
HW,153,1,9/27/09 14:22,0.27
HW,153,2,9/27/09 14:22,0.29
HW,153,3,9/27/09 14:22,0.43
HW,153,4,9/27/09 14:22,0.3
HW,153,5,9/27/09 14:22,0.31
HW,154,1,9/27/09 14:37,0.21
HW,154,2,9/27/09 14:37,0.37
HW,154,3,9/27/09 14:37,0.34
HW,154,4,9/27/09 14:37,0.22
HW,154,5,9/27/09 14:37,0.39
HW,155,1,9/27/09 14:30,0.54
HW,155,2,9/27/09 14:30,0.5
HW,155,3,9/27/09 14:30,0.45
HW,155,4,9/27/09 14:30,0.33
HW,155,5,9/27/09 14:30,0.43
HW,165,1,9/27/09 15:00,0.23
HW,165,2,9/27/09 15:00,0.17
HW,165,3,9/27/09 15:00,0.23
HW,165,4,9/27/09 15:00,0.22
HW,165,5,9/27/09 15:00,0.27
HW,173,1,9/27/09 15:14,0.42
HW,173,2,9/27/09 15:14,0.3
HW,173,3,9/27/09 15:14,0.23
HW,173,4,9/27/09 15:14,0.26
HW,173,5,9/27/09 15:14,0.36
HW,201,1,9/27/09 15:42,0.17
HW,201,2,9/27/09 15:42,0.17
HW,201,3,9/27/09 15:42,0.14
HW,201,4,9/27/09 15:42,0.21
HW,201,5,9/27/09 15:42,0.17
HW,502,1,9/27/09 15:33,0.12
HW,502,2,9/27/09 15:33,0.17
HW,502,3,9/27/09 15:33,0.22
HW,502,4,9/27/09 15:33,0.18
HW,502,5,9/27/09 15:33,0.14
HW,502,1,8/9/10 14:42,0.32
HW,502,2,8/9/10 14:42,0.34
HW,502,3,8/9/10 14:42,0.39
HW,502,4,8/9/10 14:42,0.32
HW,502,5,8/9/10 14:42,0.33
HW,201,1,8/9/10 14:58,0.25
HW,201,2,8/9/10 14:58,0.35
HW,201,3,8/9/10 14:58,0.25
HW,201,4,8/9/10 14:58,0.21
HW,201,5,8/9/10 14:58,0.29
HW,173,1,8/9/10 14:58,NA
HW,173,2,8/9/10 14:58,NA
HW,173,3,8/9/10 14:58,NA
HW,173,4,8/9/10 14:58,NA
HW,173,5,8/9/10 14:58,NA
HW,146,1,8/9/10 14:30,0.35
HW,146,2,8/9/10 14:30,0.45
HW,146,3,8/9/10 14:30,0.48
HW,146,4,8/9/10 14:30,0.32
HW,146,5,8/9/10 14:30,0.48
HW,153,1,8/9/10 13:34,0.63
HW,153,2,8/9/10 13:34,0.66
HW,153,3,8/9/10 13:34,0.57
HW,153,4,8/9/10 13:34,0.65
HW,153,5,8/9/10 13:34,0.56
HW,142,1,8/9/10 14:21,0.64
HW,142,2,8/10/10 14:21,0.69
HW,142,3,8/10/10 14:21,0.54
HW,142,4,8/10/10 14:21,0.51
HW,142,5,8/10/10 14:21,0.6
HW,155,1,8/10/10 13:44,0.58
HW,155,2,8/10/10 13:44,0.88
HW,155,3,8/10/10 13:44,0.56
HW,155,4,8/10/10 13:44,0.65
HW,155,5,8/10/10 13:44,0.6
HW,154,1,8/10/10 13:13,0.66
HW,154,2,8/10/10 13:13,0.64
HW,154,3,8/10/10 13:13,0.75
HW,154,4,8/10/10 13:13,0.67
HW,154,5,8/10/10 13:13,0.59
HW,147,1,8/10/10 12:55,0.55
HW,147,2,8/10/10 12:55,0.6
HW,147,3,8/10/10 12:55,0.47
HW,147,4,8/10/10 12:55,0.58
HW,147,5,8/10/10 12:55,0.63
HW,165,1,8/10/10 12:41,0.52
HW,165,2,8/10/10 12:41,0.47
HW,165,3,8/10/10 12:41,0.44
HW,165,4,8/10/10 12:41,0.49
HW,165,5,8/10/10 12:41,0.47
HW,142,1,8/10/10 9:49,0.58
HW,142,2,8/10/10 9:49,0.61
HW,142,3,8/10/10 9:49,0.45
HW,142,4,8/10/10 9:49,0.55
HW,142,5,8/10/10 9:49,0.61
HW,173,1,8/10/10 10:32,0.48
HW,173,2,8/10/10 10:32,0.31
HW,173,3,8/10/10 10:32,0.32
HW,173,4,8/10/10 10:32,0.44
HW,173,5,8/10/10 10:32,0.35
HW,155,1,8/10/10 11:14,0.55
HW,155,2,8/10/10 11:14,0.57
HW,155,3,8/10/10 11:14,0.54
HW,155,4,8/10/10 11:14,0.68
HW,155,5,8/10/10 11:14,0.53
HW,147,1,8/10/10 11:47,0.67
HW,147,2,8/23/10 11:47,0.66
HW,147,3,8/23/10 11:47,0.67
HW,147,4,8/23/10 11:47,0.63
HW,147,5,8/23/10 11:47,0.62
HW,165,1,8/23/10 11:47,0.6
HW,165,2,8/23/10 11:47,0.56
HW,165,3,8/23/10 11:47,0.42
HW,165,4,8/23/10 11:47,0.62
HW,165,5,8/23/10 11:47,0.5
HW,154,1,8/23/10 12:11,0.65
HW,154,2,8/23/10 12:11,0.5
HW,154,3,8/23/10 12:11,0.75
HW,154,4,8/23/10 12:11,0.66
HW,154,5,8/23/10 12:11,0.54
HW,153,1,8/23/10 12:23,0.7
HW,153,2,8/23/10 12:23,0.72
HW,153,3,8/23/10 12:23,0.6
HW,153,4,8/23/10 12:23,0.67
HW,153,5,8/23/10 12:23,0.6
HW,201,1,8/23/10 12:38,0.33
HW,201,2,8/23/10 12:38,0.38
HW,201,3,8/23/10 12:38,0.32
HW,201,4,8/23/10 12:38,0.27
HW,201,5,8/23/10 12:38,0.36
HW,502,1,8/23/10 13:01,0.31
HW,502,2,8/23/10 13:01,0.32
HW,502,3,8/23/10 13:01,0.38
HW,502,4,8/23/10 13:01,0.31
HW,502,5,8/23/10 13:10,0.3
HW,146,1,8/23/10 13:10,0.39
HW,146,2,8/23/10 13:10,0.45
HW,146,3,8/23/10 13:10,0.39
HW,146,4,8/23/10 13:10,0.27
HW,146,5,8/23/10 13:10,0.45
HW,153,1,8/23/10 14:10,0.27
HW,153,2,8/23/10 14:10,0.26
HW,153,3,8/23/10 14:10,0.27
HW,153,4,8/23/10 14:10,0.29
HW,153,5,8/23/10 14:10,0.5
HW,165,1,8/23/10 8:58,0.55
HW,165,2,8/23/10 8:58,0.47
HW,165,3,8/23/10 8:58,0.41
HW,165,4,8/23/10 8:58,0.62
HW,165,5,8/23/10 8:58,0.54
HW,154,1,8/23/10 9:14,0.63
HW,154,2,8/24/10 9:14,0.59
HW,154,3,8/24/10 9:14,0.71
HW,154,4,8/24/10 9:14,0.6
HW,154,5,8/24/10 9:14,0.58
HW,153,1,8/24/10 9:39,0.68
HW,153,2,8/24/10 9:39,0.7
HW,153,3,8/24/10 9:39,0.71
HW,153,4,8/24/10 9:39,0.66
HW,153,5,8/24/10 9:39,0.62
HW,146,1,8/24/10 9:59,0.3
HW,146,2,8/24/10 9:59,0.56
HW,146,3,8/24/10 9:59,0.51
HW,146,4,8/24/10 9:59,0.38
HW,146,5,8/24/10 9:59,0.51
HW,502,1,8/24/10 10:18,0.37
HW,502,2,8/24/10 10:18,0.38
HW,502,3,8/24/10 10:18,0.49
HW,502,4,8/24/10 10:18,0.46
HW,502,5,8/24/10 10:18,0.42
HW,201,1,8/24/10 10:32,0.34
HW,201,2,8/24/10 10:32,0.36
HW,201,3,8/24/10 10:32,0.26
HW,201,4,8/24/10 10:32,0.33
HW,201,5,8/24/10 10:32,0.24
HW,155,1,8/24/10 8:57,0.49
HW,155,2,8/24/10 8:57,0.48
HW,155,3,8/24/10 8:57,0.48
HW,155,4,8/24/10 8:57,0.41
HW,155,5,8/24/10 8:57,0.45
HW,147,1,8/24/10 9:15,0.48
HW,147,2,8/24/10 9:15,0.43
HW,147,3,8/24/10 9:15,0.44
HW,147,4,8/24/10 9:15,0.52
HW,147,5,8/24/10 9:15,0.51
HW,142,1,8/24/10 9:38,0.55
HW,142,2,8/24/10 9:38,0.51
HW,142,3,8/24/10 9:38,0.45
HW,142,4,8/24/10 9:38,0.24
HW,142,5,8/24/10 9:38,0.51
HW,173,1,8/24/10 10:01,0.44
HW,173,2,8/30/10 10:01,0.24
HW,173,3,8/30/10 10:01,0.19
HW,173,4,8/30/10 10:01,0.4
HW,173,5,8/30/10 10:01,0.3
HW,146,1,8/30/10 12:08,0.18
HW,146,2,8/30/10 12:08,0.2
HW,146,3,8/30/10 12:08,0.33
HW,146,4,8/30/10 12:08,0.29
HW,146,5,8/30/10 12:08,0.33
HW,502,1,8/30/10 12:21,0.17
HW,502,2,8/30/10 12:21,0.24
HW,502,3,8/30/10 12:21,0.2
HW,502,4,8/30/10 12:21,0.2
HW,502,5,8/30/10 12:21,0.18
HW,201,1,8/30/10 12:33,0.24
HW,201,2,8/30/10 12:33,0.26
HW,201,3,8/30/10 12:33,0.16
HW,201,4,8/30/10 12:33,0.15
HW,201,5,8/30/10 12:33,0.18
HW,153,1,8/30/10 13:56,0.44
HW,153,2,9/1/10 13:56,0.5
HW,153,3,9/1/10 13:56,0.52
HW,153,4,9/1/10 13:56,0.5
HW,153,5,9/1/10 13:56,0.36
HW,154,1,9/1/10 14:05,0.38
HW,154,2,9/1/10 14:05,0.35
HW,154,3,9/1/10 14:05,0.44
HW,154,4,9/1/10 14:05,0.3
HW,154,5,9/1/10 14:05,0.31
HW,165,1,9/1/10 14:25,0.22
HW,165,2,9/1/10 14:25,0.27
HW,165,3,9/1/10 14:25,0.22
HW,165,4,9/1/10 14:25,0.29
HW,165,5,9/1/10 14:25,0.32
HW,146,1,9/1/10 10:05,0.27
HW,146,2,9/1/10 10:05,0.25
HW,146,3,9/1/10 10:05,0.4
HW,146,4,9/1/10 10:05,0.25
HW,146,5,9/1/10 10:05,0.3
HW,502,1,9/1/10 10:29,0.13
HW,502,2,9/1/10 10:29,0.17
HW,502,3,9/1/10 10:29,0.2
HW,502,4,9/1/10 10:29,0.17
HW,502,5,9/1/10 10:29,0.16
HW,201,1,9/1/10 10:51,0.15
HW,201,2,9/1/10 10:51,0.15
HW,201,3,9/1/10 10:51,0.12
HW,201,4,9/1/10 10:51,0.13
HW,201,5,9/1/10 10:51,0.14
HW,153,1,9/1/10 11:22,0.45
HW,153,2,9/1/10 11:22,0.47
HW,153,3,9/1/10 11:22,0.46
HW,153,4,9/1/10 11:22,0.43
HW,153,5,9/1/10 11:22,0.37
HW,154,1,9/1/10 11:46,0.21
HW,154,2,9/1/10 11:46,0.23
HW,154,3,9/1/10 11:46,0.34
HW,154,4,9/1/10 11:46,0.26
HW,154,5,9/1/10 11:46,0.28
HW,165,1,9/1/10 11:58,0.17
HW,165,2,9/1/10 11:58,0.17
HW,165,3,9/1/10 11:58,0.19
HW,165,4,9/1/10 11:58,0.17
HW,165,5,9/1/10 11:58,0.26
HW,173,1,9/1/10 10:23,0.34
HW,173,2,9/6/10 10:23,0.16
HW,173,3,9/6/10 10:23,0.21
HW,173,4,9/6/10 10:23,0.23
HW,173,5,9/6/10 10:23,0.22
HW,142,1,9/6/10 10:33,0.43
HW,142,2,9/6/10 10:33,0.33
HW,142,3,9/6/10 10:33,0.4
HW,142,4,9/6/10 10:33,0.42
HW,142,5,9/6/10 10:33,0.38
HW,147,1,9/6/10 10:42,0.36
HW,147,2,9/6/10 10:42,0.45
HW,147,3,9/6/10 10:42,0.2
HW,147,4,9/6/10 10:42,0.36
HW,147,5,9/6/10 10:42,0.38
HW,155,1,9/6/10 10:51,0.42
HW,155,2,9/6/10 10:51,0.37
HW,155,3,9/6/10 10:51,0.31
HW,155,4,9/6/10 10:51,0.3
HW,155,5,9/6/10 10:51,0.16
HW,636,1,9/6/10 9:51,0.13
HW,636,2,9/6/10 9:51,0.14
HW,636,3,9/6/10 9:51,0.15
HW,636,4,9/6/10 9:51,0.13
HW,636,5,9/6/10 9:51,0.14
HW,153,1,9/6/10 10:26,0.17
HW,153,2,9/6/10 10:34,0.22
HW,153,3,9/6/10 10:34,0.19
HW,153,4,9/6/10 10:34,0.16
HW,153,5,9/6/10 10:34,0.17
HW,154,1,9/6/10 10:44,0.12
HW,154,2,9/6/10 10:44,0.13
HW,154,3,9/6/10 10:44,0.16
HW,154,4,9/6/10 10:44,0.11
HW,154,5,9/6/10 10:44,0.13
HW,165,1,9/6/10 11:07,0.08
HW,165,2,9/7/10 11:07,0.06
HW,165,3,9/7/10 11:07,0.08
HW,165,4,9/7/10 11:07,0.09
HW,165,5,9/7/10 11:07,0.13
HW,505,1,9/7/10 11:24,0.11
HW,505,2,9/7/10 11:24,0.16
HW,505,3,9/7/10 11:24,0.1
HW,505,4,9/7/10 11:24,0.12
HW,505,5,9/7/10 11:24,0.09
HW,146,1,9/7/10 11:34,0.09
HW,146,2,9/7/10 11:35,0.09
HW,146,3,9/7/10 11:34,0.14
HW,146,4,9/7/10 11:34,0.11
HW,146,5,9/7/10 11:34,0.11
HW,502,1,9/7/10 11:52,0.108
HW,502,2,9/7/10 11:52,0.1
HW,502,3,9/7/10 11:52,0.1
HW,502,4,9/7/10 11:52,0.09
HW,502,5,9/7/10 11:52,0.10909
HW,641,1,9/7/10 12:15,0.11
HW,641,2,9/7/10 12:15,0.11
HW,641,3,9/7/10 12:15,0.13
HW,641,4,9/7/10 12:15,0.08
HW,641,5,9/7/10 12:15,0.14
HW,201,1,9/7/10 11:19,0.07
HW,201,2,9/7/10 11:19,0.09
HW,201,3,9/7/10 11:19,0.07636
HW,201,4,9/7/10 11:19,0.12
HW,201,5,9/7/10 11:19,0.1
HW,201,1,9/7/10 10:00,0.18
HW,201,2,9/7/10 10:00,0.16
HW,201,3,9/7/10 10:00,0.1
HW,201,4,9/7/10 10:00,0.11
HW,201,5,9/7/10 10:00,0.17
HW,641,1,9/7/10 10:33,0.15
HW,641,2,9/7/10 10:33,0.24
HW,641,3,9/7/10 10:33,0.3
HW,641,4,9/7/10 10:33,0.2
HW,641,5,9/7/10 10:33,0.21
HW,502,1,9/7/10 10:52,0.22
HW,502,2,9/7/10 10:52,0.2
HW,502,3,9/7/10 10:52,0.23
HW,502,4,9/7/10 10:52,0.25
HW,502,5,9/7/10 10:52,0.22
HW,146,1,9/7/10 11:07,0.26
HW,146,2,9/7/10 11:07,0.32
HW,146,3,9/7/10 11:07,0.53
HW,146,4,9/7/10 11:07,0.25
HW,146,5,9/7/10 11:07,0.3
HW,505,1,9/7/10 11:57,0.34
HW,505,2,9/7/10 11:57,0.36
HW,505,3,9/7/10 11:57,0.38
HW,505,4,9/7/10 11:57,0.26
HW,505,5,9/7/10 11:57,0.36
HW,173,1,9/7/10 12:27,0.37
HW,173,2,9/11/10 12:27,0.29
HW,173,3,9/11/10 12:27,0.27
HW,173,4,9/11/10 12:27,0.3
HW,173,5,9/11/10 12:27,0.28
HW,153,1,9/11/10 13:15,0.5
HW,153,2,9/11/10 13:15,0.48
HW,153,3,9/11/10 13:15,0.48
HW,153,4,9/11/10 13:15,0.46
HW,153,5,9/11/10 13:15,0.42
HW,636,1,9/11/10 13:30,0.34
HW,636,2,9/11/10 13:30,0.4
HW,636,3,9/11/10 13:30,0.37
HW,636,4,9/11/10 13:30,0.4
HW,636,5,9/11/10 13:30,0.44
HW,155,1,9/11/10 9:35,0.48
HW,155,2,9/11/10 9:35,0.42
HW,155,3,9/11/10 9:35,0.48
HW,155,4,9/11/10 9:35,0.2
HW,155,5,9/11/10 9:35,0.33
HW,165,1,9/11/10 10:55,0.34
HW,165,2,9/11/10 10:55,0.32
HW,165,3,9/11/10 10:55,0.28
HW,165,4,9/11/10 10:55,0.24
HW,165,5,9/11/10 10:55,0.34
HW,147,1,9/11/10 11:17,0.52
HW,147,2,9/11/10 11:17,0.46
HW,147,3,9/11/10 11:17,0.39
HW,147,4,9/11/10 11:17,0.4
HW,147,5,9/11/10 11:17,0.32
HW,154,1,9/11/10 11:32,0.38
HW,154,2,9/11/10 11:32,0.4
HW,154,3,9/14/10 11:32,0.38
HW,154,4,9/14/10 11:32,0.3
HW,154,5,9/14/10 11:32,0.27
HW,201,1,9/14/10 9:01,0.13
HW,201,2,9/14/10 9:01,0.14
HW,201,3,9/14/10 9:01,0.13
HW,201,4,9/14/10 9:02,0.08
HW,201,5,9/14/10 9:02,0.11
HW,641,1,9/14/10 9:59,0.12
HW,641,2,9/14/10 9:59,0.23
HW,641,3,9/14/10 9:59,0.16
HW,641,4,9/14/10 10:00,0.2
HW,641,5,9/14/10 10:00,0.22
HW,502,1,9/14/10 10:23,0.14
HW,502,2,9/14/10 10:23,0.19
HW,502,3,9/14/10 10:23,0.14
HW,502,4,9/14/10 10:23,0.18
HW,502,5,9/14/10 10:23,0.16
HW,146,1,9/14/10 10:46,0.16
HW,146,3,9/14/10 10:46,0.22
HW,146,2,9/14/10 10:46,0.18
HW,146,4,9/14/10 10:46,0.15
HW,146,5,9/14/10 10:46,0.2
HW,505,1,9/14/10 10:55,0.23
HW,505,2,9/14/10 10:55,0.37
HW,505,3,9/14/10 10:55,0.2
HW,505,4,9/14/10 10:55,0.16
HW,505,5,9/14/10 10:55,0.22909
HW,173,1,9/14/10 11:24,0.42
HW,173,2,9/14/10 11:24,0.2
HW,173,3,9/14/10 11:24,0.21
HW,173,4,9/14/10 11:24,0.29
HW,173,5,9/14/10 11:24,0.38
HW,636,1,9/14/10 11:38,0.396
HW,636,2,9/14/10 11:38,0.37
HW,636,3,9/14/10 11:38,0.22909
HW,636,4,9/14/10 11:38,0.29
HW,636,5,9/14/10 11:38,0.34
HW,155,1,9/14/10 11:50,0.47
HW,155,2,9/14/10 11:50,0.35
HW,155,3,9/14/10 11:50,0.45
HW,155,4,9/14/10 11:50,0.44
HW,155,5,9/14/10 11:51,0.51
HW,154,1,9/14/10 12:39,0.34
HW,154,2,9/20/10 12:39,0.4
HW,154,3,9/20/10 12:39,0.31
HW,154,4,9/20/10 12:39,0.32
HW,154,5,9/20/10 12:39,0.15
HW,165,1,9/20/10 13:08,0.27
HW,165,2,9/20/10 13:08,0.26
HW,165,3,9/20/10 13:08,0.32
HW,165,4,9/20/10 13:08,0.25
HW,165,5,9/20/10 13:08,0.33
HW,147,1,9/20/10 13:08,0.42
HW,147,2,9/20/10 13:08,0.46
HW,147,3,9/20/10 13:08,0.37
HW,147,4,9/20/10 13:08,0.41
HW,147,5,9/20/10 13:08,0.3
HW,142,1,9/20/10 13:17,0.51
HW,142,2,9/20/10 15:30,0.48
HW,142,3,9/20/10 15:30,0.4
HW,142,4,9/20/10 15:30,0.41
HW,142,5,9/20/10 15:30,0.43
HW,201,1,9/20/10 9:21,0.07
HW,201,2,9/20/10 9:21,0.12
HW,201,3,9/20/10 9:21,0.11
HW,201,4,9/20/10 9:21,0.06
HW,201,5,9/20/10 9:24,0.09
HW,641,1,9/20/10 9:52,0.11
HW,641,2,9/20/10 9:52,0.15
HW,641,3,9/20/10 9:52,0.13
HW,641,4,9/20/10 9:52,0.1
HW,641,5,9/20/10 9:52,0.16
HW,502,1,9/20/10 10:09,0.11
HW,502,2,9/20/10 10:09,0.08
HW,502,3,9/20/10 10:09,0.1
HW,502,4,9/20/10 10:09,0.13
HW,502,5,9/20/10 10:09,0.11
HW,146,1,9/20/10 10:53,0.11
HW,146,2,9/20/10 10:53,0.1
HW,146,3,9/20/10 10:53,0.11
HW,146,4,9/20/10 10:53,0.1
HW,146,5,9/20/10 10:53,0.11
HW,142,1,9/20/10 11:32,0.45
HW,142,2,9/20/10 11:32,0.36
HW,142,3,9/20/10 11:32,0.37
HW,142,4,9/20/10 11:32,0.34
HW,142,5,9/20/10 11:32,0.37
HW,173,1,9/20/10 11:51,0.35
HW,173,2,9/20/10 11:51,0.25
HW,173,3,9/20/10 11:51,0.18
HW,173,4,9/20/10 11:51,0.16
HW,173,5,9/20/10 11:51,0.22
HW,636,1,9/20/10 13:20,0.26
HW,636,2,9/21/10 13:20,0.23
HW,636,3,9/21/10 13:20,0.29
HW,636,4,9/21/10 13:20,0.23
HW,636,5,9/21/10 13:20,0.24
HW,155,1,9/21/10 13:41,0.42
HW,155,2,9/21/10 13:41,0.27
HW,155,3,9/21/10 13:41,0.37
HW,155,4,9/21/10 13:41,0.26
HW,155,5,9/21/10 13:41,0.4
HW,153,1,9/21/10 14:16,0.35
HW,153,2,9/21/10 14:16,0.19
HW,153,3,9/21/10 14:16,0.32
HW,153,4,9/21/10 14:16,0.28
HW,153,5,9/21/10 14:16,0.42
HW,154,1,9/21/10 14:30,0.07
HW,154,2,9/21/10 14:30,0.23
HW,154,3,9/21/10 14:30,0.26
HW,154,4,9/21/10 14:30,0.16
HW,154,5,9/21/10 14:30,0.14
HW,147,1,9/21/10 14:34,0.46
HW,147,2,9/21/10 14:34,0.38
HW,147,3,9/21/10 14:34,0.42
HW,147,4,9/21/10 14:34,0.41
HW,147,5,9/21/10 14:34,0.32
HW,165,1,9/21/10 14:48,0.09
HW,165,2,9/21/10 14:48,0.15
HW,165,3,9/21/10 14:48,0.11
HW,165,4,9/21/10 14:48,0.14
HW,165,5,9/21/10 14:48,0.21
HW,201,1,9/21/10 9:29,0.07
HW,201,2,9/21/10 9:29,0.07
HW,201,3,9/21/10 9:29,0.1
HW,201,4,9/21/10 9:29,0.06
HW,201,5,9/21/10 9:29,0.07
HW,641,1,9/21/10 9:46,0.06
HW,641,2,9/21/10 9:46,0.06
HW,641,3,9/21/10 9:46,0.08
HW,641,4,9/21/10 9:46,0.06
HW,641,5,9/21/10 9:46,0.09
HW,502,1,9/21/10 10:11,0.06
HW,502,2,9/27/10 10:11,0.07
HW,502,3,9/27/10 10:11,0.06
HW,502,4,9/27/10 10:11,0.05
HW,502,5,9/27/10 10:11,0.07
HW,146,1,9/27/10 10:28,0.06
HW,146,2,9/27/10 10:28,0.06
HW,146,3,9/27/10 10:28,0.05
HW,146,4,9/27/10 10:28,0.06
HW,146,5,9/27/10 10:28,0.13
HW,505,1,9/27/10 10:38,0.07
HW,505,2,9/27/10 10:38,0.09
HW,505,3,9/27/10 10:38,0.07
HW,505,4,9/27/10 10:38,0.07
HW,505,5,9/27/10 10:38,0.06
HW,142,1,9/27/10 10:53,0.14
HW,142,2,9/28/10 10:53,0.09
HW,142,3,9/28/10 10:53,0.12
HW,142,4,9/28/10 10:53,0.1
HW,142,5,9/28/10 10:53,0.13
HW,173,1,9/28/10 11:21,0.09
HW,173,2,9/28/10 11:21,0.12
HW,173,3,9/28/10 11:21,0.11
HW,173,4,9/28/10 11:21,0.12
HW,173,5,9/28/10 11:21,0.1
HW,153,1,9/28/10 11:48,0.11
HW,153,2,9/28/10 11:48,0.1
HW,153,3,9/28/10 11:48,0.08
HW,153,4,9/28/10 11:48,0.1
HW,153,5,9/28/10 11:48,0.09
HW,636,1,9/28/10 11:59,0.08
HW,636,2,9/28/10 11:59,0.09
HW,636,3,9/28/10 11:59,0.12
HW,636,4,9/28/10 11:59,0.1
HW,636,5,9/28/10 11:59,0.1
HW,155,1,9/28/10 12:20,0.13
HW,155,2,9/28/10 12:20,0.09
HW,155,3,9/28/10 12:20,0.13
HW,155,4,9/28/10 12:20,0.12
HW,155,5,9/28/10 12:20,0.16
HW,147,1,9/28/10 12:39,0.06
HW,147,2,9/28/10 12:39,0.1
HW,147,3,9/28/10 12:39,0.06
HW,147,4,9/28/10 12:39,0.06
HW,147,5,9/28/10 12:39,0.08
HW,154,1,9/28/10 12:52,0.08
HW,154,2,9/28/10 12:52,0.07
HW,154,3,9/28/10 12:52,0.07
HW,154,4,9/28/10 12:52,0.08
HW,154,5,9/28/10 12:52,0.07
HW,201,1,9/28/10 8:59,0.08
HW,201,2,9/28/10 8:59,0.11
HW,201,3,9/28/10 8:59,0.13
HW,201,4,9/28/10 8:59,0.11
HW,201,5,9/28/10 8:59,0.11
HW,641,1,9/28/10 9:11,0.14
HW,641,2,9/28/10 9:11,0.22
HW,641,3,9/28/10 9:11,0.15
HW,641,4,9/28/10 9:11,0.13
HW,641,5,9/28/10 9:11,0.21
HW,502,1,9/28/10 9:23,0.11
HW,502,2,9/28/10 9:23,0.23
HW,502,3,9/28/10 9:23,0.14
HW,502,4,9/28/10 9:23,0.13
HW,502,5,9/28/10 9:23,0.14
HW,146,1,9/28/10 9:37,0.26
HW,146,2,9/28/10 9:37,0.14
HW,146,3,9/28/10 9:37,0.15
HW,146,4,9/28/10 9:37,0.11
HW,146,5,9/28/10 9:37,0.18
HW,505,1,9/28/10 9:48,0.14
HW,505,2,10/4/10 9:48,0.13
HW,505,3,10/4/10 9:48,0.34
HW,505,4,10/4/10 9:48,0.25
HW,505,5,10/4/10 9:48,0.16
HW,142,1,10/4/10 10:03,0.31
HW,142,2,10/4/10 10:03,0.42
HW,142,3,10/4/10 10:03,0.45
HW,142,4,10/4/10 10:03,0.31
HW,142,5,10/4/10 10:03,0.35
HW,173,1,10/4/10 10:20,0.34
HW,173,2,10/4/10 10:20,0.19
HW,173,3,10/4/10 10:20,0.21
HW,173,4,10/4/10 10:20,0.13
HW,173,5,10/4/10 10:20,0.35
HW,636,1,10/4/10 10:32,0.35
HW,636,2,10/4/10 10:32,0.21
HW,636,3,10/4/10 10:32,0.35
HW,636,4,10/4/10 10:32,0.32
HW,636,5,10/4/10 10:32,0.34
HW,155,1,10/4/10 10:45,0.31
HW,155,2,10/4/10 10:45,0.36
HW,155,3,10/4/10 10:45,0.38
HW,155,4,10/4/10 10:45,0.24
HW,155,5,10/4/10 10:45,0.25
HW,153,1,10/4/10 10:55,0.36
HW,153,2,10/4/10 10:55,0.36
HW,153,3,10/4/10 10:55,0.38
HW,153,4,10/4/10 10:55,0.37091
HW,153,5,10/4/10 10:55,0.36
HW,154,1,10/4/10 11:10,0.16
HW,154,2,10/4/10 11:10,0.17
HW,154,3,10/4/10 11:10,0.16
HW,154,4,10/4/10 11:10,0.18
HW,154,5,10/4/10 11:10,0.17
HW,165,1,10/4/10 11:25,0.16
HW,165,2,10/5/10 11:25,0.17
HW,165,3,10/5/10 11:25,0.15
HW,165,4,10/5/10 11:25,0.15
HW,165,5,10/5/10 11:25,0.19
HW,147,1,10/5/10 11:30,0.47
HW,147,2,10/5/10 11:30,0.36
HW,147,3,10/5/10 11:30,0.35
HW,147,4,10/5/10 11:30,0.31
HW,147,5,10/5/10 11:30,0.28
HW,201,1,10/5/10 9:08,0.12
HW,201,2,10/5/10 9:08,0.13
HW,201,3,10/5/10 9:08,0.11
HW,201,4,10/5/10 9:08,0.1
HW,201,5,10/5/10 9:08,0.08
HW,641,1,10/5/10 9:26,0.14
HW,641,2,10/5/10 9:26,0.14
HW,641,3,10/5/10 9:26,0.09
HW,641,4,10/5/10 9:26,0.1
HW,641,5,10/5/10 9:26,0.17
HW,502,1,10/5/10 9:42,0.06
HW,502,2,10/5/10 9:42,0.17
HW,502,3,10/5/10 9:42,0.07
HW,502,4,10/5/10 9:42,0.12
HW,502,5,10/5/10 9:42,0.08
HW,146,1,10/5/10 9:53,0.12
HW,146,2,10/5/10 9:53,0.08
HW,146,3,10/5/10 9:53,0.11
HW,146,4,10/5/10 9:53,0.12
HW,146,5,10/5/10 9:53,0.13
HW,505,1,10/5/10 10:07,0.09
HW,505,2,10/5/10 10:07,0.26
HW,505,3,10/5/10 10:07,0.13
HW,505,4,10/5/10 10:07,0.13
HW,505,5,10/5/10 10:07,0.1
HW,142,1,10/5/10 10:20,0.19
HW,142,2,10/12/10 10:20,0.21
HW,142,3,10/12/10 10:20,0.34
HW,142,4,10/12/10 10:20,0.44
HW,142,5,10/12/10 10:20,0.33
HW,173,1,10/12/10 10:40,0.32
HW,173,2,10/12/10 10:40,0.21
HW,173,3,10/12/10 10:40,0.2
HW,173,4,10/12/10 10:40,0.2
HW,173,5,10/12/10 10:40,0.29
HW,153,1,10/12/10 10:56,0.34
HW,153,2,10/12/10 10:56,0.23
HW,153,3,10/12/10 10:56,0.27
HW,153,4,10/12/10 10:56,0.29
HW,153,5,10/12/10 10:56,0.25
