"netID","wisID","probeID","daysSince1Jan2000","Moisture","time_stamp"
7784,157,1,2216.566,37.7116,2006-01-25 13:35:02
7784,157,2,2216.566,49.349,2006-01-25 13:35:02
7784,141,1,2216.649,41.3737,2006-01-25 15:34:33
7784,141,2,2216.649,43.4082,2006-01-25 15:34:33
7784,152,1,2216.649,47.1517,2006-01-25 15:34:33
7784,152,2,2216.649,46.9076,2006-01-25 15:34:33
7784,156,1,2216.649,39.0137,2006-01-25 15:34:33
7784,160,1,2216.649,49.8372,2006-01-25 15:34:33
7784,160,2,2216.649,44.7917,2006-01-25 15:34:33
7784,141,1,2216.733,41.2109,2006-01-25 17:35:31
7784,141,2,2216.733,43.9779,2006-01-25 17:35:31
7784,152,1,2216.733,47.1517,2006-01-25 17:35:31
7784,152,2,2216.733,47.3145,2006-01-25 17:35:31
7784,156,1,2216.733,39.0137,2006-01-25 17:35:31
7784,141,1,2216.816,41.6992,2006-01-25 19:35:02
7784,141,2,2216.816,44.3848,2006-01-25 19:35:02
7784,160,1,2216.816,50.4883,2006-01-25 19:35:02
7784,160,2,2216.816,47.2331,2006-01-25 19:35:02
7784,141,1,2216.899,41.9434,2006-01-25 21:34:33
7784,141,2,2216.899,44.7103,2006-01-25 21:34:33
7784,156,1,2216.899,38.9323,2006-01-25 21:34:33
7784,160,1,2216.899,50.4883,2006-01-25 21:34:33
7784,160,2,2216.899,47.64,2006-01-25 21:34:33
7784,152,1,2216.983,47.1517,2006-01-25 23:35:31
7784,152,2,2216.983,47.64,2006-01-25 23:35:31
7784,141,1,2217.066,41.2109,2006-01-26 01:35:02
7784,141,2,2217.066,44.7917,2006-01-26 01:35:02
7784,152,1,2217.066,47.3145,2006-01-26 01:35:02
7784,152,2,2217.066,47.7214,2006-01-26 01:35:02
7784,152,1,2217.149,47.2331,2006-01-26 03:34:33
7784,152,2,2217.149,47.64,2006-01-26 03:34:33
7784,141,1,2217.233,40.9668,2006-01-26 05:35:31
7784,141,2,2217.233,44.7103,2006-01-26 05:35:31
7784,141,1,2217.316,41.0482,2006-01-26 07:35:02
7784,141,2,2217.316,44.7103,2006-01-26 07:35:02
7784,141,1,2217.399,40.8854,2006-01-26 09:34:33
7784,141,2,2217.399,44.1406,2006-01-26 09:34:33
7784,156,1,2217.399,39.4206,2006-01-26 09:34:33
7784,141,1,2217.483,40.804,2006-01-26 11:35:31
7784,141,2,2217.483,43.3268,2006-01-26 11:35:31
7784,141,1,2217.566,40.8854,2006-01-26 13:35:02
7784,141,2,2217.566,42.8385,2006-01-26 13:35:02
7784,160,1,2217.566,49.4303,2006-01-26 13:35:02
7784,160,2,2217.566,46.8262,2006-01-26 13:35:02
7784,141,1,2217.649,40.8854,2006-01-26 15:34:33
7784,141,2,2217.649,40.3971,2006-01-26 15:34:33
7784,152,1,2217.649,46.7448,2006-01-26 15:34:33
7784,152,2,2217.649,46.4193,2006-01-26 15:34:33
7784,160,1,2217.649,49.4303,2006-01-26 15:34:33
7784,160,2,2217.649,46.9076,2006-01-26 15:34:33
7784,141,1,2217.733,40.8854,2006-01-26 17:35:31
7784,141,2,2217.733,43.1641,2006-01-26 17:35:31
7784,152,1,2217.733,46.8262,2006-01-26 17:35:31
7784,152,2,2217.733,46.582,2006-01-26 17:35:31
7784,156,1,2217.733,39.3392,2006-01-26 17:35:31
7784,141,1,2217.816,40.8854,2006-01-26 19:35:02
7784,141,2,2217.816,43.4896,2006-01-26 19:35:02
7784,141,1,2217.899,40.8854,2006-01-26 21:34:33
7784,141,2,2217.899,43.571,2006-01-26 21:34:33
7784,160,1,2217.899,50,2006-01-26 21:34:33
7784,160,2,2217.899,48.6165,2006-01-26 21:34:33
7784,141,1,2217.983,40.9668,2006-01-26 23:35:31
7784,141,2,2217.983,43.0827,2006-01-26 23:35:31
7784,152,1,2217.983,47.4772,2006-01-26 23:35:31
7784,152,2,2217.983,47.1517,2006-01-26 23:35:31
7784,152,1,2218.066,47.5586,2006-01-27 01:35:02
7784,152,2,2218.066,47.2331,2006-01-27 01:35:02
7784,156,1,2218.066,39.4206,2006-01-27 01:35:02
7784,156,1,2218.149,39.3392,2006-01-27 03:34:33
7784,160,1,2218.149,50,2006-01-27 03:34:33
7784,160,2,2218.149,48.1283,2006-01-27 03:34:33
7784,141,1,2218.233,41.0482,2006-01-27 05:35:31
7784,141,2,2218.233,NA,2006-01-27 05:35:31
7784,156,1,2218.233,39.4206,2006-01-27 05:35:31
7784,141,1,2218.316,41.0482,2006-01-27 07:35:02
7784,141,2,2218.316,NA,2006-01-27 07:35:02
7784,152,1,2218.316,47.64,2006-01-27 07:35:02
7784,152,2,2218.316,47.4772,2006-01-27 07:35:02
7784,160,1,2218.316,50,2006-01-27 07:35:02
7784,160,2,2218.316,48.2096,2006-01-27 07:35:02
7784,156,1,2218.399,39.1764,2006-01-27 09:34:33
7784,156,1,2218.483,39.0137,2006-01-27 11:35:31
7784,160,1,2218.483,49.0234,2006-01-27 11:35:31
7784,160,2,2218.483,46.9076,2006-01-27 11:35:31
7784,156,1,2218.566,38.9323,2006-01-27 13:35:02
7784,160,1,2218.566,48.9421,2006-01-27 13:35:02
7784,160,2,2218.566,46.582,2006-01-27 13:35:02
7784,156,1,2218.649,39.0137,2006-01-27 15:34:33
7784,160,1,2218.649,48.7793,2006-01-27 15:34:33
7784,160,2,2218.649,46.3379,2006-01-27 15:34:33
7784,152,1,2218.733,46.9076,2006-01-27 17:35:31
7784,152,2,2218.733,46.0938,2006-01-27 17:35:31
7784,160,1,2218.733,49.2676,2006-01-27 17:35:31
7784,160,2,2218.733,46.9889,2006-01-27 17:35:31
7784,152,1,2218.816,47.1517,2006-01-27 19:35:02
7784,152,2,2218.816,46.6634,2006-01-27 19:35:02
7784,160,1,2218.816,49.5117,2006-01-27 19:35:02
7784,160,2,2218.816,47.3145,2006-01-27 19:35:02
7784,152,1,2218.899,47.2331,2006-01-27 21:34:33
7784,152,2,2218.899,46.9076,2006-01-27 21:34:33
7784,160,1,2218.899,49.5931,2006-01-27 21:34:33
7784,160,2,2218.899,47.3958,2006-01-27 21:34:33
7784,141,1,2218.983,41.1296,2006-01-27 23:35:31
7784,141,2,2218.983,43.4082,2006-01-27 23:35:31
7784,152,1,2218.983,47.2331,2006-01-27 23:35:31
7784,152,2,2218.983,46.9889,2006-01-27 23:35:31
7784,141,1,2219.066,41.0482,2006-01-28 01:35:02
7784,141,2,2219.066,43.1641,2006-01-28 01:35:02
7784,160,1,2219.066,49.5117,2006-01-28 01:35:02
7784,160,2,2219.066,46.9076,2006-01-28 01:35:02
7784,141,1,2219.149,41.0482,2006-01-28 03:34:33
7784,141,2,2219.149,43.3268,2006-01-28 03:34:33
7784,152,1,2219.149,47.2331,2006-01-28 03:34:33
7784,152,2,2219.149,46.8262,2006-01-28 03:34:33
7784,160,1,2219.149,49.5117,2006-01-28 03:34:33
7784,160,2,2219.149,46.9889,2006-01-28 03:34:33
7784,141,1,2219.233,40.9668,2006-01-28 05:35:31
7784,141,2,2219.233,43.2454,2006-01-28 05:35:31
7784,152,1,2219.233,47.2331,2006-01-28 05:35:31
7784,152,2,2219.233,46.7448,2006-01-28 05:35:31
7784,160,1,2219.233,49.4303,2006-01-28 05:35:31
7784,160,2,2219.233,46.9889,2006-01-28 05:35:31
7784,141,1,2219.316,40.9668,2006-01-28 07:35:02
7784,141,2,2219.316,43.2454,2006-01-28 07:35:02
7784,152,1,2219.316,47.2331,2006-01-28 07:35:02
7784,152,2,2219.316,46.9076,2006-01-28 07:35:02
7784,156,1,2219.316,39.3392,2006-01-28 07:35:02
7784,152,1,2219.399,47.0703,2006-01-28 09:34:33
7784,152,2,2219.399,46.3379,2006-01-28 09:34:33
7784,156,1,2219.399,39.3392,2006-01-28 09:34:33
7784,141,1,2219.483,40.5599,2006-01-28 11:35:31
7784,141,2,2219.483,41.5365,2006-01-28 11:35:31
7784,152,1,2219.483,46.6634,2006-01-28 11:35:31
7784,152,2,2219.483,45.4427,2006-01-28 11:35:31
7784,141,1,2219.566,40.4785,2006-01-28 13:35:02
7784,141,2,2219.566,40.8854,2006-01-28 13:35:02
7784,152,1,2219.566,46.2565,2006-01-28 13:35:02
7784,152,2,2219.566,44.873,2006-01-28 13:35:02
7784,160,1,2219.566,48.2096,2006-01-28 13:35:02
7784,160,2,2219.566,45.6868,2006-01-28 13:35:02
7784,160,1,2219.649,48.1283,2006-01-28 15:34:33
7784,160,2,2219.649,45.5241,2006-01-28 15:34:33
3948,152,1,2222.666,45.6868,2006-01-31 15:59:02
3948,152,2,2222.666,44.9544,2006-01-31 15:59:02
3948,157,1,2222.666,NA,2006-01-31 15:59:02
3948,157,2,2222.666,NA,2006-01-31 15:59:02
3948,160,1,2223.333,52.5228,2006-02-01 07:59:31
3948,160,2,2223.333,48.5352,2006-02-01 07:59:31
3948,160,1,2223.416,51.4648,2006-02-01 09:59:02
3948,160,2,2223.416,47.8027,2006-02-01 09:59:02
3948,141,1,2223.499,42.6758,2006-02-01 11:58:33
3948,141,2,2223.499,40.8854,2006-02-01 11:58:33
3948,160,1,2223.499,50.651,2006-02-01 11:58:33
3948,160,2,2223.499,47.3958,2006-02-01 11:58:33
3948,141,1,2223.583,42.513,2006-02-01 13:59:31
3948,141,2,2223.583,40.3158,2006-02-01 13:59:31
3948,160,1,2223.583,50.3255,2006-02-01 13:59:31
3948,160,2,2223.583,47.4772,2006-02-01 13:59:31
3948,152,1,2223.666,47.2331,2006-02-01 15:59:02
3948,152,2,2223.666,46.9076,2006-02-01 15:59:02
3948,160,1,2223.749,50.7324,2006-02-01 17:58:33
3948,160,2,2223.749,49.1862,2006-02-01 17:58:33
3948,160,1,2223.833,50.651,2006-02-01 19:59:31
3948,160,2,2223.833,49.7559,2006-02-01 19:59:31
3948,160,1,2223.916,50.651,2006-02-01 21:59:02
3948,160,2,2223.916,49.9186,2006-02-01 21:59:02
3948,141,1,2224.166,42.1875,2006-02-02 03:59:02
3948,141,2,2224.166,NA,2006-02-02 03:59:02
3948,152,1,2224.249,47.64,2006-02-02 05:58:33
3948,152,2,2224.249,47.9655,2006-02-02 05:58:33
3948,160,1,2224.333,49.6745,2006-02-02 07:59:31
3948,160,2,2224.333,49.5117,2006-02-02 07:59:31
3948,160,1,2224.416,49.1862,2006-02-02 09:59:02
3948,160,2,2224.416,48.2096,2006-02-02 09:59:02
3948,141,1,2224.499,41.7806,2006-02-02 11:58:33
3948,141,2,2224.499,40.2344,2006-02-02 11:58:33
3948,156,1,2224.499,38.8509,2006-02-02 11:58:33
3948,156,2,2224.499,48.4538,2006-02-02 11:58:33
3948,160,1,2224.499,48.8607,2006-02-02 11:58:33
3948,160,2,2224.499,47.3958,2006-02-02 11:58:33
3948,160,1,2224.583,48.8607,2006-02-02 13:59:31
