,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
1949,36.800805664062466,35.60421142578116,103.84259033202937,284.33303833008074,451.7515197753949,626.3125915527378,737.1104980468747,692.7385498046867,487.27395629882756,417.7781921386727,150.3723205566427,56.56776733398539
1950,56.651263427734364,0.0,37.66550292968947,208.0773010253896,401.32802734375076,573.6567993164058,677.17962036133,630.3598571777334,449.0617675781257,374.38591918945275,217.9788208007805,34.751257324219296
1951,31.33165893554633,28.550970458984295,94.5653930664065,277.2161865234388,440.42482910156264,536.7040710449237,686.6092468261735,632.0938354492198,521.9415283203127,363.67897949218553,130.4139099121105,47.42993774414026
1952,22.140142822266228,12.948010253906205,62.04710083007643,279.4259338378916,402.4246459960938,604.0438537597669,748.3522888183584,657.5117431640604,531.0621643066409,320.4817443847677,172.15539550781472,39.5281433105485
1953,37.36292114257935,33.10832519531124,119.8299621582056,256.56106567382966,447.1444335937467,595.7374877929697,674.1526428222664,643.3751770019537,538.1213073730478,379.45110473632883,226.31420898437767,95.83128662109272
1954,3.202343750000068,50.27835083008273,83.40268554687873,271.3013000488287,390.7124572753928,555.3959045410165,649.2434936523459,607.7441345214826,478.2780456542987,417.2902160644537,166.4302062988276,26.048602294922432
1955,3.000769042969125,16.79370117187625,74.2094543457045,267.6052551269537,491.7946105957038,555.2024230957035,753.333215332033,709.4316040039066,502.5573730468756,368.7380615234377,130.09734497070468,3.164892578125091
1956,14.275579833985205,17.79372558593826,18.800360107423387,188.6749572753959,372.47655639648474,592.1419067382808,651.1999450683609,650.8476196289087,458.6564331054676,349.2729431152347,184.3739990234386,57.769232177734466
1957,0.0,31.691595458985375,91.22949218749648,278.0682678222646,460.4519897460979,623.2732543945372,684.0095153808586,605.3664794921879,542.9956359863277,350.24169311523684,213.8288879394505,93.86784057616961
1958,12.082421875000307,0.0,92.84432983398574,260.83206176757864,392.67775878906167,504.51953124999864,675.8589111328126,652.5586791992196,513.3644104003927,324.5176330566375,185.37918090820267,0.680261230469057
1959,5.000640869140057,1.7174255371100458,64.55569458007756,263.05081176757864,495.6867309570295,535.1831054687486,699.521386718752,696.3484436035187,567.6271057128906,372.1819702148446,174.9333068847655,48.7412719726575
1960,3.588232421875091,32.37521972656231,19.086761474608124,254.48168945312693,455.41051635742264,577.7382507324228,654.4075256347637,646.8695312500006,495.7916564941397,333.0307556152378,206.0561218261738,11.11448974609425
1961,1.720874023436977,14.85593872070217,68.05193481445252,204.93899536132756,397.77941284179775,586.3580627441395,668.1830688476579,654.5145507812517,593.9563293457059,397.9692932128907,178.6084594726588,27.604144287109193
1962,11.292388916015057,4.5580871582030795,81.09178466796953,259.53942871093665,409.2216735839825,573.8115539550809,618.016992187502,623.3763671875006,473.1512145996108,338.97335205078275,127.97250366210858,14.018261718750125
1963,6.211602783204228,0.0,90.51706542968742,247.36816406250404,433.00966796875076,585.5679321289067,699.9532104492212,622.2699829101589,452.3757324218745,433.70864257812576,226.33511352539273,2.9127990722660684
1964,15.174401855470194,2.582531738282114,94.54240112304541,222.56066894531153,480.7918029785197,565.8535156250009,668.9364562988287,575.3665710449206,485.0177612304708,336.3102966308575,175.0053466796898,31.235235595704353
1965,8.864239501954103,6.930651855468,51.268243408205706,199.14908447265566,471.26256713867167,556.5690307617217,656.0967651367187,651.3440795898439,509.97946166991954,333.7228942871096,126.95743408203373,38.493157958984455
1966,4.414471435547057,10.395855712891205,95.62427978515552,197.58346557617483,391.21703491210855,585.6705017089855,697.6845642089868,659.1221862793001,481.285461425786,332.4097229003906,221.41555786133193,40.9776367187514
1967,24.977923583985273,0.33562622070303405,29.537353515626364,201.5906982421899,324.53450927734576,583.082550048832,689.1675964355456,652.6388488769528,499.93487548828176,366.1421752929719,110.91891479492364,45.83776855468716
1968,0.0,2.5932189941399884,105.6254516601586,285.5184936523447,396.1118408203107,535.8273620605489,703.6378417968747,640.0060974121106,538.3436584472645,403.14629516601667,140.51669311523978,24.62005615234318
1969,4.407879638672114,2.4049377441411366,45.269805908203466,279.15432739258074,426.1798034667955,584.8505859374987,653.7275024414087,700.9618469238287,520.3849182128906,347.1828247070328,178.34461059570577,22.847735595703114
1970,0.0,15.839990234376103,53.12516479492041,248.6562194824226,457.82622680664065,562.2078857421875,704.8242736816438,682.7308898925755,522.9680175781258,382.3340087890606,194.65414428711074,8.342291259766057
1971,0.0,9.13655395507709,54.223303222655545,204.88223266601568,411.49376831054656,586.9417419433609,692.9015747070348,670.7809082031247,567.3745422363297,441.24550781250065,124.83142089843756,32.41669921874825
1972,16.618145751953136,0.6397033691410456,55.05063476562435,176.5869140624987,431.10460815429764,539.6906127929697,683.5580383300808,632.4975830078124,515.7041320800777,279.89150390625065,115.56400756836058,40.7791442871104
1973,14.819683837891262,6.781732177735137,166.34329223632864,281.4479675292946,410.9717651367188,614.5425415039056,701.0254150390658,715.8229309082051,509.8498229980456,362.67128906250065,169.92355346679653,80.99822387695468
1974,14.124200439453261,3.9792236328131594,85.83533935546967,286.4618530273459,386.50002441406383,553.5882568359388,678.7351013183584,678.9997802734374,510.8582153320296,277.1364379882818,179.15003051757662,47.62357788086041
1975,38.96998901367118,9.590838623047148,68.89976196289268,192.91705322265773,506.8240905761715,576.5320739746094,728.0258117675817,668.3620849609388,479.83432006835864,385.3033386230457,255.19790649414165,35.62938232422027
