,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
1949,31.0,26.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,28.0
1950,27.0,28.0,29.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,30.0
1951,29.0,27.0,26.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,27.0
1952,29.0,29.0,28.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,31.0
1953,29.0,26.0,19.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,24.0
1954,31.0,27.0,26.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,30.0
1955,31.0,28.0,26.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,31.0
1956,31.0,29.0,31.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,29.0
1957,31.0,28.0,24.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,24.0
1958,31.0,28.0,29.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,31.0
1959,31.0,28.0,29.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,27.0
1960,31.0,28.0,30.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,31.0
1961,31.0,28.0,28.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,30.0
1962,31.0,28.0,28.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,18.0,31.0
1963,31.0,28.0,25.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,31.0
1964,31.0,29.0,24.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,30.0
1965,30.0,28.0,30.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,30.0
1966,31.0,28.0,27.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,29.0
1967,30.0,28.0,30.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,27.0
1968,31.0,29.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,31.0
1969,31.0,28.0,31.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,29.0
1970,31.0,28.0,31.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,31.0
1971,31.0,28.0,30.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,30.0
1972,30.0,29.0,30.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,22.0,28.0
1973,30.0,28.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,24.0
1974,31.0,28.0,26.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,27.0
1975,29.0,28.0,26.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,28.0
1976,31.0,26.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,23.0,31.0
1977,31.0,28.0,16.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,31.0
1978,30.0,28.0,30.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,30.0
