,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
1949,29.0,26.0,14.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,26.0
1950,30.0,23.0,18.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,27.0
1951,28.0,20.0,20.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,19.0,25.0
1952,26.0,20.0,20.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,30.0
1953,28.0,16.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,24.0
1954,29.0,7.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,27.0
1955,30.0,28.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,29.0
1956,31.0,25.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,24.0
1957,31.0,21.0,17.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,21.0
1958,31.0,22.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,28.0
1959,30.0,23.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,20.0
1960,29.0,29.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,28.0
1961,30.0,21.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,17.0,28.0
1962,31.0,23.0,16.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,23.0
1963,30.0,24.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,29.0
1964,25.0,27.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,28.0
1965,28.0,23.0,25.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,15.0
1966,29.0,27.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,27.0
1967,29.0,22.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,24.0
1968,30.0,27.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,29.0
1969,31.0,25.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,31.0
1970,29.0,20.0,21.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,22.0
1971,31.0,26.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,27.0
1972,29.0,21.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0,28.0
1973,30.0,21.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,30.0
1974,31.0,19.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,28.0
1975,29.0,28.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,24.0
1976,29.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,19.0,27.0
1977,31.0,17.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,27.0
1978,31.0,28.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,29.0
1979,31.0,28.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,23.0
1980,27.0,27.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,22.0
1981,26.0,18.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,31.0
1982,31.0,26.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,25.0
1983,30.0,22.0,13.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,31.0
1984,30.0,14.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,24.0
1985,31.0,27.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,31.0
1986,24.0,21.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.0,27.0
1987,29.0,12.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,26.0
1988,29.0,23.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,21.0
1989,20.0,28.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,13.0,30.0
1990,21.0,16.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,30.0
1991,31.0,13.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,22.0,24.0
1992,22.0,15.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,29.0
1993,31.0,27.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,18.0,22.0
1994,30.0,22.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,24.0
1995,28.0,18.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,25.0
1996,29.0,19.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,21.0,28.0
1997,25.0,20.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,29.0
1998,28.0,17.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,23.0
1999,28.0,10.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,24.0
2000,24.0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,31.0
2001,30.0,28.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,20.0
