,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
1949,-5.233537440146139,-5.838232421875164,0.06608118857108396,7.051020304361958,14.228516412550512,21.21349995930999,23.607878457346345,21.832896374117997,14.047260538736992,12.154699313256122,2.601296997070396,-3.142807695942461
1950,-5.216201486895176,-6.112054661342053,-2.6370979555191343,3.5728240966796494,13.050741675592217,19.12406107584643,20.133332086378573,18.47293661794354,15.621643066406294,12.572122684601894,-0.22437235514321022,-8.909111958165337
1951,-8.702670386529714,-6.191341509137909,-1.4441973286289784,6.048077392578089,14.820721829322123,17.26684163411462,20.892275705645282,18.98129744991183,14.732426961263025,10.342948470577051,-2.1651509602864487,-6.157103704637007
1952,-6.382967253654198,-3.33486391264811,-1.7313480500252412,8.637237548828265,13.004504591418897,20.53400980631502,22.855071824596692,20.117355642011084,16.452402750651093,7.257313193044447,3.584011840820286,-2.3750198856476916
1953,-4.6679453203754555,-3.9242723737444476,0.752638096963221,5.550829060872464,13.550222876764119,20.482585652669325,22.44629378780241,21.76395814957167,16.700169881184994,12.709189925655146,4.666012573242329,-2.7082501811365223
1954,-6.56406250000001,-0.575689697265582,-0.9922408565399553,8.839544677734425,10.909556530367889,20.70969441731773,21.638659864856375,20.03327676096273,17.01930745442716,10.208843403477792,3.383260091145894,-3.67578440020166
1955,-7.232865068989465,-5.8504699707031245,-0.8803240376133277,10.659966023763127,14.755391570060507,18.275747680664022,24.63248448525695,23.49074017924651,16.80924377441412,11.103202376827017,-0.10846455891928031,-6.469808467742015
1956,-5.505838898689464,-5.3252245672818015,-1.6544595041582324,5.943081665039089,12.67694859658518,20.745481363932253,20.369954558341792,20.550645200667866,15.004337565104159,13.105373062626022,2.502880859375019,-2.722977373676845
1957,-10.312239320816564,-3.1645797729491556,0.03455948368196188,7.627817789713517,12.326272090788862,19.225194295247356,22.202039952431885,20.61605913715965,15.32885233561202,8.973405210433471,2.171001180012983,-1.9591381442160605
1958,-6.3411827825731795,-9.210599190848153,0.17594250094501904,7.821275838216229,13.862910904422996,16.39152628580736,20.697549930695576,21.21947533392138,16.485355631510497,11.6392387144027,3.456679280599095,-8.253064752394108
1959,-11.072245148689563,-8.155271911621082,-1.3682597498740094,7.284153238932288,15.955897964969727,20.198516845703157,21.25230535691782,23.21184692382811,17.692695109049488,8.441551749936986,-1.8831787109375095,-0.6122320359754337
1960,-5.068744487147209,-5.849560757341083,-6.078502236643279,8.814349365234383,12.247033691406347,17.858274332682356,20.62205830235634,20.95349593623992,17.717684936523316,9.887166472404214,3.5852457682291874,-5.845702337449559
1961,-7.620672115202814,-2.1005386352538733,1.418114249937017,4.986925252278762,11.597682632938607,19.11676839192709,21.39828373078373,21.117244400516597,17.713294474283845,10.864377717048859,2.48324076334639,-5.937960913873495
1962,-10.366086110761008,-7.441479928152942,-1.3709590788810073,7.102897135416769,16.1531527611517,18.939175415039056,19.89929770192806,20.87577061806957,14.67116495768222,11.480592592300958,2.753291829427053,-6.0452311854209135
1963,-13.193961063508075,-9.993923841203864,0.8189606697328581,8.33648071289076,12.26532061176915,20.005680338541726,22.09599038400967,19.568750984438125,16.122815958658855,15.127332921181997,5.018251546223954,-9.939788030808977
1964,-3.7323196903351055,-4.28224003232753,-0.4793230610509139,7.936150105794324,16.4519552907636,19.93603210449223,22.616173331968348,19.558158431514663,15.89054972330732,8.807390569871435,4.322435506184962,-5.737756741431431
1965,-7.954204633159049,-7.012957545689194,-3.966669094947074,5.919447835286424,15.760524429813433,18.38908996582039,20.88804163778986,19.635008584299477,15.717111206054653,10.205215749432924,3.0711140950521534,-0.4122119534400469
1966,-10.818722829511142,-5.796519252232009,1.8793145948842218,6.013865152994862,10.810829211819673,19.959472656250032,23.2325270129789,19.887892987651288,15.534682210286634,9.524865722656246,2.9276428222656192,-4.846997857862947
1967,-5.0809593939012405,-8.895280674525656,0.3741994550151547,7.643898518880263,10.779539834299342,19.77329406738279,20.316372582220353,18.3562551190776,15.508040364583357,9.583014506678474,0.8292643229166534,-2.976776319934462
1968,-6.729453991305364,-7.467967908135845,3.8702016522808,8.666456095377658,12.235989281439096,19.51124471028642,21.17432802261844,21.318264672063993,16.798497517903723,11.038833913495475,2.662391153971396,-4.642992770287363
1969,-8.641810952463429,-4.353770228794622,-1.8865122149067166,8.062064615885491,13.951081109816052,15.979982503255258,21.32117368636589,22.004738887663887,16.315166219075557,8.804528808593835,1.1997060139974223,-4.544148303616462
1970,-11.302506674489655,-6.4933914184569375,-1.2741149902342623,8.302871704101559,14.542017586000501,19.565431722005254,22.819204810357824,21.618658053490435,16.582392374674487,11.094324714906735,2.143597412109352,-4.569814571257494
1971,-10.743506351594045,-6.448428671700619,-1.8266131001133294,6.725365193684818,12.331571320564473,21.394722493489592,20.627919646232378,19.889629536290343,18.378277587890626,13.96888860887099,2.5669240315755872,-2.164397405808905
1972,-9.34696881694182,-7.554684132543043,-2.0899108886717825,5.137858072916722,14.975229374054924,17.54977111816409,21.00823659589215,20.655605980657732,15.917257690429652,8.2668681483115,1.6933217366536553,-6.3475520964591015
1973,-4.459461039881462,-4.508038766043441,4.545363690776249,6.798101806640689,11.684778816469283,20.740667724609423,22.55259438791586,22.272474522744538,16.864702351888024,12.79758261403735,2.834658813476517,-4.775092537172435
1974,-6.664595277847749,-6.457799203055261,0.49474487304689224,8.666813151041728,11.792581668976831,17.66340230305989,22.49971923828121,19.918296370967695,14.222775268554724,9.798032502205084,3.1293843587239185,-2.5102107878654647
