,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
1949,10.0,8.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,13.0
1950,9.0,17.0,15.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,23.0
1951,19.0,13.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,16.0
1952,15.0,20.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,18.0
1953,14.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,13.0
1954,23.0,9.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,21.0
1955,24.0,15.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,25.0
1956,27.0,11.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0
1957,24.0,16.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,14.0
1958,26.0,21.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,24.0
1959,22.0,13.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,18.0
1960,22.0,20.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,26.0
1961,28.0,16.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,21.0
1962,21.0,19.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,25.0
1963,24.0,24.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,24.0
1964,20.0,27.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,14.0
1965,24.0,17.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,17.0
1966,26.0,17.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,23.0
1967,21.0,23.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,18.0
1968,25.0,25.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,21.0
1969,23.0,24.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,22.0
1970,28.0,19.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,18.0
1971,24.0,15.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,8.0
1972,17.0,23.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,9.0
1973,19.0,18.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,16.0
1974,13.0,18.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,12.0
1975,19.0,18.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,19.0
1976,25.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,25.0
1977,31.0,15.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,24.0
1978,27.0,28.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,16.0
1979,25.0,24.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0
1980,25.0,23.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,19.0
1981,28.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,21.0
1982,27.0,19.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,13.0
1983,24.0,19.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,21.0
1984,30.0,10.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,8.0
1985,29.0,19.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0
1986,22.0,19.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,19.0
1987,29.0,23.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,14.0
1988,25.0,16.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,21.0
1989,18.0,20.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,31.0
1990,13.0,11.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0
1991,18.0,10.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,13.0
1992,20.0,15.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,17.0
1993,19.0,22.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,21.0
1994,26.0,19.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
1995,18.0,18.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,24.0
1996,26.0,14.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,12.0
1997,22.0,13.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,16.0
1998,16.0,10.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0
1999,16.0,15.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,14.0
2000,20.0,17.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,25.0
2001,24.0,13.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0
2002,17.0,16.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,23.0
2003,27.0,25.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,20.0
2004,26.0,22.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,17.0
2005,17.0,18.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,27.0
2006,10.0,20.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0
2007,17.0,23.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,16.0
2008,19.0,17.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,11.0
2009,29.0,17.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0
2010,24.0,23.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,20.0
