,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
1949,0.0,0.0,0.0,36.41240234374828,146.66345825195162,244.25369262695472,361.80288085937565,324.5347839355498,230.66522216796767,86.35627441406132,3.245629882812068,0.0
1950,0.0,0.0,0.0,31.268310546875284,98.62028198242353,264.14566040039614,332.40960083007974,293.7135559082026,184.98419189453273,149.0994079589866,1.4600341796860334,0.0
1951,0.0,0.0,0.0,7.909045410156125,149.82265625000167,218.9728088378876,400.2592712402357,342.0639587402346,206.49902343749955,66.25222167968752,0.0,0.0
1952,0.0,0.0,0.0,17.397283935546113,149.6635498046856,311.55886840820267,365.44970092773667,352.10045776367053,249.29080200195477,122.63822631835973,1.8734069824220114,0.0
1953,0.0,0.0,0.03539428710899983,16.86035766601617,105.86733398437553,287.33255004882966,390.69890747070366,334.48644409179883,242.6413269042976,116.48047485351657,2.4189819335951483,0.0
1954,0.0,4.841223144532137,0.0,51.06278686523336,189.22669067383083,276.18084716796955,403.21730957031366,352.89779052734275,250.84054565429778,151.32856445312444,3.241558837891091,0.0
1955,0.0,0.0,0.0,13.44147949218825,130.3584411621096,236.02117919921852,369.10820922851866,390.0015808105488,244.5237121581983,114.5617126464856,0.0,0.0
1956,0.0,0.0,0.0,17.60161132812516,191.50417480468985,314.8994750976578,363.1161132812527,309.54256591797076,254.32632446289375,112.9438232421897,0.34523925781201115,0.0
1957,0.0,0.0,0.0,3.1864929199210223,86.33556518554849,246.4282836914055,364.7043395996107,358.57772216796985,195.15939331054653,99.09174804687655,0.46544189453101126,0.0
1958,0.0,0.0,0.0,3.7102111816400907,192.1577697753886,302.17575073242386,345.51522216797196,391.28750000000286,248.53448486328068,132.44259033202945,6.512768554687057,0.0
1959,0.0,0.0,0.0,29.01775512695434,142.5101074218756,308.5818176269538,363.8188720703158,351.53353271484366,204.98517456054873,76.84451293945364,0.7590881347660456,0.0
1960,0.0,0.0,0.0,30.956365966796284,128.2097473144525,282.98562622070597,365.6038757324238,350.0707946777378,261.06915283203483,103.02797851562224,7.105993652344125,0.0
1961,0.0,0.0,0.0,5.681115722656159,156.4846191406245,300.0718078613297,367.6256042480488,377.6945739746109,173.0904602050797,98.90626220703365,0.0,0.0
1962,0.0,0.0,0.0,62.18507690429857,142.5175964355475,245.38024902343648,340.2694641113278,329.3051391601558,228.75750732421972,127.1005004882806,12.036260986327079,0.0
1963,0.0,0.0,0.20095214843803433,17.81491699218725,193.1047607421877,258.5980224609368,407.8344360351557,367.08263549804866,290.7705993652368,173.84362792968676,10.92154541015725,0.0
1964,0.0,0.0,0.0,3.3697753906251364,139.00578002929547,234.13604736328074,403.4164367675788,323.48040161133093,209.02145996093992,107.9945983886704,0.01680908203098852,0.0
1965,0.0,0.0,0.0,19.126678466797216,106.87554321288854,223.66897583007864,356.5267578124976,308.1653381347637,174.20064697265553,114.33063964844081,9.845660400391068,0.0
1966,0.0,0.0,0.0,15.097485351563193,154.91569213867274,245.41046142578267,402.6321044921876,339.45714721679866,234.6204833984367,91.32246093750257,9.589257812500136,0.0
1967,0.0,0.0,4.391241455078102,9.010485839844193,114.78092041015759,216.82006835937574,375.63637695312457,319.02892456054775,219.18749999999983,111.61575927734464,9.153723144531057,0.0
1968,0.0,0.0,0.0,2.764147949219023,91.03793945312651,250.75857543945483,349.2866455078126,299.3973327636738,175.63919677734668,100.92427978515332,0.47283325195303405,0.0
1969,0.0,0.0,0.0,30.473876953124204,186.49761962890767,209.65570068359466,381.9539428710948,388.54561767578383,237.94125366211063,38.05968017578124,1.130212402344057,0.0
1970,0.0,0.0,0.0,4.722399902344023,143.04081420898353,239.36701049804554,370.6154113769526,379.5145812988276,190.29640502929556,59.027246093748204,3.182208251953057,0.0
1971,0.0,0.0,3.4059631347660684,14.07321777343617,92.83839111328155,262.0979919433595,347.7616516113286,363.9072509765628,178.50758056640552,95.06174926758058,0.27807006835899983,0.0
1972,0.0,0.0,5.806024169922125,22.262945556640318,126.11532592773557,275.1843261718768,351.9779602050798,335.17611083984576,214.5403137207037,129.09799804687754,0.0,0.0
1973,0.0,0.0,0.0,3.6329650878911366,127.53624267578255,235.01507568359682,324.0167175292936,331.06295166015775,188.07608032226892,97.83687133789368,6.895446777344091,0.0
1974,0.0,0.0,2.3346801757809885,9.84063110351616,157.8501281738255,268.29827880859364,350.82897338867497,295.09725341796656,198.23568725586074,105.21812133789041,0.0,0.0
1975,0.0,0.0,0.0,2.6303527832020563,86.68115234375159,203.12954711913858,343.1095520019538,295.4023071289066,170.7170837402337,81.59467163085924,0.0,0.0
1976,0.0,0.0,0.0,13.167877197265113,142.9270446777357,232.04843139648784,364.2359863281237,289.5967041015659,201.42169189453057,55.11434936523426,6.3694946289052154,0.0
1977,0.0,0.0,0.0,32.52739868163934,135.1201660156267,297.4851379394484,353.57811889648667,340.7214294433619,245.24475097656375,98.75731811523457,14.838079833984068,0.0
1978,0.0,0.0,0.0,26.281292724607113,103.80727539062667,262.07440795898464,356.3337341308598,307.3034606933565,212.34577026367367,88.30761718750063,13.343060302735296,0.0
1979,0.0,0.0,0.0,11.696026611329216,131.86225585937672,245.92736816406585,357.5935913085957,328.56118164062667,239.79587402344185,132.76957397461064,0.0,0.0
1980,0.0,0.0,0.0,12.758911132813125,118.37095336914274,275.2615051269567,385.0783325195285,342.6823364257838,225.6201477050787,97.25074462890746,11.25057373046809,1.2655212402340226
