YEAR,JD,Plot, Air 15 cm,7.5cm,Air_SD,7.5_SD
2004,321,1,13.267,12.79,0.0501,0.00541
2004,321,2,13.324,13.351,0.03707,0.00546
2004,321,3,13.267,13.471,0.03372,0.00419
2004,321,4,13.475,13.505,0.03054,0.00517
2004,321,5,-99999,-99999,0,0
2004,321,6,13.166,12.853,0.01461,0.00473
2004,321,7,-99999,13.411,0,0.00624
2004,321,8,13.163,13.256,0.00918,0.01078
2004,321,9,13.275,13,0.01419,0.00427
2004,321,10,13.247,13.096,0.01162,0.00446
2004,321,11,13.277,12.798,0.01776,0.00595
2004,321,12,13.065,13.065,0.00461,0.00391
2004,321,13,13.262,13.445,0.01747,0.00434
2004,321,14,13.302,12.843,0.01465,0.0042
2004,321,15,12.875,13.202,0.00518,0.01349
2004,321,16,13.246,12.873,0.01354,0.00464
2004,321,17,13.304,-99999,0.02125,0
2004,321,18,13.232,13.083,0.01573,0.00468
2004,321,19,13.264,12.705,0.0227,0.00485
2004,321,20,13.205,13.046,0.01942,0.00504
2004,321,1,13.364,12.799,0.02243,0.00538
2004,321,2,13.402,13.36,0.01976,0.00611
2004,321,3,13.361,13.477,0.02149,0.00831
2004,321,4,13.564,13.511,0.0261,0.00535
2004,321,5,-99999,-99999,0,0
2004,321,6,13.218,12.862,0.01585,0.00426
2004,321,7,-99999,13.424,0,0.00563
2004,321,8,13.193,13.309,0.00902,0.02575
2004,321,9,13.34,13.008,0.02366,0.00488
2004,321,10,13.312,13.105,0.03281,0.00451
2004,321,11,13.335,12.811,0.03149,0.00477
2004,321,12,13.075,13.072,0.00541,0.00442
2004,321,13,13.322,13.448,0.02759,0.00442
2004,321,14,13.363,12.851,0.02597,0.00509
2004,321,15,12.883,13.255,0.00472,0.02326
2004,321,16,13.316,12.882,0.02851,0.00467
2004,321,17,13.373,-99999,0.02173,0
2004,321,18,13.289,13.091,0.02054,0.00462
2004,321,19,13.339,12.715,0.02072,0.00522
2004,321,20,13.281,13.054,0.0159,0.00659
2004,321,1,13.436,12.809,0.03182,0.00489
2004,321,2,13.484,13.372,0.02783,0.00905
2004,321,3,13.456,13.483,0.02216,0.00979
2004,321,4,13.647,13.513,0.02789,0.00638
2004,321,5,-99999,-99999,0,0
2004,321,6,13.278,12.87,0.01824,0.00486
2004,321,7,-99999,13.429,0,0.00647
2004,321,8,13.226,13.4,0.01097,0.02346
2004,321,9,13.413,13.016,0.0178,0.00501
2004,321,10,13.395,13.114,0.02018,0.00543
2004,321,11,13.426,12.825,0.0281,0.00543
2004,321,12,13.081,13.078,0.01187,0.00553
2004,321,13,13.395,13.454,0.02673,0.00575
2004,321,14,13.444,12.862,0.02101,0.00491
2004,321,15,12.891,13.336,0.00681,0.0177
2004,321,16,13.399,12.891,0.02349,0.00498
2004,321,17,13.453,-99999,0.02105,0
2004,321,18,13.36,13.099,0.02139,0.0055
2004,321,19,13.419,12.724,0.02724,0.00527
2004,321,20,13.367,13.062,0.02913,0.0063
2004,321,1,13.511,12.823,0.0262,0.00625
2004,321,2,13.554,13.388,0.01803,0.00538
2004,321,3,13.521,13.494,0.01927,0.00592
2004,321,4,13.73,13.52,0.01718,0.00419
2004,321,5,-99999,-99999,0,0
2004,321,6,13.357,12.881,0.02215,0.00527
2004,321,7,-99999,13.441,0,0.00522
2004,321,8,13.256,13.48,0.00988,0.01838
2004,321,9,13.49,13.028,0.01391,0.00561
2004,321,10,13.457,13.125,0.01142,0.00537
2004,321,11,13.513,12.841,0.01111,0.00674
2004,321,12,13.095,13.087,0.00551,0.00452
2004,321,13,13.472,13.466,0.00605,0.00598
2004,321,14,13.522,12.873,0.01441,0.00595
2004,321,15,12.909,13.414,0.00706,0.01425
2004,321,16,13.477,12.902,0.01979,0.00436
2004,321,17,13.538,-99999,0.01373,0
2004,321,18,13.444,13.11,0.0138,0.00463
2004,321,19,13.503,12.735,0.01504,0.00587
2004,321,20,13.46,13.076,0.01587,0.00575
2004,321,1,13.477,12.835,0.01413,0.00557
2004,321,2,13.534,13.4,0.01006,0.00636
2004,321,3,13.52,13.503,0.00804,0.00538
2004,321,4,13.723,13.525,0.01383,0.0048
2004,321,5,-99999,-99999,0,0
2004,321,6,13.382,12.893,0.00664,0.0047
2004,321,7,-99999,13.452,0,0.0055
2004,321,8,13.273,13.494,0.00492,0.00974
2004,321,9,13.496,13.042,0.01129,0.0057
2004,321,10,13.469,13.136,0.01303,0.00459
2004,321,11,13.527,12.86,0.01442,0.00713
2004,321,12,13.107,13.094,0.0052,0.00501
2004,321,13,13.487,13.481,0.01026,0.00495
2004,321,14,13.532,12.885,0.02098,0.00514
2004,321,15,12.926,13.424,0.00581,0.00924
2004,321,16,13.501,12.914,0.00714,0.00594
2004,321,17,13.55,-99999,0.00603,0
2004,321,18,13.458,13.119,0.00963,0.00495
2004,321,19,13.496,12.748,0.01192,0.00564
2004,321,20,13.457,13.086,0.01667,0.00577
2004,321,1,13.461,12.846,0.01391,0.00558
2004,321,2,13.51,13.41,0.00958,0.00511
2004,321,3,13.505,13.512,0.01267,0.00591
2004,321,4,13.702,13.527,0.01949,0.00493
2004,321,5,-99999,-99999,0,0
2004,321,6,13.381,12.904,0.00593,0.00493
2004,321,7,-99999,13.462,0,0.00494
2004,321,8,13.288,13.507,0.00474,0.00751
2004,321,9,13.496,13.058,0.01261,0.00581
2004,321,10,13.472,13.146,0.01612,0.00427
2004,321,11,13.554,12.876,0.01447,0.00639
2004,321,12,13.12,13.1,0.0059,0.00415
2004,321,13,13.512,13.486,0.01233,0.0048
2004,321,14,13.546,12.898,0.01459,0.0062
2004,321,15,12.943,13.434,0.00716,0.00989
2004,321,16,13.515,12.926,0.00985,0.00584
2004,321,17,13.552,-99999,0.00964,0
2004,321,18,13.461,13.127,0.00988,0.00418
2004,321,19,13.479,12.76,0.00921,0.00544
2004,321,20,13.409,13.098,0.01636,0.00548
2004,321,1,13.436,12.858,0.01814,0.00493
2004,321,2,13.484,13.419,0.01308,0.00813
2004,321,3,13.478,13.519,0.00828,0.01042
2004,321,4,13.65,13.53,0.00913,0.00623
2004,321,5,-99999,-99999,0,0
2004,321,6,13.363,12.914,0.0079,0.00527
2004,321,7,-99999,13.472,0,0.00792
2004,321,8,13.294,13.479,0.00419,0.00882
2004,321,9,13.459,13.073,0.01154,0.00602
2004,321,10,13.437,13.157,0.00718,0.00545
2004,321,11,13.517,12.891,0.01022,0.00557
2004,321,12,13.13,13.108,0.01203,0.0057
2004,321,13,13.483,13.491,0.01562,0.00518
2004,321,14,13.491,12.911,0.02245,0.00593
2004,321,15,12.955,13.387,0.00521,0.01452
2004,321,16,13.475,12.935,0.01935,0.00552
2004,321,17,13.518,-99999,0.01636,0
2004,321,18,13.422,13.137,0.01496,0.00617
2004,321,19,13.451,12.773,0.01523,0.00596
2004,321,20,13.379,13.111,0.01128,0.00798
2004,321,1,13.427,12.868,0.0132,0.00611
2004,321,2,13.469,13.432,0.00899,0.00581
2004,321,3,13.458,13.53,0.00831,0.00631
2004,321,4,13.633,13.537,0.00731,0.00412
2004,321,5,-99999,-99999,0,0
2004,321,6,13.352,12.924,0.00565,0.00476
2004,321,7,-99999,13.484,0,0.00473
2004,321,8,13.298,13.469,0.00479,0.00573
2004,321,9,13.457,13.087,0.01543,0.00569
2004,321,10,13.429,13.167,0.01476,0.00505
2004,321,11,13.503,12.905,0.0161,0.00473
2004,321,12,13.144,13.115,0.00528,0.00473
2004,321,13,13.468,13.497,0.01147,0.00431
2004,321,14,13.485,12.923,0.01058,0.00583
2004,321,15,12.967,13.377,0.0048,0.0084
2004,321,16,13.439,12.947,0.00488,0.00549
2004,321,17,13.5,-99999,0.006,0
2004,321,18,13.391,13.147,0.0052,0.00511
2004,321,19,13.434,12.785,0.00747,0.00445
2004,321,20,13.364,13.124,0.01033,0.00538
2004,321,1,13.512,12.883,0.01691,0.0064
2004,321,2,13.551,13.445,0.02389,0.00653
2004,321,3,13.511,13.543,0.0205,0.00683
2004,321,4,13.71,13.545,0.0253,0.00496
2004,321,5,-99999,-99999,0,0
2004,321,6,13.381,12.932,0.01269,0.004
2004,321,7,-99999,13.491,0,0.00505
2004,321,8,13.311,13.509,0.00547,0.0168
2004,321,9,13.525,13.095,0.02488,0.0044
2004,321,10,13.508,13.172,0.02605,0.00448
2004,321,11,13.567,12.911,0.02662,0.0044
2004,321,12,13.149,13.117,0.00401,0.00439
2004,321,13,13.52,13.497,0.03135,0.00423
2004,321,14,13.537,12.929,0.03208,0.00393
2004,321,15,12.974,13.435,0.00466,0.02956
2004,321,16,13.486,12.954,0.03266,0.00487
2004,321,17,13.544,-99999,0.02848,0
2004,321,18,13.448,13.151,0.02994,0.00436
2004,321,19,13.504,12.79,0.01666,0.00396
2004,321,20,13.425,13.128,0.01878,0.00453
2004,321,1,13.542,12.894,0.02547,0.00492
2004,321,2,13.605,13.454,0.02547,0.00571
2004,321,3,13.585,13.554,0.025,0.00584
2004,321,4,13.786,13.552,0.02964,0.00517
2004,321,5,-99999,-99999,0,0
2004,321,6,13.439,12.937,0.01828,0.00478
2004,321,7,-99999,13.495,0,0.00535
2004,321,8,13.329,13.568,0.00683,0.01471
2004,321,9,13.587,13.1,0.01872,0.00484
2004,321,10,13.565,13.175,0.02398,0.00508
2004,321,11,13.627,12.915,0.02343,0.00643
2004,321,12,13.152,13.115,0.00568,0.00517
2004,321,13,13.603,13.495,0.02182,0.00494
2004,321,14,13.623,12.93,0.03121,0.0039
2004,321,15,12.985,13.514,0.00625,0.0232
2004,321,16,13.58,12.962,0.02239,0.00507
2004,321,17,13.622,-99999,0.02166,0
2004,321,18,13.513,13.153,0.0168,0.00456
2004,321,19,13.557,12.795,0.02535,0.00456
2004,321,20,13.463,13.131,0.01921,0.00529
2004,321,1,13.617,12.901,0.02727,0.00398
2004,321,2,13.673,13.46,0.02076,0.00709
2004,321,3,13.639,13.558,0.0165,0.00941
2004,321,4,13.839,13.552,0.01507,0.00561
2004,321,5,-99999,-99999,0,0
2004,321,6,13.511,12.95,0.01789,0.00642
2004,321,7,-99999,13.507,0,0.00849
2004,321,8,13.353,13.622,0.00944,0.01299
2004,321,9,13.646,13.112,0.01801,0.007
2004,321,10,13.615,13.19,0.01352,0.00844
2004,321,11,13.685,12.934,0.01349,0.00944
2004,321,12,13.166,13.126,0.01542,0.00673
2004,321,13,13.644,13.5,0.00804,0.00633
2004,321,14,13.671,12.94,0.01867,0.00694
2004,321,15,13.005,13.58,0.00824,0.0102
2004,321,16,13.657,12.975,0.01498,0.00707
2004,321,17,13.677,-99999,0.0109,0
2004,321,18,13.586,13.165,0.01908,0.00862
2004,321,19,13.628,12.807,0.01699,0.00714
2004,321,20,13.554,13.143,0.02532,0.0106
2004,321,1,13.635,12.909,0.01186,0.00521
2004,321,2,13.676,13.47,0.01463,0.00532
2004,321,3,13.662,13.567,0.0073,0.00564
2004,321,4,13.851,13.559,0.00918,0.00437
2004,321,5,-99999,-99999,0,0
2004,321,6,13.529,12.964,0.00917,0.00587
2004,321,7,-99999,13.52,0,0.00496
2004,321,8,13.376,13.645,0.00673,0.00681
2004,321,9,13.665,13.126,0.01072,0.00601
2004,321,10,13.641,13.207,0.01959,0.00588
2004,321,11,13.709,12.955,0.02062,0.007
2004,321,12,13.187,13.14,0.00566,0.00496
2004,321,13,13.664,13.511,0.02273,0.00466
2004,321,14,13.709,12.959,0.01734,0.00698
2004,321,15,13.027,13.602,0.00763,0.00615
2004,321,16,13.686,12.988,0.00828,0.00512
2004,321,17,13.702,-99999,0.00644,0
2004,321,18,13.612,13.18,0.00655,0.00659
2004,321,19,13.65,12.826,0.01313,0.0066
2004,321,20,13.586,13.161,0.01167,0.00623
2004,321,1,13.628,12.92,0.01256,0.00569
2004,321,2,13.663,13.479,0.01113,0.00561
2004,321,3,13.642,13.576,0.00892,0.00659
2004,321,4,13.827,13.567,0.01441,0.00534
2004,321,5,-99999,-99999,0,0
2004,321,6,13.509,12.977,0.00858,0.00551
2004,321,7,-99999,13.531,0,0.00561
2004,321,8,13.387,13.648,0.00551,0.00934
2004,321,9,13.655,13.142,0.01892,0.00612
2004,321,10,13.615,13.221,0.02081,0.00508
2004,321,11,13.718,12.973,0.01833,0.00626
2004,321,12,13.2,13.148,0.00596,0.00518
2004,321,13,13.686,13.522,0.01271,0.00473
2004,321,14,13.692,12.978,0.02615,0.00588
2004,321,15,13.048,13.588,0.0058,0.01658
2004,321,16,13.687,13.002,0.01196,0.00607
2004,321,17,13.698,-99999,0.00955,0
2004,321,18,13.61,13.191,0.00878,0.00579
2004,321,19,13.651,12.839,0.00768,0.00621
2004,321,20,13.576,13.174,0.01411,0.00665
2004,321,1,13.635,12.93,0.01744,0.00536
2004,321,2,13.665,13.489,0.01524,0.00533
2004,321,3,13.637,13.584,0.01457,0.00641
2004,321,4,13.814,13.573,0.01581,0.00492
2004,321,5,-99999,-99999,0,0
2004,321,6,13.502,12.987,0.01055,0.00523
2004,321,7,-99999,13.542,0,0.00516
2004,321,8,13.394,13.643,0.0053,0.01026
2004,321,9,13.666,13.155,0.01727,0.00575
2004,321,10,13.65,13.232,0.02576,0.00592
2004,321,11,13.731,12.987,0.0215,0.00623
2004,321,12,13.212,13.156,0.0057,0.00476
2004,321,13,13.687,13.527,0.01689,0.0046
2004,321,14,13.706,12.992,0.01905,0.00587
2004,321,15,13.059,13.592,0.00475,0.01619
2004,321,16,13.673,13.013,0.01055,0.00519
2004,321,17,13.695,-99999,0.01216,0
2004,321,18,13.597,13.202,0.01101,0.00513
2004,321,19,13.65,12.853,0.01692,0.00557
2004,321,20,13.58,13.184,0.01784,0.00577
2004,321,1,13.686,12.94,0.02063,0.00531
2004,321,2,13.73,13.499,0.01507,0.00742
2004,321,3,13.707,13.592,0.02445,0.01034
2004,321,4,13.888,13.579,0.02842,0.00691
2004,321,5,-99999,-99999,0,0
2004,321,6,13.556,12.999,0.0139,0.00484
2004,321,7,-99999,13.551,0,0.00629
2004,321,8,13.417,13.699,0.0096,0.01765
2004,321,9,13.723,13.166,0.01504,0.00515
2004,321,10,13.701,13.243,0.01713,0.00586
2004,321,11,13.773,13.001,0.01371,0.0058
2004,321,12,13.221,13.163,0.01079,0.00509
2004,321,13,13.724,13.532,0.00921,0.0047
2004,321,14,13.759,13.004,0.01629,0.0055
2004,321,15,13.07,13.65,0.00542,0.00988
2004,321,16,13.712,13.023,0.00664,0.00531
2004,321,17,13.75,-99999,0.01526,0
2004,321,18,13.635,13.214,0.00897,0.00581
2004,321,19,13.689,12.866,0.01166,0.00516
2004,321,20,13.633,13.196,0.02056,0.00709
2004,321,1,13.802,12.951,0.02982,0.00518
2004,321,2,13.843,13.509,0.0312,0.00495
2004,321,3,13.817,13.604,0.0326,0.00499
2004,321,4,14.015,13.586,0.03796,0.00439
2004,321,5,-99999,-99999,0,0
2004,321,6,13.64,13.007,0.02848,0.00498
2004,321,7,-99999,13.559,0,0.00454
2004,321,8,13.445,13.774,0.01299,0.02723
2004,321,9,13.803,13.174,0.03361,0.00519
2004,321,10,13.785,13.254,0.01639,0.00519
2004,321,11,13.857,13.013,0.03746,0.00538
2004,321,12,13.237,13.169,0.00446,0.0044
2004,321,13,13.818,13.535,0.03509,0.00424
2004,321,14,13.85,13.013,0.03316,0.00452
2004,321,15,13.082,13.742,0.00641,0.0349
2004,321,16,13.8,13.034,0.0365,0.00513
2004,321,17,13.857,-99999,0.03214,0
2004,321,18,13.772,13.225,0.04327,0.00465
2004,321,19,13.799,12.876,0.04345,0.00556
2004,321,20,13.738,13.208,0.0504,0.00528
2004,321,1,13.872,12.961,0.03001,0.00517
2004,321,2,13.928,13.518,0.02266,0.00625
2004,321,3,13.905,13.612,0.03231,0.00573
2004,321,4,14.104,13.592,0.02209,0.00457
2004,321,5,-99999,-99999,0,0
2004,321,6,13.739,13.018,0.03181,0.00601
2004,321,7,-99999,13.568,0,0.00534
2004,321,8,13.482,13.857,0.00845,0.0152
2004,321,9,13.873,13.184,0.0205,0.00544
2004,321,10,13.856,13.266,0.03366,0.00569
2004,321,11,13.929,13.029,0.02245,0.00658
2004,321,12,13.248,13.176,0.00496,0.00419
2004,321,13,13.891,13.54,0.02729,0.00437
2004,321,14,13.929,13.025,0.03195,0.00518
2004,321,15,13.1,13.835,0.00667,0.02015
2004,321,16,13.902,13.046,0.02944,0.00573
2004,321,17,13.94,-99999,0.02451,0
2004,321,18,13.867,13.234,0.03805,0.006
2004,321,19,13.875,12.887,0.03394,0.00593
2004,321,20,13.817,13.217,0.02642,0.00678
2004,321,1,13.927,12.973,0.02084,0.00517
2004,321,2,13.981,13.531,0.0208,0.00596
2004,321,3,13.968,13.619,0.0182,0.0064
2004,321,4,14.146,13.598,0.02162,0.00523
2004,321,5,-99999,-99999,0,0
2004,321,6,13.799,13.029,0.01345,0.00559
2004,321,7,-99999,13.578,0,0.00556
2004,321,8,13.511,13.912,0.00955,0.01247
2004,321,9,13.936,13.195,0.02111,0.00634
2004,321,10,13.922,13.277,0.01905,0.00541
2004,321,11,13.998,13.047,0.01928,0.00787
2004,321,12,13.261,13.184,0.00584,0.00473
2004,321,13,13.97,13.545,0.01497,0.00373
2004,321,14,13.987,13.038,0.01271,0.00654
2004,321,15,13.123,13.899,0.00829,0.01313
2004,321,16,13.967,13.059,0.00915,0.0057
2004,321,17,13.999,-99999,0.01179,0
2004,321,18,13.94,13.245,0.01262,0.00573
2004,321,19,13.952,12.9,0.02221,0.00636
2004,321,20,13.891,13.229,0.01874,0.00619
2004,321,1,13.987,12.988,0.02294,0.00538
2004,321,2,14.039,13.542,0.01776,0.00848
2004,321,3,14.018,13.628,0.01567,0.00989
2004,321,4,14.204,13.604,0.02018,0.00622
2004,321,5,-99999,-99999,0,0
2004,321,6,13.849,13.043,0.01687,0.00507
2004,321,7,-99999,13.588,0,0.00643
2004,321,8,13.537,13.963,0.00879,0.01442
2004,321,9,13.979,13.21,0.01705,0.00514
2004,321,10,13.966,13.29,0.02427,0.00603
2004,321,11,14.033,13.068,0.01371,0.00739
2004,321,12,13.271,13.19,0.01179,0.00541
2004,321,13,14.009,13.55,0.01428,0.005
2004,321,14,14.037,13.052,0.01487,0.00529
2004,321,15,13.141,13.945,0.00761,0.01918
2004,321,16,14.022,13.072,0.02423,0.00603
2004,321,17,14.046,-99999,0.01503,0
2004,321,18,13.996,13.256,0.02101,0.00638
2004,321,19,13.993,12.915,0.01548,0.00533
2004,321,20,13.928,13.241,0.02067,0.00876
2004,321,1,14.033,13.003,0.02177,0.00548
2004,321,2,14.073,13.557,0.02035,0.00638
2004,321,3,14.06,13.642,0.01867,0.00562
2004,321,4,14.259,13.612,0.01398,0.00441
2004,321,5,-99999,-99999,0,0
2004,321,6,13.882,13.056,0.00765,0.00552
2004,321,7,-99999,13.601,0,0.00568
2004,321,8,13.562,13.998,0.00655,0.00648
2004,321,9,14.022,13.225,0.01675,0.0057
2004,321,10,14.023,13.304,0.02474,0.00644
2004,321,11,14.085,13.088,0.02398,0.00727
2004,321,12,13.287,13.198,0.00621,0.0051
2004,321,13,14.058,13.555,0.01591,0.00408
2004,321,14,14.075,13.065,0.01645,0.00586
2004,321,15,13.16,14.004,0.00659,0.01495
2004,321,16,14.069,13.085,0.01374,0.00539
2004,321,17,14.09,-99999,0.01154,0
2004,321,18,14.032,13.265,0.00878,0.00608
2004,321,19,14.045,12.927,0.01542,0.00628
2004,321,20,13.999,13.254,0.02192,0.00521
2004,321,1,14.056,13.017,0.01972,0.0056
2004,321,2,14.104,13.569,0.01161,0.00521
2004,321,3,14.092,13.651,0.01212,0.00535
2004,321,4,14.276,13.617,0.01278,0.00357
2004,321,5,-99999,-99999,0,0
2004,321,6,13.926,13.07,0.01195,0.00573
2004,321,7,-99999,13.613,0,0.00515
2004,321,8,13.592,14.055,0.00907,0.01369
2004,321,9,14.078,13.239,0.01383,0.00598
2004,321,10,14.068,13.318,0.0233,0.00579
2004,321,11,14.156,13.109,0.01688,0.00818
2004,321,12,13.301,13.206,0.00552,0.00509
2004,321,13,14.114,13.559,0.01562,0.00433
2004,321,14,14.132,13.082,0.02068,0.00652
2004,321,15,13.182,14.039,0.00706,0.01077
2004,321,16,14.113,13.1,0.00888,0.00519
2004,321,17,14.133,-99999,0.00769,0
2004,321,18,14.054,13.276,0.01149,0.00505
2004,321,19,14.077,12.943,0.01084,0.00604
2004,321,20,14.03,13.266,0.01821,0.00561
2004,321,1,14.078,13.033,0.01882,0.00564
2004,321,2,14.136,13.579,0.01394,0.00548
2004,321,3,14.122,13.66,0.01041,0.00569
2004,321,4,14.301,13.619,0.01106,0.00465
2004,321,5,-99999,-99999,0,0
2004,321,6,13.953,13.083,0.00952,0.00597
2004,321,7,-99999,13.623,0,0.0057
2004,321,8,13.61,14.076,0.00574,0.00796
2004,321,9,14.099,13.254,0.01222,0.00651
2004,321,10,14.087,13.332,0.01277,0.00625
2004,321,11,14.175,13.132,0.01312,0.00822
2004,321,12,13.314,13.213,0.00636,0.005
2004,321,13,14.128,13.563,0.0108,0.00466
2004,321,14,14.153,13.095,0.01345,0.00658
2004,321,15,13.2,14.055,0.00766,0.00698
2004,321,16,14.127,13.114,0.01121,0.00616
2004,321,17,14.158,-99999,0.00759,0
2004,321,18,14.069,13.288,0.01577,0.00529
2004,321,19,14.096,12.957,0.01344,0.00667
2004,321,20,14.035,13.279,0.01765,0.0065
2004,321,1,14.072,13.047,0.01959,0.00622
2004,321,2,14.137,13.591,0.02153,0.00899
2004,321,3,14.112,13.67,0.01599,0.01031
2004,321,4,14.276,13.623,0.02035,0.00675
2004,321,5,-99999,-99999,0,0
2004,321,6,13.946,13.098,0.01686,0.00607
2004,321,7,-99999,13.635,0,0.00767
2004,321,8,13.618,14.086,0.00574,0.00611
2004,321,9,14.116,13.271,0.01833,0.00611
2004,321,10,14.073,13.346,0.02917,0.00685
2004,321,11,14.176,13.152,0.02032,0.00626
2004,321,12,13.326,13.221,0.01388,0.00607
2004,321,13,14.143,13.568,0.00985,0.00512
2004,321,14,14.149,13.112,0.02417,0.00565
2004,321,15,13.216,14.039,0.00608,0.01006
2004,321,16,14.114,13.129,0.00986,0.00561
2004,321,17,14.163,-99999,0.00598,0
2004,321,18,14.054,13.298,0.01176,0.0073
2004,321,19,14.095,12.972,0.01223,0.00708
2004,321,20,14.04,13.291,0.03257,0.00891
2004,321,1,14.062,13.06,0.01406,0.00527
2004,321,2,14.126,13.604,0.01762,0.00549
2004,321,3,14.081,13.685,0.00953,0.00522
2004,321,4,14.255,13.631,0.01013,0.00394
2004,321,5,-99999,-99999,0,0
2004,321,6,13.923,13.112,0.00722,0.00648
2004,321,7,-99999,13.648,0,0.0053
2004,321,8,13.63,14.084,0.00528,0.00607
2004,321,9,14.099,13.288,0.01636,0.00689
2004,321,10,14.046,13.359,0.02399,0.00559
2004,321,11,14.168,13.167,0.02084,0.00582
2004,321,12,13.345,13.229,0.00646,0.00542
2004,321,13,14.131,13.574,0.01206,0.00456
2004,321,14,14.171,13.127,0.02542,0.00677
2004,321,15,13.229,14.047,0.00617,0.00768
2004,321,16,14.098,13.144,0.01214,0.00664
2004,321,17,14.158,-99999,0.00695,0
2004,321,18,14.044,13.312,0.00827,0.00536
2004,321,19,14.106,12.988,0.0122,0.00632
2004,321,20,14.002,13.306,0.01209,0.00585
2004,321,1,14.113,13.072,0.03795,0.0051
2004,321,2,14.168,13.616,0.02228,0.00523
2004,321,3,14.116,13.696,0.0262,0.00542
2004,321,4,14.287,13.639,0.02292,0.00404
2004,321,5,-99999,-99999,0,0
2004,321,6,13.928,13.125,0.01505,0.00678
2004,321,7,-99999,13.659,0,0.00579
2004,321,8,13.644,14.113,0.00637,0.01431
2004,321,9,14.128,13.302,0.02189,0.00603
2004,321,10,14.076,13.373,0.02156,0.0052
2004,321,11,14.205,13.18,0.01473,0.00487
2004,321,12,13.357,13.237,0.00538,0.00395
2004,321,13,14.148,13.577,0.01281,0.00442
2004,321,14,14.185,13.14,0.01508,0.0048
2004,321,15,13.241,14.05,0.00556,0.01061
2004,321,16,14.127,13.157,0.01005,0.00513
2004,321,17,14.173,-99999,0.00969,0
2004,321,18,14.038,13.323,0.00692,0.00618
2004,321,19,14.117,13,0.01502,0.00543
2004,321,20,14.023,13.317,0.01851,0.00642
2004,321,1,14.154,13.082,0.02669,0.00525
2004,321,2,14.211,13.627,0.02261,0.00573
2004,321,3,14.148,13.705,0.01492,0.00592
2004,321,4,14.296,13.645,0.01276,0.0054
2004,321,5,-99999,-99999,0,0
2004,321,6,13.942,13.137,0.01143,0.00551
2004,321,7,-99999,13.67,0,0.00536
2004,321,8,13.66,14.14,0.00709,0.01778
2004,321,9,14.158,13.314,0.0212,0.00612
2004,321,10,14.088,13.384,0.02077,0.00584
2004,321,11,14.211,13.195,0.01955,0.00568
2004,321,12,13.372,13.244,0.00624,0.00485
2004,321,13,14.184,13.584,0.01906,0.00411
