YEAR,JD,Plot, Air 15 cm,7.5cm,Air_SD,7.5_SD
2004,1,12,14.442,13.566,0.00433,0.00447
2004,1,13,15.674,13.17,0.30619,0.00459
2004,1,14,9.8738,7.9926,0.33306,0.00818
2004,1,15,15.332,15.89,0.03822,0.16473
2004,1,16,10.131,8.1015,0.37185,0.01321
2004,1,17,-99999,-99999,0,0
2004,1,18,9.746,8.5351,0.36218,0.00654
2004,1,19,14.105,14.655,0.39132,0.00479
2004,1,20,9.9146,7.5201,0.45663,0.00864
2004,1,1,15.079,16.197001,0.21338,0.01837
2004,1,2,11.213,8.2091,0.19758,0.02481
2004,1,3,15.499,16.181999,0.18097,0.00595
2004,1,4,-99999,8.8567,0,0.00425
2004,1,5,-99999,-99999,0,0
2004,1,6,11.417,7.4924,0.15191,0.01832
2004,1,7,-99999,14.913,0,0.01582
2004,1,8,8.4159,11.165,0.0548,0.1707
2004,1,9,16.471001,14.801,0.19698,0.01355
2004,1,10,11.22,7.8889,0.12131,0.02791
2004,1,11,10.696,7.4258,0.08106,0.0514
2004,1,12,14.454,13.568,0.00749,0.00417
2004,1,13,16.395,13.175,0.27735,0.00516
2004,1,14,10.572,8.0504,0.14199,0.02528
2004,1,15,15.465,16.386999,0.03968,0.29651
2004,1,16,11.039,8.1659,0.16593,0.0261
2004,1,17,-99999,-99999,0,0
2004,1,18,10.674,8.5294,0.16111,0.0048
2004,1,19,15.211,14.679,0.21218,0.01194
2004,1,20,10.791,7.5584,0.18473,0.01144
2004,1,1,15.429,16.239,0.24559,0.00938
2004,1,2,12.096,8.2825,0.34145,0.01926
2004,1,3,15.691,16.197001,0.18223,0.0065
2004,1,4,-99999,8.8647,0,0.00581
2004,1,5,-99999,-99999,0,0
2004,1,6,12.187,7.56,0.2529,0.02201
2004,1,7,-99999,14.961,0,0.01428
2004,1,8,8.7342,11.916,0.13585,0.24026
2004,1,9,16.858,14.844,0.23562,0.01319
2004,1,10,11.989,7.9719,0.24518,0.02454
2004,1,11,11.403,7.5921,0.26469,0.04729
2004,1,12,14.475,13.571,0.00733,0.00452
2004,1,13,16.618999,13.184,0.27683,0.00498
2004,1,14,11.511,8.126,0.27274,0.02094
2004,1,15,15.603,16.742001,0.03808,0.13803
2004,1,16,11.946,8.2451,0.29023,0.02156
2004,1,17,-99999,-99999,0,0
2004,1,18,11.503,8.5493,0.30136,0.00764
2004,1,19,15.875,14.722,0.24677,0.01393
2004,1,20,11.734,7.5957,0.4031,0.01266
2004,1,1,16.136999,16.291,0.41646,0.02901
2004,1,2,12.63,8.3555,0.13256,0.02355
2004,1,3,16.245001,16.219,0.36182,0.00833
2004,1,4,-99999,8.8682,0,0.00458
2004,1,5,-99999,-99999,0,0
2004,1,6,12.616,7.6385,0.17497,0.02445
2004,1,7,-99999,15.011,0,0.01591
2004,1,8,9.0416,12.442,0.06709,0.12153
2004,1,9,17.288,14.895,0.20101,0.01873
2004,1,10,12.435,8.056,0.14998,0.02584
2004,1,11,11.872,7.7586,0.22705,0.04777
2004,1,12,14.505,13.574,0.01165,0.0047
2004,1,13,17.124001,13.193,0.26489,0.00637
2004,1,14,12.06,8.2045,0.21434,0.02565
2004,1,15,15.712,16.902,0.03201,0.20148
2004,1,16,12.562,8.3242,0.10338,0.0238
2004,1,17,-99999,-99999,0,0
2004,1,18,12.084,8.5661,0.13259,0.00708
2004,1,19,16.275999,14.771,0.18192,0.0159
2004,1,20,12.151,7.6421,0.17812,0.01665
2004,1,1,16.473,16.353001,0.45645,0.02153
2004,1,2,12.995,8.4376,0.19914,0.02336
2004,1,3,16.752001,16.246,0.33182,0.00931
2004,1,4,-99999,8.8757,0,0.00612
2004,1,5,-99999,-99999,0,0
2004,1,6,13.041,7.7234,0.2525,0.02527
2004,1,7,-99999,15.068,0,0.01769
2004,1,8,9.2133,12.781,0.13975,0.23404
2004,1,9,17.573,14.966,0.31602,0.01871
2004,1,10,12.832,8.1439,0.2513,0.02541
2004,1,11,12.299,7.9059,0.31669,0.044
2004,1,12,14.544,13.577,0.01209,0.00452
2004,1,13,17.500999,13.208,0.41303,0.00552
2004,1,14,12.564,8.2952,0.31227,0.02553
2004,1,15,15.816,17.256001,0.04719,0.26854
2004,1,16,12.875,8.407,0.24867,0.02443
2004,1,17,-99999,-99999,0,0
2004,1,18,12.496,8.591,0.30352,0.00881
2004,1,19,16.681,14.828,0.24848,0.01702
2004,1,20,12.649,7.6946,0.2296,0.01514
2004,1,1,17.27,16.450001,0.32571,0.02636
2004,1,2,13.31,8.5155,0.11666,0.02385
2004,1,3,17.934,16.277,0.25799,0.01007
2004,1,4,-99999,8.8877,0,0.00565
2004,1,5,-99999,-99999,0,0
2004,1,6,13.305,7.8063,0.06411,0.02456
2004,1,7,-99999,15.133,0,0.02161
2004,1,8,9.4899,13.13,0.04918,0.04519
2004,1,9,18.548,15.038,0.37855,0.02512
2004,1,10,13.249,8.2304,0.0371,0.02566
2004,1,11,12.764,8.0616,0.0337,0.04484
2004,1,12,14.589,13.581,0.01443,0.00508
2004,1,13,18.476,13.22,0.43677,0.00577
2004,1,14,12.915,8.3847,0.04878,0.02749
2004,1,15,16.007999,18.427,0.07003,0.51557
2004,1,16,13.234,8.4879,0.03273,0.0232
2004,1,17,-99999,-99999,0,0
2004,1,18,12.978,8.6215,0.08441,0.01043
2004,1,19,17.403999,14.891,0.20804,0.01885
2004,1,20,12.924,7.7515,0.08416,0.01723
2004,1,1,17.849001,16.547001,0.4019,0.03529
2004,1,2,13.457,8.595,0.04075,0.02341
2004,1,3,18.552999,16.312,0.40221,0.01362
2004,1,4,-99999,8.9025,0,0.00676
2004,1,5,-99999,-99999,0,0
2004,1,6,13.377,7.8925,0.04183,0.02512
2004,1,7,-99999,15.214,0,0.02415
2004,1,8,9.6403,13.21,0.03148,0.03196
2004,1,9,19.370001,15.13,0.22943,0.02905
2004,1,10,13.328,8.3139,0.03772,0.02435
2004,1,11,12.808,8.1957,0.0451,0.03563
2004,1,12,14.634,13.586,0.01496,0.00488
2004,1,13,19.476999,13.231,0.1987,0.006
2004,1,14,12.904,8.472,0.0414,0.02581
2004,1,15,16.257,19.576,0.06917,0.17641
2004,1,16,13.307,8.563,0.03545,0.02132
2004,1,17,-99999,-99999,0,0
2004,1,18,13.154,8.6547,0.04206,0.01163
2004,1,19,17.676001,14.958,0.15344,0.02097
2004,1,20,12.873,7.8078,0.10197,0.01813
2004,1,1,17.712999,16.665001,0.33263,0.02675
2004,1,2,13.461,8.6729,0.08524,0.02149
2004,1,3,18.385,16.358,0.47239,0.01388
2004,1,4,-99999,8.9212,0,0.00741
2004,1,5,-99999,-99999,0,0
2004,1,6,13.503,7.9777,0.05697,0.02368
2004,1,7,-99999,15.293,0,0.01963
2004,1,8,9.7593,13.369,0.03852,0.05059
2004,1,9,19.221001,15.227,0.11706,0.02511
2004,1,10,13.463,8.3933,0.06341,0.02222
2004,1,11,12.969,8.3102,0.07774,0.03107
2004,1,12,14.685,13.59,0.01542,0.00457
2004,1,13,19.187,13.243,0.22172,0.00482
2004,1,14,13.064,8.5554,0.06728,0.02315
2004,1,15,16.421,19.226999,0.02383,0.16516
2004,1,16,13.384,8.6331,0.04701,0.02001
2004,1,17,-99999,-99999,0,0
2004,1,18,13.302,8.6912,0.05695,0.01159
2004,1,19,17.754,15.029,0.14696,0.02154
2004,1,20,12.914,7.8633,0.16425,0.01612
2004,1,1,17.341999,16.731001,0.2619,0.01759
2004,1,2,13.649,8.7447,0.07033,0.01998
2004,1,3,17.563,16.403,0.26245,0.01411
2004,1,4,-99999,8.9452,0,0.00868
2004,1,5,-99999,-99999,0,0
2004,1,6,13.634,8.0587,0.04115,0.02343
2004,1,7,-99999,15.352,0,0.01472
2004,1,8,9.8763,13.522,0.01797,0.06381
2004,1,9,18.782,15.309,0.17241,0.02324
2004,1,10,13.587,8.4688,0.03685,0.02161
2004,1,11,13.179,8.4104,0.04859,0.02914
2004,1,12,14.737,13.593,0.01674,0.00409
2004,1,13,18.698,13.251,0.25477,0.00451
2004,1,14,13.233,8.6285,0.05486,0.02106
2004,1,15,16.479,18.747999,0.01006,0.1864
2004,1,16,13.551,8.6992,0.04147,0.01929
2004,1,17,-99999,-99999,0,0
2004,1,18,13.527,8.7281,0.0466,0.01215
2004,1,19,17.504,15.1,0.1009,0.02058
2004,1,20,13.232,7.9165,0.10237,0.01612
2004,1,1,17.958,16.799,0.35143,0.02971
2004,1,2,13.661,8.8127,0.03313,0.01946
2004,1,3,18.462,16.450001,0.27023,0.01302
2004,1,4,-99999,8.9718,0,0.00869
2004,1,5,-99999,-99999,0,0
2004,1,6,13.641,8.1359,0.0341,0.02274
2004,1,7,-99999,15.402,0,0.01672
2004,1,8,9.9864,13.619,0.03824,0.03576
2004,1,9,19.132,15.384,0.10742,0.02106
2004,1,10,13.651,8.541,0.03636,0.02093
2004,1,11,13.274,8.5072,0.04548,0.02673
2004,1,12,14.793,13.6,0.01634,0.00464
2004,1,13,19.125,13.267,0.19449,0.00988
2004,1,14,13.281,8.6975,0.04989,0.0199
2004,1,15,16.549,19.077,0.02705,0.11937
2004,1,16,13.641,8.7623,0.03442,0.01859
2004,1,17,-99999,-99999,0,0
2004,1,18,13.583,8.7675,0.02317,0.01189
2004,1,19,17.809,15.167,0.13982,0.01735
2004,1,20,13.231,7.9699,0.09087,0.01624
2004,1,1,17.792,16.895,0.44519,0.02322
2004,1,2,13.606,8.878,0.09149,0.01837
2004,1,3,18.645,16.493999,0.56032,0.01367
2004,1,4,-99999,8.9992,0,0.0089
2004,1,5,-99999,-99999,0,0
2004,1,6,13.559,8.2103,0.11696,0.02171
2004,1,7,-99999,15.458,0,0.01607
2004,1,8,10.018,13.57,0.02521,0.08492
2004,1,9,18.993999,15.458,0.27587,0.02027
2004,1,10,13.573,8.6091,0.10123,0.01907
2004,1,11,13.216,8.5903,0.16141,0.02208
2004,1,12,14.844,13.607,0.01509,0.00514
2004,1,13,18.951,13.284,0.35584,0.00475
2004,1,14,13.166,8.7623,0.16803,0.01854
2004,1,15,16.618,18.903,0.01452,0.35416
2004,1,16,13.586,8.8233,0.08691,0.01756
2004,1,17,-99999,-99999,0,0
2004,1,18,13.531,8.8047,0.09176,0.01189
2004,1,19,17.771999,15.228,0.31949,0.01821
2004,1,20,13.174,8.0193,0.15184,0.01475
2004,1,1,17.576,16.934999,0.39024,0.01374
2004,1,2,13.619,8.9362,0.08022,0.01673
2004,1,3,17.698999,16.535999,0.39536,0.0126
2004,1,4,-99999,9.0263,0,0.00928
2004,1,5,-99999,-99999,0,0
2004,1,6,13.629,8.2797,0.10018,0.0196
2004,1,7,-99999,15.498,0,0.0099
2004,1,8,10.046,13.601,0.04951,0.09322
2004,1,9,18.684,15.515,0.18616,0.01345
2004,1,10,13.615,8.6697,0.10105,0.01716
2004,1,11,13.281,8.6535,0.14401,0.02048
2004,1,12,14.894,13.619,0.01405,0.00892
2004,1,13,18.514999,13.291,0.22586,0.00403
2004,1,14,13.349,8.8197,0.15799,0.01471
2004,1,15,16.606001,18.455,0.00901,0.15132
2004,1,16,13.606,8.8797,0.09101,0.01596
2004,1,17,-99999,-99999,0,0
2004,1,18,13.562,8.8413,0.10395,0.011
2004,1,19,17.361,15.285,0.14949,0.01528
2004,1,20,13.285,8.0637,0.13523,0.01327
2004,1,1,17.415001,16.997,0.53229,0.01342
2004,1,2,13.47,8.9893,0.20183,0.0161
2004,1,3,17.972,16.576,0.4801,0.01252
2004,1,4,-99999,9.0545,0,0.00917
2004,1,5,-99999,-99999,0,0
2004,1,6,13.428,8.3434,0.28866,0.01903
2004,1,7,-99999,15.528,0,0.00875
2004,1,8,10.111,13.507,0.06051,0.22694
2004,1,9,18.396,15.561,0.27816,0.01445
2004,1,10,13.509,8.727,0.24195,0.01626
2004,1,11,13.123,8.7236,0.33975,0.01688
2004,1,12,14.94,13.639,0.01394,0.00543
2004,1,13,18.212,13.297,0.3108,0.00474
2004,1,14,13.042,8.8724,0.45094,0.01591
2004,1,15,16.589001,18.024,0.01764,0.16918
2004,1,16,13.523,8.9313,0.20456,0.01451
2004,1,17,-99999,-99999,0,0
2004,1,18,13.482,8.8765,0.20036,0.01123
2004,1,19,17.237,15.333,0.27571,0.01406
2004,1,20,12.868,8.1093,0.32552,0.01321
2004,1,1,16.504999,17.013,0.21401,0.00491
2004,1,2,12.704,9.0409,0.11562,0.01353
2004,1,3,16.701,16.612,0.3998,0.01056
2004,1,4,-99999,9.0831,0,0.00952
2004,1,5,-99999,-99999,0,0
2004,1,6,12.582,8.404,0.14801,0.01644
2004,1,7,-99999,15.549,0,0.00509
2004,1,8,9.7573,12.652,0.06158,0.12255
2004,1,9,17.290001,15.613,0.24628,0.01378
2004,1,10,12.711,8.777,0.1061,0.01317
2004,1,11,12.274,8.7374,0.13332,0.00455
2004,1,12,14.984,13.653,0.01198,0.00577
2004,1,13,16.919001,13.307,0.26397,0.00448
2004,1,14,12.232,8.9219,0.17454,0.01282
2004,1,15,16.473,16.986,0.04634,0.30329
2004,1,16,12.74,8.9768,0.08612,0.01228
2004,1,17,-99999,-99999,0,0
2004,1,18,12.648,8.9131,0.09801,0.01189
2004,1,19,16.299999,15.38,0.17123,0.01302
2004,1,20,12.138,8.1499,0.16183,0.01244
2004,1,1,16.541,17.031,0.26208,0.00812
2004,1,2,12.478,9.0714,0.2018,0.00762
2004,1,3,16.898001,16.639999,0.48635,0.00843
2004,1,4,-99999,9.1098,0,0.00851
2004,1,5,-99999,-99999,0,0
2004,1,6,12.463,8.4501,0.19558,0.01221
2004,1,7,-99999,15.552,0,0.00491
2004,1,8,9.7797,12.503,0.05998,0.18963
2004,1,9,17.334999,15.637,0.2879,0.00899
2004,1,10,12.521,8.8146,0.22051,0.00912
2004,1,11,12.306,8.7494,0.18299,0.0059
2004,1,12,15.012,13.664,0.00804,0.00518
2004,1,13,17.288,13.313,0.46649,0.00471
2004,1,14,12.138,8.9556,0.21778,0.00898
2004,1,15,16.378,17.207001,0.01283,0.33451
2004,1,16,12.599,9.0109,0.11643,0.0095
2004,1,17,-99999,-99999,0,0
2004,1,18,12.469,8.9439,0.13823,0.00979
2004,1,19,16.253,15.412,0.15794,0.00832
2004,1,20,12.015,8.182,0.21254,0.00857
2004,1,1,16.91,17.083,0.40814,0.02148
2004,1,2,11.871,9.0919,0.34236,0.0061
2004,1,3,18.465,16.662001,0.85246,0.00792
2004,1,4,-99999,9.1331,0,0.00915
2004,1,5,-99999,-99999,0,0
2004,1,6,11.991,8.4827,0.35706,0.00917
2004,1,7,-99999,15.567,0,0.00711
2004,1,8,9.6683,12.071,0.03162,0.24821
2004,1,9,17.99,15.659,0.21225,0.0064
2004,1,10,12.092,8.8384,0.28744,0.00701
2004,1,11,12.018,8.754,0.24005,0.00479
2004,1,12,15.035,13.66,0.00732,0.00454
2004,1,13,17.962999,13.319,0.54755,0.0039
2004,1,14,11.612,8.9799,0.3961,0.00712
2004,1,15,16.406,18.186001,0.02642,0.67283
2004,1,16,12.218,9.0347,0.23028,0.00709
2004,1,17,-99999,-99999,0,0
2004,1,18,12.097,8.9716,0.20259,0.00885
2004,1,19,16.188999,15.437,0.19563,0.00782
2004,1,20,11.34,8.2045,0.46769,0.00761
2004,1,1,17.302999,17.156,0.2864,0.01536
2004,1,2,11.03,9.108,0.23661,0.00543
2004,1,3,20.254999,16.684,0.28301,0.00708
2004,1,4,-99999,9.1563,0,0.00672
2004,1,5,-99999,-99999,0,0
2004,1,6,10.897,8.5096,0.39002,0.00774
2004,1,7,-99999,15.592,0,0.01006
2004,1,8,9.5317,11.195,0.06714,0.21548
2004,1,9,18.434,15.696,0.14551,0.01513
2004,1,10,11.074,8.8517,0.32553,0.00548
2004,1,11,11.093,8.7362,0.22665,0.01159
2004,1,12,15.056,13.67,0.00698,0.00604
2004,1,13,19.045,13.325,0.41233,0.00476
2004,1,14,10.798,8.9964,0.18847,0.00635
2004,1,15,16.599001,19.974001,0.06171,0.2437
2004,1,16,11.553,9.0497,0.19513,0.00472
2004,1,17,-99999,-99999,0,0
2004,1,18,11.415,8.9947,0.22856,0.00792
2004,1,19,16.487,15.461,0.18895,0.00938
2004,1,20,10.097,8.2197,0.43921,0.00543
2004,1,1,16.691,17.193001,0.45372,0.01237
2004,1,2,10.651,9.1163,0.16115,0.0046
2004,1,3,19.391001,16.709,0.50963,0.00901
2004,1,4,-99999,9.175,0,0.00725
2004,1,5,-99999,-99999,0,0
2004,1,6,10.695,8.5237,0.41392,0.00488
2004,1,7,-99999,15.624,0,0.01189
2004,1,8,9.369,10.838,0.01359,0.23603
2004,1,9,18.354,15.746,0.25103,0.01273
2004,1,10,10.796,8.8534,0.38361,0.00418
2004,1,11,10.935,8.7012,0.19108,0.00738
2004,1,12,15.076,13.68,0.00724,0.00568
2004,1,13,18.205999,13.331,0.53394,0.00421
2004,1,14,10.714,9.0046,0.20963,0.00457
2004,1,15,16.707001,19.202,0.01584,0.59731
2004,1,16,11.247,9.0525,0.10425,0.005
2004,1,17,-99999,-99999,0,0
2004,1,18,10.992,9.0137,0.08818,0.00631
2004,1,19,16.200001,15.487,0.17488,0.00858
2004,1,20,10.119,8.2261,0.31188,0.00442
2004,1,1,15.925,17.209999,0.44803,0.0052
2004,1,2,9.9344,9.114,0.32463,0.00493
2004,1,3,18.811001,16.733999,0.22009,0.00862
2004,1,4,-99999,9.188,0,0.00549
2004,1,5,-99999,-99999,0,0
2004,1,6,10.023,8.5325,0.3886,0.00449
2004,1,7,-99999,15.652,0,0.00485
2004,1,8,9.1364,10.449,0.09088,0.20223
2004,1,9,17.489,15.788,0.23744,0.01327
2004,1,10,10.555,8.8517,0.2006,0.00486
2004,1,11,10.415,8.6693,0.21057,0.01713
2004,1,12,15.095,13.695,0.00581,0.00525
2004,1,13,17.167,13.323,0.28191,0.00487
2004,1,14,10.017,9.007,0.2397,0.00451
2004,1,15,16.642,18.226999,0.02573,0.20725
2004,1,16,10.681,9.0528,0.13859,0.0047
2004,1,17,-99999,-99999,0,0
2004,1,18,10.333,9.0302,0.2153,0.00586
2004,1,19,15.605,15.514,0.21417,0.00828
2004,1,20,9.1472,8.2299,0.34317,0.00464
2004,1,1,15.844,17.239,0.47088,0.01471
2004,1,2,10.009,9.0985,0.25608,0.00708
2004,1,3,18.834999,16.761,0.65585,0.00763
2004,1,4,-99999,9.2009,0,0.00521
2004,1,5,-99999,-99999,0,0
2004,1,6,10.213,8.5309,0.38943,0.00476
2004,1,7,-99999,15.662,0,0.00529
2004,1,8,9.1206,10.457,0.02303,0.24859
2004,1,9,17.804001,15.816,0.21405,0.00772
2004,1,10,10.236,8.8404,0.51754,0.00567
2004,1,11,10.27,8.6268,0.34471,0.01061
2004,1,12,15.109,13.704,0.00613,0.0046
2004,1,13,17.992001,13.329,0.61364,0.00407
2004,1,14,10.132,8.9964,0.24049,0.0055
2004,1,15,16.631001,18.759001,0.02011,0.61184
2004,1,16,10.821,9.0465,0.08601,0.00424
2004,1,17,-99999,-99999,0,0
2004,1,18,10.4,9.0406,0.09574,0.00525
2004,1,19,15.582,15.532,0.26751,0.00541
2004,1,20,9.589,8.2248,0.30098,0.00481
2004,1,1,15.428,17.290001,0.60677,0.00731
2004,1,2,8.4949,9.0856,0.64418,0.00536
2004,1,3,19.181,16.787001,0.40659,0.0081
2004,1,4,-99999,9.2134,0,0.00532
2004,1,5,-99999,-99999,0,0
2004,1,6,8.1015,8.5251,0.87003,0.00458
2004,1,7,-99999,15.667,0,0.00444
2004,1,8,8.9437,8.788,0.15781,0.77039
2004,1,9,17.004999,15.846,0.43478,0.01407
2004,1,10,8.326,8.8245,0.80399,0.00706
2004,1,11,8.1316,8.5686,0.81888,0.02864
2004,1,12,15.125,13.713,0.00699,0.00489
2004,1,13,18.781,13.332,0.33951,0.0048
2004,1,14,8.5857,8.9833,0.66508,0.00557
2004,1,15,16.627001,20.198999,0.03256,0.14877
2004,1,16,9.8529,9.0361,0.51909,0.00563
2004,1,17,-99999,-99999,0,0
2004,1,18,9.6355,9.0476,0.45068,0.00485
2004,1,19,14.918,15.544,0.53943,0.00612
2004,1,20,8.3172,8.216,0.63173,0.00513
2004,1,1,14.133,17.290001,0.54561,0.00605
2004,1,2,6.7394,9.0735,0.40622,0.00596
2004,1,3,17.664,16.809999,0.47348,0.0074
2004,1,4,-99999,9.221,0,0.00417
2004,1,5,-99999,-99999,0,0
2004,1,6,6.1147,8.5154,0.37978,0.00666
2004,1,7,-99999,15.648,0,0.0097
2004,1,8,8.4169,6.7608,0.12275,0.41931
2004,1,9,15.407,15.897,0.46547,0.01568
2004,1,10,6.1958,8.7981,0.45942,0.01047
2004,1,11,6.0162,8.4462,0.4535,0.03892
2004,1,12,15.144,13.728,0.0062,0.00599
2004,1,13,17.011,13.342,0.83365,0.00509
2004,1,14,6.9415,8.9718,0.36668,0.00618
2004,1,15,16.368999,19.222,0.09597,0.34913
2004,1,16,8.2308,9.0177,0.40188,0.00828
2004,1,17,-99999,-99999,0,0
2004,1,18,8.1673,9.0524,0.35163,0.00448
2004,1,19,13.371,15.56,0.39697,0.00612
2004,1,20,6.7027,8.2054,0.30044,0.00519
2004,1,1,14.115,17.295,0.72052,0.00979
2004,1,2,6.9046,9.0479,0.38463,0.01165
2004,1,3,17.292999,16.826,0.23739,0.00449
2004,1,4,-99999,9.2248,0,0.00465
2004,1,5,-99999,-99999,0,0
2004,1,6,6.567,8.491,0.48602,0.01056
2004,1,7,-99999,15.619,0,0.00796
2004,1,8,8.2495,6.7957,0.07192,0.39478
2004,1,9,14.916,15.937,0.23898,0.00594
2004,1,10,6.1406,8.7581,0.41809,0.01495
2004,1,11,6.092,8.3231,0.56454,0.02797
2004,1,12,15.152,13.74,0.00387,0.00488
2004,1,13,15.478,13.351,0.83231,0.00443
2004,1,14,7.2138,8.9443,0.53919,0.01125
2004,1,15,16.079,18.518999,0.04521,0.14499
2004,1,16,7.9966,8.985,0.26277,0.01121
2004,1,17,-99999,-99999,0,0
2004,1,18,7.7625,9.0522,0.24317,0.00464
2004,1,19,13.214,15.57,0.47133,0.00484
2004,1,20,7.3575,8.1872,0.3972,0.00724
2004,1,1,14.641,17.297001,0.69733,0.01004
2004,1,2,8.5677,9.0101,0.26311,0.01142
2004,1,3,17.214001,16.833,0.70448,0.00455
2004,1,4,-99999,9.2222,0,0.00516
2004,1,5,-99999,-99999,0,0
2004,1,6,8.3967,8.4559,0.593,0.00937
2004,1,7,-99999,15.6,0,0.00533
2004,1,8,8.5424,8.2425,0.05113,0.38759
2004,1,9,15.824,15.925,0.22405,0.00699
2004,1,10,7.8156,8.71,0.49545,0.01319
2004,1,11,7.7126,8.2747,0.37886,0.00775
2004,1,12,15.156,13.747,0.00478,0.00482
2004,1,13,16.323,13.354,0.59146,0.0043
2004,1,14,8.2844,8.9072,0.41751,0.01047
2004,1,15,16.115,18.739,0.02605,0.5716
2004,1,16,8.7492,8.9518,0.15101,0.00899
2004,1,17,-99999,-99999,0,0
2004,1,18,8.553,9.0489,0.11069,0.0049
2004,1,19,14.114,15.56,0.2853,0.00539
2004,1,20,8.2861,8.1665,0.2161,0.00782
2004,1,1,15.153,17.238001,0.47262,0.02438
2004,1,2,10.957,8.9737,0.98608,0.01123
2004,1,3,15.777,16.830999,0.30963,0.00385
2004,1,4,-99999,9.2172,0,0.0041
