YEAR,JD,Plot, Air 15 cm,7.5cm,Air_SD,7.5_SD
2004,287,4,8.4836,17.945999,0.10868,0.01684
2004,287,5,-99999,-99999,0,0
2004,287,6,9.4668,16.292,0.06421,0.02268
2004,287,7,-99999,17.117001,0,0.01603
2004,287,8,11.592,7.1679,0.07504,0.04087
2004,287,9,8.8969,16.461,0.21038,0.02296
2004,287,10,7.2487,16.823999,0.05272,0.02231
2004,287,11,7.5007,15.206,0.14162,0.02169
2004,287,12,16.764999,18.125,0.02066,0.00887
2004,287,13,7.9093,18.584,0.12615,0.00452
2004,287,14,7.1939,16.337,0.15013,0.02117
2004,287,15,15.239,7.9408,0.02226,0.05996
2004,287,16,7.8724,16.280001,0.06988,0.02294
2004,287,17,6.791,-99999,0.10978,0
2004,287,18,7.1817,17.358,0.07146,0.01758
2004,287,19,6.571,16.701,0.09033,0.02083
2004,287,20,7.2901,17.105,0.07478,0.02093
2004,287,1,7.0953,16.316,0.11763,0.02178
2004,287,2,7.0596,16.794001,0.10838,0.01928
2004,287,3,7.4987,17.507,0.11126,0.01677
2004,287,4,8.4616,17.891001,0.10523,0.01644
2004,287,5,-99999,-99999,0,0
2004,287,6,9.4725,16.214001,0.05407,0.02281
2004,287,7,-99999,17.062,0,0.01765
2004,287,8,11.409,7.09,0.0503,0.02942
2004,287,9,8.7187,16.371,0.11228,0.02727
2004,287,10,7.2155,16.749001,0.04478,0.02185
2004,287,11,7.5124,15.134,0.12037,0.02161
2004,287,12,16.698,18.096001,0.0205,0.0094
2004,287,13,7.9115,18.573999,0.13644,0.00546
2004,287,14,7.1826,16.261,0.09831,0.02213
2004,287,15,15.167,7.8226,0.02043,0.05695
2004,287,16,7.715,16.204,0.04947,0.02282
2004,287,17,6.694,-99999,0.10735,0
2004,287,18,7.1204,17.299999,0.05345,0.01815
2004,287,19,6.6171,16.632999,0.06405,0.02047
2004,287,20,7.155,17.039,0.07708,0.02012
2004,287,1,7.0879,16.243,0.10937,0.02075
2004,287,2,7.0048,16.732,0.09148,0.01759
2004,287,3,7.3651,17.452,0.07046,0.01609
2004,287,4,8.2527,17.839001,0.20267,0.01581
2004,287,5,-99999,-99999,0,0
2004,287,6,9.4689,16.136,0.04823,0.0214
2004,287,7,-99999,17.006001,0,0.01529
2004,287,8,11.514,7.0261,0.09935,0.01926
2004,287,9,8.5925,16.292999,0.11515,0.02064
2004,287,10,7.1669,16.677,0.05581,0.02082
2004,287,11,7.5071,15.063,0.10177,0.01918
2004,287,12,16.629,18.068001,0.01983,0.00878
2004,287,13,7.9544,18.562,0.08137,0.00464
2004,287,14,7.1502,16.188,0.10108,0.02131
2004,287,15,15.089,7.7374,0.02344,0.04596
2004,287,16,7.543,16.128,0.04772,0.02164
2004,287,17,6.5116,-99999,0.08391,0
2004,287,18,7.0162,17.240999,0.03856,0.01791
2004,287,19,6.6415,16.563,0.07687,0.02039
2004,287,20,7.1545,16.972,0.13661,0.01971
2004,287,1,6.8518,16.174,0.14257,0.0201
2004,287,2,6.8599,16.673,0.17716,0.01785
2004,287,3,7.2111,17.399,0.04611,0.01602
2004,287,4,8.2894,17.787001,0.07826,0.01504
2004,287,5,-99999,-99999,0,0
2004,287,6,9.317,16.063,0.04074,0.02158
2004,287,7,-99999,16.954,0,0.01586
2004,287,8,11.524,6.9684,0.05436,0.0447
2004,287,9,8.3764,16.225,0.09994,0.0199
2004,287,10,7.1093,16.608999,0.07167,0.01963
2004,287,11,7.4912,14.989,0.08615,0.02199
2004,287,12,16.563999,18.041,0.01895,0.00955
2004,287,13,7.7145,18.552,0.11019,0.00541
2004,287,14,7.0047,16.120001,0.07712,0.02044
2004,287,15,15.014,7.6673,0.02186,0.03215
2004,287,16,7.4771,16.059,0.02288,0.02098
2004,287,17,6.348,-99999,0.09119,0
2004,287,18,6.9775,17.184,0.04638,0.01638
2004,287,19,6.5103,16.496,0.10384,0.01896
2004,287,20,7.0495,16.907,0.08086,0.01895
2004,287,1,6.8124,16.101999,0.10718,0.02044
2004,287,2,6.8336,16.611,0.08375,0.01792
2004,287,3,7.1694,17.344,0.04897,0.01658
2004,287,4,8.4294,17.735001,0.0513,0.01577
2004,287,5,-99999,-99999,0,0
2004,287,6,9.1899,15.99,0.0548,0.02064
2004,287,7,-99999,16.903,0,0.01622
2004,287,8,11.3,6.9062,0.07278,0.02567
2004,287,9,8.354,16.153,0.05283,0.02051
2004,287,10,6.9249,16.542999,0.04166,0.02018
2004,287,11,7.3119,14.919,0.09471,0.02011
2004,287,12,16.500999,18.011999,0.01927,0.00951
2004,287,13,7.6215,18.540001,0.0935,0.00529
2004,287,14,6.8503,16.052,0.12645,0.01994
2004,287,15,14.943,7.5303,0.01953,0.06664
2004,287,16,7.314,15.989,0.09214,0.01984
2004,287,17,6.2689,-99999,0.05296,0
2004,287,18,6.8849,17.127001,0.04145,0.01654
2004,287,19,6.4024,16.431,0.08257,0.01982
2004,287,20,6.9963,16.844,0.07741,0.01931
2004,287,1,6.8292,16.035999,0.11489,0.01884
2004,287,2,6.7602,16.549999,0.08654,0.0181
2004,287,3,7.1068,17.292999,0.04629,0.01536
2004,287,4,8.3835,17.684,0.06719,0.01532
2004,287,5,-99999,-99999,0,0
2004,287,6,9.1811,15.921,0.06324,0.02082
2004,287,7,-99999,16.851,0,0.01492
2004,287,8,11.147,6.7806,0.08727,0.09759
2004,287,9,8.3318,16.08,0.10366,0.02254
2004,287,10,6.8267,16.476,0.04726,0.02031
2004,287,11,7.0596,14.854,0.13843,0.01947
2004,287,12,16.438,17.983,0.0186,0.01011
2004,287,13,7.4763,18.528999,0.08322,0.00489
2004,287,14,6.8222,15.985,0.07818,0.01963
2004,287,15,14.884,7.3922,0.01622,0.04412
2004,287,16,7.0736,15.922,0.0663,0.0203
2004,287,17,6.2148,-99999,0.0422,0
2004,287,18,6.8609,17.072001,0.0338,0.01641
2004,287,19,6.2954,16.365999,0.08203,0.01861
2004,287,20,6.952,16.782,0.08546,0.01875
2004,287,1,6.6598,15.97,0.14352,0.01904
2004,287,2,6.6765,16.49,0.14109,0.01695
2004,287,3,7.0224,17.240999,0.05698,0.01527
2004,287,4,8.2138,17.634001,0.21029,0.01435
2004,287,5,-99999,-99999,0,0
2004,287,6,9.0699,15.849,0.05507,0.0199
2004,287,7,-99999,16.798,0,0.01498
2004,287,8,11.124,6.6282,0.049,0.02789
2004,287,9,8.1964,16.007,0.11643,0.02057
2004,287,10,6.7215,16.41,0.03508,0.0188
2004,287,11,6.9035,14.788,0.13717,0.01852
2004,287,12,16.377001,17.952999,0.01759,0.00953
2004,287,13,7.3492,18.517,0.13465,0.0053
2004,287,14,6.6565,15.919,0.10275,0.02052
2004,287,15,14.814,7.263,0.02504,0.06304
2004,287,16,6.9398,15.855,0.03434,0.01962
2004,287,17,6.1229,-99999,0.06478,0
2004,287,18,6.8541,17.017,0.06052,0.01607
2004,287,19,6.0884,16.301001,0.08849,0.01862
2004,287,20,6.9014,16.721001,0.0903,0.01844
2004,287,1,6.5447,15.902,0.113,0.02137
2004,287,2,6.4371,16.427999,0.11404,0.01908
2004,287,3,6.9669,17.191999,0.05905,0.01427
2004,287,4,8.075,17.584,0.12167,0.0146
2004,287,5,-99999,-99999,0,0
2004,287,6,8.9769,15.781,0.05914,0.02045
2004,287,7,-99999,16.749001,0,0.01579
2004,287,8,11.042,6.563,0.14618,0.03402
2004,287,9,8.1002,15.928,0.12002,0.02397
2004,287,10,6.6066,16.344999,0.05977,0.01937
2004,287,11,6.7461,14.718,0.14429,0.02197
2004,287,12,16.316,17.924,0.01791,0.00931
2004,287,13,7.2101,18.502001,0.08651,0.00596
2004,287,14,6.5779,15.851,0.08419,0.01946
2004,287,15,14.739,7.3232,0.01806,0.07264
2004,287,16,6.8763,15.789,0.02818,0.01915
2004,287,17,6.0103,-99999,0.12945,0
2004,287,18,6.6121,16.962999,0.06364,0.0152
2004,287,19,5.9476,16.237,0.06843,0.01918
2004,287,20,6.6281,16.66,0.07455,0.01741
2004,287,1,6.6149,15.836,0.11197,0.01739
2004,287,2,6.4563,16.371,0.09738,0.01558
2004,287,3,6.9668,17.141001,0.08486,0.01651
2004,287,4,8.086,17.534,0.09013,0.01495
2004,287,5,-99999,-99999,0,0
2004,287,6,8.8693,15.715,0.05995,0.0196
2004,287,7,-99999,16.701,0,0.01378
2004,287,8,10.941,6.4893,0.11363,0.05827
2004,287,9,7.8556,15.861,0.07508,0.01621
2004,287,10,6.6542,16.281,0.19043,0.01828
2004,287,11,6.6469,14.649,0.06638,0.01846
2004,287,12,16.256001,17.895,0.01778,0.00958
2004,287,13,7.3045,18.489,0.05316,0.00579
2004,287,14,6.5637,15.787,0.06181,0.01771
2004,287,15,14.674,7.2441,0.01933,0.08005
2004,287,16,6.7882,15.724,0.03186,0.01944
2004,287,17,5.8207,-99999,0.03978,0
2004,287,18,6.4523,16.909,0.06125,0.01626
2004,287,19,5.9347,16.176001,0.06548,0.01781
2004,287,20,6.7179,16.6,0.09551,0.0171
2004,287,1,6.5934,15.779,0.13587,0.0175
2004,287,2,6.5568,16.319,0.07509,0.01543
2004,287,3,6.9963,17.091999,0.07173,0.01486
2004,287,4,8.0455,17.483999,0.10541,0.01447
2004,287,5,-99999,-99999,0,0
2004,287,6,8.9,15.651,0.07785,0.0181
2004,287,7,-99999,16.656,0,0.01498
2004,287,8,10.628,6.3359,0.04681,0.04107
2004,287,9,7.894,15.797,0.18051,0.01995
2004,287,10,6.6123,16.219999,0.14443,0.01787
2004,287,11,6.5901,14.585,0.08983,0.01959
2004,287,12,16.198999,17.865999,0.01684,0.0099
2004,287,13,7.3091,18.476999,0.0771,0.00571
2004,287,14,6.5546,15.722,0.09921,0.0199
2004,287,15,14.615,7.165,0.01547,0.08359
2004,287,16,6.8472,15.66,0.04089,0.01952
2004,287,17,5.8479,-99999,0.08338,0
2004,287,18,6.4587,16.856001,0.0421,0.01623
2004,287,19,5.8423,16.113001,0.11163,0.01881
2004,287,20,6.6462,16.541,0.05394,0.01783
2004,287,1,6.5161,15.719,0.10542,0.01742
2004,287,2,6.3379,16.268,0.10325,0.01661
2004,287,3,7.0607,17.044001,0.10194,0.0155
2004,287,4,7.8902,17.436001,0.29296,0.01513
2004,287,5,-99999,-99999,0,0
2004,287,6,8.9009,15.587,0.06249,0.0187
2004,287,7,-99999,16.612,0,0.0129
2004,287,8,10.739,6.2807,0.07539,0.01827
2004,287,9,8.1396,15.736,0.20037,0.01762
2004,287,10,6.4056,16.159,0.04995,0.01767
2004,287,11,6.7921,14.518,0.14788,0.0189
2004,287,12,16.145,17.836,0.01613,0.00926
2004,287,13,7.1529,18.464001,0.07179,0.00526
2004,287,14,6.5091,15.661,0.06036,0.01673
2004,287,15,14.56,7.0791,0.01906,0.05387
2004,287,16,6.7311,15.595,0.02809,0.01848
2004,287,17,5.7129,-99999,0.04532,0
2004,287,18,6.4324,16.805,0.06216,0.01577
2004,287,19,5.8566,16.052,0.05624,0.01864
2004,287,20,6.6944,16.482,0.08269,0.01769
2004,287,1,6.4023,15.656,0.14167,0.01928
2004,287,2,6.3175,16.214001,0.10056,0.01524
2004,287,3,7.0169,16.993999,0.07545,0.01443
2004,287,4,7.5767,17.386999,0.13537,0.0139
2004,287,5,-99999,-99999,0,0
2004,287,6,8.879,15.527,0.09529,0.01697
2004,287,7,-99999,16.566999,0,0.01301
2004,287,8,10.587,6.2268,0.05993,0.03365
2004,287,9,7.8836,15.678,0.18547,0.01683
2004,287,10,6.2646,16.101,0.08799,0.01803
2004,287,11,6.9293,14.456,0.22785,0.01814
2004,287,12,16.087999,17.806,0.01666,0.00989
2004,287,13,7.1995,18.451,0.09698,0.0051
2004,287,14,6.3326,15.601,0.09158,0.01687
2004,287,15,14.496,7.1163,0.0206,0.05572
2004,287,16,6.7302,15.533,0.01576,0.01862
2004,287,17,5.6865,-99999,0.08572,0
2004,287,18,6.3757,16.752001,0.06106,0.01547
2004,287,19,5.8652,15.991,0.07626,0.01765
2004,287,20,6.6215,16.423,0.09614,0.0181
2004,287,1,6.3815,15.598,0.07956,0.01647
2004,287,2,6.2566,16.163,0.08271,0.01603
2004,287,3,6.9952,16.945,0.08351,0.01637
2004,287,4,7.622,17.339001,0.11195,0.01565
2004,287,5,-99999,-99999,0,0
2004,287,6,8.6486,15.467,0.06604,0.01792
2004,287,7,-99999,16.525999,0,0.01307
2004,287,8,10.642,6.1613,0.06396,0.0187
2004,287,9,7.8334,15.626,0.19523,0.01689
2004,287,10,6.2241,16.042,0.06069,0.01596
2004,287,11,6.9244,14.398,0.15487,0.01685
2004,287,12,16.034,17.777,0.01683,0.00901
2004,287,13,7.1275,18.437,0.08318,0.00661
2004,287,14,6.3468,15.546,0.08114,0.01588
2004,287,15,14.436,7.0658,0.01396,0.05966
2004,287,16,6.7102,15.473,0.03268,0.01756
2004,287,17,5.6144,-99999,0.05184,0
2004,287,18,6.3118,16.701,0.03902,0.01527
2004,287,19,5.8348,15.932,0.08909,0.01746
2004,287,20,6.5404,16.367001,0.09169,0.01703
2004,287,1,6.3616,15.542,0.08051,0.01643
2004,287,2,6.2316,16.110001,0.05985,0.01491
2004,287,3,6.9214,16.898001,0.0644,0.01445
2004,287,4,7.5232,17.295,0.1721,0.0115
2004,287,5,-99999,-99999,0,0
2004,287,6,8.5722,15.403,0.07196,0.01904
2004,287,7,-99999,16.482,0,0.01473
2004,287,8,10.576,6.2146,0.06375,0.0285
2004,287,9,7.6636,15.563,0.11418,0.01838
2004,287,10,6.2764,15.98,0.06105,0.01923
2004,287,11,7.0866,14.335,0.06188,0.02159
2004,287,12,15.976,17.743999,0.01779,0.01165
2004,287,13,7.1917,18.422001,0.08681,0.00611
2004,287,14,6.2737,15.487,0.08186,0.0186
2004,287,15,14.385,6.9932,0.01502,0.0476
2004,287,16,6.7214,15.411,0.03307,0.01821
2004,287,17,5.5442,-99999,0.03706,0
2004,287,18,6.1925,16.648001,0.03225,0.01631
2004,287,19,5.7608,15.873,0.06068,0.01961
2004,287,20,6.4718,16.306999,0.10968,0.01796
2004,287,1,6.3078,15.482,0.07428,0.01771
2004,287,2,6.0968,16.056999,0.08774,0.01546
2004,287,3,6.7611,16.847,0.0529,0.01443
2004,287,4,6.981,17.247999,0.21022,0.01419
2004,287,5,-99999,-99999,0,0
2004,287,6,8.5679,15.346,0.12933,0.01726
2004,287,7,-99999,16.440001,0,0.01245
2004,287,8,10.53,6.1987,0.10937,0.04952
2004,287,9,7.7078,15.505,0.08136,0.01573
2004,287,10,6.2735,15.926,0.09365,0.01584
2004,287,11,6.9501,14.273,0.06764,0.01891
2004,287,12,15.925,17.715,0.01556,0.00965
2004,287,13,7.1675,18.406,0.06557,0.00635
2004,287,14,6.2592,15.429,0.09142,0.01675
2004,287,15,14.335,6.8947,0.01944,0.076
2004,287,16,6.5552,15.354,0.0896,0.01702
2004,287,17,5.5041,-99999,0.0634,0
2004,287,18,6.1734,16.599001,0.03091,0.01534
2004,287,19,5.698,15.814,0.08188,0.01716
2004,287,20,6.4776,16.253,0.1182,0.01558
2004,287,1,6.1236,15.42,0.14719,0.01828
2004,287,2,6.0276,16.004999,0.09599,0.01538
2004,287,3,6.6291,16.798,0.06854,0.01408
2004,287,4,7.0255,17.201,0.19125,0.01411
2004,287,5,-99999,-99999,0,0
2004,287,6,8.3188,15.288,0.07248,0.01698
2004,287,7,-99999,16.396,0,0.01321
2004,287,8,10.427,6.1145,0.09699,0.06886
2004,287,9,7.6783,15.449,0.07852,0.01838
2004,287,10,6.0764,15.871,0.05628,0.01605
2004,287,11,6.8953,14.212,0.08468,0.01739
2004,287,12,15.873,17.684999,0.01585,0.00948
2004,287,13,6.9907,18.392,0.07503,0.00581
2004,287,14,6.1771,15.375,0.05458,0.01646
2004,287,15,14.268,6.7263,0.01749,0.05877
2004,287,16,6.3497,15.297,0.04863,0.01695
2004,287,17,5.3978,-99999,0.03618,0
2004,287,18,6.1251,16.549,0.04603,0.01486
2004,287,19,5.6426,15.757,0.06264,0.01648
2004,287,20,6.3698,16.200001,0.06414,0.01632
2004,287,1,6.0375,15.357,0.08427,0.01806
2004,287,2,5.9072,15.952,0.08589,0.01676
2004,287,3,6.6725,16.752001,0.04131,0.01529
2004,287,4,7.5636,17.153,0.08512,0.014
2004,287,5,-99999,-99999,0,0
2004,287,6,8.3285,15.23,0.06552,0.01757
2004,287,7,-99999,16.353001,0,0.01442
2004,287,8,10.452,6.063,0.08061,0.018
2004,287,9,7.4615,15.387,0.12689,0.01906
2004,287,10,6.0079,15.818,0.07181,0.01562
2004,287,11,6.8779,14.154,0.0765,0.017
2004,287,12,15.821,17.653999,0.01614,0.00981
2004,287,13,6.8629,18.375999,0.07975,0.00573
2004,287,14,6.1651,15.321,0.0455,0.01706
2004,287,15,14.22,6.7693,0.01289,0.03568
2004,287,16,6.2574,15.241,0.03258,0.01672
2004,287,17,5.4167,-99999,0.02557,0
2004,287,18,6.126,16.500999,0.05762,0.01433
2004,287,19,5.5593,15.703,0.07209,0.01628
2004,287,20,6.2592,16.148001,0.05017,0.01599
2004,287,1,6.0214,15.296,0.11063,0.01775
2004,287,2,5.9344,15.899,0.08144,0.01602
2004,287,3,6.6121,16.705999,0.0405,0.01418
2004,287,4,7.5538,17.108999,0.06338,0.01384
2004,287,5,-99999,-99999,0,0
2004,287,6,8.3893,15.171,0.03154,0.01684
2004,287,7,-99999,16.309,0,0.01289
2004,287,8,10.277,6.0425,0.06888,0.02697
2004,287,9,7.4664,15.324,0.07817,0.01814
2004,287,10,6.0202,15.762,0.07472,0.01637
2004,287,11,6.6744,14.098,0.1055,0.01692
2004,287,12,15.771,17.622999,0.01494,0.00952
2004,287,13,6.7981,18.360001,0.11694,0.00605
2004,287,14,6.1138,15.266,0.06524,0.01611
2004,287,15,14.184,6.7594,0.00911,0.05704
2004,287,16,6.2407,15.185,0.04054,0.01644
2004,287,17,5.4231,-99999,0.06344,0
2004,287,18,6.1511,16.454,0.04206,0.01449
2004,287,19,5.5346,15.648,0.04896,0.01613
2004,287,20,6.1899,16.096001,0.08475,0.0158
2004,287,1,6.0552,15.239,0.13632,0.01593
2004,287,2,5.9003,15.845,0.09862,0.0164
2004,287,3,6.6193,16.660999,0.05021,0.01311
2004,287,4,7.552,17.063,0.16262,0.01343
2004,287,5,-99999,-99999,0,0
2004,287,6,8.3504,15.114,0.0503,0.01632
2004,287,7,-99999,16.267,0,0.01284
2004,287,8,10.371,6.1078,0.08815,0.02787
2004,287,9,7.6345,15.258,0.10728,0.01944
2004,287,10,6.1576,15.709,0.07988,0.01632
2004,287,11,6.7887,14.046,0.07686,0.0151
2004,287,12,15.722,17.593,0.01536,0.01012
2004,287,13,6.7386,18.343,0.09038,0.00599
2004,287,14,6.1508,15.211,0.06182,0.01679
2004,287,15,14.151,6.8223,0.01154,0.0639
2004,287,16,6.2923,15.132,0.02463,0.01431
2004,287,17,5.4714,-99999,0.0777,0
2004,287,18,6.1194,16.407,0.03243,0.01369
2004,287,19,5.5628,15.595,0.06644,0.0153
2004,287,20,6.2484,16.044001,0.087,0.01599
2004,287,1,6.0132,15.186,0.0855,0.01575
2004,287,2,5.8584,15.794,0.18558,0.01409
2004,287,3,6.5846,16.617001,0.04435,0.01296
2004,287,4,7.5737,17.021,0.07486,0.01289
2004,287,5,-99999,-99999,0,0
2004,287,6,8.3748,15.06,0.05772,0.0153
2004,287,7,-99999,16.224001,0,0.01288
2004,287,8,10.513,6.0677,0.0876,0.03662
2004,287,9,7.7644,15.194,0.14614,0.01743
2004,287,10,6.1576,15.659,0.05976,0.01415
2004,287,11,6.7643,14.001,0.10404,0.0119
2004,287,12,15.675,17.562,0.01311,0.009
2004,287,13,6.5691,18.325001,0.0681,0.00725
2004,287,14,6.0947,15.157,0.0855,0.01532
2004,287,15,14.112,6.8813,0.01172,0.03228
2004,287,16,6.4077,15.081,0.02919,0.01536
2004,287,17,5.4315,-99999,0.07491,0
2004,287,18,6.0992,16.360001,0.0465,0.01329
2004,287,19,5.5167,15.543,0.10954,0.01488
2004,287,20,6.1951,15.992,0.08585,0.01426
2004,287,1,6.1107,15.135,0.29374,0.01363
2004,287,2,5.8513,15.743,0.28691,0.01619
2004,287,3,6.6985,16.573,0.14098,0.01559
2004,287,4,7.5763,16.978001,0.34041,0.01286
2004,287,5,-99999,-99999,0,0
2004,287,6,8.3572,15.01,0.14577,0.01525
2004,287,7,-99999,16.184,0,0.01425
2004,287,8,10.519,6.0647,0.03715,0.07021
2004,287,9,8.2106,15.126,0.21359,0.02595
2004,287,10,6.7791,15.613,0.36966,0.01337
2004,287,11,6.7242,13.965,0.09456,0.00968
2004,287,12,15.631,17.533001,0.01372,0.00972
2004,287,13,6.6224,18.306,0.19315,0.00758
2004,287,14,6.2399,15.104,0.20309,0.01915
2004,287,15,14.082,6.9375,0.00652,0.19917
2004,287,16,6.5201,15.033,0.08054,0.01484
2004,287,17,5.3694,-99999,0.15664,0
2004,287,18,6.097,16.315001,0.08182,0.0134
2004,287,19,5.5179,15.496,0.18263,0.01505
2004,287,20,6.3374,15.946,0.23604,0.01609
2004,287,1,6.7919,15.096,0.24206,0.00808
2004,287,2,6.5554,15.697,0.29029,0.01139
2004,287,3,7.2955,16.525999,0.29967,0.01389
2004,287,4,8.496,16.938999,0.21872,0.01221
2004,287,5,-99999,-99999,0,0
2004,287,6,8.7372,14.963,0.13748,0.01228
2004,287,7,-99999,16.136999,0,0.01201
2004,287,8,10.63,6.459,0.0807,0.22438
2004,287,9,8.7034,15.039,0.25064,0.02155
2004,287,10,7.4645,15.566,0.32646,0.01246
2004,287,11,7.1405,13.943,0.23518,0.00449
2004,287,12,15.588,17.500999,0.01161,0.00868
2004,287,13,7.2433,18.284,0.33934,0.00753
2004,287,14,7.0377,15.044,0.33438,0.01556
2004,287,15,14.082,7.5616,0.00747,0.26935
2004,287,16,7.3692,14.989,0.34083,0.01226
2004,287,17,6.0278,-99999,0.19113,0
2004,287,18,6.6644,16.268,0.24905,0.01302
2004,287,19,6.3251,15.446,0.33623,0.01335
2004,287,20,7.285,15.895,0.37095,0.01363
2004,287,1,6.8223,15.078,0.0951,0.0046
2004,287,2,6.8191,15.668,0.08801,0.0071
2004,287,3,7.4881,16.490999,0.13077,0.00925
2004,287,4,8.8961,16.902,0.17565,0.01192
2004,287,5,-99999,-99999,0,0
2004,287,6,9.2402,14.93,0.09466,0.00776
2004,287,7,-99999,16.108999,0,0.00562
2004,287,8,10.617,6.6856,0.10497,0.08803
2004,287,9,8.8383,14.993,0.2548,0.00575
2004,287,10,7.3122,15.531,0.26885,0.00994
2004,287,11,7.4458,13.954,0.14602,0.00701
2004,287,12,15.552,17.474001,0.01019,0.00845
2004,287,13,7.6628,18.268,0.18182,0.005
2004,287,14,7.2728,15.005,0.28684,0.00779
2004,287,15,14.105,8.2032,0.00668,0.13591
2004,287,16,8.0468,14.955,0.04262,0.00836
2004,287,17,6.3573,-99999,0.0785,0
2004,287,18,7.217,16.226999,0.12126,0.01126
2004,287,19,6.5732,15.404,0.14281,0.00973
2004,287,20,7.5749,15.855,0.25566,0.00953
2004,287,1,6.6484,15.071,0.10126,0.00557
2004,287,2,6.4844,15.659,0.22141,0.00415
2004,287,3,7.3072,16.469,0.05791,0.00751
2004,287,4,8.23,16.864,0.18074,0.01161
2004,287,5,-99999,-99999,0,0
2004,287,6,8.9911,14.909,0.05298,0.00726
2004,287,7,-99999,16.104,0,0.00455
2004,287,8,10.659,6.4687,0.05499,0.05432
2004,287,9,8.5359,15.004,0.06714,0.00623
2004,287,10,6.8737,15.504,0.06091,0.00872
2004,287,11,7.2555,13.97,0.08461,0.00495
