YEAR,JD,Plot, Air 15 cm,7.5cm,Air_SD,7.5_SD
2004,326,6,10.097,13.31,0.03731,0.0059
2004,326,7,-99999,13.92,0,0.00579
2004,326,8,12.158,10.069,0.01011,0.0285
2004,326,9,10.055,13.378,0.06919,0.00619
2004,326,10,10.192,13.642,0.0362,0.00704
2004,326,11,9.8827,12.875,0.03974,0.00656
2004,326,12,13.566,14.097,0.00641,0.00524
2004,326,13,9.4831,14.462,0.03575,0.00471
2004,326,14,9.7305,13.362,0.07135,0.0054
2004,326,15,13.028,9.7962,0.0076,0.02252
2004,326,16,9.9555,13.335,0.03983,0.00693
2004,326,17,9.9373,-99999,0.01929,0
2004,326,18,9.6802,13.799,0.01821,0.00597
2004,326,19,9.6408,13.361,0.04799,0.00632
2004,326,20,9.4309,13.875,0.02982,0.0075
2004,326,1,9.5416,13.268,0.07395,0.00749
2004,326,2,9.4505,13.932,0.08093,0.00582
2004,326,3,9.4012,14.224,0.07614,0.00899
2004,326,4,9.7285,14.303,0.12114,0.00639
2004,326,5,-99999,-99999,0,0
2004,326,6,9.9469,13.294,0.11638,0.00582
2004,326,7,-99999,13.905,0,0.00637
2004,326,8,12.036,9.9402,0.07514,0.11699
2004,326,9,9.9885,13.362,0.15061,0.00633
2004,326,10,10.036,13.625,0.10456,0.00674
2004,326,11,9.6861,12.855,0.07761,0.00772
2004,326,12,13.55,14.086,0.01066,0.0049
2004,326,13,9.3158,14.458,0.09593,0.00465
2004,326,14,9.527,13.35,0.14072,0.00584
2004,326,15,13.002,9.6114,0.00959,0.11144
2004,326,16,9.8626,13.315,0.08484,0.0068
2004,326,17,9.8041,-99999,0.10474,0
2004,326,18,9.5528,13.786,0.07761,0.00535
2004,326,19,9.4477,13.347,0.0642,0.00591
2004,326,20,9.2494,13.859,0.06783,0.00666
2004,326,1,9.4564,13.25,0.0261,0.00615
2004,326,2,9.3541,13.918,0.02169,0.00573
2004,326,3,9.2612,14.215,0.0288,0.00476
2004,326,4,9.5718,14.296,0.08034,0.00476
2004,326,5,-99999,-99999,0,0
2004,326,6,9.7469,13.276,0.02675,0.00763
2004,326,7,-99999,13.887,0,0.00731
2004,326,8,11.998,9.7645,0.03136,0.02607
2004,326,9,9.7594,13.344,0.08351,0.00863
2004,326,10,9.9106,13.603,0.04105,0.00984
2004,326,11,9.5535,12.821,0.05572,0.01335
2004,326,12,13.536,14.073,0.00835,0.00787
2004,326,13,9.1552,14.453,0.02476,0.00586
2004,326,14,9.3591,13.332,0.04515,0.00785
2004,326,15,12.955,9.4581,0.01401,0.01964
2004,326,16,9.693,13.292,0.0356,0.00983
2004,326,17,9.6641,-99999,0.04075,0
2004,326,18,9.3899,13.77,0.0221,0.00807
2004,326,19,9.3768,13.33,0.03073,0.00878
2004,326,20,9.1463,13.842,0.02145,0.00927
2004,326,1,9.3483,13.228,0.05126,0.0079
2004,326,2,9.2769,13.903,0.04784,0.00712
2004,326,3,9.2519,14.205,0.02066,0.00647
2004,326,4,9.5151,14.29,0.05388,0.00488
2004,326,5,-99999,-99999,0,0
2004,326,6,9.708,13.253,0.04189,0.00715
2004,326,7,-99999,13.866,0,0.00664
2004,326,8,11.95,9.7481,0.02541,0.04293
2004,326,9,9.7794,13.316,0.08844,0.00815
2004,326,10,9.8465,13.577,0.09005,0.00797
2004,326,11,9.5128,12.781,0.05399,0.01062
2004,326,12,13.513,14.057,0.00676,0.00645
2004,326,13,9.1133,14.441,0.05534,0.00511
2004,326,14,9.3077,13.305,0.04782,0.00927
2004,326,15,12.917,9.4151,0.01256,0.0253
2004,326,16,9.7519,13.264,0.03709,0.0087
2004,326,17,9.637,-99999,0.04983,0
2004,326,18,9.3665,13.747,0.01989,0.00753
2004,326,19,9.2866,13.303,0.03361,0.00707
2004,326,20,9.0578,13.815,0.02713,0.00769
2004,326,1,9.2518,13.2,0.03479,0.01018
2004,326,2,9.1787,13.879,0.03634,0.0097
2004,326,3,9.1846,14.187,0.04687,0.00745
2004,326,4,9.4862,14.275,0.06061,0.00691
2004,326,5,-99999,-99999,0,0
2004,326,6,9.6576,13.235,0.04967,0.00599
2004,326,7,-99999,13.847,0,0.00665
2004,326,8,11.909,9.6132,0.01831,0.03842
2004,326,9,9.6606,13.294,0.10988,0.00715
2004,326,10,9.7184,13.558,0.03279,0.00445
2004,326,11,9.3691,12.75,0.04608,0.00645
2004,326,12,13.497,14.048,0.00502,0.00429
2004,326,13,9.0014,14.434,0.05002,0.00407
2004,326,14,9.221,13.282,0.06215,0.00593
2004,326,15,12.883,9.3633,0.01011,0.02944
2004,326,16,9.7533,13.241,0.01808,0.00677
2004,326,17,9.4825,-99999,0.02128,0
2004,326,18,9.3047,13.73,0.04051,0.00505
2004,326,19,9.2036,13.284,0.0326,0.00557
2004,326,20,8.966,13.795,0.02958,0.00542
2004,326,1,9.1619,13.172,0.0285,0.00837
2004,326,2,9.1064,13.855,0.04476,0.00702
2004,326,3,9.0518,14.167,0.02992,0.00889
2004,326,4,9.3582,14.26,0.05558,0.00587
2004,326,5,-99999,-99999,0,0
2004,326,6,9.4843,13.218,0.06268,0.00727
2004,326,7,-99999,13.83,0,0.00553
2004,326,8,11.853,9.5048,0.02735,0.03621
2004,326,9,9.6233,13.274,0.099,0.00804
2004,326,10,9.6814,13.545,0.05103,0.00598
2004,326,11,9.3301,12.727,0.05742,0.00811
2004,326,12,13.483,14.046,0.01084,0.00465
2004,326,13,8.9143,14.435,0.05052,0.00512
2004,326,14,9.1072,13.269,0.03859,0.00568
2004,326,15,12.856,9.185,0.00939,0.03332
2004,326,16,9.6321,13.219,0.04717,0.00784
2004,326,17,9.4441,-99999,0.01997,0
2004,326,18,9.1715,13.72,0.03326,0.0052
2004,326,19,9.1276,13.271,0.03426,0.00607
2004,326,20,8.8724,13.781,0.02289,0.00704
2004,326,1,9.1156,13.147,0.05036,0.00759
2004,326,2,9.0296,13.834,0.0521,0.00655
2004,326,3,9.0428,14.154,0.03042,0.00631
2004,326,4,9.3908,14.247,0.0513,0.00546
2004,326,5,-99999,-99999,0,0
2004,326,6,9.5308,13.199,0.04169,0.00661
2004,326,7,-99999,13.817,0,0.00531
2004,326,8,11.882,9.519,0.02506,0.03867
2004,326,9,9.7574,13.252,0.08711,0.00782
2004,326,10,9.6659,13.528,0.05388,0.00672
2004,326,11,9.2565,12.704,0.06317,0.00795
2004,326,12,13.472,14.04,0.00643,0.00525
2004,326,13,8.9304,14.434,0.08683,0.00438
2004,326,14,9.112,13.255,0.04243,0.00613
2004,326,15,12.833,9.2278,0.00625,0.02838
2004,326,16,9.642,13.197,0.03785,0.00816
2004,326,17,9.4477,-99999,0.03323,0
2004,326,18,9.1319,13.708,0.02341,0.00593
2004,326,19,9.0521,13.254,0.03984,0.00662
2004,326,20,8.8396,13.766,0.03608,0.00696
2004,326,1,9.0205,13.126,0.05234,0.00776
2004,326,2,8.9334,13.817,0.042,0.00624
2004,326,3,9.0073,14.137,0.02123,0.00752
2004,326,4,9.3832,14.234,0.05603,0.00563
2004,326,5,-99999,-99999,0,0
2004,326,6,9.5009,13.179,0.0466,0.00595
2004,326,7,-99999,13.802,0,0.00484
2004,326,8,11.836,9.4735,0.01345,0.03076
2004,326,9,9.6221,13.232,0.07799,0.0057
2004,326,10,9.5636,13.511,0.06651,0.00633
2004,326,11,9.2578,12.683,0.05976,0.0065
2004,326,12,13.455,14.034,0.00557,0.0046
2004,326,13,8.8227,14.432,0.05952,0.00461
2004,326,14,9.0238,13.239,0.06346,0.00574
2004,326,15,12.814,9.1451,0.00709,0.02317
2004,326,16,9.5926,13.174,0.01951,0.00822
2004,326,17,9.3225,-99999,0.05842,0
2004,326,18,9.1305,13.694,0.0181,0.00551
2004,326,19,8.9655,13.236,0.05153,0.0064
2004,326,20,8.7631,13.747,0.04238,0.00666
2004,326,1,8.8653,13.102,0.05407,0.00869
2004,326,2,8.8082,13.804,0.04211,0.00672
2004,326,3,8.8301,14.123,0.06424,0.00783
2004,326,4,9.2097,14.222,0.05892,0.00574
2004,326,5,-99999,-99999,0,0
2004,326,6,9.4314,13.16,0.04617,0.00719
2004,326,7,-99999,13.79,0,0.0053
2004,326,8,11.743,9.3713,0.03799,0.04965
2004,326,9,9.5707,13.215,0.0876,0.00634
2004,326,10,9.4944,13.493,0.05747,0.00665
2004,326,11,9.189,12.666,0.05325,0.00567
2004,326,12,13.437,14.026,0.00704,0.00432
2004,326,13,8.7335,14.429,0.09507,0.00394
2004,326,14,8.9103,13.222,0.07431,0.00607
2004,326,15,12.793,9.031,0.00787,0.063
2004,326,16,9.5256,13.15,0.02998,0.00758
2004,326,17,9.169,-99999,0.02154,0
2004,326,18,9.0076,13.679,0.0834,0.00532
2004,326,19,8.8167,13.217,0.04786,0.00578
2004,326,20,8.5947,13.729,0.05312,0.00698
2004,326,1,8.8453,13.075,0.03,0.00887
2004,326,2,8.7503,13.788,0.04019,0.00672
2004,326,3,8.7515,14.104,0.02532,0.00807
2004,326,4,9.1223,14.209,0.09968,0.00588
2004,326,5,-99999,-99999,0,0
2004,326,6,9.4289,13.139,0.03833,0.00821
2004,326,7,-99999,13.778,0,0.00605
2004,326,8,11.697,9.3544,0.01468,0.02168
2004,326,9,9.6014,13.193,0.12055,0.00884
2004,326,10,9.4663,13.473,0.03751,0.00684
2004,326,11,9.1923,12.647,0.05729,0.00718
2004,326,12,13.414,14.018,0.01111,0.00469
2004,326,13,8.6898,14.426,0.06065,0.0047
2004,326,14,8.9174,13.202,0.0377,0.00748
2004,326,15,12.764,8.9651,0.00965,0.02384
2004,326,16,9.4568,13.123,0.02994,0.00933
2004,326,17,9.237,-99999,0.03933,0
2004,326,18,8.8774,13.663,0.04202,0.00559
2004,326,19,8.7681,13.197,0.04391,0.00692
2004,326,20,8.5453,13.705,0.03772,0.00807
2004,326,1,8.7957,13.048,0.04204,0.00778
2004,326,2,8.7219,13.772,0.03016,0.00676
2004,326,3,8.6818,14.091,0.04014,0.00732
2004,326,4,9.0923,14.2,0.07627,0.00508
2004,326,5,-99999,-99999,0,0
2004,326,6,9.3,13.117,0.08595,0.00775
2004,326,7,-99999,13.763,0,0.00643
2004,326,8,11.72,9.286,0.01101,0.0485
2004,326,9,9.4001,13.166,0.1111,0.00788
2004,326,10,9.4,13.451,0.05781,0.0072
2004,326,11,9.0877,12.628,0.06079,0.00817
2004,326,12,13.398,14.011,0.00684,0.00452
2004,326,13,8.5431,14.422,0.06778,0.00398
2004,326,14,8.8005,13.178,0.0698,0.00839
2004,326,15,12.735,8.9018,0.00879,0.05415
2004,326,16,9.2622,13.095,0.08133,0.00774
2004,326,17,9.1544,-99999,0.02278,0
2004,326,18,8.8599,13.647,0.0285,0.00638
2004,326,19,8.7193,13.176,0.03553,0.00705
2004,326,20,8.4742,13.685,0.05289,0.00786
2004,326,1,8.8426,13.024,0.04021,0.00706
2004,326,2,8.7899,13.752,0.03351,0.00751
2004,326,3,8.6611,14.072,0.02693,0.00714
2004,326,4,9.0932,14.186,0.05728,0.00581
2004,326,5,-99999,-99999,0,0
2004,326,6,9.3849,13.094,0.0735,0.0079
2004,326,7,-99999,13.749,0,0.00604
2004,326,8,11.76,9.3264,0.01323,0.04872
2004,326,9,9.3657,13.138,0.06993,0.00884
2004,326,10,9.464,13.43,0.03636,0.00698
2004,326,11,9.1388,12.605,0.05813,0.00688
2004,326,12,13.379,14.002,0.00701,0.00439
2004,326,13,8.596,14.417,0.04427,0.00489
2004,326,14,8.9753,13.156,0.08055,0.00764
2004,326,15,12.712,8.971,0.00723,0.04655
2004,326,16,9.2415,13.07,0.02481,0.00743
2004,326,17,9.1896,-99999,0.02038,0
2004,326,18,8.7869,13.631,0.01642,0.00602
2004,326,19,8.8091,13.155,0.06201,0.00771
2004,326,20,8.5177,13.662,0.03957,0.00814
2004,326,1,8.7625,13.006,0.06014,0.00671
2004,326,2,8.7008,13.734,0.06025,0.00675
2004,326,3,8.5107,14.055,0.07807,0.00762
2004,326,4,8.9829,14.172,0.11379,0.00587
2004,326,5,-99999,-99999,0,0
2004,326,6,9.3881,13.075,0.08999,0.00609
2004,326,7,-99999,13.731,0,0.00695
2004,326,8,11.736,9.2967,0.02083,0.0832
2004,326,9,9.1867,13.113,0.11235,0.00543
2004,326,10,9.4224,13.41,0.07301,0.00658
2004,326,11,9.0182,12.59,0.10144,0.00648
2004,326,12,13.36,13.994,0.00644,0.00489
2004,326,13,8.4873,14.412,0.10043,0.00398
2004,326,14,8.8627,13.136,0.14402,0.00564
2004,326,15,12.695,8.9275,0.00778,0.08433
2004,326,16,9.0814,13.048,0.08363,0.00649
2004,326,17,9.0601,-99999,0.05695,0
2004,326,18,8.6648,13.615,0.06798,0.00724
2004,326,19,8.754,13.134,0.08055,0.00705
2004,326,20,8.3765,13.642,0.0864,0.00825
2004,326,1,8.5766,12.987,0.04556,0.00692
2004,326,2,8.5214,13.714,0.03697,0.00626
2004,326,3,8.3473,14.038,0.0228,0.00932
2004,326,4,8.754,14.157,0.05927,0.00597
2004,326,5,-99999,-99999,0,0
2004,326,6,9.1551,13.058,0.04291,0.00641
2004,326,7,-99999,13.712,0,0.00651
2004,326,8,11.647,9.0482,0.0176,0.06705
2004,326,9,8.9513,13.097,0.0992,0.00713
2004,326,10,9.2851,13.392,0.05912,0.00611
2004,326,11,8.8112,12.571,0.09013,0.00823
2004,326,12,13.339,13.986,0.01045,0.00504
2004,326,13,8.2979,14.408,0.03885,0.00448
2004,326,14,8.5755,13.122,0.06745,0.00589
2004,326,15,12.669,8.6777,0.00966,0.04404
2004,326,16,8.8693,13.03,0.03913,0.00711
2004,326,17,8.8851,-99999,0.03951,0
2004,326,18,8.5132,13.598,0.02681,0.00626
2004,326,19,8.5536,13.115,0.05379,0.00711
2004,326,20,8.2107,13.624,0.02754,0.00748
2004,326,1,8.5652,12.969,0.02713,0.00645
2004,326,2,8.5107,13.697,0.02742,0.00717
2004,326,3,8.3424,14.024,0.01741,0.00671
2004,326,4,8.7532,14.146,0.05621,0.0057
2004,326,5,-99999,-99999,0,0
2004,326,6,9.0619,13.04,0.04994,0.00693
2004,326,7,-99999,13.698,0,0.00615
2004,326,8,11.621,8.9756,0.01011,0.02161
2004,326,9,8.9736,13.077,0.06964,0.00836
2004,326,10,9.1736,13.373,0.04785,0.00736
2004,326,11,8.8,12.544,0.05494,0.00959
2004,326,12,13.327,13.978,0.00599,0.00495
2004,326,13,8.2731,14.404,0.02434,0.00464
2004,326,14,8.5378,13.105,0.06396,0.00617
2004,326,15,12.639,8.6667,0.00971,0.01863
2004,326,16,8.8471,13.008,0.02593,0.00772
2004,326,17,8.871,-99999,0.02437,0
2004,326,18,8.4707,13.584,0.01327,0.00586
2004,326,19,8.5385,13.095,0.03315,0.00751
2004,326,20,8.2253,13.607,0.02817,0.00742
2004,326,1,8.5505,12.95,0.03784,0.00683
2004,326,2,8.4908,13.677,0.03189,0.00789
2004,326,3,8.3502,14.009,0.0301,0.00676
2004,326,4,8.7486,14.132,0.07017,0.00504
2004,326,5,-99999,-99999,0,0
2004,326,6,9.0539,13.022,0.04466,0.00624
2004,326,7,-99999,13.68,0,0.00647
2004,326,8,11.627,8.9846,0.01818,0.03709
2004,326,9,9.0018,13.054,0.10108,0.00875
2004,326,10,9.1976,13.352,0.03987,0.00774
2004,326,11,8.7352,12.518,0.0473,0.00801
2004,326,12,13.312,13.968,0.00643,0.00524
2004,326,13,8.2593,14.4,0.03591,0.00394
2004,326,14,8.5572,13.086,0.04747,0.00619
2004,326,15,12.609,8.6341,0.00877,0.01616
2004,326,16,8.8304,12.987,0.03647,0.00749
2004,326,17,8.8526,-99999,0.02412,0
2004,326,18,8.4788,13.567,0.01357,0.00615
2004,326,19,8.521,13.074,0.05577,0.00729
2004,326,20,8.2235,13.589,0.0142,0.00699
2004,326,1,8.5469,12.929,0.0309,0.00718
2004,326,2,8.4692,13.655,0.02016,0.0093
2004,326,3,8.3661,13.989,0.02099,0.01029
2004,326,4,8.6906,14.117,0.06365,0.00766
2004,326,5,-99999,-99999,0,0
2004,326,6,9.0169,13.004,0.06618,0.00719
2004,326,7,-99999,13.663,0,0.00784
2004,326,8,11.563,8.9921,0.01814,0.0262
2004,326,9,9.0779,13.03,0.08579,0.00754
2004,326,10,9.1871,13.333,0.05372,0.00747
2004,326,11,8.7756,12.495,0.04757,0.00762
2004,326,12,13.295,13.959,0.00742,0.0049
2004,326,13,8.2849,14.395,0.03919,0.00462
2004,326,14,8.5617,13.068,0.03665,0.00681
2004,326,15,12.584,8.6262,0.00839,0.02077
2004,326,16,8.932,12.966,0.04896,0.00726
2004,326,17,8.8489,-99999,0.02041,0
2004,326,18,8.4863,13.551,0.01366,0.00708
2004,326,19,8.5123,13.053,0.03476,0.00694
2004,326,20,8.2295,13.572,0.01738,0.0065
2004,326,1,8.5385,12.909,0.03043,0.00736
2004,326,2,8.4831,13.635,0.02454,0.00691
2004,326,3,8.4009,13.972,0.02364,0.00787
2004,326,4,8.7922,14.103,0.07036,0.00563
2004,326,5,-99999,-99999,0,0
2004,326,6,9.1188,12.984,0.05269,0.00656
2004,326,7,-99999,13.646,0,0.00718
2004,326,8,11.553,9.0405,0.02117,0.03018
2004,326,9,9.0748,13.005,0.05458,0.00767
2004,326,10,9.2512,13.313,0.06341,0.00694
2004,326,11,8.8176,12.471,0.06111,0.00735
2004,326,12,13.273,13.949,0.01208,0.00558
2004,326,13,8.3464,14.39,0.03003,0.00456
2004,326,14,8.6143,13.05,0.04385,0.00672
2004,326,15,12.565,8.6602,0.00589,0.0154
2004,326,16,8.9909,12.945,0.03124,0.00784
2004,326,17,8.888,-99999,0.02481,0
2004,326,18,8.5346,13.534,0.02856,0.00542
2004,326,19,8.4961,13.033,0.03727,0.00762
2004,326,20,8.2698,13.552,0.02981,0.007
2004,326,1,8.6126,12.886,0.02826,0.00679
2004,326,2,8.5028,13.619,0.02691,0.00949
2004,326,3,8.4788,13.957,0.02934,0.00728
2004,326,4,8.8978,14.089,0.04303,0.00597
2004,326,5,-99999,-99999,0,0
2004,326,6,9.1149,12.966,0.04839,0.00699
2004,326,7,-99999,13.632,0,0.00693
2004,326,8,11.558,9.0975,0.01087,0.02926
2004,326,9,9.2197,12.983,0.08843,0.00769
2004,326,10,9.2476,13.296,0.04142,0.0058
2004,326,11,8.9271,12.455,0.04822,0.00546
2004,326,12,13.26,13.94,0.00573,0.00364
2004,326,13,8.4434,14.385,0.05565,0.00432
2004,326,14,8.6806,13.031,0.04601,0.00628
2004,326,15,12.549,8.7244,0.0052,0.01662
2004,326,16,9.1342,12.924,0.04452,0.00726
2004,326,17,8.9465,-99999,0.03111,0
2004,326,18,8.624,13.517,0.02281,0.0065
2004,326,19,8.533,13.014,0.02869,0.00791
2004,326,20,8.3525,13.535,0.02238,0.00808
2004,326,1,8.6325,12.868,0.03212,0.00691
2004,326,2,8.558,13.599,0.02833,0.00692
2004,326,3,8.5509,13.94,0.03874,0.00603
2004,326,4,9.0139,14.075,0.05348,0.00519
2004,326,5,-99999,-99999,0,0
2004,326,6,9.1528,12.95,0.05224,0.00652
2004,326,7,-99999,13.617,0,0.00566
2004,326,8,11.579,9.1245,0.01143,0.04359
2004,326,9,9.3081,12.962,0.09515,0.007
2004,326,10,9.3143,13.28,0.04399,0.00714
2004,326,11,8.9386,12.442,0.02935,0.00617
2004,326,12,13.243,13.933,0.00667,0.00392
2004,326,13,8.4561,14.38,0.06445,0.00444
2004,326,14,8.7623,13.014,0.08155,0.00577
2004,326,15,12.539,8.7786,0.00464,0.02152
2004,326,16,9.2427,12.902,0.01957,0.00675
2004,326,17,9.0101,-99999,0.01674,0
2004,326,18,8.672,13.505,0.01756,0.00639
2004,326,19,8.5663,12.997,0.02956,0.00689
2004,326,20,8.4295,13.52,0.02655,0.00671
2004,326,1,8.678,12.852,0.03662,0.00658
2004,326,2,8.5928,13.583,0.02704,0.00728
2004,326,3,8.5787,13.924,0.0448,0.01019
2004,326,4,8.9701,14.062,0.08729,0.00672
2004,326,5,-99999,-99999,0,0
2004,326,6,9.1631,12.933,0.06271,0.0062
2004,326,7,-99999,13.604,0,0.00716
2004,326,8,11.539,9.1232,0.01857,0.02574
2004,326,9,9.2859,12.945,0.10254,0.00695
2004,326,10,9.2963,13.265,0.0793,0.00657
2004,326,11,8.8722,12.43,0.07299,0.00573
2004,326,12,13.228,13.926,0.00717,0.0043
2004,326,13,8.4807,14.376,0.04288,0.00403
2004,326,14,8.725,12.999,0.07459,0.00594
2004,326,15,12.53,8.8004,0.00521,0.03318
2004,326,16,9.2424,12.885,0.06346,0.00664
2004,326,17,9.0039,-99999,0.01655,0
2004,326,18,8.6898,13.488,0.04924,0.00657
2004,326,19,8.6185,12.978,0.04265,0.00627
2004,326,20,8.4261,13.502,0.0296,0.00883
2004,326,1,8.6731,12.834,0.02756,0.00565
2004,326,2,8.5937,13.567,0.03521,0.00611
2004,326,3,8.5365,13.907,0.0292,0.00852
2004,326,4,8.8709,14.048,0.05839,0.00556
2004,326,5,-99999,-99999,0,0
2004,326,6,9.0331,12.915,0.02693,0.00496
2004,326,7,-99999,13.589,0,0.00605
2004,326,8,11.481,9.0772,0.02876,0.03202
2004,326,9,9.1478,12.927,0.11617,0.00574
2004,326,10,9.2077,13.25,0.06423,0.00491
2004,326,11,8.8658,12.412,0.06518,0.00546
2004,326,12,13.209,13.919,0.01113,0.00497
2004,326,13,8.4635,14.371,0.04469,0.00414
2004,326,14,8.6426,12.983,0.04624,0.00468
2004,326,15,12.51,8.7186,0.00705,0.01775
2004,326,16,9.1219,12.865,0.04398,0.00573
2004,326,17,8.9924,-99999,0.02703,0
2004,326,18,8.6366,13.469,0.02499,0.00575
2004,326,19,8.6089,12.958,0.0257,0.00665
2004,326,20,8.4085,13.481,0.02139,0.00739
2004,326,1,8.7111,12.819,0.04284,0.00632
2004,326,2,8.6541,13.554,0.03654,0.00581
2004,326,3,8.5901,13.896,0.02278,0.00553
2004,326,4,8.9426,14.037,0.07807,0.00513
2004,326,5,-99999,-99999,0,0
2004,326,6,9.1509,12.9,0.03839,0.00622
2004,326,7,-99999,13.578,0,0.00683
2004,326,8,11.535,9.1696,0.03094,0.05648
2004,326,9,9.2556,12.912,0.08483,0.00658
2004,326,10,9.3165,13.236,0.12168,0.00537
2004,326,11,8.9225,12.398,0.07948,0.00564
2004,326,12,13.197,13.91,0.00561,0.00434
2004,326,13,8.5145,14.368,0.04899,0.00488
2004,326,14,8.7629,12.97,0.06631,0.00618
2004,326,15,12.495,8.7902,0.0057,0.03368
2004,326,16,9.2067,12.848,0.03353,0.007
2004,326,17,9.0302,-99999,0.05485,0
2004,326,18,8.6648,13.456,0.02361,0.00498
2004,326,19,8.6694,12.942,0.04975,0.00555
2004,326,20,8.4536,13.467,0.02433,0.00589
2004,326,1,8.8435,12.805,0.06888,0.00495
2004,326,2,8.8049,13.54,0.06388,0.00589
2004,326,3,8.6252,13.882,0.03563,0.00575
2004,326,4,9.0765,14.023,0.06277,0.00534
2004,326,5,-99999,-99999,0,0
2004,326,6,9.3383,12.884,0.04181,0.00626
2004,326,7,-99999,13.565,0,0.00513
2004,326,8,11.639,9.3314,0.02652,0.04484
2004,326,9,9.3623,12.896,0.07011,0.0056
2004,326,10,9.5604,13.223,0.04879,0.00513
2004,326,11,9.0591,12.389,0.0438,0.00471
2004,326,12,13.182,13.901,0.00582,0.00479
2004,326,13,8.5725,14.362,0.05262,0.00469
2004,326,14,8.8873,12.954,0.07748,0.00548
2004,326,15,12.489,8.9489,0.00485,0.03384
2004,326,16,9.2335,12.832,0.03015,0.00541
2004,326,17,9.1921,-99999,0.03895,0
2004,326,18,8.7464,13.442,0.02222,0.00541
