YEAR,JD,Plot, Air 15 cm,7.5cm,Air_SD,7.5_SD
2004,360,9,-8.9686,1.4989,0.15083,0.01114
2004,360,10,-9.1909,1.9871,0.11541,0.00439
2004,360,11,-10.05,0.4344,0.13712,0.00708
2004,360,12,2.1046,4.08,0.0056,0.00378
2004,360,13,-9.8931,5.1654,0.14454,0.00405
2004,360,14,-9.9855,1.637,0.15668,0.00557
2004,360,15,0.37558,-9.9142,0.00431,0.17866
2004,360,16,-9.9095,1.5008,0.26543,0.00523
2004,360,17,-10.708,-99999,0.31249,0
2004,360,18,-10.778,2.3924,0.34296,0.00449
2004,360,19,-10.774,1.5558,0.30597,0.00495
2004,360,20,-10.09,1.8474,0.31733,0.00538
2004,360,1,-9.2159,1.1589,0.23238,0.00417
2004,360,2,-9.5516,1.9393,0.22309,0.0041
2004,360,3,-9.2291,3.0394,0.1682,0.00527
2004,360,4,-9.2127,3.4411,0.21792,0.00473
2004,360,5,-99999,-99999,0,0
2004,360,6,-9.0592,1.5512,0.0658,0.00434
2004,360,7,-99999,2.726,0,0.00435
2004,360,8,-2.6498,-9.3087,0.02133,0.10597
2004,360,9,-8.659,1.486,0.10068,0.00446
2004,360,10,-8.8493,1.9825,0.10467,0.00442
2004,360,11,-9.8454,0.42939,0.20869,0.00354
2004,360,12,2.0945,4.0787,0.00533,0.00424
2004,360,13,-9.5354,5.1659,0.13475,0.00381
2004,360,14,-9.5419,1.6331,0.17572,0.00477
2004,360,15,0.37531,-9.4436,0.00388,0.10599
2004,360,16,-9.2759,1.494,0.19365,0.00491
2004,360,17,-10.072,-99999,0.33636,0
2004,360,18,-10.127,2.3862,0.23007,0.00444
2004,360,19,-10.208,1.5455,0.25483,0.00528
2004,360,20,-9.6275,1.8423,0.25275,0.00475
2004,360,1,-8.7232,1.1578,0.10406,0.00351
2004,360,2,-9.0494,1.9347,0.12641,0.00441
2004,360,3,-8.7984,3.0325,0.16375,0.0057
2004,360,4,-8.8396,3.4309,0.12493,0.00541
2004,360,5,-99999,-99999,0,0
2004,360,6,-8.8253,1.5464,0.11952,0.00436
2004,360,7,-99999,2.7228,0,0.00394
2004,360,8,-2.5597,-8.9939,0.01833,0.04955
2004,360,9,-8.4226,1.485,0.08043,0.00404
2004,360,10,-8.5892,1.9776,0.08969,0.00442
2004,360,11,-9.4745,0.42982,0.12166,0.0042
2004,360,12,2.0851,4.0772,0.00455,0.004
2004,360,13,-9.1806,5.1674,0.13325,0.00451
2004,360,14,-9.2794,1.6274,0.13348,0.00434
2004,360,15,0.37558,-9.1964,0.00374,0.08086
2004,360,16,-8.7943,1.4858,0.09986,0.00471
2004,360,17,-9.403,-99999,0.10493,0
2004,360,18,-9.6886,2.3791,0.1013,0.00452
2004,360,19,-9.6249,1.5368,0.10424,0.00513
2004,360,20,-9.0692,1.8364,0.1137,0.00464
2004,360,1,-8.7474,1.1589,0.07885,0.00376
2004,360,2,-9.0789,1.9306,0.09328,0.00433
2004,360,3,-8.727,3.0223,0.12633,0.00711
2004,360,4,-8.7351,3.4217,0.08302,0.0049
2004,360,5,-99999,-99999,0,0
2004,360,6,-8.6308,1.5445,0.0589,0.00413
2004,360,7,-99999,2.7215,0,0.00556
2004,360,8,-2.5814,-8.9381,0.01734,0.0574
2004,360,9,-8.4112,1.4926,0.089,0.00454
2004,360,10,-8.5312,1.973,0.094,0.00432
2004,360,11,-9.3884,0.43886,0.12991,0.00468
2004,360,12,2.0752,4.0772,0.00491,0.00418
2004,360,13,-9.0689,5.168,0.1293,0.00466
2004,360,14,-9.3304,1.6244,0.20611,0.00418
2004,360,15,0.37732,-9.0611,0.0044,0.03153
2004,360,16,-8.6406,1.4781,0.04379,0.00516
2004,360,17,-9.39,-99999,0.08211,0
2004,360,18,-9.4972,2.3712,0.07176,0.00478
2004,360,19,-9.5462,1.5327,0.09204,0.00436
2004,360,20,-9.0025,1.8295,0.11401,0.00537
2004,360,1,-8.8228,1.1628,0.09402,0.00404
2004,360,2,-9.1993,1.9323,0.16581,0.00382
2004,360,3,-8.8705,3.0216,0.21811,0.00479
2004,360,4,-8.8668,3.4153,0.16717,0.00508
2004,360,5,-99999,-99999,0,0
2004,360,6,-8.649,1.5419,0.12602,0.00405
2004,360,7,-99999,2.7251,0,0.00428
2004,360,8,-2.6531,-9.1653,0.05086,0.15362
2004,360,9,-8.6084,1.5051,0.2046,0.00594
2004,360,10,-8.806,1.9685,0.24526,0.00424
2004,360,11,-9.714,0.44991,0.29592,0.00478
2004,360,12,2.0655,4.0769,0.0052,0.00351
2004,360,13,-9.4638,5.17,0.32882,0.00412
2004,360,14,-9.562,1.6231,0.39647,0.00474
2004,360,15,0.37939,-9.2776,0.00487,0.1354
2004,360,16,-8.7854,1.4706,0.08808,0.00525
2004,360,17,-9.6902,-99999,0.21019,0
2004,360,18,-9.6206,2.3636,0.11787,0.00444
2004,360,19,-9.6935,1.5297,0.1553,0.00459
2004,360,20,-9.1803,1.8255,0.13685,0.0047
2004,360,1,-8.5635,1.1588,0.1112,0.00427
2004,360,2,-8.8577,1.9248,0.12962,0.00454
2004,360,3,-8.5584,3.011,0.07263,0.00433
2004,360,4,-8.4979,3.4059,0.06633,0.0045
2004,360,5,-99999,-99999,0,0
2004,360,6,-8.5619,1.5368,0.07265,0.0045
2004,360,7,-99999,2.7222,0,0.0044
2004,360,8,-2.5094,-8.692,0.022,0.08834
2004,360,9,-8.1428,1.5046,0.0758,0.00367
2004,360,10,-8.2826,1.9612,0.09604,0.00471
2004,360,11,-9.1126,0.45083,0.17578,0.00423
2004,360,12,2.053,4.0721,0.00557,0.00427
2004,360,13,-8.7975,5.1684,0.09741,0.00416
2004,360,14,-8.9978,1.6172,0.17495,0.00503
2004,360,15,0.37632,-8.8805,0.00433,0.07396
2004,360,16,-8.4413,1.4617,0.06161,0.00546
2004,360,17,-9.0226,-99999,0.10328,0
2004,360,18,-9.2299,2.3541,0.07463,0.00498
2004,360,19,-9.3163,1.5252,0.08377,0.00456
2004,360,20,-8.9145,1.8179,0.10631,0.00475
2004,360,1,-8.6831,1.1583,0.1109,0.00418
2004,360,2,-9.0012,1.9211,0.14448,0.0042
2004,360,3,-8.6897,3.0046,0.12064,0.00456
2004,360,4,-8.6726,3.3969,0.11892,0.00504
2004,360,5,-99999,-99999,0,0
2004,360,6,-8.5022,1.5333,0.05816,0.00433
2004,360,7,-99999,2.7207,0,0.00446
2004,360,8,-2.5134,-8.8263,0.03256,0.11698
2004,360,9,-8.3034,1.5072,0.127,0.00511
2004,360,10,-8.4765,1.9544,0.15707,0.00442
2004,360,11,-9.4387,0.45489,0.25636,0.00518
2004,360,12,2.0416,4.0692,0.0056,0.00424
2004,360,13,-9.0006,5.1664,0.20811,0.00403
2004,360,14,-9.1743,1.6119,0.23802,0.00358
2004,360,15,0.37615,-8.9322,0.00444,0.06152
2004,360,16,-8.49,1.4539,0.06452,0.00405
2004,360,17,-9.3218,-99999,0.13376,0
2004,360,18,-9.3132,2.3451,0.09572,0.00441
2004,360,19,-9.4451,1.5201,0.10666,0.00416
2004,360,20,-9.0048,1.8119,0.15227,0.00478
2004,360,1,-9.1868,1.1587,0.22806,0.00424
2004,360,2,-9.6747,1.9194,0.30066,0.00435
2004,360,3,-9.4872,2.9939,0.37227,0.00698
2004,360,4,-9.2727,3.3852,0.2901,0.00542
2004,360,5,-99999,-99999,0,0
2004,360,6,-8.5331,1.5305,0.15142,0.00397
2004,360,7,-99999,2.7169,0,0.005
2004,360,8,-2.6671,-9.3098,0.04983,0.13447
2004,360,9,-8.731,1.5179,0.09158,0.00573
2004,360,10,-9.0001,1.9466,0.16177,0.00455
2004,360,11,-10.027,0.46163,0.1705,0.004
2004,360,12,2.0292,4.0669,0.00463,0.0046
2004,360,13,-9.6552,5.1651,0.12186,0.00503
2004,360,14,-9.8452,1.6091,0.17108,0.0039
2004,360,15,0.37893,-9.2769,0.00378,0.17032
2004,360,16,-8.8725,1.445,0.13727,0.00555
2004,360,17,-10.074,-99999,0.31054,0
2004,360,18,-9.9056,2.3353,0.28651,0.00436
2004,360,19,-10.072,1.5174,0.2937,0.004
2004,360,20,-9.6814,1.8048,0.22536,0.00491
2004,360,1,-9.4394,1.1559,0.13636,0.00472
2004,360,2,-9.8885,1.9167,0.17259,0.00503
2004,360,3,-9.6308,2.9879,0.27045,0.00524
2004,360,4,-9.435,3.3758,0.14805,0.00519
2004,360,5,-99999,-99999,0,0
2004,360,6,-8.7375,1.5239,0.07834,0.00482
2004,360,7,-99999,2.7174,0,0.00431
2004,360,8,-2.6926,-9.545,0.02555,0.04115
2004,360,9,-8.8724,1.5261,0.07977,0.00437
2004,360,10,-9.1603,1.9371,0.12495,0.00545
2004,360,11,-10.062,0.46632,0.10679,0.00441
2004,360,12,2.0152,4.0603,0.00626,0.00542
2004,360,13,-9.9083,5.1624,0.19501,0.0042
2004,360,14,-9.9011,1.6032,0.20426,0.005
2004,360,15,0.37645,-9.5245,0.00434,0.06256
2004,360,16,-9.1839,1.4359,0.05077,0.00461
2004,360,17,-10.375,-99999,0.16087,0
2004,360,18,-10.196,2.3248,0.09621,0.00514
2004,360,19,-10.294,1.5131,0.12451,0.00516
2004,360,20,-9.8771,1.7973,0.19019,0.00515
2004,360,1,-9.9725,1.1478,0.14821,0.00465
2004,360,2,-10.392,1.9071,0.14104,0.00491
2004,360,3,-10.064,2.9764,0.23864,0.00515
2004,360,4,-9.7144,3.3651,0.16091,0.00558
2004,360,5,-99999,-99999,0,0
2004,360,6,-8.6675,1.5171,0.08144,0.00429
2004,360,7,-99999,2.7106,0,0.00503
2004,360,8,-2.6932,-9.4613,0.07851,0.1101
2004,360,9,-8.9184,1.5223,0.2735,0.00504
2004,360,10,-9.2569,1.926,0.33379,0.00496
2004,360,11,-10.274,0.46181,0.42657,0.00364
2004,360,12,1.998,4.0514,0.00543,0.00416
2004,360,13,-9.8573,5.1571,0.38866,0.00541
2004,360,14,-9.9977,1.5948,0.42756,0.0052
2004,360,15,0.37375,-9.4478,0.00402,0.12185
2004,360,16,-9.2325,1.4247,0.11049,0.00556
2004,360,17,-10.572,-99999,0.19813,0
2004,360,18,-10.46,2.3122,0.10498,0.00526
2004,360,19,-10.64,1.5035,0.12302,0.00416
2004,360,20,-10.306,1.7863,0.16226,0.00548
2004,360,1,-9.6593,1.1402,0.19448,0.00496
2004,360,2,-9.9982,1.9004,0.27524,0.00571
2004,360,3,-9.6751,2.9659,0.14799,0.00626
2004,360,4,-9.6958,3.3542,0.13669,0.00514
2004,360,5,-99999,-99999,0,0
2004,360,6,-8.9445,1.5095,0.10544,0.00502
2004,360,7,-99999,2.7053,0,0.00422
2004,360,8,-2.8134,-9.9129,0.0421,0.11808
2004,360,9,-9.4377,1.5197,0.15856,0.00472
2004,360,10,-9.7379,1.9154,0.17398,0.00554
2004,360,11,-10.804,0.45473,0.15642,0.00532
2004,360,12,1.9816,4.0437,0.00684,0.00513
2004,360,13,-10.693,5.151,0.21778,0.00482
2004,360,14,-10.779,1.584,0.20698,0.0054
2004,360,15,0.36903,-9.894,0.00435,0.12583
2004,360,16,-9.6023,1.4123,0.07554,0.0058
2004,360,17,-10.8,-99999,0.08913,0
2004,360,18,-10.538,2.3001,0.07758,0.00566
2004,360,19,-10.646,1.4953,0.13056,0.00516
2004,360,20,-10.112,1.7754,0.1,0.00477
2004,360,1,-9.274,1.1338,0.11993,0.00469
2004,360,2,-9.7813,1.8893,0.15176,0.00445
2004,360,3,-9.7909,2.9509,0.24315,0.00641
2004,360,4,-9.7227,3.3394,0.14674,0.00535
2004,360,5,-99999,-99999,0,0
2004,360,6,-8.9405,1.5009,0.08536,0.00504
2004,360,7,-99999,2.6925,0,0.00525
2004,360,8,-2.7274,-9.757,0.03708,0.08845
2004,360,9,-9.2501,1.5108,0.2242,0.00502
2004,360,10,-9.4681,1.9037,0.32735,0.0045
2004,360,11,-10.839,0.44589,0.35953,0.00476
2004,360,12,1.9626,4.0332,0.00631,0.00452
2004,360,13,-10.7,5.1426,0.33772,0.00477
2004,360,14,-10.683,1.5739,0.36695,0.00548
2004,360,15,0.36268,-9.9613,0.00468,0.07705
2004,360,16,-9.6559,1.3997,0.05478,0.00578
2004,360,17,-10.909,-99999,0.10397,0
2004,360,18,-10.69,2.2864,0.10491,0.00511
2004,360,19,-10.474,1.485,0.09841,0.00482
2004,360,20,-9.9401,1.7627,0.10594,0.00563
2004,360,1,-9.69,1.1258,0.20576,0.00511
2004,360,2,-10.28,1.8805,0.26106,0.00484
2004,360,3,-10.518,2.9413,0.44554,0.00471
2004,360,4,-10.05,3.3297,0.25157,0.00576
2004,360,5,-99999,-99999,0,0
2004,360,6,-9.0225,1.4932,0.07743,0.00489
2004,360,7,-99999,2.6837,0,0.00501
2004,360,8,-2.9663,-10.12,0.05919,0.0717
2004,360,9,-9.7363,1.5015,0.14192,0.00464
2004,360,10,-9.8612,1.8927,0.17584,0.0054
2004,360,11,-11.237,0.43432,0.11055,0.00497
2004,360,12,1.945,4.0226,0.00707,0.00476
2004,360,13,-11.063,5.1357,0.20714,0.00454
2004,360,14,-11.137,1.5618,0.27882,0.00543
2004,360,15,0.35583,-10.135,0.00453,0.15061
2004,360,16,-9.8695,1.3878,0.12065,0.00454
2004,360,17,-11.189,-99999,0.26823,0
