year,site,plot,date,rep,stage1,stage2,stage3,stage4,stage5,average,overall
6,3,10,178,4,4,5,6,,,5,4.5
6,3,10,186,4,4,5,6,,,5,5
6,3,10,192,4,5,6,,,,5.5,5.5
6,3,10,200,4,6, ,,,,6,6
6,3,10,151,5,1,2,,,,1.5,1.25
6,3,10,158,5,1,2,3,4,,2.5,2.75
6,3,10,164,5,2,3,4,5,,3.5,4
6,3,10,171,5,4,5,6,,,5,4.5
6,3,10,178,5,4,5,6,,,5,5.25
6,3,10,186,5,6,,,,,6,6
6,4,1,144,1,0,,,,,0,0
6,4,1,150,1,1,,,,,1,1
6,4,1,157,1,1,2,3,,,2,1.75
6,4,1,163,1,2,3,4,5,,3.5,3.75
6,4,1,170,1,3,4,5,,,4,4.5
6,4,1,177,1,5,,,,,5,5
6,4,1,184,1,6,,,,,6,6
6,4,1,150,2,0,,,,,0,0
6,4,1,157,2,1,2,3,,,2,1.75
6,4,1,163,2,3,4,5,,,4,4
6,4,1,170,2,3,4,5,,,4,4.5
6,4,1,177,2,5,6,,,,5.5,5.75
6,4,1,184,2,6,,,,,6,6
6,4,1,144,3,0,,,,,0,0
6,4,1,150,3,1,,,,,1,1
6,4,1,157,3,1,2,,,,1.5,1.5
6,4,1,163,3,1,2,3,4,,2.5,2.25
6,4,1,170,3,2,3,4,5,,3.5,3.75
6,4,1,177,3,4,5,,,,4.5,4.25
6,4,1,184,3,6,,,,,6,6
6,4,1,150,4,0,,,,,0,0
6,4,1,157,4,1,2,,,,1.5,1.5
6,4,1,163,4,3,4,,,,3.5,3.25
6,4,1,170,4,3,4,,,,3.5,3.75
6,4,1,177,4,4,5,,,,4.5,4.5
6,4,1,184,4,6,,,,,6,6
6,4,1,150,5,0,,,,,0,0
6,4,1,157,5,1,2,,,,1.5,1.75
6,4,1,163,5,3,4,,,,3.5,3.5
6,4,1,170,5,3,4,5,,,4,4.5
6,4,1,177,5,5,,,,,5,5
6,4,1,184,5,6,,,,,6,6
6,4,2,137,1,0,,,,,0,0
6,4,2,144,1,1,,,,,1,1
6,4,2,150,1,1,,,,,1,1
6,4,2,157,1,1,2,3,,,2,2
6,4,2,163,1,1,2,3,4,,2.5,3
6,4,2,170,1,4,5,,,,4.5,4.25
6,4,2,177,1,4,5,,,,4.5,4.75
6,4,2,184,1,4,5,6,,,5,5
6,4,2,192,1,6,,,,,6,6
6,4,2,137,2,0,,,,,0,0
6,4,2,144,2,1,,,,,1,1
6,4,2,150,2,1,,,,,1,1
6,4,2,157,2,2,3,,,,2.5,2.75
6,4,2,163,2,2,3,4,,,3,3.5
6,4,2,170,2,3,4,5,,,4,4
6,4,2,177,2,4,5,6,,,5,4.75
6,4,2,184,2,6,,,,,6,6
6,4,2,137,3,0,,,,,0,0
6,4,2,144,3,1,,,,,1,1
6,4,2,150,3,1,,,,,1,1
6,4,2,157,3,1,2,3,4,,2.5,2.5
6,4,2,163,3,3,4,,,,3.5,3.5
6,4,2,170,3,4,5,,,,4.5,4.5
6,4,2,177,3,4,5,6,,,5,5.5
6,4,2,184,3,6,,,,,6,6
6,4,2,144,4,0,,,,,0,0
6,4,2,150,4,1,,,,,1,1
6,4,2,157,4,1,2,3,,,2,2
6,4,2,163,4,1,2,3,4,,2.5,3
6,4,2,170,4,4,5,,,,4.5,4.5
6,4,2,177,4,4,5,,,,4.5,4.75
6,4,2,184,4,5,6,,,,5.5,5.75
6,4,2,192,4,6,,,,,6,6
6,4,2,150,5,0,,,,,0,0
6,4,2,157,5,1,,,,,1,1
6,4,2,163,5,2,3,,,,2.5,2.25
6,4,2,170,5,2,3,4,,,3,3.5
6,4,2,177,5,4,5,,,,4.5,4.25
6,4,2,184,5,5,6,,,,5.5,5.25
6,4,2,192,5,6,,,,,6,6
6,4,3,150,1,0,,,,,0,0
6,4,3,157,1,1,2,,,,1.5,1.5
6,4,3,163,1,1,2,3,4,,2.5,2.5
6,4,3,170,1,2,3,4,5,,3.5,3.75
6,4,3,177,1,2,3,4,5,,3.5,4
6,4,3,184,1,3,5,6,,,4.666666667,5
6,4,3,192,1,6,,,,,6,6
6,4,3,150,2,0,,,,,0,0
6,4,3,157,2,1,2,,,,1.5,1.5
6,4,3,163,2,1,2,3,4,5,3,3.25
6,4,3,170,2,1,2,3,4,5,3,2.75
6,4,3,177,2,3,4,5,6,,4.5,5
6,4,3,184,2,5,6,,,,5.5,5.75
6,4,3,192,2,6,,,,,6,6
6,4,3,150,3,0,,,,,0,0
6,4,3,157,3,1,2,,,,1.5,1.5
6,4,3,163,3,1,2,3,4,,2.5,2.75
6,4,3,170,3,2,3,4,5,,3.5,3.5
6,4,3,177,3,3,4,5,6,,4.5,4.5
6,4,3,184,3,5,6,,,,5.5,5.75
6,4,3,192,3,6,,,,,6,6
6,4,3,150,4,0,,,,,0,0
6,4,3,157,4,1,2,,,,1.5,1.25
6,4,3,163,4,1,2,3,4,,2.5,2.5
6,4,3,170,4,2,3,4,5,,3.5,3.5
6,4,3,177,4,3,4,5,,,4,4
6,4,3,184,4,5,6,,,,5.5,5.75
6,4,3,192,4,6,,,,,6,6
6,4,3,150,5,0,,,,,0,0
6,4,3,157,5,1,2,,,,1.5,1.25
6,4,3,163,5,1,2,3,4,,2.5,2.5
6,4,3,170,5,3,4,5,,,4,4
6,4,3,177,5,3,4,5,,,4,4.5
6,4,3,184,5,5,6,,,,5.5,5.75
6,4,3,192,5,6,,,,,6,6
6,4,4,137,1,0,,,,,0,0
6,4,4,144,1,1,,,,,1,1
6,4,4,150,1,1,2,,,,1.5,1.5
6,4,4,157,1,2,3,4,,,3,3
6,4,4,163,1,3,4,5,,,4,4
6,4,4,170,1,4,5,6,,,5,5.25
6,4,4,177,1,5,6,,,,5.5,5.75
6,4,4,184,1,6,,,,,6,6
6,4,4,137,2,0,,,,,0,0
6,4,4,144,2,1,,,,,1,1
6,4,4,150,2,1,2,,,,1.5,1.25
6,4,4,157,2,2,3,4,,,3,3
6,4,4,163,2,3,4,5,,,4,4
6,4,4,170,2,4,5,6,,,5,5
6,4,4,177,2,5,6,,,,5.5,5.75
6,4,4,184,2,6,,,,,6,6
6,4,4,137,3,0,,,,,0,0
6,4,4,144,3,1,,,,,1,1
6,4,4,150,3,1,,,,,1,1
6,4,4,157,3,1,2,3,4,,2.5,3
6,4,4,163,3,3,4,5,,,4,4
6,4,4,170,3,3,4,5,,,4,4.5
6,4,4,177,3,5,6,,,,5.5,5.5
6,4,4,184,3,6,,,,,6,6
6,4,4,137,4,0,,,,,0,0
6,4,4,144,4,1,,,,,1,1
6,4,4,150,4,1,,,,,1,1
6,4,4,157,4,1,2,3,4,,2.5,3.25
6,4,4,163,4,3,4,5,,,4,4.25
6,4,4,170,4,4,,,,,4,4
6,4,4,177,4,4,5,,,,4.5,4.5
6,4,4,184,4,6,,,,,6,6
6,4,4,144,5,1,,,,,1,1
6,4,4,150,5,0,,,,,0,0
6,4,4,157,5,1,2,3,4,,2.5,3
6,4,4,163,5,1,3,4,5,,3.25,4
6,4,4,170,5,3,4,5,,,4,4.5
6,4,4,177,5,5,6,,,,5.5,5.75
6,4,4,184,5,6,,,,,6,6
6,4,5,144,1,0,,,,,0,0
6,4,5,150,1,1,,,,,1,1
6,4,5,157,1,1,2,3,,,2,2
6,4,5,163,1,1,3,4,,,2.666666667,3.25
6,4,5,170,1,3,4,,,,3.5,3.5
6,4,5,177,1,4,5,6,,,5,5.5
6,4,5,184,1,6,,,,,6,6
6,4,5,137,2,0,,,,,0,0
6,4,5,144,2,1,,,,,1,1
6,4,5,150,2,1,2,,,,1.5,1.25
6,4,5,157,2,1,2,3,,,2,2
6,4,5,163,2,2,3,4,,,3,3.5
6,4,5,170,2,3,4,5,,,4,4.25
6,4,5,177,2,4,5,6,,,5,5.25
6,4,5,184,2,6,,,,,6,6
6,4,5,137,3,0,,,,,0,0
6,4,5,144,3,1,,,,,1,1
6,4,5,150,3,1,,,,,1,1
6,4,5,157,3,1,2,3,4,,2.5,2.25
6,4,5,163,3,2,3,4,5,,3.5,3.5
6,4,5,170,3,2,3,4,5,,3.5,4
6,4,5,177,3,4,5,6,,,5,5.5
6,4,5,184,3,5,6,,,,5.5,5.75
6,4,5,192,3,6,,,,,6,6
6,4,5,137,4,0,,,,,0,0
6,4,5,144,4,1,,,,,1,1
6,4,5,150,4,1,,,,,1,1
6,4,5,157,4,1,2,3,,,2,2
6,4,5,163,4,3,4,,,,3.5,3.5
6,4,5,170,4,3,4,5,,,4,4
6,4,5,177,4,5,6,,,,5.5,5.75
6,4,5,184,4,6,,,,,6,6
6,4,5,150,5,0,,,,,0,0
6,4,5,157,5,1,2,3,,,2,2
6,4,5,163,5,1,2,3,4,5,3,3
6,4,5,170,5,1,2,4,5,,3,4
6,4,5,177,5,4,5,6,,,5,5
6,4,5,184,5,5,6,,,,5.5,5.75
6,4,5,192,5,6,,,,,6,6
6,4,6,137,1,2,,,,,2,2
6,4,6,144,1,2,3,,,,2.5,2.5
6,4,6,150,1,2,3,4,,,3,3.5
6,4,6,157,1,3,4,5,,,4,4.25
6,4,6,137,2,1,,,,,1,1
6,4,6,144,2,1,2,,,,1.5,1.5
6,4,6,150,2,1,2,4,,,2.333333333,2.5
6,4,6,157,2,3,4,,,,3.5,3.5
6,4,6,163,2,5,6,,,,5.5,5.25
6,4,6,170,2,5,6,,,,5.5,5.75
6,4,6,184,2,6,,,,,6,6
6,4,6,137,3,1,2,,,,1.5,1.5
6,4,6,144,3,1,2,3,4,,2.5,2.25
6,4,6,150,3,1,2,3,4,,2.5,3.25
6,4,6,157,3,2,3,4,5,,3.5,3.75
6,4,6,163,3,5,6,,,,5.5,5.25
6,4,6,170,3,6,,,,,6,6
6,4,6,137,4,1,2,,,,1.5,1.25
6,4,6,144,4,1,2,,,,1.5,1.25
6,4,6,150,4,1,2,,,,1.5,1.25
6,4,6,157,4,2,3,4,,,3,3
6,4,6,163,4,5,,,,,5,5
6,4,6,170,4,4,5,,,,4.5,4.5
6,4,6,177,4,6,,,,,6,6
6,4,6,137,5,1,2,,,,1.5,1.25
6,4,6,144,5,1,2,3,,,2,2
6,4,6,150,5,1,2,3,4,,2.5,3
6,4,6,157,5,2,3,4,,,3,3
6,4,6,163,5,3,4,,,,3.5,3.5
6,4,6,170,5,4,5,6,,,5,5.5
6,4,6,177,5,3,6,,,,4.5,5.75
6,4,6,184,5,6,,,,,6,6
6,4,7,137,1,0,,,,,0,0
6,4,7,144,1,1,,,,,1,1
6,4,7,150,1,1,2,,,,1.5,1.5
6,4,7,157,1,1,2,3,4,,2.5,2.5
6,4,7,163,1,4,5,,,,4.5,4.5
6,4,7,170,1,4,5,,,,4.5,4.5
6,4,7,177,1,5,6,,,,5.5,5.5
6,4,7,184,1,6,,,,,6,6
6,4,7,137,2,0,,,,,0,0
6,4,7,144,2,1,,,,,1,1
6,4,7,150,2,1,2,,,,1.5,1.5
6,4,7,157,2,1,2,3,4,,2.5,2.75
6,4,7,163,2,4,5,,,,4.5,4.5
6,4,7,170,2,4,5,,,,4.5,4.5
6,4,7,177,2,6,,,,,6,6
6,4,7,137,3,0,,,,,0,0
6,4,7,144,3,1,,,,,1,1
6,4,7,150,3,1,2,,,,1.5,1.25
6,4,7,157,3,1,2,3,4,,2.5,2.25
6,4,7,163,3,2,3,4,5,,3.5,3.75
6,4,7,170,3,3,4,5,6,,4.5,5
6,4,7,177,3,5,6,,,,5.5,5.75
6,4,7,184,3,6,,,,,6,6
6,4,7,137,4,0,,,,,0,0
6,4,7,144,4,1,,,,,1,1
6,4,7,150,4,1,2,,,,1.5,1.5
6,4,7,157,4,2,3,4,5,,3.5,3
6,4,7,163,4,3,4,5,,,4,4.25
6,4,7,170,4,4,,,,,4,4
6,4,7,177,4,6,,,,,6,6
6,4,7,137,5,0,,,,,0,0
6,4,7,144,5,1,2,,,,1.5,1.25
6,4,7,150,5,1,2,,,,1.5,1.75
6,4,7,157,5,2,3,4,,,3,2.75
6,4,7,163,5,2,3,4,5,,3.5,3.75
6,4,7,170,5,3,4,5,,,4,4.5
6,4,7,177,5,3,5,6,,,4.666666667,5.25
6,4,7,184,5,6,,,,,6,6
6,4,8,137,1,1,2,,,,1.5,1.75
6,4,8,144,1,2,3,4,,,3,3.25
6,4,8,150,1,3,4,,,,3.5,3.75
6,4,8,157,1,3,4,5,,,4,4
6,4,8,163,1,3,5,6,,,4.666666667,4.75
6,4,8,170,1,6,,,,,6,6
6,4,8,137,2,1,2,,,,1.5,1.5
6,4,8,144,2,1,3,4,,,2.666666667,3
6,4,8,150,2,2,3,4,,,3,3.5
6,4,8,157,2,4,5,,,,4.5,4.5
6,4,8,163,2,4,5,6,,,5,5.25
6,4,8,170,2,6,,,,,6,6
6,4,8,137,3,1,2,,,,1.5,1.5
6,4,8,144,3,1,2,,,,1.5,1.5
6,4,8,150,3,1,2,4,,,2.333333333,2.25
6,4,8,157,3,3,4,,,,3.5,3.5
6,4,8,163,3,3,4,,,,3.5,3.5
6,4,8,170,3,3,4,5,6,,4.5,5
6,4,8,177,3,3,6,,,,4.5,5.75
6,4,8,184,3,6,,,,,6,6
6,4,8,137,4,1,2,,,,1.5,1.75
6,4,8,144,4,2,3,4,,,3,3.5
6,4,8,150,4,3,4,,,,3.5,3.75
6,4,8,157,4,3,4,5,,,4,4.25
6,4,8,163,4,4,5,6,,,5,5
6,4,8,170,4,5,6,,,,5.5,5.5
6,4,8,177,4,5,6,,,,5.5,5.75
6,4,8,184,4,6,,,,,6,6
6,4,8,137,5,1,2,,,,1.5,1.75
6,4,8,144,5,1,2,3,,,2,1.75
6,4,8,150,5,2,3,4,,,3,3
6,4,8,157,5,3,4,,,,3.5,3.25
6,4,8,163,5,3,4,5,,,4,4
6,4,8,170,5,3,6,,,,4.5,5
6,4,8,177,5,6,,,,,6,6
6,4,9,137,1,0,,,,,0,0
6,4,9,144,1,1,2,,,,1.5,1.25
6,4,9,150,1,2,3,,,,2.5,2.25
6,4,9,157,1,2,3,4,,,3,3.75
6,4,9,163,1,4,,,,,4,4
6,4,9,170,1,4,5,6,,,5,5
6,4,9,177,1,6,,,,,6,6
6,4,9,137,2,0,,,,,0,0
6,4,9,144,2,1,2,,,,1.5,1.75
6,4,9,150,2,1,2,3,,,2,2.25
6,4,9,157,2,3,4,5,,,4,4
6,4,9,163,2,3,4,5,,,4,4
6,4,9,170,2,3,4,5,6,,4.5,5.25
6,4,9,177,2,3,5,6,,,4.666666667,5.5
6,4,9,184,2,6,,,,,6,6
6,4,9,137,3,1,,,,,1,1
6,4,9,144,3,1,2,,,,1.5,1.5
6,4,9,150,3,1,2,3,4,,2.5,2.5
6,4,9,157,3,1,2,3,4,,2.5,3
6,4,9,163,3,3,4,5,,,4,4
6,4,9,170,3,4,5,6,,,5,5
6,4,9,177,3,5,6,,,,5.5,5.75
6,4,9,184,3,6,,,,,6,6
6,4,9,137,4,0,,,,,0,0
6,4,9,144,4,1,2,,,,1.5,1.5
6,4,9,150,4,1,2,3,,,2,2.5
6,4,9,157,4,2,3,4,,,3,3.25
6,4,9,163,4,3,4,,,,3.5,3.5
6,4,9,170,4,3,4,5,,,4,4.5
6,4,9,177,4,6,,,,,6,6
6,4,9,137,5,1,,,,,1,1
6,4,9,144,5,1,2,,,,1.5,1.5
6,4,9,150,5,1,2,3,,,2,2.25
6,4,9,157,5,2,3,4,,,3,3.25
6,4,9,163,5,3,4,5,,,4,3.75
6,4,9,170,5,3,4,5,6,,4.5,5
6,4,9,177,5,3,6,,,,4.5,6
6,4,9,184,5,6,,,,,6,6
6,4,10,137,1,1,2,,,,1.5,1.75
6,4,10,144,1,2,3,4,,,3,3
6,4,10,150,1,2,3,4,,,3,3
6,4,10,157,1,3,4,,,,3.5,3.5
6,4,10,163,1,5,6,,,,5.5,5.5
6,4,10,170,1,6,,,,,6,6
6,4,10,137,2,1,2,,,,1.5,1.5
6,4,10,144,2,2,3,4,,,3,3.25
6,4,10,150,2,2,3,4,,,3,3.75
6,4,10,157,2,3,4,5,,,4,4.25
6,4,10,163,2,3,5,6,,,4.666666667,5.5
6,4,10,170,2,6,,,,,6,6
6,4,10,137,3,1,2,,,,1.5,1.75
6,4,10,144,3,2,3,4,,,3,3.25
6,4,10,150,3,2,3,4,,,3,3.5
6,4,10,157,3,3,4,,,,3.5,3.5
6,4,10,163,3,3,5,6,,,4.666666667,5.5
6,4,10,170,3,6,,,,,6,6
6,4,10,137,4,1,2,,,,1.5,1.5
6,4,10,144,4,1,2,3,4,,2.5,3.25
6,4,10,150,4,1,2,3,4,,2.5,2.5
6,4,10,157,4,3,4,5,,,4,4.5
6,4,10,163,4,3,5,6,,,4.666666667,5.5
6,4,10,170,4,5,6,,,,5.5,5.5
6,4,10,177,4,6,,,,,6,6
6,4,10,137,5,1,2,,,,1.5,1.5
6,4,10,144,5,2,3,4,,,3,3.5
6,4,10,150,5,2,4,,,,3,3.75
6,4,10,157,5,4,5,,,,4.5,4.5
6,4,10,163,5,5,6,,,,5.5,5.75
6,4,10,170,5,6,,,,,6,6
