year,site,plot,date,rep,stage1,stage2,stage3,stage4,stage5,average,overall
6,3,5,158,2,1,,,,,1,1
6,3,5,164,2,1,2,,,,1.5,1.25
6,3,5,171,2,2,,,,,2,2
6,3,5,178,2,2,3,4,,,3,2.75
6,3,5,186,2,3,4,,,,3.5,3.5
6,3,5,192,2,3,5,,,,4,4
6,3,5,200,2,6,,,,,6,6
6,3,5,151,3,1,,,,,1,1
6,3,5,158,3,1,,,,,1,1
6,3,5,164,3,2,,,,,2,2
6,3,5,171,3,2,,,,,2,2
6,3,5,178,3,4,,,,,4,4
6,3,5,186,3,4,,,,,4,4
6,3,5,192,3,5,,,,,5,5
6,3,5,151,4,1,,,,,1,1
6,3,5,158,4,1,,,,,1,1
6,3,5,164,4,1,2,,,,1.5,1.25
6,3,5,171,4,1,2,,,,1.5,1.75
6,3,5,178,4,2,4,,,,3,2.5
6,3,5,186,4,4,5,,,,4.5,4.75
6,3,5,192,4,4,5,,,,4.5,4.5
6,3,5,200,4,5,6,,,,5.5,5.25
6,3,5,206,4,6, ,,,,6,6
6,3,5,151,5,1,,,,,1,1
6,3,5,158,5,1,,,,,1,1
6,3,5,164,5,1,2,,,,1.5,1.75
6,3,5,171,5,1,2,,,,1.5,1.75
6,3,5,178,5,2,4,,,,3,2.5
6,3,5,186,5,4,5,,,,4.5,4.75
6,3,5,192,5,5,,,,,5,5
6,3,5,200,5,5,6,,,,5.5,5.75
6,3,5,206,5,6, ,,,,6,6
6,3,6,151,2,1,,,,,1,1
6,3,6,158,2,1,,,,,1,1
6,3,6,164,2,1,2,,,,1.5,1.5
6,3,6,171,2,2,3,4,,,3,2.5
6,3,6,178,2,2,4,,,,3,3.25
6,3,6,186,2,4,5,,,,4.5,4.25
6,3,6,192,2,6,,,,,6,6
6,3,6,214,2,6,,,,,6,6
6,3,6,151,3,1,,,,,1,1
6,3,6,158,3,1,,,,,1,1
6,3,6,164,3,2,,,,,2,2
6,3,6,171,3,2,,,,,2,2
6,3,6,178,3,5,,,,,5,5
6,3,6,186,3,5,,,,,5,5
6,3,6,192,3,5,6,,,,5.5,5.5
6,3,6,200,3,6,,,,,6,6
6,3,6,200,4,6,,,,,6,6
6,3,6,151,5,1,,,,,1,1
6,3,6,158,5,1,,,,,1,1
6,3,6,164,5,2,,,,,2,2
6,3,6,171,5,2,4,,,,3,3
6,3,6,178,5,4,5,,,,4.5,4.5
6,3,6,186,5,4,,,,,4,4
6,3,6,192,5,5,,,,,5,5
6,3,6,200,5,6,,,,,6,6
6,3,7,151,1,1,,,,,1,1
6,3,7,158,1,1,,,,,1,1
6,3,7,164,1,1,,,,,1,1
6,3,7,171,1,2,,,,,2,2
6,3,7,178,1,2,4,,,,3,2.5
6,3,7,186,1,4,5,,,,4.5,4.75
6,3,7,192,1,5,,,,,5,5
6,3,7,200,1,5,6,,,,5.5,5.5
6,3,7,206,1,6, ,,,,6,6
6,3,7,151,2,1,,,,,1,1
6,3,7,158,2,1,,,,,1,1
6,3,7,164,2,1,2,,,,1.5,1.5
6,3,7,171,2,2,3,4,,,3,2.75
6,3,7,178,2,2,4,,,,3,3.5
6,3,7,186,2,4,5,,,,4.5,4.5
6,3,7,192,2,4,6,,,,5,4.75
6,3,7,200,2,6,,,,,6,6
6,3,7,151,3,1,,,,,1,1
6,3,7,158,3,1,2,,,,1.5,1.5
6,3,7,164,3,1,2,,,,1.5,1.75
6,3,7,171,3,2,3,4,,,3,3
6,3,7,178,3,3,4,,,,3.5,3.75
6,3,7,186,3,3,4,,,,3.5,3.75
6,3,7,192,3,3,,,,,3,3
6,3,7,200,3,6,,,,,6,6
6,3,7,151,4,1,,,,,1,1
6,3,7,158,4,1,2,,,,1.5,1.5
6,3,7,164,4,1,2,3,4,,2.5,2.5
6,3,7,171,4,2,4,5,,,3.666666667,3
6,3,7,178,4,3,5,,,,4,4.25
6,3,7,186,4,3,5,6,,,4.666666667,4.75
6,3,7,192,4,3,6,,,,4.5,4.5
6,3,7,200,4,6,,,,,6,6
6,3,7,151,5,1,,,,,1,1
6,3,7,158,5,1,,,,,1,1
6,3,7,164,5,1,2,,,,1.5,1.5
6,3,7,171,5,1,2,,,,1.5,1.75
6,3,7,178,5,2,3,4,,,3,2.75
6,3,7,186,5,4,5,,,,4.5,4.25
6,3,7,192,5,5,6,,,,5.5,4.25
6,3,7,200,5,6,,,,,6,6
6,3,8,151,1,1,,,,,1,1
6,3,8,158,1,1,,,,,1,1
6,3,8,164,1,1,2,,,,1.5,1.5
6,3,8,171,1,1,2,4,,,2.333333333,2.5
6,3,8,178,1,4,5,,,,4.5,4.5
6,3,8,186,1,4,5,,,,4.5,4.5
6,3,8,192,1,5,6,,,,5.5,5.5
6,3,8,200,1,6,,,,,6,6
6,3,8,151,2,1,,,,,1,1
6,3,8,158,2,1,,,,,1,1
6,3,8,164,2,2,,,,,2,2
6,3,8,171,2,2,3,,,,2.5,2.25
6,3,8,178,2,4,,,,,4,4
6,3,8,186,2,4,,,,,4,4
6,3,8,192,2,5,,,,,5,5
6,3,8,200,2,5,6,,,,5.5,5.25
6,3,8,206,2,6, ,,,,6,6
6,3,8,151,3,1,,,,,1,1
6,3,8,158,3,1,,,,,1,1
6,3,8,164,3,1,2,,,,1.5,1.25
6,3,8,171,3,1,2,,,,1.5,1.75
6,3,8,178,3,2,3,4,,,3,2.75
6,3,8,186,3,3,4,5,,,4,4.25
6,3,8,192,3,5,,,,,5,5
6,3,8,200,3,6,,,,,6,6
6,3,8,151,5,0,,,,,0,0
6,3,8,158,5,1,,,,,1,1
6,3,8,164,5,1,2,,,,1.5,1.25
6,3,8,171,5,2,3,,,,2.5,2.25
6,3,8,178,5,2,3,4,5,,3.5,3.5
6,3,8,186,5,4,5,,,,4.5,4.25
6,3,8,192,5,5,,,,,5,5
6,3,8,200,5,6,,,,,6,6
6,3,9,151,1,1,,,,,1,1
6,3,9,158,1,1,,,,,1,1
6,3,9,164,1,1,2,,,,1.5,1.5
6,3,9,171,1,2,3,4,,,3,2.5
6,3,9,178,1,2,3,4,5,,3.5,3.75
6,3,9,186,1,3,4,5,,,4,4.5
6,3,9,192,1,4,5,6,,,5,4.75
6,3,9,200,1,6,,,,,6,6
6,3,9,151,2,1,,,,,1,1
6,3,9,158,2,1,,,,,1,1
6,3,9,164,2,1,2,,,,1.5,1.25
6,3,9,171,2,1,2,,,,1.5,1.75
6,3,9,178,2,2,4, ,,,3,2.75
6,3,9,186,2,4,5,,,,4.5,4.5
6,3,9,192,2,4,5,,,,4.5,4.5
6,3,9,200,2,5,6,,,,5.5,5.75
6,3,9,206,2,6, ,,,,6,6
6,3,9,151,4,1,,,,,1,1
6,3,9,158,4,1,2,,,,1.5,1.5
6,3,9,164,4,3,4,5,,,4,4
6,3,9,171,4,1,2,3,4,5,3,2.5
6,3,9,178,4,2,3,4,5,,3.5,3.5
6,3,9,186,4,2,4,5,6,,4.25,4.75
6,3,9,192,4,5,6,,,,5.5,5
6,3,9,200,4,6,,,,,6,6
6,3,9,151,5,1,,,,,1,1
6,3,9,158,5,1,,,,,1,1
6,3,9,164,5,1,2,,,,1.5,1.5
6,3,9,171,5,1,2,,,,1.5,1.75
6,3,9,178,5,2,4,5,,,3.666666667,3.25
6,3,9,186,5,3,4,5,,,4,4.5
6,3,9,192,5,6,,,,,6,5.25
6,3,10,151,1,0,,,,,0,0
6,3,10,158,1,1,,,,,1,1
6,3,10,164,1,1,,,,,1,1
6,3,10,171,1,1,2,,,,1.5,1.75
6,3,10,178,1,2,3,4,,,3,2.75
6,3,10,186,1,3,4,5,,,4,4
6,3,10,192,1,4,5,,,,4.5,4.75
6,3,10,200,1,5,6,,,,5.5,5.75
6,3,10,206,1,6, ,,,,6,6
6,3,10,151,2,0,,,,,0,0
6,3,10,158,2,1,,,,,1,1
6,3,10,164,2,1,,,,,1,1
6,3,10,171,2,1,2,,,,1.5,1.5
6,3,10,178,2,2,3,,,,2.5,2.25
6,3,10,186,2,5,,,,,5,5
6,3,10,192,2,5,6,,,,5.5,5
6,3,10,200,2,6,,,,,6,6
6,3,10,151,3,0,,,,,0,0
6,3,10,158,3,1,,,,,1,1
6,3,10,164,3,1,,,,,1,1
6,3,10,171,3,2,,,,,2,2
6,3,10,178,3,2,3,4,,,3,2.75
6,3,10,186,3,4,5,,,,4.5,4.25
6,3,10,192,3,4,5,,,,4.5,4.75
6,3,10,200,3,6,,,,,6,6
6,3,10,151,4,0,,,,,0,0
6,3,10,158,4,1,,,,,1,1
6,3,10,164,4,1,,,,,1,1
6,3,10,171,4,1,2,,,,1.5,1.25
6,3,10,178,4,1,2,3,5,,2.75,2.75
6,3,10,186,4,2,3,4,5,,3.5,3.25
6,3,10,192,4,4,5,,,,4.5,4.75
6,3,10,200,4,5,6,,,,5.5,5.25
6,3,10,206,4,5,6,,,,5.5,5.75
6,3,10,214,4,6, ,,,,6,6
6,3,10,151,5,0,,,,,0,0
6,3,10,158,5,1,,,,,1,1
6,3,10,164,5,1,2,,,,1.5,1.5
6,3,10,171,5,2,3,4,,,3,2.5
6,3,10,200,5,5,6,,,,5.5,5.5
6,3,10,206,5,6, ,,,,6,6
6,4,1,144,1,0,,,,,0,0
6,4,1,150,1,1,,,,,1,1
6,4,1,157,1,1,,,,,1,1
6,4,1,163,1,1,2,,,,1.5,1.25
6,4,1,170,1,1,2,,,,1.5,1.75
6,4,1,177,1,2,3,4,5,,3.5,3
6,4,1,184,1,2,3,4,5,,3.5,3.5
6,4,1,192,1,3,4,5,6,,4.5,4.75
6,4,1,198,1,6,,,,,6,6
6,4,1,144,2,0,,,,,0,0
6,4,1,150,2,1,,,,,1,1
6,4,1,157,2,1,,,,,1,1
6,4,1,163,2,1,,,,,1,1
6,4,1,170,2,1,2,3,,,2,2
6,4,1,177,2,2,3,4,5,,3.5,3.25
6,4,1,184,2,3,4,5,,,4,4
6,4,1,192,2,4,5,,,,4.5,4.75
6,4,1,198,2,6,,,,,6,6
6,4,1,150,3,0,,,,,0,0
6,4,1,157,3,1,,,,,1,1
6,4,1,163,3,1,,,,,1,1
6,4,1,170,3,1,2,,,,1.5,1.25
6,4,1,177,3,2,3,4,,,3,3.5
6,4,1,184,3,2,3,4,5,,3.5,3.5
6,4,1,192,3,3,4,5,,,4,4.5
6,4,1,198,3,5,6,,,,5.5,5.5
6,4,1,205,3,6,,,,,6,6
6,4,1,144,5,0,,,,,0,0
6,4,1,150,5,1,,,,,1,1
6,4,1,157,5,1,,,,,1,1
6,4,1,163,5,1,,,,,1,1
6,4,1,170,5,1,2,,,,1.5,1.75
6,4,1,177,5,2,3,,,,2.5,2.75
6,4,1,184,5,3,5,,,,4,3.75
6,4,1,192,5,5,,,,,5,5
6,4,1,198,5,6,,,,,6,6
6,4,2,150,2,0,,,,,0,0
6,4,2,157,2,1,,,,,1,1
6,4,2,163,2,2,,,,,2,2
6,4,2,170,2,2,3,,,,2.5,2.5
6,4,2,177,2,4,,,,,4,4
6,4,2,144,4,0,,,,,0,0
6,4,2,150,4,1,,,,,1,1
6,4,2,157,4,1,,,,,1,1
6,4,2,163,4,1,2,,,,1.5,1.25
6,4,2,170,4,1,2,,,,1.5,1.75
6,4,2,177,4,4,5,,,,4.5,4.5
6,4,2,184,4,5,,,,,5,5
6,4,2,192,4,5,6,,,,5.5,5.5
6,4,2,198,4,6,,,,,6,6
6,4,3,157,1,0,,,,,0,0
6,4,3,163,1,1,,,,,1,1
6,4,3,170,1,2,,,,,2,2
6,4,3,177,1,3,,,,,3,3
6,4,3,184,1,3,4,,,,3.5,3.5
6,4,3,192,1,3,5,,,,4,4
6,4,3,198,1,6,,,,,6,6
6,4,3,144,3,0,,,,,0,0
6,4,3,150,3,1,,,,,1,1
6,4,3,157,3,1,,,,,1,1
6,4,3,163,3,1,,,,,1,1
6,4,3,170,3,1,2,,,,1.5,1.5
6,4,3,177,3,2,,,,,2,2
6,4,3,184,3,4,,,,,4,4
6,4,3,192,3,5,,,,,5,5
6,4,3,198,3,6,,,,,6,6
6,4,3,144,4,0,,,,,0,0
6,4,3,150,4,1,,,,,1,1
6,4,3,157,4,1,,,,,1,1
6,4,3,163,4,1,,,,,1,1
6,4,3,170,4,1,2,,,,1.5,1.5
6,4,3,177,4,2,3,4,,,3,2.25
6,4,3,184,4,2,3,4,5,,3.5,3.5
6,4,3,192,4,4,5,,,,4.5,4.5
6,4,3,198,4,6,,,,,6,6
6,4,3,144,5,1,,,,,1,1
6,4,3,150,5,1,,,,,1,1
6,4,3,157,5,0,,,,,0,0
6,4,3,163,5,1,,,,,1,1
6,4,3,170,5,1,2,,,,1.5,1.5
6,4,3,177,5,2,3,4,,,3,2.25
6,4,3,184,5,3,4,5,,,4,4.25
6,4,3,198,5,6,,,,,6,6
6,4,4,144,1,1,,,,,1,1
6,4,4,150,1,1,,,,,1,1
6,4,4,157,1,1,,,,,1,1
6,4,4,163,1,1,2,,,,1.5,1.5
6,4,4,170,1,2,4,,,,3,2.25
6,4,4,177,1,2,4,5,,,3.666666667,3.5
6,4,4,184,1,4,5,,,,4.5,4.5
6,4,4,192,1,5,6,,,,5.5,4.75
6,4,4,198,1,5,6,,,,5.5,5.75
6,4,4,205,1,6,,,,,6,6
6,4,4,144,2,1,,,,,1,1
6,4,4,150,2,1,,,,,1,1
6,4,4,157,2,1,,,,,1,1
6,4,4,163,2,1,2,,,,1.5,1.5
6,4,4,170,2,1,2,,,,1.5,1.75
6,4,4,177,2,2,4,5,,,3.666666667,3.75
6,4,4,184,2,4,5,,,,4.5,4.5
6,4,4,192,2,4,5,6,,,5,5
6,4,4,198,2,5,6,,,,5.5,5.75
6,4,4,205,2,6,,,,,6,6
6,4,4,150,3,0,,,,,0,0
6,4,4,157,3,1,2,,,,1.5,1.5
6,4,4,163,3,1,2,,,,1.5,1.25
6,4,4,170,3,1,2,,,,1.5,1.75
6,4,4,177,3,2,3,4,5,,3.5,3.5
6,4,4,184,3,2,4,5,,,3.666666667,4.25
6,4,4,192,3,4,5,,,,4.5,4.75
6,4,4,198,3,6,,,,,6,6
6,4,4,144,4,1,,,,,1,1
6,4,4,150,4,1,,,,,1,1
6,4,4,157,4,1,,,,,1,1
6,4,4,163,4,1,2,,,,1.5,1.25
6,4,4,170,4,1,2,3,4,,2.5,2
6,4,4,177,4,2,3,4,5,,3.5,3.25
6,4,4,184,4,3,4,5,,,4,4
6,4,4,192,4,4,5,6,,,5,5
6,4,4,198,4,6,,,,,6,6
6,4,5,144,1,1,,,,,1,1
6,4,5,150,1,1,,,,,1,1
6,4,5,157,1,1,,,,,1,1
6,4,5,163,1,1,2,,,,1.5,1.5
6,4,5,170,1,1,2,3,,,2,2
6,4,5,177,1,2,3,4,5,,3.5,3.5
6,4,5,184,1,3,4,5,,,4,4.25
6,4,5,192,1,5,6,,,,5.5,5.25
6,4,5,198,1,6,,,,,6,6
6,4,5,144,2,0,,,,,0,0
6,4,5,150,2,1,,,,,1,1
6,4,5,157,2,1,,,,,1,1
6,4,5,163,2,1,,,,,1,1
6,4,5,170,2,1,2,3,,,2,2
6,4,5,177,2,2,,,,,2,2
6,4,5,184,2,4,,,,,4,4
6,4,5,192,2,5,,,,,5,5
6,4,5,198,2,6,,,,,6,6
6,4,5,144,3,1,,,,,1,1
6,4,5,150,3,1,,,,,1,1
6,4,5,157,3,1,,,,,1,1
6,4,5,163,3,1,,,,,1,1
6,4,5,170,3,2,3,,,,2.5,2.25
6,4,5,177,3,2,3,4,5,,3.5,3.5
6,4,5,184,3,3,4,5,,,4,4.5
6,4,5,192,3,3,4,5,6,,4.5,4.25
6,4,5,198,3,6,,,,,6,6
6,4,5,144,5,1,,,,,1,1
6,4,5,150,5,1,,,,,1,1
6,4,5,157,5,1,,,,,1,1
6,4,5,163,5,1,2,,,,1.5,1.5
6,4,5,170,5,2,3,,,,2.5,2.25
6,4,5,177,5,3,4,,,,3.5,3.75
6,4,5,184,5,3,5,,,,4,4.25
6,4,5,192,5,6,,,,,6,6
6,4,6,150,1,0,,,,,0,0
6,4,6,157,1,1,,,,,1,1
6,4,6,163,1,1,2,,,,1.5,1.25
6,4,6,170,1,2,3,,,,2.5,2.5
6,4,6,177,1,2,,,,,2,2
6,4,6,184,1,3,4,,,,3.5,3.5
6,4,6,192,1,3,5,,,,4,4
6,4,6,198,1,6,,,,,6,6
6,4,6,150,2,0,,,,,0,0
6,4,6,157,2,1,,,,,1,1
6,4,6,163,2,1,2,,,,1.5,1.5
6,4,6,170,2,1,2,3,,,2,2.25
6,4,6,177,2,2,4,5,,,3.666666667,3.5
6,4,6,184,2,4,5,,,,4.5,4.5
6,4,6,192,2,5,6,,,,5.5,5.5
6,4,6,198,2,6,,,,,6,6
6,4,6,150,4,0,,,,,0,0
6,4,6,157,4,1,,,,,1,1
6,4,6,163,4,2,,,,,2,2
6,4,6,170,4,4,,,,,4,4
6,4,6,177,4,4,,,,,4,4
6,4,7,144,1,1,,,,,1,1
6,4,7,150,1,1,,,,,1,1
6,4,7,157,1,1,,,,,1,1
6,4,7,163,1,1,2,,,,1.5,1.75
6,4,7,170,1,1,2,4,,,2.333333333,2.75
6,4,7,177,1,2,4,5,,,3.666666667,4.25
6,4,7,184,1,3,4,5,,,4,4.25
6,4,7,192,1,6,,,,,6,6
6,4,7,144,2,1,,,,,1,1
6,4,7,150,2,1,,,,,1,1
6,4,7,157,2,1,,,,,1,1
6,4,7,163,2,1,2,,,,1.5,1.5
6,4,7,170,2,2,3,4,,,3,2.5
6,4,7,177,2,2,3,5,,,3.333333333,3.75
6,4,7,184,2,3,5,,,,4,4.5
6,4,7,192,2,6,,,,,6,6
6,4,7,144,3,1,,,,,1,1
6,4,7,150,3,1,,,,,1,1
6,4,7,157,3,1,,,,,1,1
6,4,7,163,3,1,2,,,,1.5,1.25
6,4,7,170,3,1,2,3,4,,2.5,2.25
6,4,7,177,3,2,3,4,5,,3.5,3.5
6,4,7,192,3,6,,,,,6,6
6,4,7,144,4,1,,,,,1,1
6,4,7,150,4,1,,,,,1,1
6,4,7,157,4,1,,,,,1,1
6,4,7,163,4,1,,,,,1,1
6,4,7,170,4,1,2,,,,1.5,1.5
6,4,7,177,4,2,,,,,2,2
6,4,7,184,4,3,4,,,,3.5,3.5
6,4,7,192,4,6,,,,,6,6
6,4,7,150,5,0,,,,,0,0
6,4,7,157,5,1,,,,,1,1
6,4,7,163,5,1,2,,,,1.5,1.25
6,4,7,170,5,1,2,3,,,2,2
6,4,7,177,5,3,,,,,3,3
6,4,7,184,5,3, ,,,,3,3
6,4,7,192,5,3,,,,,3,3
6,4,7,198,5,6,,,,,6,6
6,4,8,144,1,1,,,,,1,1
6,4,8,150,1,1,,,,,1,1
6,4,8,157,1,1,2,,,,1.5,1.75
6,4,8,163,1,2,4,,,,3,3
6,4,8,170,1,3,4,5,,,4,4.25
6,4,8,177,1,4,5,,,,4.5,4.75
6,4,8,184,1,4,6,,,,5,5.5
6,4,8,192,1,6,,,,,6,6
6,4,8,144,2,1,,,,,1,1
6,4,8,150,2,1,,,,,1,1
6,4,8,157,2,2,3,,,,2.5,2.5
6,4,8,163,2,4,5,,,,4.5,4.5
6,4,8,170,2,4,5,,,,4.5,4.25
6,4,8,177,2,4,5,,,,4.5,4.5
6,4,8,184,2,6,,,,,6,6
6,4,8,144,3,1,,,,,1,1
6,4,8,150,3,1,,,,,1,1
6,4,8,157,3,1,2,,,,1.5,1.5
6,4,8,163,3,2,3,,,,2.5,2.5
6,4,8,170,3,4,5,,,,4.5,4.25
6,4,8,177,3,4,5,,,,4.5,4.25
6,4,8,184,3,4,6,,,,5,5
6,4,8,192,3,6,,,,,6,6
6,4,8,144,4,1,2,,,,1.5,1.25
6,4,8,150,4,1,2,,,,1.5,1.5
6,4,8,157,4,2,,,,,2,2
6,4,8,163,4,4,5,,,,4.5,4.25
6,4,8,170,4,4,5,,,,4.5,4.5
6,4,8,177,4,4,5,6,,,5,5
6,4,8,184,4,4,6,,,,5,5.75
6,4,8,192,4,6,,,,,6,6
6,4,8,144,5,1,,,,,1,1
6,4,8,150,5,1,,,,,1,1
6,4,8,157,5,1,2,,,,1.5,1.5
6,4,8,163,5,2,4,,,,3,2.75
6,4,8,170,5,3,4,5,,,4,4
6,4,8,177,5,4,5,,,,4.5,4.5
6,4,8,184,5,6,,,,,6,6
6,4,9,144,1,1,,,,,1,1
6,4,9,150,1,1,,,,,1,1
6,4,9,157,1,1,,,,,1,1
6,4,9,163,1,1,2,,,,1.5,1.75
6,4,9,170,1,2,4,,,,3,2.75
6,4,9,177,1,3,4,5,,,4,4
6,4,9,184,1,4,5,,,,4.5,4.75
6,4,9,192,1,6,,,,,6,6
6,4,9,144,2,1,,,,,1,1
6,4,9,150,2,1,,,,,1,1
6,4,9,157,2,1,2,,,,1.5,1.5
6,4,9,163,2,2,4,,,,3,2.75
6,4,9,170,2,3,4,5,,,4,4
6,4,9,177,2,4,5,,,,4.5,4.5
6,4,9,184,2,4,,,,,4,4
6,4,9,192,2,6,,,,,6,6
6,4,9,144,3,1,,,,,1,1
6,4,9,150,3,1,,,,,1,1
6,4,9,157,3,1,,,,,1,1
6,4,9,163,3,2,3,,,,2.5,2.25
6,4,9,170,3,2,3,5,,,3.333333333,3.25
6,4,9,177,3,4,5,,,,4.5,4.5
6,4,9,184,3,5,6,,,,5.5,5.5
6,4,9,192,3,6,,,,,6,6
6,4,9,144,5,1,,,,,1,1
6,4,9,150,5,1,,,,,1,1
6,4,9,157,5,1,2,,,,1.5,1.25
6,4,9,163,5,1,2,3,,,2,2
6,4,9,170,5,2,4,5,,,3.666666667,3
6,4,9,177,5,2,3,4,5,,3.5,3.75
6,4,9,184,5,4,5,6,,,5,5
6,4,9,192,5,4,5,6,,,5,5.25
6,4,9,198,5,6,,,,,6,6
6,4,10,144,1,1,,,,,1,1
6,4,10,150,1,1,,,,,1,1
6,4,10,157,1,1,2,,,,1.5,1.5
6,4,10,163,1,2,4,,,,3,3
6,4,10,170,1,3,4,5,,,4,4
6,4,10,177,1,4,5,,,,4.5,4.5
6,4,10,184,1,4,6,,,,5,5
6,4,10,192,1,6,,,,,6,6
6,4,10,144,2,1,,,,,1,1
6,4,10,150,2,1,,,,,1,1
6,4,10,157,2,1,2,,,,1.5,1.75
6,4,10,163,2,2,3,4,,,3,3.25
6,4,10,170,2,3,4,,,,3.5,3.75
6,4,10,177,2,4,5,,,,4.5,4.75
6,4,10,184,2,4,5,6,,,5,5
6,4,10,192,2,6,,,,,6,6
6,4,10,144,3,1,,,,,1,1
6,4,10,150,3,1,2,,,,1.5,1.25
6,4,10,157,3,2,,,,,2,2
6,4,10,163,3,2,4,5,,,3.666666667,4
6,4,10,170,3,4,5,,,,4.5,4.5
6,4,10,177,3,5,,,,,5,5
6,4,10,184,3,5,6,,,,5.5,5.25
6,4,10,192,3,6,,,,,6,6
6,4,10,144,4,1,,,,,1,1
6,4,10,150,4,1,2,,,,1.5,1.25
6,4,10,157,4,1,2,,,,1.5,1.75
6,4,10,163,4,2,3,4,5,,3.5,3.5
6,4,10,170,4,4,5,,,,4.5,4.5
6,4,10,177,4,4,5,,,,4.5,4.75
6,4,10,184,4,5,6,,,,5.5,5.25
6,4,10,192,4,6,,,,,6,6
6,4,10,144,5,1,,,,,1,1
6,4,10,150,5,1,,,,,1,1
6,4,10,157,5,1,2,,,,1.5,1.5
6,4,10,163,5,2,3,,,,2.5,2.5
6,4,10,170,5,4,5,,,,4.5,4.5
6,4,10,177,5,4,5,,,,4.5,4.5
6,4,10,184,5,5,,,,,5,5
6,4,10,192,5,6,,,,,6,6
