year,site,plot,date,rep,stage1,stage2,stage3,stage4,stage5,average,overall
6,1,3,210,3,2,3,,,,2.5,2.25
6,1,3,217,3,3,4,,,,3.5,3.5
6,1,3,224,3,3,5,,,,4,4.75
6,1,3,232,3,5,,,,,5,5
6,1,3,239,3,5,6,,,,5.5,5.25
6,1,3,245,3,5,6,,,,5.5,5.75
6,1,3,175,5,0,,,,,0,0
6,1,3,182,5,1,,,,,1,1
6,1,3,190,5,1,,,,,1,1
6,1,3,196,5,1,2,,,,1.5,1.25
6,1,3,203,5,2,,,,,2,2
6,1,3,210,5,3,,,,,3,3
6,1,3,217,5,3,4,,,,3.5,3.5
6,1,3,224,5,3,5,,,,4,4.5
6,1,3,232,5,5,6,,,,5.5,5.25
6,1,3,239,5,5,6,,,,5.5,5.5
6,1,3,245,5,6,,,,,6,6
6,1,5,175,1,0,,,,,0,0
6,1,5,182,1,1,,,,,1,1
6,1,5,190,1,1,,,,,1,1
6,1,5,196,1,1,,,,,1,1
6,1,5,203,1,2,,,,,2,2
6,1,5,210,1,2,3,,,,2.5,2.75
6,1,5,217,1,2,3,4,,,3,3
6,1,5,224,1,3,5,6,,,4.666666667,5.5
6,1,5,232,1,5,6,,,,5.5,5.5
6,1,5,239,1,5,6,,,,5.5,5.75
6,1,5,245,1,6,,,,,6,6
6,1,5,175,2,0,,,,,0,0
6,1,5,182,2,1,,,,,1,1
6,1,5,190,2,1,,,,,1,1
6,1,5,196,2,1,2,,,,1.5,1.25
6,1,5,203,2,2, ,,,,2,2
6,1,5,210,2,2,3,,,,2.5,2.5
6,1,5,217,2,2,3,4,,,3,3
6,1,5,224,2,3,4,5,,,4,4.25
6,1,5,232,2,5,6,,,,5.5,5.25
6,1,5,239,2,5,6,,,,5.5,5.25
6,1,5,245,2,5,6,,,,5.5,5.5
6,1,5,175,3,1,,,,,1,1
6,1,5,182,3,1,,,,,1,1
6,1,5,190,3,1,2,,,,1.5,1.25
6,1,5,196,3,2,,,,,2,2
6,1,5,203,3,2,3,,,,2.5,2.25
6,1,5,210,3,3,,,,,3,3
6,1,5,217,3,3,4,5,,,4,4
6,1,5,224,3,3,5,6,,,4.666666667,5.5
6,1,5,232,3,5,6,,,,5.5,5.5
6,1,5,239,3,5,6,,,,5.5,5.25
6,1,5,245,3,5,6,,,,5.5,5.5
6,1,5,175,4,0,,,,,0,0
6,1,5,182,4,1,,,,,1,1
6,1,5,190,4,1,,,,,1,1
6,1,5,196,4,1,2,,,,1.5,1.5
6,1,5,203,4,2,,,,,2,2
6,1,5,210,4,3,,,,,3,3
6,1,5,217,4,3,4,5,,,4,4
6,1,5,224,4,5,,,,,5,5
6,1,5,232,4,5,6,,,,5.5,5.25
6,1,5,239,4,5,6,,,,5.5,5.25
6,1,5,245,4,5,6,,,,5.5,5.75
6,1,6,175,1,1,,,,,1,1
6,1,6,182,1,1,,,,,1,1
6,1,6,190,1,1,,,,,1,1
6,1,6,196,1,1,2,,,,1.5,1.75
6,1,6,203,1,2,3,,,,2.5,2.5
6,1,6,210,1,3,,,,,3,3
6,1,6,217,1,3,4,,,,3.5,3.5
6,1,6,224,1,3,5,,,,4,4.75
6,1,6,232,1,5,6,,,,5.5,5.25
6,1,6,239,1,5,6,,,,5.5,5.25
6,1,6,245,1,5,6,,,,5.5,5.25
6,1,6,175,3,0,,,,,0,0
6,1,6,182,3,1,,,,,1,1
6,1,6,190,3,1,,,,,1,1
6,1,6,196,3,1,,,,,1,1
6,1,6,203,3,1,2,,,,1.5,1.5
6,1,6,210,3,2,3,,,,2.5,2.75
6,1,6,217,3,2,3,4,,,3,2.75
6,1,6,224,3,3,5,6,,,4.666666667,5.25
6,1,6,232,3,5,6,,,,5.5,5.25
6,1,6,239,3,5,6,,,,5.5,5.25
6,1,6,245,3,5,6,,,,5.5,5.75
6,1,6,175,4,1,,,,,1,1
6,1,6,182,4,1,,,,,1,1
6,1,6,190,4,1,,,,,1,1
6,1,6,196,4,1,,,,,1,1
6,1,6,203,4,1,2,,,,1.5,1.5
6,1,6,210,4,2,3,,,,2.5,2.75
6,1,6,217,4,2,3,4,5,,3.5,3.25
6,1,6,224,4,3,5,,,,4,4.75
6,1,6,232,4,5,6,,,,5.5,5.5
6,1,6,239,4,5,6,,,,5.5,5.75
6,1,6,245,4,6,,,,,6,6
6,1,6,175,5,0,,,,,0,0
6,1,6,182,5,1,,,,,1,1
6,1,6,190,5,1,,,,,1,1
6,1,6,196,5,2,,,,,2,2
6,1,6,203,5,2,3,,,,2.5,2.5
6,1,6,210,5,3,,,,,3,3
6,1,6,217,5,3,4,5,,,4,4
6,1,6,224,5,3,5,,,,4,4.75
6,1,6,232,5,5,6,,,,5.5,5.5
6,1,6,239,5,5,6,,,,5.5,5.25
6,1,6,245,5,5,6,,,,5.5,5.5
6,1,7,182,1,0,,,,,0,0
6,1,7,190,1,1,,,,,1,1
6,1,7,196,1,2,,,,,2,2
6,1,7,203,1,2,,,,,2,2
6,1,7,210,1,3,,,,,3,3
6,1,7,217,1,3,4,,,,3.5,3.5
6,1,7,224,1,3,4,5,,,4,4.5
6,1,7,232,1,5,6,,,,5.5,5.25
6,1,7,239,1,5,6,,,,5.5,5.25
6,1,7,245,1,5,6,,,,5.5,5.5
6,1,7,182,2,0,,,,,0,0
6,1,7,190,2,1,,,,,1,1
6,1,7,203,2,2,,,,,2,2
6,1,7,210,2,3,,,,,3,3
6,1,7,217,2,3,4,,,,3.5,3.5
6,1,7,224,2,3,4,5,6,,4.5,5
6,1,7,232,2,5,6,,,,5.5,5.25
6,1,7,239,2,5,6,,,,5.5,5.25
6,1,7,175,3,0,,,,,0,0
6,1,7,182,3,1,,,,,1,1
6,1,7,190,3,1,,,,,1,1
6,1,7,196,3,1,,,,,1,1
6,1,7,203,3,2,,,,,2,2
6,1,7,210,3,2,3,,,,2.5,2.5
6,1,7,217,3,2,3,,,,2.5,2.75
6,1,7,224,3,3,4,5,,,4,4
6,1,7,232,3,5,6,,,,5.5,5.25
6,1,7,239,3,5,6,,,,5.5,5.25
6,1,7,245,3,5,6,,,,5.5,5.25
6,1,7,175,4,0,,,,,0,0
6,1,7,182,4,1,,,,,1,1
6,1,7,190,4,1,,,,,1,1
6,1,7,196,4,1,,,,,1,1
6,1,7,203,4,2,,,,,2,2
6,1,7,210,4,3,,,,,3,3
6,1,7,217,4,3,4,,,,3.5,3.5
6,1,7,224,4,3,4,5,,,4,4.25
6,1,7,232,4,5,6,,,,5.5,5.25
6,1,7,239,4,5,6,,,,5.5,5.25
6,1,7,245,4,5,6,,,,5.5,5.5
6,1,8,175,1,0,,,,,0,0
6,1,8,182,1,1,,,,,1,1
6,1,8,190,1,1,,,,,1,1
6,1,8,196,1,1,,,,,1,1
6,1,8,203,1,1,2,,,,1.5,1.5
6,1,8,210,1,2,3,,,,2.5,2.75
6,1,8,217,1,2,3,4,5,,3.5,3.25
6,1,8,224,1,3,4,5,6,,4.5,5
6,1,8,232,1,5,6,,,,5.5,5.25
6,1,8,239,1,5,6,,,,5.5,5.5
6,1,8,245,1,6,,,,,6,6
6,1,8,175,2,0,,,,,0,0
6,1,8,182,2,1,,,,,1,1
6,1,8,190,2,1,,,,,1,1
6,1,8,196,2,1,,,,,1,1
6,1,8,203,2,1,2,,,,1.5,1.25
6,1,8,210,2,2,3,,,,2.5,2.5
6,1,8,217,2,2,3,4,,,3,2.75
6,1,8,224,2,3,4,5, ,,4,4.25
6,1,8,232,2,5,6,,,,5.5,5.25
6,1,8,239,2,5,6,,,,5.5,5.75
6,1,8,245,2,5,6,,,,5.5,5.75
6,1,8,175,4,0,,,,,0,0
6,1,8,182,4,1,,,,,1,1
6,1,8,190,4,1,,,,,1,1
6,1,8,196,4,2,,,,,2,2
6,1,8,203,4,2,3,,,,2.5,2.25
6,1,8,210,4,3,,,,,3,3
6,1,8,217,4,3,4,5,,,4,4.25
6,1,8,224,4,3,5, ,,,4,4.75
6,1,8,232,4,5,6,,,,5.5,5.75
6,1,8,239,4,6,,,,,6,6
6,1,9,175,1,0,,,,,0,0
6,1,9,182,1,1,,,,,1,1
6,1,9,190,1,1,,,,,1,1
6,1,9,196,1,1,,,,,1,1
6,1,9,203,1,1,,,,,1,1
6,1,9,210,1,1,,,,,1,1
6,1,9,217,1,2,3,,,,2.5,2.5
6,1,9,224,1,3,4, , ,,3.5,3.75
6,1,9,232,1,5,,,,,5,5
6,1,9,239,1,5,6,,,,5.5,5.25
6,1,9,245,1,5,6,,,,5.5,5.25
6,1,9,175,2,0,,,,,0,0
6,1,9,182,2,1,,,,,1,1
6,1,9,190,2,1,,,,,1,1
6,1,9,196,2,1,,,,,1,1
6,1,9,203,2,1,,,,,1,1
6,1,9,210,2,3,,,,,3,3
6,1,9,217,2,3,4,,,,3.5,3.25
6,1,9,224,2,3,4,5,,,4,4
6,1,9,232,2,5,6,,,,5.5,5.5
6,1,9,239,2,5,6,,,,5.5,5.75
6,1,9,245,2,5,6,,,,5.5,5.75
6,1,9,182,3,0,,,,,0,0
6,1,9,190,3,1,,,,,1,1
6,1,9,196,3,1,,,,,1,1
6,1,9,203,3,1,,,,,1,1
6,1,9,210,3,1,,,,,1,1
6,1,9,217,3,2,3,,,,2.5,2.25
6,1,9,224,3,3,4,,,,3.5,3.5
6,1,9,232,3,5,,,,,5,5
6,1,9,239,3,5,,,,,5,5
6,1,9,245,3,5,,,,,5,5
6,1,9,175,4,0,,,,,0,0
6,1,9,182,4,1,,,,,1,1
6,1,9,190,4,1,,,,,1,1
6,1,9,196,4,1,2,,,,1.5,1.25
6,1,9,203,4,2,,,,,2,2
6,1,9,210,4,2,3,,,,2.5,2.25
6,1,9,217,4,3,4,,,,3.5,3.5
6,1,9,224,4,4,5,6,,,5,5
6,1,9,232,4,5,6,,,,5.5,5.25
6,1,9,239,4,5,6,,,,5.5,5.5
6,1,9,245,4,5,6,,,,5.5,5.5
6,1,9,175,5,0,,,,,0,0
6,1,9,182,5,1,,,,,1,1
6,1,9,190,5,1,,,,,1,1
6,1,9,196,5,1,2,,,,1.5,1.25
6,1,9,203,5,2,,,,,2,2
6,1,9,210,5,3, ,,,,3,3
6,1,9,217,5,3,4,5,,,4,4.25
6,1,9,224,5,5,6,,,,5.5,5.25
6,1,9,232,5,5,6,,,,5.5,5.25
6,1,9,239,5,5,6,,,,5.5,5.25
6,1,9,245,5,5,6,,,,5.5,5.5
6,1,10,175,1,0,,,,,0,0
6,1,10,182,1,1,,,,,1,1
6,1,10,190,1,1,,,,,1,1
6,1,10,196,1,1,,,,,1,1
6,1,10,203,1,2,,,,,2,2
6,1,10,210,1,3,,,,,3,3
6,1,10,217,1,3,4,,,,3.5,3.5
6,1,10,224,1,3,4,5,,,4,4.25
6,1,10,232,1,5,6,,,,5.5,5.75
6,1,10,239,1,5,6,,,,5.5,5.75
6,1,10,245,1,5,6,,,,5.5,5.75
6,1,10,182,2,0,,,,,0,0
6,1,10,190,2,1,,,,,1,1
6,1,10,196,2,1,,,,,1,1
6,1,10,203,2,1,2,,,,1.5,1.25
6,1,10,210,2,2,3,,,,2.5,2.75
6,1,10,217,2,2,3,4,,,3,2.75
6,1,10,224,2,3,4,5,,,4,4.25
6,1,10,232,2,5,6,,,,5.5,5.25
6,1,10,239,2,5,6,,,,5.5,5.5
6,1,10,245,2,5,6,,,,5.5,5.75
6,1,10,175,4,1,,,,,1,1
6,1,10,182,4,1,,,,,1,1
6,1,10,190,4,1,,,,,1,1
6,1,10,196,4,1,2,,,,1.5,1.25
6,1,10,203,4,2,3,,,,2.5,2.25
6,1,10,210,4,2,3,,,,2.5,2.75
6,1,10,217,4,3,4,,,,3.5,3.5
6,1,10,224,4,3,5,,,,4,4.75
6,1,10,232,4,5,6,,,,5.5,5.25
6,1,10,239,4,5,6,,,,5.5,5.25
6,1,10,245,4,5,6,,,,5.5,5.75
6,1,10,175,5,1,,,,,1,1
6,1,10,182,5,1,,,,,1,1
6,1,10,190,5,1,,,,,1,1
6,1,10,196,5,1,2,,,,1.5,1.25
6,1,10,203,5,2,,,,,2,2
6,1,10,210,5,3,,,,,3,3
6,1,10,217,5,3,4,,,,3.5,3.25
6,1,10,224,5,3,4,5,,,4,4.5
6,1,10,232,5,5,6,,,,5.5,5.25
6,1,10,239,5,5,6,,,,5.5,5.5
6,1,10,245,5,5,6,,,,5.5,5.75
6,2,1,176,1,0,,,,,0,0
6,2,1,183,1,1,,,,,1,1
6,2,1,191,1,1, ,,,,1,1
6,2,1,197,1,1,,,,,1,1
6,2,1,203,1,1,2,,,,1.5,1.25
6,2,1,211,1,1,2,,,,1.5,1.25
6,2,1,218,1,2,3,,,,2.5,2.25
6,2,1,225,1,2,3,4,5,,3.5,3.75
6,2,1,231,1,3,4,5,,,4,4
6,2,1,238,1,3,5,6,,,4.666666667,5
6,2,1,246,1,5,6,,,,5.5,5.25
6,2,1,183,2,0,,,,,0,0
6,2,1,191,2,1,,,,,1,1
6,2,1,197,2,1,,,,,1,1
6,2,1,203,2,1,2,,,,1.5,1.5
6,2,1,211,2,2,,,,,2,2
6,2,1,218,2,2,3,,,,2.5,2.25
6,2,1,225,2,2,3,4,5,,3.5,3.25
6,2,1,231,2,3,4,5,,,4,4
6,2,1,238,2,3,5,,,,4,4.75
6,2,1,246,2,5,6,,,,5.5,5.25
6,2,1,176,3,0,,,,,0,0
6,2,1,183,3,1,,,,,1,1
6,2,1,191,3,1,,,,,1,1
6,2,1,197,3,1,,,,,1,1
6,2,1,203,3,1,2,,,,1.5,1.25
6,2,1,211,3,1,2,3,,,2,2
6,2,1,218,3,2,3,4,,,3,2.5
6,2,1,225,3,3,4,5,,,4,4
6,2,1,231,3,3,4,5,,,4,4
6,2,1,238,3,5,6,,,,5.5,5.25
6,2,1,246,3,5,6,,,,5.5,5.25
6,2,1,183,4,0,,,,,0,0
6,2,1,191,4,1,,,,,1,1
6,2,1,197,4,1,,,,,1,1
6,2,1,203,4,1,,,,,1,1
6,2,1,211,4,1,,,,,1,1
6,2,1,218,4,2,,,,,2,2
6,2,1,225,4,2,3,,,,2.5,2.5
6,2,1,231,4,2,3,4,5,,3.5,3.5
6,2,1,238,4,3,5,,,,4,4.75
6,2,1,246,4,5,6,,,,5.5,5.25
6,2,1,176,5,0,,,,,0,0
6,2,1,183,5,1,,,,,1,1
6,2,1,191,5,1,,,,,1,1
6,2,1,197,5,1,,,,,1,1
6,2,1,203,5,1,,,,,1,1
6,2,1,211,5,2,,,,,2,2
6,2,1,218,5,2,3,,,,2.5,2.75
6,2,1,225,5,3,5,,,,4,4.5
6,2,1,231,5,3,4,5,,,4,4
6,2,1,238,5,5,6,,,,5.5,5.25
6,2,1,246,5,5,6,,,,5.5,5.25
6,2,2,169,1,1,,,,,1,1
6,2,2,176,1,1,,,,,1,1
6,2,2,183,1,1,,,,,1,1
6,2,2,191,1,1,,,,,1,1
6,2,2,197,1,1,2,,,,1.5,1.75
6,2,2,203,1,2,3,,,,2.5,2.25
6,2,2,211,1,2,3,,,,2.5,2.75
6,2,2,218,1,3,4,5,,,4,4.5
6,2,2,225,1,5,6,,,,5.5,5.25
6,2,2,231,1,5,6,,,,5.5,5.25
6,2,2,238,1,5,6,,,,5.5,5.5
6,2,2,246,1,5,6,,,,5.5,5.75
6,2,2,176,2,0,,,,,0,0
6,2,2,183,2,1,,,,,1,1
6,2,2,191,2,1,,,,,1,1
6,2,2,197,2,1,,,,,1,1
6,2,2,203,2,2,,,,,2,2
6,2,2,211,2,2,3,,,,2.5,2.25
6,2,2,218,2,3,4,5,,,4,4.25
6,2,2,225,2,4,5,,,,4.5,4.75
6,2,2,231,2,5,6,,,,5.5,5.5
6,2,2,238,2,6,,,,,6,6
6,2,2,169,3,1,,,,,1,1
6,2,2,176,3,1,,,,,1,1
6,2,2,183,3,1,,,,,1,1
6,2,2,191,3,1,2,,,,1.5,1.5
6,2,2,197,3,2,,,,,2,2
6,2,2,203,3,2,3,,,,2.5,2.5
6,2,2,211,3,3,,,,,3,3
6,2,2,218,3,5,6,,,,5.5,5.25
6,2,2,225,3,5,6,,,,5.5,5.5
6,2,2,231,3,5,6,,,,5.5,5.75
6,2,2,238,3,6,,,,,6,6
6,2,2,169,4,1,,,,,1,1
6,2,2,176,4,1,,,,,1,1
6,2,2,183,4,1,,,,,1,1
6,2,2,191,4,1,,,,,1,1
6,2,2,197,4,1,2,,,,1.5,1.5
6,2,2,203,4,2,3,,,,2.5,2.5
6,2,2,211,4,2,3,,,,2.5,2.75
6,2,2,218,4,3,4,5,,,4,4.5
6,2,2,225,4,5,6,,,,5.5,5.25
6,2,2,231,4,5,6,,,,5.5,5.5
6,2,2,238,4,6,,,,,6,6
6,2,2,176,5,0,,,,,0,0
6,2,2,183,5,1,,,,,1,1
6,2,2,191,5,1,,,,,1,1
6,2,2,197,5,2,,,,,2,2
6,2,2,203,5,3,,,,,3,3
6,2,2,211,5,3,,,,,3,3
6,2,2,218,5,4,5,,,,4.5,4.5
6,2,2,225,5,5,6,,,,5.5,5.5
6,2,2,231,5,6,,,,,6,6
6,2,3,169,1,0,,,,,0,0
6,2,3,176,1,1,,,,,1,1
6,2,3,183,1,1,,,,,1,1
6,2,3,191,1,1,2,,,,1.5,1.25
6,2,3,197,1,1,2,,,,1.5,1.25
6,2,3,203,1,2,,,,,2,2
6,2,3,211,1,2,3,,,,2.5,2.75
6,2,3,218,1,3,4,5,,,4,4.5
6,2,3,225,1,5,6,,,,5.5,5.25
6,2,3,231,1,5,6,,,,5.5,5.25
6,2,3,238,1,5,6,,,,5.5,5.25
6,2,3,246,1,5,6,,,,5.5,5.75
6,2,3,176,2,0,,,,,0,0
6,2,3,183,2,1,,,,,1,1
6,2,3,191,2,1,,,,,1,1
6,2,3,197,2,1,,,,,1,1
6,2,3,203,2,1,2,,,,1.5,1.25
6,2,3,211,2,1,2,3,,,2,2
6,2,3,218,2,2,3,4,,,3,2.75
6,2,3,225,2,3,4,5,,,4,4
6,2,3,231,2,3,4,5,,,4,3.75
6,2,3,238,2,5,6,,,,5.5,5.25
6,2,3,246,2,5,6,,,,5.5,5.2
6,2,3,176,3,0,,,,,0,0
6,2,3,183,3,1,,,,,1,1
6,2,3,191,3,1,,,,,1,1
6,2,3,197,3,1,,,,,1,1
6,2,3,203,3,1,,,,,1,1
6,2,3,211,3,1,2,,,,1.5,1.25
6,2,3,218,3,2,,,,,2,2
6,2,3,225,3,2,3,4,,,3,3
6,2,3,231,3,3,4,5,,,4,4
6,2,3,238,3,5,,,,,5,5
6,2,3,246,3,5,6,,,,5.5,5.25
6,2,3,169,4,0,,,,,0,0
6,2,3,176,4,1,,,,,1,1
6,2,3,183,4,1,,,,,1,1
6,2,3,191,4,1,2,,, ,1.5,1.25
6,2,3,197,4,1,2,,,,1.5,1.25
6,2,3,203,4,1,2,3,,,2,2
6,2,3,211,4,2,3,,,,2.5,2.75
6,2,3,218,4,2,3,4,5,,3.5,4
6,2,3,225,4,4,5,6,,,5,5
6,2,3,231,4,5,6,,,,5.5,5.25
6,2,3,238,4,5,6,,,,5.5,5.75
6,2,3,246,4,6,,,,,6,6
6,2,3,169,5,0,,,,,0,0
6,2,3,176,5,1,,,,,1,1
6,2,3,183,5,1,,,,,1,1
6,2,3,191,5,1,,,,,1,1
6,2,3,197,5,1,,,,,1,1
6,2,3,203,5,1,2,,,,1.5,1.25
6,2,3,211,5,2,3,,,,2.5,2.25
6,2,3,218,5,2,3,4,,,3,2.75
6,2,3,225,5,2,3,4,5,,3.5,3.75
6,2,3,231,5,3,4,5,,,4,4.25
6,2,3,238,5,5,6,,,,5.5,5.25
6,2,3,246,5,5,6,,,,5.5,5.25
6,2,4,169,1,0,,,,,0,0
6,2,4,176,1,1,,,,,1,1
6,2,4,183,1,1,,,,,1,1
6,2,4,191,1,1,,,,,1,1
6,2,4,197,1,1,2,,,,1.5,1.25
6,2,4,203,1,2,,,,,2,2
6,2,4,211,1,1,2,3,,,2,2.25
6,2,4,218,1,2,3,4,,,3,3.25
6,2,4,225,1,3,4,5,6,,4.5,5
6,2,4,231,1,3,5,6,,,4.666666667,5.5
6,2,4,238,1,5,6,,,,5.5,5.75
6,2,4,246,1,6,,,,,6,6
6,2,4,176,2,0,,,,,0,0
6,2,4,183,2,1,,,,,1,1
6,2,4,191,2,1,,,,,1,1
6,2,4,197,2,1,,,,,1,1
6,2,4,203,2,1,,,,,1,1
6,2,4,211,2,2,,,,,2,2
6,2,4,218,2,2,3,,,,2.5,2.25
6,2,4,225,2,3,4,5,6,,4.5,5
6,2,4,231,2,3,5,,,,4,4.75
6,2,4,238,2,6,,,,,6,6
6,2,4,176,3,0,,,,,0,0
6,2,4,183,3,1,,,,,1,1
6,2,4,191,3,1,,,,,1,1
6,2,4,197,3,1,,,,,1,1
6,2,4,203,3,2,,,,,2,2
6,2,4,211,3,2,3,,,,2.5,2.25
6,2,4,218,3,2,3,4,,,3,2.75
6,2,4,225,3,3,4,5,6,,4.5,4.75
6,2,4,231,3,3,5,6,,,4.666666667,5.25
6,2,4,238,3,3,5,6,,,4.666666667,5
6,2,4,246,3,5,6,,,,5.5,5.25
6,2,4,169,4,0,,,,,0,0
6,2,4,176,4,1,,,,,1,1
6,2,4,183,4,1,,,,,1,1
6,2,4,191,4,1,,,,,1,1
6,2,4,197,4,1,,,,,1,1
6,2,4,203,4,1,2,,,,1.5,1.25
6,2,4,211,4,2,3,,,,2.5,2.5
6,2,4,218,4,2,3,4,5,,3.5,3
6,2,4,225,4,2,3,4,5,6,4,4.25
6,2,4,231,4,3,4,5,6,,4.5,5
6,2,4,238,4,3,5,6,,,4.666666667,5.25
6,2,4,246,4,5,6,,,,5.5,5.25
6,2,4,169,5,0,,,,,0,0
6,2,4,176,5,1,,,,,1,1
6,2,4,183,5,1,,,,,1,1
6,2,4,191,5,1,,,,,1,1
6,2,4,197,5,1,,,,,1,1
6,2,4,203,5,1,2,,,,1.5,1.25
6,2,4,211,5,2,3,,,,2.5,2.25
6,2,4,218,5,2,3,4,,,3,2.75
6,2,4,225,5,2,3,4,5,,3.5,3.75
6,2,4,231,5,3,5,,,,4,4.75
6,2,4,238,5,3,5,6,,,4.666666667,5
6,2,4,246,5,5,6,,,,5.5,5.25
6,2,5,176,1,0,,,,,0,0
6,2,5,183,1,1,,,,,1,1
6,2,5,191,1,1,,,,,1,1
6,2,5,197,1,1,,,,,1,1
6,2,5,203,1,2,,,,,2,2
6,2,5,211,1,3,,,,,3,3
6,2,5,218,1,4,5,,,,4.5,4.75
6,2,5,225,1,5,6,,,,5.5,5.5
6,2,5,231,1,5,6,,,,5.5,5.5
6,2,5,238,1,6,,,,,6,6
6,2,5,183,2,0,,,,,0,0
6,2,5,191,2,1,,,,,1,1
6,2,5,197,2,1,,,,,1,1
6,2,5,203,2,1,,,,,1,1
6,2,5,211,2,2,3,,,,2.5,2.5
6,2,5,218,2,3,,,,,3,3
6,2,5,225,2,5,,,,,5,5
6,2,5,231,2,5,,,,,5,5
6,2,5,238,2,5,6,,,,5.5,5.25
6,2,5,246,2,5,6,,,,5.5,5.25
6,2,5,169,3,0,,,,,0,0
6,2,5,176,3,1,,,,,1,1
6,2,5,183,3,1,,,,,1,1
6,2,5,191,3,1,,,,,1,1
6,2,5,197,3,1,2,,,,1.5,1.25
6,2,5,203,3,2,3,,,,2.5,2.25
6,2,5,211,3,2,3,,,,2.5,2.75
6,2,5,218,3,3,4,5,,,4,4.25
6,2,5,225,3,3,4,5,,,4,4.5
6,2,5,231,3,5,6,,,,5.5,5.25
