year,site,plot,date,rep,stage1,stage2,stage3,stage4,stage5,average,overall,
7,1,6,212,3,2,3,,,,2.5,2.5,
7,1,6,219,3,2,3,4,,,3,3.25,
7,1,6,225,3,3,4,,,,3.5,3.5,
7,1,6,232,3,3,4,5,,,4,4.5,
7,1,6,239,3,5,,,,,5,5,
7,1,6,246,3,5,,,,,5,5,
7,1,6,253,3,5,6,,,,5.5,5.75,
7,1,6,162,4,0,,,,,0,0,
7,1,6,169,4,1,,,,,1,1,
7,1,6,176,4,1,,,,,1,1,
7,1,6,184,4,1,,,,,1,1,
7,1,6,190,4,1,,,,,1,1,
7,1,6,197,4,1,,,,,1,1,
7,1,6,204,4,2,3,,,,2.5,2.5,
7,1,6,212,4,2,3,4,,,3,2.5,
7,1,6,219,4,3,4,,,,3.5,3.5,
7,1,6,225,4,2,3,4,,,3,3.75,
7,1,6,232,4,3,4,5,6,,4.5,4.75,
7,1,6,239,4,5,6,,,,5.5,5.5,
7,1,6,246,4,5,6,,,,5.5,5.5,
7,1,6,253,4,5,6,,,,5.5,5.75,
7,1,6,176,5,0,,,,,0,0,
7,1,6,184,5,1,,,,,1,1,
7,1,6,190,5,1,,,,,1,1,
7,1,6,197,5,1,,,,,1,1,
7,1,6,204,5,2,,,,,2,2,
7,1,6,212,5,2,3, ,,,2.5,2.5,
7,1,6,219,5,2,3,4,,,3,3.25,
7,1,6,225,5,3,4,,,,3.5,3.75,
7,1,6,232,5,5,,,,,5,5,
7,1,6,239,5,5,6,,,,5.5,5.25,
7,1,6,246,5,5,6,,,,5.5,5.25,
7,1,6,253,5,5,6,,,,5.5,5.75,
7,1,7,162,1,0,,,,,0,0,
7,1,7,169,1,1,,,,,1,1,
7,1,7,176,1,1,,,,,1,1,
7,1,7,184,1,1,,,,,1,1,
7,1,7,190,1,2,,,,,2,2,
7,1,7,197,1,3,,,,,3,3,
7,1,7,204,1,3,,,,,3,3,
7,1,7,212,1,3,4,,,,3.5,3.25,
7,1,7,219,1,3,4,,,,3.5,3.75,
7,1,7,225,1,3,4,5,,,4,4.5,
7,1,7,232,1,5,6,,,,5.5,5.25,
7,1,7,239,1,6,,,,,6,6,
7,1,7,176,2,0,,,,,0,0,
7,1,7,184,2,1,,,,,1,1,
7,1,7,190,2,1,,,,,1,1,
7,1,7,197,2,1,2,,,,1.5,1.5,
7,1,7,204,2,2,3,,,,2.5,2.5,
7,1,7,212,2,2,3,4,,,3,2.5,
7,1,7,219,2,3,4,,,,3.5,3.25,
7,1,7,225,2,3,4,,,,3.5,3.75,
7,1,7,232,2,3,5,6,,,4.666666667,5,
7,1,7,239,2,5,6,,,,5.5,5.5,
7,1,7,246,2,5,6,,,,5.5,5.75,
7,1,7,253,2,6,,,,,6,6,
7,1,7,169,3,0,,,,,0,0,
7,1,7,176,3,1,,,,,1,1,
7,1,7,184,3,1,,,,,1,1,
7,1,7,190,3,1,,,,,1,1,
7,1,7,197,3,1,2,,,,1.5,1.5,
7,1,7,204,3,2,3,,,,2.5,2.25,
7,1,7,212,3,2,3,4,,,3,2.75,
7,1,7,219,3,3,4,,,,3.5,3.5,
7,1,7,225,3,3,4,5,,,4,4,
7,1,7,232,3,3,4,5,,,4,4.5,
7,1,7,239,3,5,,,,,5,5,
7,1,7,246,3,5,6,,,,5.5,5.75,
7,1,7,253,3,6, ,,,,6,6,
7,1,7,176,4,0,,,,,0,0,
7,1,7,184,4,1,,,,,1,1,
7,1,7,190,4,1,,,,,1,1,
7,1,7,197,4,1,,,,,1,1,
7,1,7,204,4,2,3,,,,2.5,2.5,
7,1,7,212,4,2,3,,,,2.5,2.75,
7,1,7,219,4,3,4,,,,3.5,3.25,
7,1,7,225,4,3,4,5,,,4,4.25,
7,1,7,232,4,3,5,6,,,4.666666667,5.25,
7,1,7,239,4,5,6,,,,5.5,5.5,
7,1,7,246,4,5,6,,,,5.5,5.75,
7,1,7,253,4,5,6,,,,5.5,5.75,
7,1,7,169,5,0,,,,,0,0,
7,1,7,176,5,1,,,,,1,1,
7,1,7,184,5,1,,,,,1,1,
7,1,7,190,5,1,,,,,1,1,
7,1,7,197,5,1,2,,,,1.5,1.25,
7,1,7,204,5,2,3,,,,2.5,2.25,
7,1,7,212,5,2,3,4,,,3,2.75,
7,1,7,219,5,3,4,,,,3.5,3.5,
7,1,7,225,5,3,4,,,,3.5,3.75,
7,1,7,232,5,5,,,,,5,5,
7,1,7,239,5,5,6,,,,5.5,5.5,
7,1,7,246,5,5,6,,,,5.5,5.75,
7,1,7,253,5,6,,,,,6,6,
7,1,9,176,1,0,,,,,0,0,
7,1,9,184,1,1,,,,,1,1,
7,1,9,190,1,1,,,,,1,1,
7,1,9,197,1,1,,,,,1,1,
7,1,9,204,1,2,,,,,2,2,
7,1,9,212,1,2,3,,,,2.5,2.25,
7,1,9,219,1,2,3,,,,2.5,2.5,
7,1,9,225,1,2,3,4,,,3,3.5,
7,1,9,232,1,3,4,,,,3.5,3.75,
7,1,9,239,1,3,5,,,,4,4.75,
7,1,9,246,1,5,6,,,,5.5,5.75,
7,1,9,253,1,5,6,,,,5.5,5.75,
7,1,9,176,2,0,,,,,0,0,
7,1,9,184,2,1,,,,,1,1,
7,1,9,190,2,1,,,,,1,1,
7,1,9,197,2,1,,,,,1,1,
7,1,9,204,2,2,,,,,2,2,
7,1,9,212,2,2,3,,,,2.5,2.25,
7,1,9,219,2,2,3,4,,,3,2.75,
7,1,9,225,2,2,3,4,,,3,3.5,
7,1,9,232,2,3,4,,,,3.5,3.75,
7,1,9,239,2,5,6,,,,5.5,5.25,
7,1,9,246,2,5,6,,,,5.5,5.75,
7,1,9,253,2,5,6,,,,5.5,5.75,
7,1,9,176,3,0,,,,,0,0,
7,1,9,184,3,1,,,,,1,1,
7,1,9,190,3,1,,,,,1,1,
7,1,9,197,3,1,,,,,1,1,
7,1,9,204,3,1,,,,,1,1,
7,1,9,212,3,2,3,,,,2.5,2.25,
7,1,9,219,3,2,3,,,,2.5,2.5,
7,1,9,225,3,2,3,4,,,3,3.5,
7,1,9,232,3,3,4,,,,3.5,3.75,
7,1,9,239,3,5,,,,,5,5,
7,1,9,246,3,5,6,,,,5.5,5,
7,1,9,253,3,5,6,,,,5.5,5.5,
7,1,9,169,4,0,,,,,0,0,
7,1,9,176,4,1,,,,,1,1,
7,1,9,184,4,1,,,,,1,1,
7,1,9,190,4,1,,,,,1,1,
7,1,9,197,4,1,,,,,1,1,
7,1,9,204,4,1,,,,,1,1,
7,1,9,212,4,2,,,,,2,2,
7,1,9,219,4,2,3,,,,2.5,2.5,
7,1,9,225,4,2,3,4,,,3,3.25,
7,1,9,232,4,3,4,,,,3.5,3.75,
7,1,9,239,4,5,,,,,5,5,
7,1,9,246,4,5,6,,,,5.5,6,
7,1,9,253,4,6, ,,,,6,6,
7,1,9,176,5,0,,,,,0,0,
7,1,9,184,5,1,,,,,1,1,
7,1,9,190,5,1,,,,,1,1,
7,1,9,197,5,1,,,,,1,1,
7,1,9,204,5,2,,,,,2,2,
7,1,9,212,5,2,,,,,2,2,
7,1,9,219,5,2,3,4,,,3,2.5,
7,1,9,225,5,2,3,4,,,3,3,
7,1,9,232,5,3,4,,,,3.5,3.75,
7,1,9,239,5,3,5,6,,,4.666666667,5,
7,1,9,246,5,5,6,,,,5.5,6,
7,1,9,253,5,5,6,,,,5.5,5.75,
7,1,10,176,1,0,,,,,0,0,
7,1,10,184,1,1,,,,,1,1,
7,1,10,190,1,1,,,,,1,1,
7,1,10,197,1,1,,,,,1,1,
7,1,10,204,1,2,,,,,2,2,
7,1,10,212,1,2,3,,,,2.5,2.5,
7,1,10,219,1,3,4,,,,3.5,3.5,
7,1,10,225,1,3,4,5,,,4,4.5,
7,1,10,232,1,5,6,,,,5.5,5.5,
7,1,10,239,1,5,6,,,,5.5,5.5,
7,1,10,246,1,5,6,,,,5.5,5.75,
7,1,10,253,1,5,6,,,,5.5,5.75,
7,1,10,176,2,0,,,,,0,0,
7,1,10,184,2,1,,,,,1,1,
7,1,10,190,2,1,,,,,1,1,
7,1,10,197,2,1,,,,,1,1,
7,1,10,204,2,2,,,,,2,2,
7,1,10,212,2,2,3,4,,,3,3.25,
7,1,10,219,2,3,,,,,3,3,
7,1,10,225,2,3,4,5,,,4,4.5,
7,1,10,232,2,5,6,,,,5.5,5.25,
7,1,10,239,2,5,6,,,,5.5,5.75,
7,1,10,246,2,5,6,,,,5.5,5.75,
7,1,10,253,2,5,6,,,,5.5,5.75,
7,1,10,176,3,0,,,,,0,0,
7,1,10,184,3,1,,,,,1,1,
7,1,10,190,3,1,,,,,1,1,
7,1,10,197,3,1,,,,,1,1,
7,1,10,204,3,1,2,3,,,2,2,
7,1,10,212,3,2,,,,,2,2,
7,1,10,219,3,2,3,,,,2.5,2.75,
7,1,10,225,3,2,3,4,,,3,3.5,
7,1,10,232,3,4,5,6,,,5,4.75,
7,1,10,239,3,5,6,,,,5.5,5.25,
7,1,10,246,3,5,,,,,5,5.25,
7,1,10,253,3,5,6,,,,5.5,5.75,
7,1,10,176,4,0,,,,,0,0,
7,1,10,184,4,1,,,,,1,1,
7,1,10,190,4,1,,,,,1,1,
7,1,10,197,4,2,,,,,2,2,
7,1,10,204,4,2,3,,,,2.5,2.5,
7,1,10,212,4,3,4,,,,3.5,3.75,
7,1,10,219,4,3,4,,,,3.5,3.25,
7,1,10,225,4,3,4,,,,3.5,3.75,
7,1,10,232,4,5,6,,,,5.5,5.25,
7,1,10,239,4,5,6,,,,5.5,5.5,
7,1,10,246,4,6,,,,,6,5.75,
7,1,10,176,5,0,,,,,0,0,
7,1,10,184,5,1,,,,,1,1,
7,1,10,190,5,1,,,,,1,1,
7,1,10,197,5,1,,,,,1,1,
7,1,10,204,5,2,3,,,,2.5,2.25,
7,1,10,212,5,2,3,4,,,3,3,
7,1,10,219,5,3,4,5,,,4,4,
7,1,10,225,5,3,4,,,,3.5,3.75,
7,1,10,232,5,5,,,,,5,5,
7,1,10,239,5,5,6,,,,5.5,5.25,
7,1,10,246,5,6,,,,,6,5.25,
7,2,1,184,1,0,,,,,0,0,
7,2,1,190,1,1,,,,,1,1,
7,2,1,197,1,1,,,,,1,1,
7,2,1,204,1,1,,,,,1,1,
7,2,1,212,1,1,2,,,,1.5,1.25,
7,2,1,219,1,1,2,,,,1.5,1.25,
7,2,1,225,1,2,3,,,,2.5,2.25,
7,2,1,232,1,2,3,,,,2.5,2.25,
7,2,1,239,1,2,3,4,6,,3.75,3,
7,2,1,246,1,3,4,5,6,,4.5,3.5,
7,2,1,253,1,3,4,5,6,,4.5,4.25,
7,2,1,184,2,0,,,,,0,0,
7,2,1,190,2,1,,,,,1,1,
7,2,1,197,2,1,,,,,1,1,
7,2,1,204,2,1,,,,,1,1,
7,2,1,212,2,1,2,,,,1.5,1.25,
7,2,1,219,2,2,3,,,,2.5,2.25,
7,2,1,225,2,2,3,,,,2.5,2.25,
7,2,1,232,2,2,3,4,5,,3.5,3.5,
7,2,1,239,2,3,4,5,,,4,4.25,
7,2,1,246,2,3,4,5,,,4,4.75,
7,2,1,253,2,4,5,6,,,5,4.5,
7,2,1,184,3,0,,,,,0,0,
7,2,1,190,3,1,,,,,1,1,
7,2,1,197,3,1,,,,,1,1,
7,2,1,204,3,1,,,,,1,1,
7,2,1,212,3,1,2,,,,1.5,1.25,
7,2,1,219,3,2,3,,,,2.5,2.25,
7,2,1,225,3,2,3,,,,2.5,2.25,
7,2,1,232,3,2,3,4,,,3,2.75,
7,2,1,239,3,2,3,4,,,3,3.5,
7,2,1,246,3,3,4,5,,,4,4,
7,2,1,253,3,4,5,6,,,5,4.5,
7,2,1,176,4,0,,,,,0,0,
7,2,1,184,4,1,,,,,1,1,
7,2,1,190,4,1,,,,,1,1,
7,2,1,197,4,1,,,,,1,1,
7,2,1,204,4,1,,,,,1,1,
7,2,1,212,4,1,2,,,,1.5,1.5,
7,2,1,219,4,2,3,,,,2.5,2.25,
7,2,1,225,4,4,5,,,,4.5,4.75,
7,2,1,232,4,6,,,,,6,6,
7,2,1,176,5,0,,,,,0,0,
7,2,1,184,5,1,,,,,1,1,
7,2,1,190,5,1,,,,,1,1,
7,2,1,197,5,1,,,,,1,1,
7,2,1,204,5,1,2,,,,1.5,1.25,
7,2,1,212,5,2,3,,,,2.5,2.25,
7,2,1,219,5,2,3,4,5,,3.5,3.25,
7,2,1,225,5,3,4,5,,,4,4.5,
7,2,1,232,5,6,,,,,6,6,
7,2,2,169,1,0,,,,,0,0,
7,2,2,176,1,1,,,,,1,1,
7,2,2,184,1,1,,,,,1,1,
7,2,2,190,1,1,,,,,1,1,
7,2,2,197,1,1,2,,,,1.5,1.25,
7,2,2,204,1,2,,,,,2,2,
7,2,2,212,1,2,3,,,,2.5,2.25,
7,2,2,219,1,3,4,5,6,,4.5,5,
7,2,2,225,1,3,4,5,6,,4.5,4.75,
7,2,2,232,1,3,4,5,6,,4.5,4.75,
7,2,2,239,1,4,5,6,,,5,5.25,
7,2,2,246,1,5,6,,,,5.5,5.25,
7,2,2,253,1,5,6,,,,5.5,5.25,
7,2,2,169,3,0,,,,,0,0,
7,2,2,176,3,1,,,,,1,1,
7,2,2,184,3,1,,,,,1,1,
7,2,2,190,3,1,,,,,1,1,
7,2,2,197,3,1,2,,,,1.5,1.25,
7,2,2,204,3,1,2,3,,,2,2,
7,2,2,212,3,2,3,,,,2.5,2.5,
7,2,2,219,3,2,3,4,5,,3.5,4.25,
7,2,2,225,3,2,3,4,5,,3.5,4.25,
7,2,2,232,3,3,4,5,6,,4.5,5.5,
7,2,2,239,3,5,6,,,,5.5,5.5,
7,2,2,246,3,5,6,,,,5.5,5.75,
7,2,2,253,3,6,,,,,6,6,
7,2,2,169,4,0,,,,,0,0,
7,2,2,176,4,1,,,,,1,1,
7,2,2,184,4,1,,,,,1,1,
7,2,2,190,4,1,,,,,1,1,
7,2,2,197,4,1,,,,,1,1,
7,2,2,204,4,1,2,,,,1.5,1.5,
7,2,2,212,4,2,3,,,,2.5,2.5,
7,2,2,219,4,2,3,4,5,,3.5,4,
7,2,2,225,4,3,4,5,6,,4.5,4.75,
7,2,2,232,4,6,,,,,6,6,
7,2,2,176,5,0,,,,,0,0,
7,2,2,184,5,1,,,,,1,1,
7,2,2,190,5,1,,,,,1,1,
7,2,2,197,5,1,,,,,1,1,
7,2,2,204,5,1,2,,,,1.5,1.5,
7,2,2,212,5,2,3,,,,2.5,2.25,
7,2,2,219,5,2,3,,,,2.5,2.25,
7,2,2,225,5,2,3,,,,2.5,2.75,
7,2,2,232,5,3,4,,,,3.5,3.5,
7,2,2,239,5,5,6,,,,5.5,5.25,
7,2,2,246,5,5,6,,,,5.5,5.5,
7,2,2,253,5,5,6,,,,5.5,5.75,
7,2,3,176,1,1,,,,,1,1,
7,2,3,184,1,1,,,,,1,1,
7,2,3,190,1,0,,,,,0,0,
7,2,3,197,1,1,,,,,1,1,
7,2,3,204,1,1,2,,,,1.5,1.25,
7,2,3,212,1,2,3,,,,2.5,2.5,
7,2,3,219,1,3,4,,,,3.5,3.5,
7,2,3,225,1,3,4,5,,,4,4,
7,2,3,232,1,5,6,,,,5.5,5.5,
7,2,3,239,1,5,6,,,,5.5,5.75,
7,2,3,246,1,5,6,,,,5.5,5.75,
7,2,3,253,1,5,6,,,,5.5,5.75,
7,2,3,176,2,0,,,,,0,0,
7,2,3,184,2,1,,,,,1,1,
7,2,3,190,2,1,,,,,1,1,
7,2,3,197,2,1,,,,,1,1,
7,2,3,204,2,1,2,,,,1.5,1.25,
7,2,3,212,2,1,2,,,,1.5,1.5,
7,2,3,219,2,2,3,,,,2.5,2.25,
7,2,3,225,2,2,3,,,,2.5,2.5,
7,2,3,232,2,2,3,4,,,3,3,
7,2,3,239,2,3,4,5,,,4,1.25,
7,2,3,246,2,4,5,6,,,5,4.75,
7,2,3,253,2,4,5,6,,,5,5,
7,2,3,169,3,0,,,,,0,0,
7,2,3,176,3,1,,,,,1,1,
7,2,3,184,3,1,,,,,1,1,
7,2,3,190,3,1,,,,,1,1,
7,2,3,197,3,1,2,,,,1.5,1.25,
7,2,3,204,3,2,,,,,2,2,
7,2,3,212,3,1,2,,,,1.5,1.25,
7,2,3,219,3,1,2,3,,,2,1.75,
7,2,3,225,3,2,3,4,,,3,2.75,
7,2,3,232,3,2,3,4,,,3,2.75,
