year,site,plot,date,rep,stage1,stage2,stage3,stage4,stage5,average,overall,
7,3,8,183,2,3,4,,,,3.5,3.75,
7,3,8,191,2,5,6,,,,5.5,5.5,
7,3,8,198,2,6,,,,,6,6,
7,3,8,151,3,0,,,,,0,0,
7,3,8,156,3,1,2,,,,1.5,1.5,
7,3,8,162,3,1,2,3,4,,2.5,2.25,
7,3,8,170,3,1,2,3,4,5,3,3.25,
7,3,8,177,3,3,4,5,,,4,4.75,
7,3,8,183,3,3,4,5,6,,4.5,5,
7,3,8,191,3,5,6,,,,5.5,5.75,
7,3,8,198,3,6,,,,,6,6,
7,3,8,151,4,0,,,,,0,0,
7,3,8,156,4,1,2,,,,1.5,1.5,
7,3,8,162,4,1,2,3,4,,2.5,2.5,
7,3,8,170,4,1,2,3,4,5,3,4,
7,3,8,177,4,3,4,5,,,4,4.5,
7,3,8,183,4,5,6,,,,5.5,5.75,
7,3,8,191,4,3,5,6,,,4.666666667,5.5,
7,3,8,198,4,6,,,,,6,6,
7,3,8,151,5,0,,,,,0,0,
7,3,8,156,5,1,2,,,,1.5,1.25,
7,3,8,162,5,1,2,4,,,2.333333333,2.5,
7,3,8,170,5,1,2,3,4,5,3,3,
7,3,8,177,5,3,4,5,,,4,4.75,
7,3,8,183,5,3,5,6,,,4.666666667,5.5,
7,3,8,191,5,3,5,6,,,4.666666667,5.75,
7,3,8,198,5,6,,,,,6,6,
7,3,9,151,1,0,,,,,0,0,
7,3,9,156,1,1,2,,,,1.5,1.25,
7,3,9,162,1,1,2,,,,1.5,1.75,
7,3,9,170,1,1,2,3,,,2,1.5,
7,3,9,177,1,2,3,4,,,3,3.5,
7,3,9,183,1,3,4,,,,3.5,3.75,
7,3,9,191,1,6,,,,,6,6,
7,3,9,151,2,0,,,,,0,0,
7,3,9,156,2,1,2,,,,1.5,1.5,
7,3,9,162,2,1,2,3,,,2,2.25,
7,3,9,170,2,2,3,4,,,3,3,
7,3,9,177,2,3,4,,,,3.5,3.25,
7,3,9,183,2,3,5,6,,,4.666666667,5.75,
7,3,9,191,2,6,,,,,6,6,
7,3,9,151,3,0,,,,,0,0,
7,3,9,156,3,1,2,3,,,2,2,
7,3,9,162,3,1,2,3,,,2,2.25,
7,3,9,170,3,2,3,4,,,3,3,
7,3,9,177,3,3,4,5,,,4,3.5,
7,3,9,183,3,3,5,6,,,4.666666667,5.25,
7,3,9,191,3,6,,,,,6,6,
7,3,9,151,4,0,,,,,0,0,
7,3,9,156,4,1,2,,,,1.5,1.25,
7,3,9,162,4,1,2,3,4,,2.5,2.25,
7,3,9,170,4,1,2,3,4,,2.5,3.5,
7,3,9,177,4,2,3,4,5,,3.5,4,
7,3,9,183,4,3,4,5,6,,4.5,4.75,
7,3,9,191,4,6,,,,,6,6,
7,3,9,151,5,0,,,,,0,0,
7,3,9,156,5,1,2,,,,1.5,1.5,
7,3,9,162,5,1,2,3,4,5,3,3.75,
7,3,9,170,5,3,4,5,,,4,4.5,
7,3,9,177,5,3,5,6,,,4.666666667,5.5,
7,3,9,183,5,3,6, , ,,4.5,5,
7,3,9,191,5,6,,,,,6,6,
7,3,10,151,1,0,,,,,0,0,
7,3,10,156,1,1,,,,,1,1,
7,3,10,162,1,1,2, ,,,1.5,1.5,
7,3,10,170,1,1,2,3,4,,2.5,2.75,
7,3,10,177,1,3,4,,,,3.5,3.75,
7,3,10,183,1,3,4,5,,,4,4.5,
7,3,10,191,1,5,6,,,,5.5,5.75,
7,3,10,198,1,6,,,,,6,6,
7,3,10,151,2,0,,,,,0,0,
7,3,10,156,2,1,,,,,1,1,
7,3,10,162,2,1,2, ,,,1.5,1.5,
7,3,10,170,2,1,2,3,4,,2.5,2.25,
7,3,10,177,2,3,4,,,,3.5,3.75,
7,3,10,183,2,3,4,5,,,4,4.5,
7,3,10,191,2,5,6,,,,5.5,5.75,
7,3,10,198,2,6,,,,,6,6,
7,3,10,151,3,0,,,,,0,0,
7,3,10,156,3,1,2,,,,1.5,1.25,
7,3,10,162,3,1,2, ,,,1.5,1.5,
7,3,10,170,3,1,2,3,4,,2.5,2.25,
7,3,10,177,3,2,3,4,5,,3.5,3.75,
7,3,10,183,3,3,4,5,,,4,4.75,
7,3,10,191,3,6,,,,,6,6,
7,3,10,151,4,0,,,,,0,0,
7,3,10,156,4,1,2,,,,1.5,1.25,
7,3,10,162,4,1,2, ,,,1.5,1.5,
7,3,10,170,4,1,2,3,4,,2.5,2.75,
7,3,10,177,4,4,5,,,,4.5,4.75,
7,3,10,183,4,5,6,,,,5.5,4.75,
7,3,10,191,4,3,6,,,,4.5,5.75,
7,3,10,198,4,6,,,,,6,6,
7,3,10,151,5,0,,,,,0,0,
7,3,10,156,5,1,,,,,1,1,
7,3,10,162,5,1,2, ,,,1.5,1.5,
7,3,10,170,5,1,2,3,4,,2.5,2.5,
7,3,10,177,5,2,3,4,,,3,3.5,
7,3,10,183,5,3,4,5,,,4,4.5,
7,3,10,191,5,5,6,,,,5.5,5.75,
7,3,10,198,5,6,,,,,6,6,
7,4,1,155,1,0,,,,,0,0,
7,4,1,163,1,1,2,,,,1.5,1.75,
7,4,1,170,1,1,2,3,4,,2.5,2.75,
7,4,1,177,1,3,4,5,,,4,4.75,
7,4,1,183,1,4,5,6,,,5,5.5,
7,4,1,191,1,6,,,,,6,6,
7,4,1,155,2,0,,,,,0,0,
7,4,1,163,2,1,2,,,,1.5,1.5,
7,4,1,170,2,1,2,3,4,,2.5,2.5,
7,4,1,177,2,3,4,5,,,4,4.25,
7,4,1,183,2,4,5,6,,,5,5.5,
7,4,1,191,2,6,,,,,6,6,
7,4,1,155,3,0,,,,,0,0,
7,4,1,163,3,1,2,,,,1.5,1.25,
7,4,1,170,3,1,2,3,4,,2.5,2.25,
7,4,1,177,3,3,4,,,,3.5,3.75,
7,4,1,183,3,5,6,,,,5.5,5.5,
7,4,1,191,3,6,,,,,6,6,
7,4,1,155,4,0,,,,,0,0,
7,4,1,163,4,1,2,,,,1.5,1.75,
7,4,1,170,4,1,2,3,4,,2.5,2.5,
7,4,1,177,4,3,4,,,,3.5,3.25,
7,4,1,183,4,3,4,5,6,,4.5,4.75,
7,4,1,191,4,5,6,,,,5.5,5.75,
7,4,1,198,4,6,,,,,6,6,
7,4,1,155,5,0,,,,,0,0,
7,4,1,163,5,1,2,,,,1.5,1.5,
7,4,1,170,5,1,2,3,4,,2.5,2.25,
7,4,1,177,5,3,4,5,,,4,4,
7,4,1,183,5,4,5,,,,4.5,4.5,
7,4,1,191,5,6,,,,,6,6,
7,4,2,150,1,0,,,,,0,0,
7,4,2,155,1,1,2,,,,1.5,1.75,
7,4,2,163,1,2,3,4,,,3,3.25,
7,4,2,170,1,3,4,5,,,4,4.25,
7,4,2,177,1,3,4,,,,3.5,3.5,
7,4,2,183,1,6,,,,,6,6,
7,4,2,150,2,0,,,,,0,0,
7,4,2,155,2,1,2,,,,1.5,1.5,
7,4,2,163,2,1,2,3,4,5,3,3.75,
7,4,2,170,2,3,4,5,,,4,4.75,
7,4,2,177,2,3,4,5,,,4,4.75,
7,4,2,183,2,5,6,,,,5.5,5.75,
7,4,2,191,2,6,,,,,6,6,
7,4,2,150,3,0,,,,,0,0,
7,4,2,155,3,1,2,,,,1.5,1.5,
7,4,2,163,3,1,2,3,4,,2.5,2.5,
7,4,2,170,3,1,3,4,5,,3.25,4,
7,4,2,177,3,3,4,5,,,4,4,
7,4,2,183,3,5,6,,,,5.5,5.5,
7,4,2,191,3,6,,,,,6,6,
7,4,2,150,4,0,,,,,0,0,
7,4,2,155,4,1,2,3,,,2,1.5,
7,4,2,163,4,1,2,3,4,,2.5,2.5,
7,4,2,170,4,3,4,5,,,4,4,
7,4,2,183,4,5,6,,,,5.5,5.5,
7,4,2,191,4,6,,,,,6,6,
7,4,2,150,5,0,,,,,0,0,
7,4,2,155,5,1,2,3,,,2,1.5,
7,4,2,163,5,1,2,3,,,2,2.75,
7,4,2,170,5,1,2,3,4,,2.5,3,
7,4,2,177,5,3,4,5,,,4,4.25,
7,4,2,183,5,5,6,,,,5.5,5.5,
7,4,2,191,5,6,,,,,6,6,
7,4,3,155,1,0,,,,,0,0,
7,4,3,163,1,1,2,,,,1.5,1.25,
7,4,3,170,1,1,2,4,,,2.333333333,2.5,
7,4,3,177,1,3,4,5,,,4,4,
7,4,3,183,1,3,4,5,,,4,4.25,
7,4,3,191,1,5,6,,,,5.5,5.75,
7,4,3,198,1,6,,,,,6,6,
7,4,3,155,2,0,,,,,0,0,
7,4,3,163,2,1,2,,,,1.5,1.5,
7,4,3,170,2,1,2,3,4,,2.5,2.25,
7,4,3,177,2,2,3,4,,,3,3.5,
7,4,3,183,2,3,4,,,,3.5,3.75,
7,4,3,191,2,6,,,,,6,6,
7,4,3,155,3,0,,,,,0,0,
7,4,3,163,3,1,2,,,,1.5,1.5,
7,4,3,170,3,2,3,4,,,3,2.75,
7,4,3,177,3,3,4,5,,,4,3.75,
7,4,3,183,3,3,4,5,,,4,4,
7,4,3,191,3,6,,,,,6,6,
7,4,3,155,4,0,,,,,0,0,
7,4,3,163,4,1,2,,,,1.5,1.25,
7,4,3,170,4,1,2,3,,,2,2,
7,4,3,177,4,1,2,,,,1.5,1.75,
7,4,3,183,4,3,4,,,,3.5,3.5,
7,4,3,191,4,3,4,,,,3.5,3.25,
7,4,3,198,4,6,,,,,6,6,
7,4,3,155,5,0,,,,,0,0,
7,4,3,163,5,1,2,,,,1.5,1.5,
7,4,3,170,5,2,3,4,,,3,2.5,
7,4,3,177,5,3,4,5,,,4,4,
7,4,3,183,5,4,5,,,,4.5,4.5,
7,4,3,191,5,6,,,,,6,6,
7,4,4,150,1,0,,,,,0,0,
7,4,4,155,1,1,,,,,1,1,
7,4,4,163,1,1,2,3,4,,2.5,2,
7,4,4,170,1,2,3,4,,,3,3.5,
7,4,4,177,1,3,4,5,,,4,4,
7,4,4,183,1,5,6,,,,5.5,5.5,
7,4,4,191,1,6,,,,,6,6,
7,4,4,140,2,0,,,,,0,0,
7,4,4,150,2,1,2,,,,1.5,1.25,
7,4,4,155,2,1,2,3,4,,2.5,2,
7,4,4,163,2,2,3,4,5,,3.5,3.75,
7,4,4,170,2,3,4,5,,,4,4.25,
7,4,4,177,2,4,5,6,,,5,5,
7,4,4,183,2,6,,,,,6,6,
7,4,4,150,3,0,,,,,0,0,
7,4,4,155,3,1,2,3,4,,2.5,2.25,
7,4,4,163,3,1,2,3,4,,2.5,3.5,
7,4,4,170,3,1,2,3,4,5,3,4.5,
7,4,4,177,3,4,5,,,,4.5,4.5,
7,4,4,183,3,6,,,,,6,6,
7,4,4,150,4,0,,,,,0,0,
7,4,4,155,4,1,2,,,,1.5,1.75,
7,4,4,163,4,1,2,3,4,,2.5,2.25,
7,4,4,170,4,2,3,4,5,,3.5,4,
7,4,4,177,4,4,5,,,,4.5,4.75,
7,4,4,183,4,5,6,,,,5.5,5.75,
7,4,4,191,4,6,,,,,6,6,
7,4,4,140,5,0,,,,,0,0,
7,4,4,150,5,1,2,,,,1.5,1.25,
7,4,4,155,5,1,2,3,4,,2.5,2.5,
7,4,4,163,5,1,2,4,,,2.333333333,3.5,
7,4,4,170,5,2,3,4,5,,3.5,3,
7,4,4,177,5,4,5,6,,,5,5.25,
7,4,4,183,5,6,,,,,6,6,
7,4,5,150,1,0,,,,,0,0,
7,4,5,155,1,1,,,,,1,1,
7,4,5,163,1,1,2,,,,1.5,1.5,
7,4,5,170,1,2,3,4,,,3,3.25,
7,4,5,177,1,3,4,,,,3.5,3.25,
7,4,5,183,1,3,5,6,,,4.666666667,5.5,
7,4,5,191,1,6,,,,,6,6,
7,4,5,150,2,0,,,,,0,0,
7,4,5,155,2,1,,,,,1,1,
7,4,5,163,2,1,2,,,,1.5,1.75,
7,4,5,170,2,1,2,3,4,,2.5,3.5,
7,4,5,177,2,3,4,5,,,4,4.5,
7,4,5,183,2,3,4,5,,,4,4.5,
7,4,5,191,2,6,,,,,6,6,
7,4,5,150,3,0,,,,,0,0,
7,4,5,155,3,1,,,,,1,1,
7,4,5,163,3,1,2,,,,1.5,1.5,
7,4,5,170,3,2,3,4,,,3,3.25,
7,4,5,177,3,3,4,5,,,4,4.25,
7,4,5,183,3,3,5,6,,,4.666666667,5.25,
7,4,5,191,3,6,,,,,6,6,
7,4,5,150,4,0,,,,,0,0,
7,4,5,155,4,1,2,,,,1.5,1.25,
7,4,5,163,4,1,2,3,,,2,2,
7,4,5,170,4,1,2,3,4,,2.5,2.5,
7,4,5,177,4,3,4,5,,,4,4.5,
7,4,5,183,4,3,4,5,6,,4.5,4.75,
7,4,5,191,4,6,,,,,6,6,
7,4,5,150,5,0,,,,,0,0,
7,4,5,155,5,1,,,,,1,1,
7,4,5,163,5,1,2, ,,,1.5,1.5,
7,4,5,170,5,1,2,3,4,,2.5,6,
7,4,5,177,5,3,4,5,,,4,4.25,
7,4,5,183,5,3,5,,,,4,3.75,
7,4,5,191,5,6,,,,,6,6,
7,4,6,140,1,1,2,3,,,2,2,
7,4,6,150,1,1,2,3,4,,2.5,3.25,
7,4,6,155,1,4,5,,,,4.5,4.25,
7,4,6,163,1,4,5, ,,,4.5,4.25,
7,4,6,170,1,6,,,,,6,5,
7,4,6,140,2,1,2,,,,1.5,1.75,
7,4,6,150,2,2,3,4,,,3,3.5,
7,4,6,155,2,3,4,,,,3.5,3.5,
7,4,6,163,2,4,5,,,,4.5,4.5,
7,4,6,170,2,3,4,5,6,,4.5,5.5,
7,4,6,177,2,5,6,,,,5.5,5.5,
7,4,6,183,2,6,,,,,6,6,
7,4,6,140,3,1,2,,,,1.5,1.5,
7,4,6,150,3,1,2,3,4,,2.5,2.5,
7,4,6,155,3,1,2,3,4,,2.5,3,
7,4,6,163,3,2,3,4,5,,3.5,4.25,
7,4,6,170,3,4,5,6,,,5,5.75,
7,4,6,177,3,4,5,6,,,5,5.5,
7,4,6,183,3,6,,,,,6,6,
7,4,6,140,4,1,2,3,,,2,2.25,
7,4,6,150,4,1,2,3,4,,2.5,3.5,
7,4,6,155,4,3,4,,,,3.5,3.25,
7,4,6,163,4,3,4,5,,,4,4.5,
7,4,6,170,4,5,6,,,,5.5,6,
7,4,6,177,4,6,,,,,6,6,
7,4,6,140,5,1,2,,,,1.5,1.75,
7,4,6,150,5,2,4,5,,,3.666666667,1.25,
7,4,6,155,5,2,4,5,,,3.666666667,4.25,
7,4,6,163,5,4,5,6,,,5,5,
7,4,6,170,5,6,,,,,6,3.25,
7,4,7,150,1,0,,,,,0,0,
7,4,7,155,1,1,2,3,4,,2.5,2,
7,4,7,163,1,1,2,3,4,,2.5,2.25,
7,4,7,170,1,2,3,4,,,3,3.5,
7,4,7,177,1,3,4,5,,,4,4.5,
7,4,7,183,1,4,5,,,,4.5,4.75,
7,4,7,191,1,6,,,,,6,6,
7,4,7,150,2,0,,,,,0,0,
7,4,7,155,2,1,2,,,,1.5,1.5,
7,4,7,163,2,1,2,3,4,,2.5,2.25,
7,4,7,170,2,3,4,,,,3.5,4.25,
7,4,7,177,2,4,5,6,,,5,5,
7,4,7,183,2,6,,,,,6,6,
7,4,7,150,3,0,,,,,0,0,
7,4,7,155,3,1,2,3,4,,2.5,2.25,
7,4,7,163,3,1,2,3,4,5,3,3.5,
7,4,7,170,3,2,4,5,,,3.666666667,3,
7,4,7,177,3,3,4,5,,,4,4.75,
7,4,7,183,3,5,6,,,,5.5,5.75,
7,4,7,191,3,6,,,,,6,6,
7,4,7,150,4,0,,,,,0,0,
7,4,7,155,4,1,2,3,,,2,1.25,
7,4,7,163,4,2,3,4,,,3,3,
7,4,7,170,4,2,3,4,,,3,4.25,
7,4,7,177,4,3,4,,,,3.5,3.5,
7,4,7,183,4,6,,,,,6,6,
7,4,7,150,5,0,,,,,0,0,
7,4,7,155,5,1,2,3,4,,2.5,1.25,
7,4,7,163,5,1,2,4,,,2.333333333,3.5,
7,4,7,170,5,3,4,5,,,4,4.75,
7,4,7,177,5,5,6,,,,5.5,5.5,
7,4,7,183,5,6,,,,,6,6,
7,4,8,140,1,1,2,3,4,,2.5,2,
7,4,8,150,1,1,2,3,4,5,3,3.75,
7,4,8,155,1,2,3,4,5,,3.5,4,
7,4,8,163,1,4,5,6,,,5,5.25,
7,4,8,170,1,5,6,,,,5.5,5.75,
7,4,8,177,1,6,,,,,6,6,
7,4,8,140,2,1,2,3,4,,2.5,2,
7,4,8,150,2,1,2,3,4,,2.5,3,
7,4,8,155,2,1,2,3,4,,2.5,3.25,
7,4,8,163,2,2,3,4,5,6,4,3.75,
7,4,8,170,2,3,4,5,6,,4.5,5.25,
7,4,8,177,2,3,4,5,,,4,4.5,
7,4,8,183,2,6,,,,,6,6,
7,4,8,140,3,1,2,3,4,,2.5,2.25,
7,4,8,150,3,1,2,3,4,,2.5,2.75,
7,4,8,155,3,3,4,5,,,4,3.75,
7,4,8,163,3,3,4,5,6,,4.5,5,
7,4,8,170,3,3,5,6,,,4.666666667,5.5,
7,4,8,177,3,6,,,,,6,6,
7,4,8,140,4,1,2,3, ,,2,2.5,
7,4,8,150,4,2,3,4,,,3,3.25,
7,4,8,155,4,2,3,4,5,,3.5,3.75,
7,4,8,163,4,3,4,5,6,,4.5,5.25,
7,4,8,170,4,6,,,,,6,6,
7,4,8,177,4,3,6,,,,4.5,5.75,
7,4,8,140,5,1,2,3,4,,2.5,2.5,
7,4,8,150,5,2,3,4,,,3,3.5,
7,4,8,155,5,4,5,,,,4.5,4.25,
7,4,8,163,5,4,5,6,,,5,5,
7,4,8,170,5,6,,,,,6,6,
7,4,9,140,1,0,,,,,0,0,
7,4,9,150,1,1,2,,,,1.5,1.5,
7,4,9,155,1,1,2,3,4,,2.5,2.75,
7,4,9,163,1,2,3,4,5,,3.5,3.75,
7,4,9,170,1,2,3,4,5,,3.5,4.5,
7,4,9,177,1,5,6,,,,5.5,5.5,
7,4,9,183,1,6,,,,,6,6,
7,4,9,140,2,0,,,,,0,0,
7,4,9,150,2,1,2,,,,1.5,1.5,
7,4,9,155,2,1,2,3,4,,2.5,2.75,
7,4,9,163,2,1,2,3,4,5,3,3.75,
7,4,9,170,2,2,3,4,5,,3.5,4.5,
7,4,9,177,2,4,5,,,,4.5,4.5,
7,4,9,183,2,6,,,,,6,6,
7,4,9,140,3,0,,,,,0,0,
7,4,9,150,3,1,2,,,,1.5,1.5,
7,4,9,155,3,1,2,3,4,,2.5,3.5,
7,4,9,163,3,1,2,3,4,5,3,3.5,
7,4,9,170,3,2,3,4,5,,3.5,4.25,
7,4,9,177,3,3,4,5,,,4,4.5,
7,4,9,183,3,6,,,,,6,6,
7,4,9,140,4,0,,,,,0,0,
7,4,9,150,4,1,,,,,1,1,
7,4,9,155,4,1,2,4,,,2.333333333,2,
7,4,9,163,4,2,3,4,,,3,3.5,
7,4,9,170,4,3,4,5,,,4,4.25,
7,4,9,177,4,4,5,,,,4.5,4.5,
7,4,9,183,4,6,,,,,6,6,
7,4,9,140,5,0,,,,,0,0,
7,4,9,150,5,1,2,3,,,2,1.5,
7,4,9,155,5,1,2,3,4,,2.5,2.5,
7,4,9,163,5,1,2,3,4,5,3,3.75,
7,4,9,170,5,2,3,4,5,,3.5,4.25,
7,4,9,177,5,5,6,,,,5.5,5.5,
7,4,9,183,5,5,6,,,,5.5,5.75,
7,4,9,191,5,6,,,,,6,6,
7,4,10,140,1,1,2,3,4,,2.5,2,
7,4,10,150,1,2,3,4,,,3,3.5,
7,4,10,155,1,1,2,3,4,,2.5,3.75,
7,4,10,163,1,4,5,,,,4.5,4.25,
7,4,10,170,1,3,4,5,,,4,4.75,
7,4,10,177,1,5,6,,,,5.5,5.75,
7,4,10,183,1,6,,,,,6,6,
7,4,10,140,2,1,2,,,,1.5,1.5,
7,4,10,150,2,2,3,4,,,3,3.5,
7,4,10,155,2,3,4,5,,,4,4,
7,4,10,163,2,3,4,5,,,4,4,
7,4,10,170,2,3,5,6,,,4.666666667,5.5,
7,4,10,177,2,6,,,,,6,6,
7,4,10,140,3,1,2,3,,,2,2.25,
7,4,10,150,3,2,3,4,,,3,2.75,
7,4,10,155,3,3,4,5,,,4,4,
7,4,10,163,3,3,4,5,6,,4.5,5,
7,4,10,170,3,6,,,,,6,6,
7,4,10,140,4,1,2,3,,,2,2,
7,4,10,150,4,2,3,4,,,3,3.25,
7,4,10,155,4,3,4,,,,3.5,3.5,
7,4,10,163,4,4,5,,,,4.5,4.25,
7,4,10,170,4,6,,,,,6,6,
7,4,10,177,4,5,6,,,,5.5,5.75,
7,4,10,140,5,1,2,3,4,,2.5,2,
7,4,10,150,5,1,2,3,4,,2.5,3.5,
7,4,10,155,5,2,3,4,5,,3.5,3.75,
7,4,10,163,5,3,4,5,,,4,4.25,
7,4,10,170,5,5,6,,,,5.5,5.25,
7,4,10,177,5,5,6,,,,5.5,5.75,
7,4,10,183,5,6,,,,,6,6,
