year,site,plot,date,rep,stage1,stage2,stage3,stage4,stage5,average,overall,
8,3,10,216,2,2,,,,,2,2,
8,3,10,224,2,4,5,,,,4.5,4.75,
8,3,10,230,2,5,6,,,,5.5,5.5,
8,3,10,237,2,5,6,,,,5.5,5.5,
8,3,10,245,2,5,6,,,,5.5,5.75,
8,3,10,251,2,5,6,,,,5.5,5.75,
8,3,10,175,3,0,,,,,0,0,
8,3,10,180,3,1,,,,,1,1,
8,3,10,188,3,1,,,,,1,1,
8,3,10,194,3,1,,,,,1,1,
8,3,10,202,3,1,,,,,1,1,
8,3,10,209,3,1,2,,,,1.5,1.25,
8,3,10,216,3,1,2,,,,1.5,1.5,
8,3,10,224,3,4,5,6,,,5,5.25,
8,3,10,230,3,5,6,,,,5.5,5.5,
8,3,10,237,3,5,6,,,,5.5,5.5,
8,3,10,245,3,6,,,,,6,6,
8,3,10,175,4,0,,,,,0,0,
8,3,10,180,4,1,,,,,1,1,
8,3,10,188,4,1,,,,,1,1,
8,3,10,194,4,1,,,,,1,1,
8,3,10,202,4,1,2,,,,1.5,1.5,
8,3,10,209,4,2,,,,,2,2,
8,3,10,216,4,2,3,,,,2.5,2.5,
8,3,10,224,4,5,6,,,,5.5,5.25,
8,3,10,230,4,5,6,,,,5.5,5.75,
8,3,10,237,4,5,6,,,,5.5,5.75,
8,3,10,245,4,5,6,,,,5.5,5.75,
8,3,10,251,4,5,6,,,,5.5,5.75,
8,3,10,257,4,6,,,,,6,6,
8,3,10,175,5,0,,,,,0,0,
8,3,10,188,5,1, ,,,,1,1,
8,3,10,194,5,1,,,,,1,1,
8,3,10,202,5,1,,,,,1,1,
8,3,10,209,5,1,2,,,,1.5,1.5,
8,3,10,216,5,2,,,,,2,2,
8,3,10,224,5,4,5,6,,,5,4.75,
8,3,10,230,5,5,6,,,,5.5,5.5,
8,3,10,237,5,5,6,,,,5.5,5.75,
8,3,10,245,5,5,6,,,,5.5,5.75,
8,3,10,251,5,6,,,,,6,6,
8,4,1,180,1,0,,,,,0,0,
8,4,1,187,1,1,,,,,1,1,
8,4,1,194,1,1,,,,,1,1,
8,4,1,208,1,2,,,,,2,2,
8,4,1,218,1,2,,,,,2,2,
8,4,1,222,1,4,5,,,,4.5,4.25,
8,4,1,231,1,5,6,,,,5.5,5.5,
8,4,1,236,1,5,6,,,,5.5,5.75,
8,4,1,244,1,5,6,,,,5.5,5.75,
8,4,1,251,1,6,,,,,6,6,
8,4,1,180,2,0,,,,,0,0,
8,4,1,187,2,1,,,,,1,1,
8,4,1,194,2,1,,,,,1,1,
8,4,1,208,2,2,,,,,2,2,
8,4,1,218,2,2,3,4,5,,3.5,2.5,
8,4,1,222,2,5,6,,,,5.5,5.25,
8,4,1,231,2,4,5,6,,,5,4.75,
8,4,1,236,2,4,5,6,,,5,5.25,
8,4,1,244,2,5,6,,,,5.5,5.75,
8,4,1,251,2,6,,,,,6,6,
8,4,1,180,3,0,,,,,0,0,
8,4,1,187,3,1,,,,,1,1,
8,4,1,194,3,1,,,,,1,1,
8,4,1,208,3,1,,,,,1,1,
8,4,1,218,3,2,,,,,2,2,
8,4,1,222,3,4,5,,,,4.5,4.75,
8,4,1,231,3,5,6,,,,5.5,5.25,
8,4,1,236,3,5,6,,,,5.5,5.75,
8,4,1,244,3,5,6,,,,5.5,5.75,
8,4,1,251,3,6,,,,,6,6,
8,4,1,180,4,0,,,,,0,0,
8,4,1,187,4,1,,,,,1,1,
8,4,1,194,4,1,,,,,1,1,
8,4,1,208,4,2,,,,,2,2,
8,4,1,218,4,3,,,,,3,3,
8,4,1,222,4,5,6,,,,5.5,5.5,
8,4,1,231,4,5,6,,,,5.5,4.75,
8,4,1,236,4,5,6,,,,5.5,5.75,
8,4,1,244,4,5,6,,,,5.5,5.75,
8,4,1,251,4,6,,,,,6,6,
8,4,1,180,5,0,,,,,0,0,
8,4,1,187,5,1,,,,,1,1,
8,4,1,194,5,1,,,,,1,1,
8,4,1,208,5,1,2,,,,1.5,1.5,
8,4,1,218,5,2,3,,,,2.5,2.5,
8,4,1,222,5,4,5,,,,4.5,4.25,
8,4,1,231,5,5,6,,,,5.5,5.5,
8,4,1,236,5,5,6,,,,5.5,5.75,
8,4,1,244,5,6,,,,,6,6,
8,4,2,174,1,0,,,,,0,0,
8,4,2,180,1,1,,,,,1,1,
8,4,2,187,1,1,,,,,1,1,
8,4,2,194,1,1,,,,,1,1,
8,4,2,208,1,2,,,,,2,2,
8,4,2,218,1,3,4,5,,,4,4.25,
8,4,2,222,1,5,6,,,,5.5,5.75,
8,4,2,231,1,5,6,,,,5.5,5.75,
8,4,2,236,1,5,6,,,,5.5,5.75,
8,4,2,244,1,6,,,,,6,6,
8,4,2,174,2,0,,,,,0,0,
8,4,2,180,2,1,,,,,1,1,
8,4,2,187,2,1,,,,,1,1,
8,4,2,194,2,1,,,,,1,1,
8,4,2,208,2,2,,,,,2,2,
8,4,2,218,2,3,4,,,,3.5,3.5,
8,4,2,222,2,5,6,,,,5.5,5.5,
8,4,2,231,2,5,6,,,,5.5,5.75,
8,4,2,236,2,5,6,,,,5.5,5.75,
8,4,2,244,2,6,,,,,6,6,
8,4,2,174,3,0,,,,,0,0,
8,4,2,180,3,1,,,,,1,1,
8,4,2,187,3,1,,,,,1,1,
8,4,2,194,3,2,,,,,2,2,
8,4,2,208,3,2,,,,,2,2,
8,4,2,218,3,3,4,,,,3.5,3.5,
8,4,2,222,3,5,6,,,,5.5,5.75,
8,4,2,231,3,5,6,,,,5.5,5.75,
8,4,2,236,3,5,6,,,,5.5,5.75,
8,4,2,244,3,6,,,,,6,6,
8,4,2,174,4,0,,,,,0,0,
8,4,2,180,4,1,,,,,1,1,
8,4,2,187,4,1,2,,,,1.5,1.5,
8,4,2,208,4,2,,,,,2,2,
8,4,2,218,4,2,3,,,,2.5,2.5,
8,4,2,222,4,5,6,,,,5.5,5.25,
8,4,2,231,4,5,6,,,,5.5,5.5,
8,4,2,236,4,5,6,,,,5.5,5.75,
8,4,2,244,4,5,6,,,,5.5,5.75,
8,4,2,251,4,6,,,,,6,6,
8,4,2,174,5,0,,,,,0,0,
8,4,2,180,5,1,,,,,1,1,
8,4,2,187,5,1,,,,,1,1,
8,4,2,194,5,1,,,,,1,1,
8,4,2,208,5,2,,,,,2,2,
8,4,2,218,5,3,,,,,3,3,
8,4,2,222,5,5,6,,,,5.5,5.25,
8,4,2,231,5,5,6,,,,5.5,5.5,
8,4,2,236,5,5,6,,,,5.5,5.75,
8,4,2,244,5,5,6,,,,5.5,5.75,
8,4,2,251,5,6,,,,,6,6,
8,4,3,180,1,0,,,,,0,0,
8,4,3,187,1,1,,,,,1,1,
8,4,3,194,1,1,,,,,1,1,
8,4,3,208,1,2,,,,,2,2,
8,4,3,218,1,2,,,,,2,2,
8,4,3,222,1,4,5,,,,4.5,3.25,
8,4,3,231,1,5,6,,,,5.5,5.75,
8,4,3,236,1,4,5,6,,,5,5.25,
8,4,3,251,1,5,6,,,,5.5,5.75,
8,4,3,257,1,6,,,,,6,6,
8,4,3,187,2,0,,,,,0,0,
8,4,3,194,2,1,,,,,1,1,
8,4,3,208,2,2,,,,,2,2,
8,4,3,222,2,4,5,6,,,5,4.25,
8,4,3,231,2,4,5,,,,4.5,4.75,
8,4,3,236,2,4,5,6,,,5,5.25,
8,4,3,244,2,5,6,,,,5.5,5.75,
8,4,3,251,2,6,,,,,6,6,
8,4,3,180,3,0,,,,,0,0,
8,4,3,187,3,1,,,,,1,1,
8,4,3,194,3,1,,,,,1,1,
8,4,3,208,3,1,2,,,,1.5,1.25,
8,4,3,218,3,2,,,,,2,2,
8,4,3,222,3,4,5,,,,4.5,4.25,
8,4,3,231,3,5,6,,,,5.5,5.25,
8,4,3,236,3,5,6,,,,5.5,5.75,
8,4,3,244,3,5,6,,,,5.5,5.75,
8,4,3,251,3,6,,,,,6,6,
8,4,3,180,4,0,,,,,0,0,
8,4,3,187,4,1,,,,,1,1,
8,4,3,194,4,1,,,,,1,1,
8,4,3,208,4,1,2,,,,1.5,1.5,
8,4,3,218,4,2,,,,,2,2,
8,4,3,222,4,4,5,6,,,5,4.75,
8,4,3,231,4,5,6,,,,5.5,5.25,
8,4,3,236,4,5,6,,,,5.5,5.75,
8,4,3,244,4,5,6,,,,5.5,5.75,
8,4,3,251,4,5,6,,,,5.5,5.75,
8,4,3,257,4,6,,,,,6,6,
8,4,3,180,5,0,,,,,0,0,
8,4,3,187,5,1,,,,,1,1,
8,4,3,194,5,1,,,,,1,1,
8,4,3,208,5,2,,,,,2,2,
8,4,3,218,5,2,,,,,2,2,
8,4,3,222,5,5,6,,,,5.5,5.25,
8,4,3,231,5,5,6,,,,5.5,5.25,
8,4,3,236,5,5,6,,,,5.5,5.5,
8,4,3,244,5,6,,,,,6,6,
8,4,4,174,1,0,,,,,0,0,
8,4,4,180,1,1,,,,,1,1,
8,4,4,187,1,1,,,,,1,1,
8,4,4,194,1,1,,,,,1,1,
8,4,4,208,1,2,,,,,2,2,
8,4,4,218,1,3,4,5,,,4,4.25,
8,4,4,222,1,5,6,,,,5.5,5.5,
8,4,4,231,1,5,6,,,,5.5,5.5,
8,4,4,236,1,5,6,,,,5.5,5.75,
8,4,4,244,1,5,6,,,,5.5,5.75,
8,4,4,251,1,6,,,,,6,6,
8,4,4,180,2,0,,,,,0,0,
8,4,4,187,2,1,,,,,1,1,
8,4,4,194,2,1,,,,,1,1,
8,4,4,208,2,2,,,,,2,2,
8,4,4,218,2,2,,,,,2,2,
8,4,4,222,2,5,6,,,,5.5,5.25,
8,4,4,231,2,5,6,,,,5.5,5.5,
8,4,4,236,2,5,6,,,,5.5,5.75,
8,4,4,244,2,5,6,,,,5.5,5.75,
8,4,4,251,2,6,,,,,6,6,
8,4,4,174,3,0,,,,,0,0,
8,4,4,180,3,1,,,,,1,1,
8,4,4,187,3,1,,,,,1,1,
8,4,4,194,3,1,,,,,1,1,
8,4,4,208,3,2,,,,,2,2,
8,4,4,218,3,4,,,,,4,4,
8,4,4,222,3,4,5,,,,4.5,4.75,
8,4,4,231,3,5,6,,,,5.5,5.75,
8,4,4,236,3,5,6,,,,5.5,5.75,
8,4,4,244,3,6,,,,,6,6,
8,4,4,174,4,0,,,,,0,0,
8,4,4,180,4,1,,,,,1,1,
8,4,4,187,4,1,,,,,1,1,
8,4,4,194,4,1,,,,,1,1,
8,4,4,208,4,2,,,,,2,2,
8,4,4,218,4,2,3,4,,,3,3.5,
8,4,4,222,4,5,6,,,,5.5,5.5,
8,4,4,231,4,5,6,,,,5.5,5.75,
8,4,4,236,4,5,6,,,,5.5,5.75,
8,4,4,244,4,5,6,,,,5.5,5.75,
8,4,4,251,4,6,,,,,6,6,
8,4,4,174,5,0,,,,,0,0,
8,4,4,180,5,1,,,,,1,1,
8,4,4,187,5,1,,,,,1,1,
8,4,4,194,5,1,,,,,1,1,
8,4,4,208,5,2,,,,,2,2,
8,4,4,218,5,4,5,,,,4.5,4.5,
8,4,4,222,5,5,6,,,,5.5,5.5,
8,4,4,231,5,4,5,,,,4.5,4.75,
8,4,4,236,5,5,6,,,,5.5,5.75,
8,4,4,244,5,5,6,,,,5.5,5.75,
8,4,4,251,5,6,,,,,6,6,
8,4,5,187,1,0,,,,,0,0,
8,4,5,194,1,1,,,,,1,1,
8,4,5,208,1,1,,,,,1,1,
8,4,5,218,1,2,3,,,,2.5,2.75,
8,4,5,222,1,4,5,6,,,5,5.25,
8,4,5,231,1,5,6,,,,5.5,5.75,
8,4,5,236,1,5,6,,,,5.5,5.75,
8,4,5,244,1,6,,,,,6,6,
8,4,5,180,2,0,,,,,0,0,
8,4,5,187,2,1,,,,,1,1,
8,4,5,194,2,1,,,,,1,1,
8,4,5,208,2,2,,,,,2,2,
8,4,5,218,2,3,,,,,3,3,
8,4,5,222,2,4,5,,,,4.5,4.75,
8,4,5,231,2,5,6,,,,5.5,5.5,
8,4,5,236,2,5,6,,,,5.5,5.75,
8,4,5,244,2,5,6,,,,5.5,5.75,
8,4,5,251,2,6,,,,,6,6,
8,4,5,180,3,0,,,,,0,0,
8,4,5,187,3,1,,,,,1,1,
8,4,5,194,3,1,,,,,1,1,
8,4,5,208,3,2,,,,,2,2,
8,4,5,218,3,4,,,,,4,4,
8,4,5,222,3,5,6,,,,5.5,5.25,
8,4,5,231,3,5,6,,,,5.5,5.75,
8,4,5,236,3,5,6,,,,5.5,5.75,
8,4,5,244,3,5,6,,,,5.5,5.75,
8,4,5,251,3,6,,,,,6,6,
8,4,5,180,4,0,,,,,0,0,
8,4,5,187,4,1,,,,,1,1,
8,4,5,194,4,1,,,,,1,1,
8,4,5,208,4,2,,,,,2,2,
8,4,5,218,4,3,,,,,3,3,
8,4,5,222,4,5,6,,,,5.5,5.25,
8,4,5,231,4,5,6,,,,5.5,5.25,
8,4,5,236,4,5,6,,,,5.5,5.75,
8,4,5,244,4,6,,,,,6,6,
8,4,5,180,5,0,,,,,0,0,
8,4,5,187,5,1,,,,,1,1,
8,4,5,194,5,1,,,,,1,1,
8,4,5,208,5,1,2,,,,1.5,1.5,
8,4,5,218,5,2,3,,,,2.5,2.75,
8,4,5,222,5,4,5,6,,,5,4.75,
8,4,5,231,5,5,6,,,,5.5,5.25,
8,4,5,236,5,5,6,,,,5.5,5.75,
8,4,5,244,5,5,6,,,,5.5,5.75,
8,4,5,251,5,5,6,,,,5.5,5.75,
8,4,5,257,5,6,,,,,6,6,
8,4,6,174,1,0,,,,,0,0,
8,4,6,180,1,1,,,,,1,1,
8,4,6,187,1,1,,,,,1,1,
8,4,6,194,1,1,,,,,1,1,
8,4,6,208,1,2,,,,,2,2,
8,4,6,218,1,5,6,,,,5.5,5.25,
8,4,6,222,1,5,6,,,,5.5,5.25,
8,4,6,231,1,6,,,,,6,6,
8,4,6,174,2,0,,,,,0,0,
8,4,6,180,2,1,,,,,1,1,
8,4,6,187,2,1,,,,,1,1,
8,4,6,194,2,1,,,,,1,1,
8,4,6,208,2,2,,,,,2,2,
8,4,6,218,2,5,6,,,,5.5,5.25,
8,4,6,222,2,5,6,,,,5.5,5.5,
8,4,6,231,2,5,6,,,,5.5,5.25,
8,4,6,244,2,6,,,,,6,6,
8,4,6,174,3,0,,,,,0,0,
8,4,6,180,3,1,,,,,1,1,
8,4,6,187,3,1,,,,,1,1,
8,4,6,194,3,1,2,,,,1.5,1.5,
8,4,6,218,3,5,6,,,,5.5,5.25,
8,4,6,222,3,5,6,,,,5.5,5.75,
8,4,6,231,3,6,,,,,6,6,
8,4,6,174,4,0,,,,,0,0,
8,4,6,180,4,1,,,,,1,1,
8,4,6,187,4,1,2,,,,1.5,1.5,
8,4,6,194,4,2,,,,,2,2,
8,4,6,208,4,2,3,,,,2.5,2.75,
8,4,6,218,4,6,,,,,6,6,
8,4,6,222,4,5,6,,,,5.5,5.25,
8,4,6,231,4,5,6,,,,5.5,5.75,
8,4,6,236,4,5,6,,,,5.5,5.75,
8,4,6,244,4,6,,,,,6,6,
8,4,6,180,5,2,,,,,2,2,
8,4,6,187,5,2,,,,,2,2,
8,4,6,194,5,2,,,,,2,2,
8,4,6,208,5,3,4,,,,3.5,3.5,
8,4,6,218,5,6,,,,,6,6,
8,4,7,174,1,0,,,,,0,0,
8,4,7,180,1,1,,,,,1,1,
8,4,7,187,1,1,,,,,1,1,
8,4,7,194,1,2,,,,,2,2,
8,4,7,208,1,2,,,,,2,2,
8,4,7,218,1,5,6,,,,5.5,5.5,
8,4,7,222,1,5,6,,,,5.5,5.25,
8,4,7,231,1,5,6,,,,5.5,5.75,
8,4,7,236,1,5,6,,,,5.5,5.75,
8,4,7,244,1,5,6,,,,5.5,5.75,
8,4,7,251,1,6,,,,,6,6,
8,4,7,187,2,0,,,,,0,0,
8,4,7,194,2,1,,,,,1,1,
8,4,7,208,2,2,,,,,2,2,
8,4,7,218,2,3,4,5,6,,4.5,4.75,
8,4,7,222,2,5,6,,,,5.5,5.5,
8,4,7,231,2,5,6,,,,5.5,5.75,
8,4,7,236,2,5,6,,,,5.5,5.75,
8,4,7,244,2,6,,,,,6,6,
8,4,7,174,3,0,,,,,0,0,
8,4,7,180,3,1,,,,,1,1,
8,4,7,187,3,1,,,,,1,1,
8,4,7,194,3,1,,,,,1,1,
8,4,7,208,3,2,,,,,2,2,
8,4,7,218,3,3,4,5,6,,4.5,4.25,
8,4,7,222,3,5,6,,,,5.5,5.25,
8,4,7,231,3,5,6,,,,5.5,5.75,
8,4,7,236,3,5,6,,,,5.5,5.75,
8,4,7,244,3,6,,,,,6,6,
8,4,7,174,4,0,,,,,0,0,
8,4,7,180,4,1,,,,,1,1,
8,4,7,187,4,1,,,,,1,1,
8,4,7,194,4,1,,,,,1,1,
8,4,7,208,4,1,2,,,,1.5,1.75,
8,4,7,218,4,3,4,5,6,,4.5,4.25,
8,4,7,222,4,4,5,6,,,5,4.75,
8,4,7,231,4,5,6,,,,5.5,5.5,
8,4,7,236,4,5,6,,,,5.5,5.75,
8,4,7,244,4,5,6,,,,5.5,5.75,
8,4,7,251,4,6,,,,,6,6,
8,4,7,180,5,0,,,,,0,0,
8,4,7,187,5,1,,,,,1,1,
8,4,7,194,5,1,,,,,1,1,
8,4,7,208,5,2,,,,,2,2,
8,4,7,218,5,2,,,,,2,2,
8,4,7,222,5,4,5,6,,,5,4.5,
8,4,7,231,5,5,6,,,,5.5,5.25,
8,4,7,236,5,5,6,,,,5.5,5.25,
8,4,7,244,5,5,6,,,,5.5,5.75,
8,4,7,251,5,6,,,,,6,6,
8,4,8,174,1,0,,,,,0,0,
8,4,8,180,1,1,,,,,1,1,
8,4,8,187,1,2,,,,,2,2,
8,4,8,194,1,1,2,,,,1.5,1.75,
8,4,8,208,1,1,2,3,4,,2.5,3.75,
8,4,8,236,1,5,6,,,,5.5,5.75,
8,4,8,244,1,6,,,,,6,6,
8,4,8,174,2,0,,,,,0,0,
8,4,8,180,2,1,,,,,1,1,
8,4,8,187,2,2,,,,,2,2,
8,4,8,194,2,2,,,,,2,2,
8,4,8,208,2,3,4,,,,3.5,3.25,
8,4,8,218,2,5,6,,,,5.5,5.5,
8,4,8,222,2,5,6,,,,5.5,5.5,
8,4,8,231,2,5,6,,,,5.5,5.75,
8,4,8,236,2,5,6,,,,5.5,5.75,
8,4,8,244,2,6,,,,,6,6,
8,4,8,174,3,0,0,,,,0,0,
8,4,8,180,3,1,,,,,1,1,
8,4,8,187,3,2,,,,,2,2,
8,4,8,194,3,2,,,,,2,2,
8,4,8,208,3,3,,,,,3,3,
8,4,8,218,3,5,6,,,,5.5,5.75,
8,4,8,222,3,5,6,,,,5.5,5.25,
8,4,8,236,3,5,6,,,,5.5,5.75,
8,4,8,244,3,6,,,,,6,6,
8,4,8,174,4,0,,,,,0,0,
8,4,8,180,4,1,,,,,1,1,
8,4,8,187,4,1,,,,,1,1,
8,4,8,194,4,2,,,,,2,2,
8,4,8,208,4,2,3,,,,2.5,2.75,
8,4,8,218,4,5,6,,,,5.5,5.75,
8,4,8,222,4,5,6,,,,5.5,5.25,
8,4,8,231,4,6,,,,,6,6,
8,4,9,180,1,0,,,,,0,0,
8,4,9,187,1,1,,,,,1,1,
8,4,9,194,1,1,,,,,1,1,
8,4,9,208,1,2,,,,,2,2,
8,4,9,218,1,2,3,4,,,3,3.25,
8,4,9,222,1,4,5,6,,,5,4.25,
8,4,9,231,1,5,6,,,,5.5,5.25,
8,4,9,236,1,5,6,,,,5.5,5.75,
8,4,9,244,1,5,6,,,,5.5,5.75,
8,4,9,251,1,6,,,,,6,6,
8,4,9,187,2,0,,,,,0,0,
8,4,9,194,2,1,,,,,1,1,
8,4,9,208,2,2,,,,,2,2,
8,4,9,218,2,4,5,,,,4.5,4.25,
8,4,9,222,2,5,6,,,,5.5,5.25,
8,4,9,231,2,5,6,,,,5.5,5.5,
8,4,9,236,2,5,6,,,,5.5,5.75,
8,4,9,244,2,6,,,,,6,6,
8,4,9,187,3,0,,,,,0,0,
8,4,9,194,3,1,,,,,1,1,
8,4,9,208,3,1,2,,,,1.5,1.5,
8,4,9,218,3,2,3,4,,,3,3.25,
8,4,9,222,3,4,5,6,,,5,4.7,
8,4,9,231,3,5,6,,,,5.5,5.25,
8,4,9,236,3,5,6,,,,5.5,5.75,
8,4,9,244,3,5,6,,,,5.5,5.75,
8,4,9,251,3,6,,,,,6,6,
8,4,9,180,4,0,,,,,0,0,
8,4,9,187,4,1,,,,,1,1,
8,4,9,194,4,1,,,,,1,1,
8,4,9,208,4,2,,,,,2,2,
8,4,9,218,4,3,4,5,,,4,3.5,
8,4,9,222,4,4,5,6,,,5,4.75,
8,4,9,231,4,5,6,,,,5.5,5.25,
8,4,9,236,4,5,6,,,,5.5,5.75,
8,4,9,244,4,5,6,,,,5.5,5.75,
8,4,9,251,4,6,,,,,6,6,
8,4,9,180,5,0,,,,,0,0,
8,4,9,187,5,1,,,,,1,1,
8,4,9,194,5,1,,,,,1,1,
8,4,9,208,5,2,,,,,2,2,
8,4,9,218,5,4,,,,,4,4,
8,4,9,222,5,4,5,6,,,5,5.25,
8,4,9,231,5,5,6,,,,5.5,5.5,
8,4,9,236,5,5,6,,,,5.5,5.75,
8,4,9,244,5,6,,,,,6,6,
8,4,10,174,1,0,,,,,0,0,
8,4,10,180,1,1,2,,,,1.5,1.5,
8,4,10,187,1,2,,,,,2,2,
8,4,10,194,1,2,,,,,2,2,
8,4,10,208,1,4,,,,,4,4,
8,4,10,218,1,6,,,,,6,6,
8,4,10,180,2,2,,,,,2,2,
8,4,10,187,2,2,,,,,2,2,
8,4,10,194,2,2,,,,,2,2,
8,4,10,208,2,5,,,,,5,5,
8,4,10,218,2,5,6,,,,5.5,5.25,
8,4,10,222,2,6,,,,,6,6,
8,4,10,174,3,0,,,,,0,0,
8,4,10,180,3,1,,,,,1,1,
8,4,10,187,3,2,,,,,2,2,
8,4,10,194,3,2,,,,,2,2,
8,4,10,208,3,4,,,,,4,4,
8,4,10,218,3,5,6,,,,5.5,5.25,
8,4,10,222,3,5,6,,,,5.5,5.25,
8,4,10,231,3,5,6,,,,5.5,5.5,
8,4,10,236,3,5,6,,,,5.5,5.75,
8,4,10,244,3,6,,,,,6,6,
8,4,10,174,4,0,,,,,0,0,
8,4,10,180,4,1,,,,,1,1,
8,4,10,187,4,2,,,,,2,2,
8,4,10,194,4,2,,,,,2,2,
8,4,10,208,4,1,,,,,1,1,
8,4,10,218,4,5,6,,,,5.5,5.5,
8,4,10,222,4,5,6,,,,5.5,5.25,
8,4,10,231,4,5,6,,,,5.5,5.5,
8,4,10,236,4,5,6,,,,5.5,5.75,
8,4,10,244,4,6,,,,,6,6,
8,4,10,174,5,0,,,,,0,0,
8,4,10,180,5,1,,,,,1,1,
8,4,10,187,5,1,,,,,1,1,
8,4,10,194,5,1,2,,,,1.5,1.5,
8,4,10,208,5,2,3,4,,,3,3.25,
8,4,10,218,5,5,6,,,,5.5,5.25,
8,4,10,222,5,5,6,,,,5.5,5.25,
8,4,10,231,5,5,6,,,,5.5,5.75,
8,4,10,236,5,5,6,,,,5.5,5.75,
8,4,10,244,5,6,,,,,6,6,
