year,site,plot,date,rep,stage1,stage2,stage3,stage4,stage5,average,overall,
7,1,5,190,1,6,,,,,6,6,
7,1,5,133,2,1,,,,,1,1,
7,1,5,143,2,1,,,,,1,1,
7,1,5,148,2,1,,,,,1,1,
7,1,5,156,2,1,2,,,,1.5,1.25,
7,1,5,162,2,2,4,,,,3,2.25,
7,1,5,169,2,2,3,4,5,,3.5,3.75,
7,1,5,197,2,6,,,,,6,6,
7,1,5,133,3,1,,,,,1,1,
7,1,5,143,3,1,,,,,1,1,
7,1,5,148,3,1,2,,,,1.5,1.25,
7,1,5,156,3,1,2,4,,,2.333333333,3,
7,1,5,162,3,2,3,4,5,,3.5,3.5,
7,1,5,169,3,3,4,5,,,4,4.5,
7,1,5,176,3,4,5,,,,4.5,4.75,
7,1,5,184,3,6,,,,,6,6,
7,1,5,133,4,1,,,,,1,1,
7,1,5,143,4,1,,,,,1,1,
7,1,5,148,4,1,2,,,,1.5,1.25,
7,1,5,156,4,4,5,,,,4.5,4.25,
7,1,5,162,4,2,4,5,,,3.666666667,3.25,
7,1,5,169,4,2,3,4,5,,3.5,3.5,
7,1,5,176,4,4,5,,,,4.5,4.25,
7,1,5,184,4,6,,,,,6,6,
7,1,6,133,1,0,,,,,0,0,
7,1,6,143,1,1,,,,,1,1,
7,1,6,148,1,1,,,,,1,1,
7,1,6,156,1,1,2,,,,1.5,1.25,
7,1,6,162,1,1,2,,,,1.5,1.25,
7,1,6,169,1,2,4,,,,3,2.5,
7,1,6,176,1,2,3,4,,,3,3,
7,1,6,184,1,4,5,,,,4.5,4.5,
7,1,6,190,1,6,,,,,6,6,
7,1,6,133,2,0,,,,,0,0,
7,1,6,143,2,1,,,,,1,1,
7,1,6,148,2,1,,,,,1,1,
7,1,6,156,2,1,,,,,1,1,
7,1,6,162,2,1,2,,,,1.5,1.5,
7,1,6,169,2,2,3,,,,2.5,2.5,
7,1,6,176,2,4,5,,,,4.5,4.5,
7,1,6,184,2,6,,,,,6,6,
7,1,6,133,3,0,,,,,0,0,
7,1,6,143,3,1,,,,,1,1,
7,1,6,148,3,1,,,,,1,1,
7,1,6,156,3,1,2,,,,1.5,1.5,
7,1,6,162,3,1,2,3,,,2,2,
7,1,6,169,3,2,4,5,,,3.666666667,3.25,
7,1,6,176,3,4,5,,,,4.5,4.25,
7,1,6,184,3,5,6,,,,5.5,5.25,
7,1,6,190,3,6,,,,,6,6,
7,1,6,133,4,0,,,,,0,0,
7,1,6,143,4,1,,,,,1,1,
7,1,6,148,4,1,,,,,1,1,
7,1,6,156,4,1,,,,,1,1,
7,1,6,162,4,1,2,,,,1.5,1.5,
7,1,6,169,4,2,3,4,,,3,3,
7,1,6,176,4,4,,,,,4,4,
7,1,6,184,4,5,,,,,5,5,
7,1,6,190,4,5,,,,,5,5,
7,1,6,197,4,6,,,,,6,6,
7,1,6,143,5,0,,,,,0,0,
7,1,6,148,5,1,,,,,1,1,
7,1,6,156,5,1,2,,,,1.5,1.5,
7,1,6,162,5,2,,,,,2,2,
7,1,6,169,5,2,3,4,,,3,2.75,
7,1,6,176,5,3,4,5,,,4,4.25,
7,1,6,184,5,4,5,6,,,5,5.25,
7,1,6,190,5,6,,,,,6,6,
7,1,7,133,1,1,,,,,1,1,
7,1,7,143,1,1,2,,,,1.5,1.25,
7,1,7,148,1,1,2,,,,1.5,1.5,
7,1,7,156,1,2,3,,,,2.5,2.25,
7,1,7,162,1,2,3,4,5,,3.5,3.25,
7,1,7,169,1,3,4,5,,,4,4,
7,1,7,176,1,4,5,,,,4.5,4.25,
7,1,7,184,1,6,,,,,6,6,
7,1,7,133,2,1,,,,,1,1,
7,1,7,143,2,1,,,,,1,1,
7,1,7,148,2,1,,,,,1,1,
7,1,7,156,2,1,2,4,,,2.333333333,2.25,
7,1,7,162,2,2,3,4,,,3,2.75,
7,1,7,169,2,2,4,,,,3,3.25,
7,1,7,176,2,4,5,,,,4.5,4.25,
7,1,7,184,2,6,,,,,6,6,
7,1,7,133,3,0,,,,,0,0,
7,1,7,143,3,1,2,,,,1.5,1.25,
7,1,7,148,3,1,2,,,,1.5,1.25,
7,1,7,156,3,2,,,,,2,2,
7,1,7,162,3,2,4,,,,3,3,
7,1,7,169,3,4,5,,,,4.5,4.25,
7,1,7,176,3,4,5,,,,4.5,4.5,
7,1,7,184,3,6,,,,,6,6,
7,1,7,148,4,0,,,,,0,0,
7,1,7,156,4,3,4,,,,3.5,3.5,
7,1,7,162,4,4,5,,,,4.5,4.5,
7,1,7,169,4,5,,,,,5,5,
7,1,7,176,4,4,5,,,,4.5,4.5,
7,1,7,184,4,6,,,,,6,6,
7,1,9,133,1,1,,,,,1,1,
7,1,9,143,1,1,,,,,1,1,
7,1,9,148,1,1,,,,,1,1,
7,1,9,156,1,1,2,3,,,2,2,
7,1,9,162,1,1,2,4,,,2.333333333,2.25,
7,1,9,169,1,2,4,5,,,3.666666667,3.75,
7,1,9,176,1,4,5,,,,4.5,4.75,
7,1,9,184,1,5,6,,,,5.5,5.5,
7,1,9,190,1,6,,,,,6,6,
7,1,9,133,2,1,,,,,1,1,
7,1,9,143,2,1,,,,,1,1,
7,1,9,148,2,1,,,,,1,1,
7,1,9,156,2,1,2,3,,,2,1.5,
7,1,9,162,2,1,2,,,,1.5,1.75,
7,1,9,169,2,2,3,4,,,3,2.5,
7,1,9,176,2,4,5,,,,4.5,4.25,
7,1,9,184,2,6,,,,,6,6,
7,1,9,133,3,1,,,,,1,1,
7,1,9,143,3,1,,,,,1,1,
7,1,9,148,3,1,,,,,1,1,
7,1,9,156,3,1,2,3,4,,2.5,2,
7,1,9,162,3,1,2,3,4,,2.5,2.5,
7,1,9,169,3,3,4,5,,,4,4,
7,1,9,176,3,3,4,5,,,4,4,
7,1,9,184,3,6,,,,,6,6,
7,1,9,133,4,1,,,,,1,1,
7,1,9,143,4,1,,,,,1,1,
7,1,9,148,4,1,,,,,1,1,
7,1,9,156,4,1,2,3,,,2,1.5,
7,1,9,162,4,1,2,,,,1.5,1.5,
7,1,9,169,4,2,3,4,,,3,2.5,
7,1,9,176,4,3,4,5,,,4,4,
7,1,9,184,4,3,4,,,,3.5,3.75,
7,1,9,190,4,3,,,,,3,3,
7,1,9,197,4,3,4,,,,3.5,3.75,
7,1,9,204,4,6,,,,,6,6,
7,1,9,133,5,1,,,,,1,1,
7,1,9,143,5,1,,,,,1,1,
7,1,9,148,5,1,,,,,1,1,
7,1,9,156,5,2,3,,,,2.5,2.5,
7,1,9,162,5,3,4,,,,3.5,3.5,
7,1,9,169,5,4,5,,,,4.5,4.5,
7,1,9,176,5,4,5,,,,4.5,4.5,
7,1,9,184,5,6,,,,,6,6,
7,1,10,133,1,1,,,,,1,1,
7,1,10,143,1,1,,,,,1,1,
7,1,10,148,1,1,,,,,1,1,
7,1,10,156,1,1,2,3,,,2,2,
7,1,10,162,1,2,3,4,,,3,2.75,
7,1,10,169,1,2,3,4,5,,3.5,3.5,
7,1,10,176,1,4,5,,,,4.5,4.25,
7,1,10,184,1,4,5,6,,,5,5,
7,1,10,190,1,6,,,,,6,6,
7,1,10,133,2,0,,,,,0,0,
7,1,10,143,2,1,,,,,1,1,
7,1,10,148,2,1,,,,,1,1,
7,1,10,156,2,2,,,,,2,2,
7,1,10,162,2,2,3,4,,,3,2.75,
7,1,10,169,2,3,4,5,,,4,4,
7,1,10,176,2,4,5,,,,4.5,4.5,
7,1,10,184,2,5,,,,,5,5,
7,1,10,190,2,6,,,,,6,6,
7,2,1,149,1,0,,,,,0,0,
7,2,1,155,1,1,,,,,1,1,
7,2,1,162,1,1,,,,,1,1,
7,2,1,169,1,1,,,,,1,1,
7,2,1,176,1,1,2,,,,1.5,1.75,
7,2,1,184,1,4,,,,,4,4,
7,2,1,190,1,5,,,,,5,5,
7,2,1,197,1,6,,,,,6,6,
7,2,1,149,2,0,,,,,0,0,
7,2,1,155,2,1,,,,,1,1,
7,2,1,162,2,1,,,,,1,1,
7,2,1,169,2,1,,,,,1,1,
7,2,1,176,2,1,2,,,,1.5,1.5,
7,2,1,184,2,2,3,4,,,3,3,
7,2,1,190,2,3,4,5,,,4,4,
7,2,1,197,2,3,4,5,,,4,4.25,
7,2,1,204,2,5,,,,,5,5,
7,2,1,212,2,6,,,,,6,6,
7,2,1,149,3,0,,,,,0,0,
7,2,1,155,3,1,,,,,1,1,
7,2,1,162,3,1,,,,,1,1,
7,2,1,169,3,1,,,,,1,1,
7,2,1,176,3,1,2,,,,1.5,1.75,
7,2,1,184,3,2,3,4,5,,3.5,3.25,
7,2,1,190,3,4,5,,,,4.5,4.75,
7,2,1,197,3,5,,,,,5,5,
7,2,1,204,3,5,6,,,,5.5,5.75,
7,2,1,212,3,6, ,,,,6,6,
7,2,1,149,4,0,,,,,0,0,
7,2,1,155,4,1,,,,,1,1,
7,2,1,162,4,1,,,,,1,1,
7,2,1,169,4,1,2,,,,1.5,1.25,
7,2,1,176,4,2,3,,,,2.5,2.25,
7,2,1,184,4,2,3,4,5,,3.5,3.75,
7,2,1,190,4,4,5,,,,4.5,4.75,
7,2,1,197,4,4,5,6,,,5,5,
7,2,1,204,4,5,6,,,,5.5,5.75,
7,2,1,212,4,6, ,,,,6,6,
7,2,1,149,5,0,,,,,0,0,
7,2,1,155,5,1,,,,,1,1,
7,2,1,162,5,1,,,,,1,1,
7,2,1,169,5,1,,,,,1,1,
7,2,1,176,5,1,2,3,,,2,2,
7,2,1,184,5,5,,,,,5,5,
7,2,2,155,1,0,,,,,0,0,
7,2,2,162,1,1,2,,,,1.5,1.25,
7,2,2,169,1,1,2,,,,1.5,1.75,
7,2,2,176,1,3,4,5,,,4,2.75,
7,2,2,184,1,4,5,,,,4.5,4.5,
7,2,2,190,1,4,6,,,,5,5.25,
7,2,2,197,1,6,,,,,6,6,
7,2,2,155,2,0,,,,,0,0,
7,2,2,162,2,1,,,,,1,1,
7,2,2,169,2,1,2,,,,1.5,1.25,
7,2,2,176,2,1,2,4,,,2.333333333,2,
7,2,2,184,2,2,3,4,5,,3.5,3.75,
7,2,2,190,2,3,4,5,6,,4.5,4.5,
7,2,2,197,2,3,4,5,,,4,4.75,
7,2,2,204,2,6,,,,,6,6,
7,2,2,155,3,0,,,,,0,0,
7,2,2,162,3,1,2,,,,1.5,1.25,
7,2,2,169,3,1,2,,,,1.5,1.25,
7,2,2,176,3,3,4,,,,3.5,3.25,
7,2,2,184,3,3,4,5,,,4,4,
7,2,2,190,3,3,4,5,6,,4.5,4,
7,2,2,197,3,3,4,6,,,4.333333333,4.75,
7,2,2,204,3,3,6,,,,4.5,4.75,
7,2,2,212,3,6, ,,,,6,6,
7,2,2,155,4,0,,,,,0,0,
7,2,2,162,4,1,,,,,1,1,
7,2,2,169,4,1,2,,,,1.5,1.75,
7,2,2,176,4,2,3,4,,,3,2.5,
7,2,2,184,4,4,,,,,4,4,
7,2,2,190,4,4,5,,,,4.5,4.25,
7,2,2,197,4,6,,,,,6,6,
7,2,2,155,5,0,,,,,0,0,
7,2,2,162,5,1,,,,,1,1,
7,2,2,169,5,1,2,,,,1.5,1.75,
7,2,2,176,5,2,4,,,,3,2.75,
7,2,2,184,5,4,5,,,,4.5,4.5,
7,2,2,190,5,4,5,,,,4.5,4.75,
7,2,2,197,5,6,,,,,6,6,
7,2,3,149,1,0,,,,,0,0,
7,2,3,155,1,1,2,3,,,2,2,
7,2,3,162,1,1,,,,,1,1,
7,2,3,169,1,1,2,,,,1.5,1.5,
7,2,3,176,1,2,3,4,,,3,3.25,
7,2,3,184,1,3,4,5,,,4,3.25,
7,2,3,190,1,3,4,5,,,4,4,
7,2,3,197,1,3,6,,,,4.5,4.5,
7,2,3,204,1,6,,,,,6,6,
7,2,3,149,2,0,,,,,0,0,
7,2,3,155,2,1,2,3,,,2,2,
7,2,3,162,2,1,,,,,1,1,
7,2,3,169,2,1,2,,,,1.5,1.5,
7,2,3,176,2,2,3,,,,2.5,2.5,
7,2,3,184,2,4,5,,,,4.5,4.75,
7,2,3,190,2,4,5,,,,4.5,4.75,
7,2,3,197,2,3,6,,,,4.5,4.5,
7,2,3,204,2,6,,,,,6,6,
7,2,3,149,3,0,,,,,0,0,
7,2,3,155,3,1,2,4,,,2.333333333,1.5,
7,2,3,162,3,1,2,,,,1.5,1.25,
7,2,3,169,3,1,2,,,,1.5,1.75,
7,2,3,176,3,2,3,4,,,3,2.75,
7,2,3,184,3,4,5,,,,4.5,4.5,
7,2,3,190,3,3,4,5,,,4,5,
7,2,3,197,3,5,6,,,,5.5,5.75,
7,2,3,204,3,6,,,,,6,6,
7,2,3,149,4,0,,,,,0,0,
7,2,3,155,4,1,2,3,4,,2.5,2.5,
7,2,3,162,4,1,,,,,1,1,
7,2,3,169,4,1,2,,,,1.5,1.5,
7,2,3,176,4,3,4,,,,3.5,3.25,
7,2,3,184,4,4,5,,,,4.5,4.25,
7,2,3,190,4,4,,,,,4,4,
7,2,3,197,4,6,,,,,6,6,
7,2,3,149,5,0,,,,,0,0,
7,2,3,155,5,1,2,4,,,2.333333333,2.5,
7,2,3,162,5,1,,,,,1,1,
7,2,3,169,5,1,2,,,,1.5,1.75,
7,2,3,176,5,2,3,4,,,3,3.25,
7,2,3,184,5,4,5,,,,4.5,4.5,
7,2,4,155,1,0,,,,,0,0,
7,2,4,162,1,1,,,,,1,1,
7,2,4,169,1,1,,,,,1,1,
7,2,4,176,1,1,2,,,,1.5,1.75,
7,2,4,184,1,3,4,,,,3.5,3.25,
7,2,4,190,1,3,4,,,,3.5,3.75,
7,2,4,197,1,3,4,5,,,4,3.75,
7,2,4,204,1,6,,,,,6,6,
7,2,4,155,2,0,,,,,0,0,
7,2,4,162,2,1,,,,,1,1,
7,2,4,169,2,1,,,,,1,1,
7,2,4,176,2,1,2,,,,1.5,1.5,
7,2,4,184,2,2,3,4,,,3,3,
7,2,4,190,2,3,4,5,,,4,4,
7,2,4,197,2,3,4,5,,,4,4.25,
7,2,4,204,2,6,,,,,6,6,
7,2,4,155,3,0,,,,,0,0,
7,2,4,162,3,1,,,,,1,1,
7,2,4,169,3,1,,,,,1,1,
7,2,4,176,3,1,2,,,,1.5,1.25,
7,2,4,184,3,3,4,,,,3.5,3.25,
7,2,4,190,3,4,5,,,,4.5,4.25,
7,2,4,197,3,5,,,,,5,6,
7,2,4,204,3,6,,,,,6,6,
7,2,4,155,4,0,,,,,0,0,
7,2,4,162,4,1,,,,,1,1,
7,2,4,169,4,1,,,,,1,1,
7,2,4,176,4,1,2,,,,1.5,1.75,
7,2,4,184,4,2,3,4,,,3,2.75,
7,2,4,190,4,3,4,5,,,4,4,
7,2,4,197,4,3,4,5,,,4,4.75,
7,2,4,204,4,6,,,,,6,6,
7,2,4,155,5,0,,,,,0,0,
7,2,4,162,5,1,,,,,1,1,
7,2,4,169,5,1,,,,,1,1,
7,2,4,176,5,2,,,,,2,2,
7,2,4,184,5,3,4,,,,3.5,3.75,
7,2,4,190,5,4,,,,,4,4,
7,2,4,197,5,6,,,,,6,6,
7,2,5,149,1,0,,,,,0,0,
7,2,5,155,1,1,2,3,,,2,1.5,
7,2,5,162,1,1,,,,,1,1,
7,2,5,169,1,2,,,,,2,2,
7,2,5,176,1,3,4,,,,3.5,3.75,
7,2,5,184,1,4,5,,,,4.5,4.75,
7,2,5,190,1,5,6,,,,5.5,5.25,
7,2,5,197,1,6,,,,,6,6,
7,2,5,149,2,0,,,,,0,0,
7,2,5,155,2,1,2,3,,,2,2,
7,2,5,162,2,1,,,,,1,1,
7,2,5,169,2,1,2,,,,1.5,1.75,
7,2,5,176,2,2,3,4,,,3,3,
7,2,5,184,2,4,5,,,,4.5,4.25,
7,2,5,190,2,6,,,,,6,6,
7,2,5,149,3,0,,,,,0,0,
7,2,5,155,3,1,2,3,4,,2.5,2,
7,2,5,162,3,1,,,,,1,1,
7,2,5,169,3,1,2,,,,1.5,1.5,
7,2,5,176,3,2,3,4,,,3,2.75,
7,2,5,184,3,3,4,5,,,4,4.5,
7,2,5,190,3,4,5,,,,4.5,4.75,
7,2,5,197,3,6,,,,,6,6,
7,2,5,149,4,0,,,,,0,0,
7,2,5,155,4,1,2,3,4,,2.5,2.25,
7,2,5,162,4,1,,,,,1,1,
7,2,5,169,4,1,2,,,,1.5,1.25,
7,2,5,176,4,3,,,,,3,3,
7,2,5,184,4,4,,,,,4,4,
7,2,5,190,4,4,5,,,,4.5,4.5,
7,2,5,197,4,6,,,,,6,6,
7,2,5,149,5,0,,,,,0,0,
7,2,5,155,5,1,2,,,,1.5,1.5,
7,2,5,162,5,1,,,,,1,1,
7,2,5,169,5,1,2,,,,1.5,1.25,
7,2,5,176,5,2,3,4,,,3,3.25,
7,2,5,184,5,3,4,5,,,4,4.25,
7,2,5,190,5,4,5,,,,4.5,4.75,
7,2,5,197,5,6,,,,,6,6,
7,2,6,149,1,0,,,,,0,0,
7,2,6,155,1,1,2,,,,1.5,1.25,
7,2,6,162,1,1,,,,,1,1,
7,2,6,169,1,1,,,,,1,1,
7,2,6,176,1,1,2,3,,,2,1.75,
7,2,6,184,1,2,3,5,,,3.333333333,3.25,
7,2,6,190,1,3,5,,,,4,3.75,
7,2,6,197,1,6,,,,,6,6,
7,2,6,155,2,0,,,,,0,0,
7,2,6,162,2,1,,,,,1,1,
7,2,6,169,2,1,2,,,,1.5,1.25,
7,2,6,176,2,1,2,,,,1.5,1.75,
7,2,6,184,2,3,4,,,,3.5,3.5,
7,2,6,190,2,3,4, ,,,3.5,3.75,
7,2,6,197,2,6,,,,,6,6,
7,2,6,155,3,0,,,,,0,0,
7,2,6,162,3,1,,,,,1,1,
7,2,6,169,3,1,2,,,,1.5,1.25,
7,2,6,176,3,2,3,,,,2.5,2.25,
7,2,6,184,3,4,,,,,4,4,
7,2,6,190,3,4, , ,,,4,4,
7,2,6,197,3,4,,,,,4,4,
7,2,6,204,3,6,,,,,6,6,
7,2,6,155,4,0,,,,,0,0,
7,2,6,162,4,1,,,,,1,1,
7,2,6,169,4,1,2,,,,1.5,1.5,
7,2,6,176,4,2,3,4,,,3,2.75,
7,2,6,184,4,3,4,5,,,4,4,
7,2,6,190,4,4,5, ,,,4.5,4.5,
7,2,6,197,4,4,5,6,,,5,5,
7,2,6,204,4,6,,,,,6,6,
7,2,6,155,5,0,,,,,0,0,
7,2,6,162,5,1,,,,,1,1,
7,2,6,169,5,1,,,,,1,1,
7,2,6,176,5,1,2,3,,,2,1.75,
7,2,6,184,5,2,3,4,5,,3.5,3.5,
7,2,6,190,5,3,4, ,,,3.5,3.5,
7,2,6,197,5,3,4,5,6,,4.5,5,
7,2,6,204,5,6,,,,,6,6,
7,2,7,149,1,0,,,,,0,0,
7,2,7,155,1,1,,,,,1,1,
7,2,7,162,1,1,,,,,1,1,
7,2,7,169,1,1,,,,,1,1,
7,2,7,176,1,2,,,,,2,2,
7,2,7,184,1,3,4,,,,3.5,3.25,
7,2,7,190,1,3,4, ,,,3.5,3.5,
7,2,7,197,1,3,4,,,,3.5,3.5,
7,2,7,204,1,6,,,,,6,6,
7,2,7,149,2,0,,,,,0,0,
7,2,7,155,2,1,,,,,1,1,
7,2,7,162,2,1,,,,,1,1,
7,2,7,169,2,1,,,,,1,1,
7,2,7,176,2,1,2,,,,1.5,1.75,
7,2,7,184,2,3,4,,,,3.5,3.25,
7,2,7,190,2,6,,,,,6,6,
7,2,7,149,3,0,,,,,0,0,
7,2,7,155,3,1,,,,,1,1,
7,2,7,162,3,1,,,,,1,1,
7,2,7,169,3,1,2,,,,1.5,1.25,
7,2,7,176,3,1,2,,,,1.5,1.75,
7,2,7,184,3,3,4,,,,3.5,3.25,
7,2,7,190,3,3,4,,,,3.5,3.75,
7,2,7,197,3,4,,,,,4,4,
7,2,7,204,3,6,,,,,6,6,
7,2,7,149,4,0,,,,,0,0,
7,2,7,155,4,1,,,,,1,1,
7,2,7,162,4,1,,,,,1,1,
7,2,7,169,4,1,,,,,1,1,
7,2,7,176,4,1,2,,,,1.5,1.75,
7,2,7,184,4,2,3,4,,,3,2.75,
7,2,7,190,4,4,5,,,,4.5,4.75,
7,2,7,197,4,4,5,,,,4.5,4.5,
7,2,7,204,4,6,,,,,6,6,
7,2,7,149,5,0,,,,,0,0,
7,2,7,155,5,1,,,,,1,1,
7,2,7,162,5,1,,,,,1,1,
7,2,7,169,5,1,,,,,1,1,
7,2,7,176,5,2,,,,,2,2,
7,2,7,184,5,4,5,,,,4.5,4.25,
7,2,7,190,5,4,5,,,,4.5,4.75,
7,2,7,197,5,5,6,,,,5.5,5.75,
7,2,7,204,5,6,,,,,6,6,
7,2,8,155,1,0,,,,,0,0,
7,2,8,162,1,1,,,,,1,1,
7,2,8,169,1,1,2,,,,1.5,1.25,
7,2,8,176,1,1,2,3,4,,2.5,2.75,
7,2,8,184,1,4,5,,,,4.5,4.25,
7,2,8,190,1,4,5,,,,4.5,4.75,
7,2,8,197,1,6,,,,,6,6,
7,2,8,155,2,0,,,,,0,0,
7,2,8,162,2,1,,,,,1,1,
7,2,8,169,2,1,2,,,,1.5,1.5,
7,2,8,176,2,1,2,3,4,,2.5,2.25,
7,2,8,184,2,3,4,5,,,4,3.5,
7,2,8,190,2,3,4,5,,,4,3.75,
7,2,8,197,2,3,4,6,,,4.333333333,4,
7,2,8,204,2,6,,,,,6,6,
7,2,8,155,3,0,,,,,0,0,
7,2,8,162,3,1,2,,,,1.5,1.25,
7,2,8,169,3,1,2,,,,1.5,1.5,
7,2,8,176,3,2,4,,,,3,2.75,
7,2,8,184,3,3,4,5,,,4,4,
7,2,8,190,3,4,5,,,,4.5,4.75,
7,2,8,197,3,5,6,,,,5.5,5.75,
7,2,8,204,3,6,,,,,6,6,
7,2,8,155,4,0,,,,,0,0,
7,2,8,162,4,1,,,,,1,1,
7,2,8,169,4,1,2,,,,1.5,1.25,
7,2,8,176,4,3,4,,,,3.5,3.25,
7,2,8,184,4,3,4,5,,,4,3.5,
7,2,8,190,4,5,,,,,5,5,
7,2,8,197,4,6,,,,,6,6,
7,2,8,155,5,0,,,,,0,0,
7,2,8,162,5,1,,,,,1,1,
7,2,8,169,5,1,2,,,,1.5,1.25,
7,2,8,176,5,2,3,,,,2.5,2.25,
7,2,8,184,5,3,4,5,,,4,4,
7,2,8,190,5,4,5,,,,4.5,4.5,
7,2,8,197,5,4,5,,,,4.5,4.5,
7,2,8,204,5,6,,,,,6,6,
7,2,9,155,1,0,,,,,0,0,
7,2,9,162,1,1,2,,,,1.5,1.25,
7,2,9,169,1,1,2,,,,1.5,1.75,
7,2,9,176,1,2,3,4,5,,3.5,3.75,
7,2,9,184,1,3,4,5,,,4,4.25,
7,2,9,190,1,3,4,6,,,4.333333333,4.25,
7,2,9,197,1,6,,,,,6,6,
7,2,9,155,2,0,,,,,0,0,
7,2,9,162,2,1,,,,,1,1,
7,2,9,169,2,1,2,,,,1.5,1.25,
7,2,9,176,2,2,3,,,,2.5,2.25,
7,2,9,184,2,3,4,,,,3.5,3.5,
7,2,9,190,2,3,4,,,,3.5,3.5,
7,2,9,197,2,6,,,,,6,6,
7,2,9,155,3,0,,,,,0,0,
7,2,9,162,3,1,,,,,1,1,
7,2,9,169,3,1,2,,,,1.5,1.5,
7,2,9,176,3,1,3,,,,2,1.75,
7,2,9,184,3,3,,,,,3,3,
7,2,9,190,3,3,,,,,3,3,
7,2,9,197,3,6,,,,,6,6,
7,2,9,155,4,0,,,,,0,0,
7,2,9,162,4,1,,,,,1,1,
7,2,9,169,4,1,2,,,,1.5,1.5,
7,2,9,176,4,2,,,,,2,2,
7,2,9,184,4,4,5,,,,4.5,4.5,
7,2,9,190,4,4,5,,,,4.5,4.5,
7,2,9,197,4,6,,,,,6,6,
7,2,9,155,5,0,,,,,0,0,
7,2,9,162,5,1,,,,,1,1,
7,2,9,169,5,2,,,,,2,2,
7,2,9,176,5,3,,,,,3,3,
7,2,9,184,5,4,,,,,4,4,
7,2,9,190,5,5,,,,,5,5,
7,2,9,197,5,6,,,,,6,6,
7,2,10,155,1,0,,,,,0,0,
7,2,10,162,1,1,,,,,1,1,
7,2,10,169,1,1,,,,,1,1,
7,2,10,176,1,2,3,,,,2.5,2.25,
7,2,10,184,1,4,5,,,,4.5,4.5,
7,2,10,190,1,4,5,,,,4.5,4.5,
7,2,10,197,1,6,,,,,6,6,
7,2,10,155,2,0,,,,,0,0,
7,2,10,162,2,1,,,,,1,1,
7,2,10,169,2,1,,,,,1,1,
7,2,10,176,2,1,2,3,,,2,2,
7,2,10,184,2,2,3,4,,,3,3,
7,2,10,190,2,3,4,5,,,4,4.25,
7,2,10,197,2,3,5,6,,,4.666666667,5.25,
7,2,10,204,2,6,,,,,6,6,
7,2,10,155,3,0,,,,,0,0,
7,2,10,162,3,1,,,,,1,1,
7,2,10,169,3,1,,,,,1,1,
7,2,10,176,3,1,2,,,,1.5,1.5,
7,2,10,184,3,2,4,,,,3,3,
7,2,10,190,3,5,,,,,5,5,
7,2,10,155,4,0,,,,,0,0,
7,2,10,162,4,1,,,,,1,1,
7,2,10,169,4,1,,,,,1,1,
7,2,10,176,4,1,2,3,,,2,2,
7,2,10,184,4,3,4,5,,,4,3.75,
7,2,10,190,4,3,4,,,,3.5,3.75,
7,2,10,197,4,3,4,5,,,4,4,
