year,site,plot,date,rep,stage1,stage2,average,overall
6,1,9,155,3,0,,0,0
6,1,9,161,3,1,,1,1
6,1,9,168,3,1,2,1.5,1.5
6,1,9,175,3,3,,3,3
6,1,9,182,3,4,,4,4
6,4,3,157,5,0,,0,0
6,4,3,163,5,1,,1,1
6,4,3,170,5,1,,1,1
6,4,3,177,5,1,,1,1
6,4,3,184,5,2,,2,2
6,4,3,192,5,3,4,3.5,3.25
6,4,3,198,5,4,,4,4
6,4,3,205,5,5,,5,5
6,4,6,150,3,0,,0,0
6,4,6,157,3,1,,1,1
6,4,6,163,3,1,,1,1
6,4,6,170,3,1,,1,1
6,4,6,177,3,2,,2,2
6,4,6,184,3,3,,3,3
6,4,6,192,3,4,,4,4
