year,site,plot,date,rep,stage1,stage2,stage3,stage4,stage5,average,overall,
8,3,3,202,4,6,,,,,6,6,
8,3,3,146,5,0,,,,,0,0,
8,3,3,153,5,1,,,,,1,1,
8,3,3,159,5,1,,,,,1,1,
8,3,3,170,5,2,,,,,2,2,
8,3,3,175,5,2,,,,,2,2,
8,3,3,194,5,4,,,,,4,4,
8,3,3,202,5,6,,,,,6,6,
8,3,4,146,1,0,,,,,0,0,
8,3,4,153,1,1,,,,,1,1,
8,3,4,159,1,2,,,,,2,2,
8,3,4,170,1,2,,,,,2,2,
8,3,4,180,1,2,3,4,,,3,2.5,
8,3,4,188,1,4,5,,,,4.5,4.75,
8,3,4,194,1,5,,,,,5,5,
8,3,4,202,1,6,,,,,6,6,
8,3,4,146,2,0,,,,,0,0,
8,3,4,153,2,1,,,,,1,1,
8,3,4,159,2,1,,,,,1,1,
8,3,4,170,2,1,2,,,,1.5,1.5,
8,3,4,175,2,1,2,3,4,,2.5,2.25,
8,3,4,180,2,2,3,4,5,,3.5,2.75,
8,3,4,188,2,3,4,5,,,4,4.25,
8,3,4,194,2,5,6,,,,5.5,5.75,
8,3,4,202,2,6,,,,,6,6,
8,3,4,146,3,0,,,,,0,0,
8,3,4,153,3,1,,,,,1,1,
8,3,4,159,3,1,,,,,1,1,
8,3,4,170,3,2,,,,,2,2,
8,3,4,175,3,2,,,,,2,2,
8,3,4,180,3,4,,,,,4,4,
8,3,4,188,3,4,,,,,4,4,
8,3,4,202,3,6,,,,,6,6,
8,3,4,146,4,0,,,,,0,0,
8,3,4,153,4,1,,,,,1,1,
8,3,4,159,4,1,,,,,1,1,
8,3,4,170,4,1,2,,,,1.5,1.5,
8,3,4,175,4,1,2,,,,1.5,1.75,
8,3,4,180,4,2,3,4,5,,3.5,3.25,
8,3,4,188,4,4,,,,,4,4,
8,3,4,194,4,6,,,,,6,6,
8,3,4,146,5,0,,,,,0,0,
8,3,4,153,5,1,,,,,1,1,
8,3,4,159,5,1,,,,,1,1,
8,3,4,170,5,1,2,,,,1.5,1.5,
8,3,4,175,5,2,3,4,,,3,2.75,
8,3,4,180,5,2,3,4,5,,3.5,3.75,
8,3,4,188,5,4,,,,,4,4,
8,3,4,194,5,6,,,,,6,6,
8,3,5,146,1,0,,,,,0,0,
8,3,5,153,1,1,,,,,1,1,
8,3,5,159,1,1,,,,,1,1,
8,3,5,170,1,1,2,,,,1.5,1.75,
8,3,5,175,1,2,4,,,,3,2.75,
8,3,5,180,1,2,3,4,,,3,3.25,
8,3,5,188,1,3,4,,,,3.5,3.75,
8,3,5,194,1,4,,,,,4,4,
8,3,5,202,1,6,,,,,6,6,
8,3,5,146,2,0,,,,,0,0,
8,3,5,153,2,1,,,,,1,1,
8,3,5,159,2,1,,,,,1,1,
8,3,5,170,2,1,2,,,,1.5,1.5,
8,3,5,175,2,2,,,,,2,2,
8,3,5,180,2,2,5,,,,3.5,3.5,
8,3,5,194,2,4,5,,,,4.5,4.75,
8,3,5,202,2,6,,,,,6,6,
8,3,5,146,3,0,,,,,0,0,
8,3,5,153,3,1,,,,,1,1,
8,3,5,159,3,1,,,,,1,1,
8,3,5,170,3,1,2,,,,1.5,1.5,
8,3,5,175,3,1,2,,,,1.5,1.5,
8,3,5,180,3,3,,,,,3,3,
8,3,5,194,3,6,,,,,6,6,
8,3,5,146,4,0,,,,,0,0,
8,3,5,153,4,1,,,,,1,1,
8,3,5,159,4,1,,,,,1,1,
8,3,5,170,4,1,2,,,,1.5,1.75,
8,3,5,175,4,1,2,3,4,,2.5,2.5,
8,3,5,180,4,2,3,4,,,3,2.5,
8,3,5,188,4,5,,,,,5,5,
8,3,5,194,4,6,,,,,6,6,
8,3,5,146,5,0,,,,,0,0,
8,3,5,153,5,1,,,,,1,1,
8,3,5,159,5,1,,,,,1,1,
8,3,5,170,5,1,,,,,1,1,
8,3,5,175,5,1,2,,,,1.5,1.75,
8,3,5,180,5,2,3,,,,2.5,2.75,
8,3,5,188,5,4,,,,,4,4,
8,3,5,194,5,4,,,,,4,4,
8,3,5,202,5,6,,,,,6,6,
8,3,6,146,1,0,,,,,0,0,
8,3,6,153,1,1,2,,,,1.5,1.5,
8,3,6,159,1,1,2, ,,,1.5,1.75,
8,3,6,170,1,2,3,,,,2.5,2.5,
8,3,6,175,1,2,3,4,5,,3.5,3.75,
8,3,6,180,1,3,,,,,3,3,
8,3,6,194,1,6,,,,,6,6,
8,3,6,146,2,0,,,,,0,0,
8,3,6,153,2,1,,,,,1,1,
8,3,6,159,2,1,,,,,1,1,
8,3,6,170,2,2,,,,,2,2,
8,3,6,175,2,4,,,,,4,4,
8,3,6,180,2,4,,,,,4,4,
8,3,6,188,2,6,,,,,6,6,
8,3,6,146,3,0,,,,,0,0,
8,3,6,153,3,1,2,,,,1.5,1.25,
8,3,6,159,3,1,2,,,,1.5,1.75,
8,3,6,170,3,2,3,,,,2.5,2.25,
8,3,6,175,3,2,3,4,5,,3.5,4.25,
8,3,6,180,3,4,5,,,,4.5,4.75,
8,3,6,188,3,5,6,,,,5.5,5.75,
8,3,6,194,3,6,,,,,6,6,
8,3,6,146,4,0,,,,,0,0,
8,3,6,153,4,1,2,,,,1.5,1.25,
8,3,6,159,4,1,2,,,,1.5,1.75,
8,3,6,170,4,4,,,,,4,4,
8,3,6,175,4,2,3,4,5,,3.5,3.75,
8,3,6,180,4,3,4,5,,,4,4.25,
8,3,6,188,4,5,,,,,5,5,
8,3,6,194,4,6,,,,,6,6,
8,3,6,146,5,0,,,,,0,0,
8,3,6,153,5,1,,,,,1,1,
8,3,6,159,5,1,2,,,,1.5,1.75,
8,3,6,170,5,2,,,,,2,2,
8,3,6,175,5,2,3,,,,2.5,2.75,
8,3,6,180,5,3,4,,,,3.5,3.75,
8,3,6,188,5,5,,,,,5,5,
8,3,6,194,5,6,,,,,6,6,
8,3,7,146,2,0,,,,,0,0,
8,3,7,153,2,1,2,,,,1.5,1.25,
8,3,7,159,2,1,2,,,,1.5,1.75,
8,3,7,170,2,2,3,4,,,3,2.5,
8,3,7,175,2,2,3,4,5,,3.5,3.25,
8,3,7,180,2,4,,,,,4,4,
8,3,7,188,2,3,4,,,,3.5,3.75,
8,3,7,194,2,4, ,,,,4,4,
8,3,7,202,2,4,,,,,4,4,
8,3,7,209,2,6,,,,,6,6,
8,3,7,146,3,0,,,,,0,0,
8,3,7,153,3,1,,,,,1,1,
8,3,7,159,3,1,2,,,,1.5,1.5,
8,3,7,170,3,1,2,,,,1.5,1.75,
8,3,7,175,3,2,3,4,,,3,2.75,
8,3,7,180,3,2,3,4,5,,3.5,4.25,
8,3,7,188,3,4,,,,,4,4,
8,3,7,194,3,5, , , ,,5,5,
8,3,7,202,3,6,,,,,6,6,
8,3,7,146,4,0,,,,,0,0,
8,3,7,153,4,1,,,,,1,1,
8,3,7,159,4,1,,,,,1,1,
8,3,7,170,4,2,,,,,2,2,
8,3,7,175,4,2,3,,,,2.5,2.75,
8,3,7,180,4,2,3,4,,,3,2.75,
8,3,7,188,4,3,4,5,,,4,4.25,
8,3,7,194,4,3,4,5,,,4,4.75,
8,3,7,209,4,3,4,5,6,,4.5,1.25,
8,3,7,216,4,6,,,,,6,6,
8,3,8,146,2,0,,,,,0,0,
8,3,8,153,2,1,,,,,1,1,
8,3,8,159,2,1,2,,,,1.5,1.25,
8,3,8,170,2,1,2,3,,,2,2.25,
8,3,8,175,2,2,3,4,5,,3.5,2.75,
8,3,8,180,2,2,3,4,5,,3.5,3.75,
8,3,8,188,2,6,,,,,6,6,
8,3,8,146,3,0,,,,,0,0,
8,3,8,153,3,1,,,,,1,1,
8,3,8,159,3,1,,,,,1,1,
8,3,8,170,3,2,,,,,2,2,
8,3,8,175,3,2,,,,,2,2,
8,3,8,180,3,3,4,,,,3.5,3.75,
8,3,8,188,3,5,,,,,5,5,
8,3,8,194,3,5,,,,,5,6,
8,3,8,146,4,0,,,,,0,0,
8,3,8,153,4,1,,,,,1,1,
8,3,8,159,4,1,,,,,1,1,
8,3,8,170,4,1,2,,,,1.5,1.5,
8,3,8,175,4,2,,,,,2,2,
8,3,8,180,4,4,,,,,4,4,
8,3,8,188,4,5,,,,,5,5,
8,3,8,194,4,6,,,,,6,6,
8,3,8,146,5,0,,,,,0,0,
8,3,8,153,5,1,,,,,1,1,
8,3,8,159,5,1,,,,,1,1,
8,3,8,170,5,2,,,,,2,2,
8,3,8,175,5,3,5,,,,4,4.75,
8,3,8,180,5,5,,,,,5,5,
8,3,8,188,5,6,,,,,6,6,
8,3,9,146,1,0,,,,,0,0,
8,3,9,153,1,1,,,,,1,1,
8,3,9,159,1,1,,,,,1,1,
8,3,9,170,1,1,2,,,,1.5,1.25,
8,3,9,175,1,2,,,,,2,2,
8,3,9,180,1,2,3,4,,,3,2.75,
8,3,9,194,1,4,5,,,,4.5,4.75,
8,3,9,202,1,6,,,,,6,6,
8,3,9,146,2,0,,,,,0,0,
8,3,9,153,2,1,,,,,1,1,
8,3,9,159,2,1,,,,,1,1,
8,3,9,170,2,1,,,,,1,1,
8,3,9,175,2,1,2,,,,1.5,1.25,
8,3,9,180,2,2,,,,,2,2,
8,3,9,188,2,3,4,5,,,4,4.5,
8,3,9,194,2,4,5,,,,4.5,4.75,
8,3,9,202,2,6,,,,,6,6,
8,3,9,146,4,0,,,,,0,0,
8,3,9,153,4,1,,,,,1,1,
8,3,9,159,4,1,,,,,1,1,
8,3,9,170,4,1,2,,,,1.5,1.75,
8,3,9,175,4,1,2,3,,,2,2.5,
8,3,9,180,4,3,,,,,3,3,
8,3,9,188,4,5,,,,,5,5,
8,3,9,194,4,5,,,,,5,5,
8,3,9,202,4,6,,,,,6,6,
8,3,9,146,5,0,,,,,0,0,
8,3,9,153,5,1,,,,,1,1,
8,3,9,159,5,1,,,,,1,1,
8,3,9,170,5,2,,,,,2,2,
8,3,9,175,5,2,,,,,2,2,
8,3,9,180,5,4,,,,,4,4,
8,3,9,188,5,6,,,,,6,6,
8,3,10,146,1,0,,,,,0,0,
8,3,10,153,1,1,,,,,1,1,
8,3,10,159,1,1,,,,,1,1,
8,3,10,170,1,1,,,,,1,1,
8,3,10,175,1,1,2,,,,1.5,1.75,
8,3,10,180,1,3,4,,,,3.5,3.75,
8,3,10,194,1,6,,,,,6,6,
8,3,10,146,2,0,,,,,0,0,
8,3,10,153,2,1,,,,,1,1,
8,3,10,159,2,1,,,,,1,1,
8,3,10,170,2,1,2,,,,1.5,1.75,
8,3,10,175,2,1,2,3,4,,2.5,2.75,
8,3,10,180,2,2,3,4,5,,3.5,3.25,
8,3,10,188,2,3,4,,,,3.5,3.75,
8,3,10,194,2,4,,,,,4,4,
8,3,10,202,2,6,,,,,6,6,
8,3,10,146,5,0,,,,,0,0,
8,3,10,153,5,1,,,,,1,1,
8,3,10,159,5,1,,,,,1,1,
8,3,10,170,5,1,,,,,1,1,
8,3,10,175,5,1,2,,,,1.5,1.75,
8,3,10,180,5,2,,,,,2,2,
8,3,10,188,5,5,,,,,5,5,
8,3,10,194,5,5,,,,,5,5,
8,3,10,202,5,6,,,,,6,6,
8,4,1,136,1,0,,,,,0,0,
8,4,1,146,1,1,,,,,1,1,
8,4,1,153,1,1,,,,,1,1,
8,4,1,159,1,1,,,,,1,1,
8,4,1,167,1,1,2,,,,1.5,1.5,
8,4,1,174,1,2,3,,,,2.5,2.25,
8,4,1,180,1,4,5,,,,4.5,4.75,
8,4,1,187,1,5,6,,,,5.5,5.75,
8,4,1,194,1,5,6,,,,5.5,5.25,
8,4,1,208,1,6,,,,,6,6,
8,4,1,136,2,0,,,,,0,0,
8,4,1,146,2,1,,,,,1,1,
8,4,1,153,2,1,,,,,1,1,
8,4,1,159,2,1,,,,,1,1,
8,4,1,167,2,1,2,,,,1.5,1.5,
8,4,1,174,2,2,,,,,2,2,
8,4,1,180,2,3,4,5,,,4,3.75,
8,4,1,187,2,3,4,5,,,4,4.25,
8,4,1,208,2,6,,,,,6,6,
8,4,1,136,3,0,,,,,0,0,
8,4,1,146,3,1,,,,,1,1,
8,4,1,153,3,1,,,,,1,1,
8,4,1,159,3,1,,,,,1,1,
8,4,1,167,3,1,2,,,,1.5,1.75,
8,4,1,174,3,2,3,4,5,,3.5,2.75,
8,4,1,180,3,3,4,5, ,,4,4.5,
8,4,1,187,3,5,,,,,5,5,
8,4,1,194,3,6,,,,,6,6,
8,4,1,136,4,0,,,,,0,0,
8,4,1,146,4,1,,,,,1,1,
8,4,1,153,4,1,,,,,1,1,
8,4,1,159,4,1,,,,,1,1,
8,4,1,167,4,1,,,,,1,1,
8,4,1,174,4,2,,,,,2,2,
8,4,1,180,4,3,4,,,,3.5,3.75,
8,4,1,187,4,3,4,,,,3.5,3.75,
8,4,1,194,4,4,,,,,4,4,
8,4,1,208,4,6,,,,,6,6,
8,4,1,136,5,0,,,,,0,0,
8,4,1,146,5,1,,,,,1,1,
8,4,1,153,5,1,,,,,1,1,
8,4,1,159,5,1,2,,,,1.5,1.25,
8,4,1,167,5,1,2,,,,1.5,1.75,
8,4,1,174,5,2,3,4,5,,3.5,2.75,
8,4,1,180,5,3,4,5,,,4,4.25,
8,4,1,187,5,3,,,,,3,3,
8,4,1,194,5,6,,,,,6,6,
8,4,2,136,1,0,,,,,0,0,
8,4,2,146,1,1,,,,,1,1,
8,4,2,153,1,1,,,,,1,1,
8,4,2,159,1,1,,,,,1,1,
8,4,2,167,1,1,,,,,1,1,
8,4,2,174,1,1,2,,,,1.5,1.75,
8,4,2,180,1,2,3,4,5,,3.5,2.75,
8,4,2,187,1,4,5,6,,,5,5.25,
8,4,2,194,1,4,5,6,,,5,4.25,
8,4,2,208,1,6,,,,,6,6,
8,4,2,136,2,0,,,,,0,0,
8,4,2,146,2,1,,,,,1,1,
8,4,2,153,2,1,,,,,1,1,
8,4,2,159,2,1,,,,,1,1,
8,4,2,167,2,2,,,,,2,2,
8,4,2,174,2,2,3,4,5,,3.5,3.5,
8,4,2,180,2,3,4,,,,3.5,3.75,
8,4,2,187,2,4,,,,,4,4,
8,4,2,194,2,6,,,,,6,6,
8,4,2,136,3,0,,,,,0,0,
8,4,2,146,3,1,,,,,1,1,
8,4,2,153,3,1,,,,,1,1,
8,4,2,159,3,1,,,,,1,1,
8,4,2,167,3,1,2,,,,1.5,1.75,
8,4,2,174,3,2,3,,,,2.5,2.25,
8,4,2,180,3,4,5, ,,,4.5,4.75,
8,4,2,187,3,4,5,,,,4.5,4.75,
8,4,2,194,3,6,,,,,6,6,
8,4,2,136,4,0,,,,,0,0,
8,4,2,146,4,1,,,,,1,1,
8,4,2,153,4,1,,,,,1,1,
8,4,2,159,4,1,,,,,1,1,
8,4,2,167,4,1,,,,,1,1,
8,4,2,174,4,2,,,,,2,2,
8,4,2,180,4,4,,,,,4,4,
8,4,2,187,4,4,,,,,4,4,
8,4,2,194,4,5,,,,,5,5,
8,4,2,208,4,6,,,,,6,6,
8,4,2,136,5,0,,,,,0,0,
8,4,2,146,5,1,,,,,1,1,
8,4,2,153,5,1,,,,,1,1,
8,4,2,159,5,1,,,,,1,1,
8,4,2,167,5,2,,,,,2,2,
8,4,2,174,5,2,3,,,,2.5,2.75,
8,4,2,180,5,4,,,,,4,4,
8,4,2,187,5,4,,,,,4,4,
8,4,2,194,5,6,,,,,6,6,
8,4,3,136,1,0,,,,,0,0,
8,4,3,146,1,1,,,,,1,1,
8,4,3,153,1,1,,,,,1,1,
8,4,3,159,1,1,,,,,1,1,
8,4,3,167,1,1,2,,,,1.5,1.75,
8,4,3,174,1,3,4,,,,3.5,3.25,
8,4,3,180,1,4,5,,,,4.5,4.75,
8,4,3,187,1,4,5,,,,4.5,4.75,
8,4,3,194,1,5,6,,,,5.5,5.25,
8,4,3,208,1,6,,,,,6,6,
8,4,3,136,2,0,,,,,0,0,
8,4,3,146,2,1,,,,,1,1,
8,4,3,153,2,1,,,,,1,1,
8,4,3,159,2,1,,,,,1,1,
8,4,3,167,2,1,2,,,,1.5,1.25,
8,4,3,174,2,1,2,,,,1.5,1.75,
8,4,3,180,2,2,3,4,5,,3.5,2.75,
8,4,3,187,2,3,4,5,,,4,5.25,
8,4,3,194,2,6,,,,,6,6,
8,4,3,136,3,0,,,,,0,0,
8,4,3,146,3,1,,,,,1,1,
8,4,3,153,3,1,,,,,1,1,
8,4,3,159,3,1,,,,,1,1,
8,4,3,167,3,1,2,,,,1.5,1.25,
8,4,3,174,3,1,2,,,,1.5,1.75,
8,4,3,180,3,2,3,4,,,3,3.5,
8,4,3,187,3,5,,,,,5,5,
8,4,3,194,3,5,,,,,5,5,
8,4,3,208,3,6,,,,,6,6,
8,4,3,136,4,0,,,,,0,0,
8,4,3,146,4,1,,,,,1,1,
8,4,3,153,4,1,,,,,1,1,
8,4,3,159,4,1,,,,,1,1,
8,4,3,167,4,1,,,,,1,1,
8,4,3,174,4,1,2,,,,1.5,1.5,
8,4,3,180,4,2,3,,,,2.5,2.75,
8,4,3,187,4,3,4,,,,3.5,3.75,
8,4,3,136,5,0,,,,,0,0,
8,4,3,146,5,1,,,,,1,1,
8,4,3,153,5,1,,,,,1,1,
8,4,3,159,5,1,,,,,1,1,
8,4,3,167,5,1,2,,,,1.5,1.25,
8,4,3,174,5,1,2,,,,1.5,1.75,
8,4,3,180,5,2,3,4,,,3,2.25,
8,4,3,187,5,3,4,5,,,4,4.75,
8,4,3,194,5,5,,,,,5,5,
8,4,3,208,5,6,,,,,6,6,
8,4,4,136,1,0,,,,,0,0,
8,4,4,146,1,1,,,,,1,1,
8,4,4,153,1,1,,,,,1,1,
8,4,4,159,1,1,2,,,,1.5,1.5,
8,4,4,167,1,2,,,,,2,2,
8,4,4,174,1,2,5,,,,3.5,3.5,
8,4,4,180,1,4,5,,,,4.5,4.75,
8,4,4,187,1,4,,,,,4,4,
8,4,4,194,1,6,,,,,6,6,
8,4,4,136,2,0,,,,,0,0,
8,4,4,146,2,1,,,,,1,1,
8,4,4,153,2,1,,,,,1,1,
8,4,4,159,2,1,2,,,,1.5,1.25,
8,4,4,167,2,1,2,,,,1.5,1.75,
8,4,4,174,2,2,3,4,5,,3.5,2.75,
8,4,4,180,2,4,5,,,,4.5,4.75,
8,4,4,187,2,4,,,,,4,4,
8,4,4,194,2,6,,,,,6,6,
8,4,4,136,3,0,,,,,0,0,
8,4,4,146,3,1,,,,,1,1,
8,4,4,153,3,1,,,,,1,1,
8,4,4,159,3,1,2,,,,1.5,1.25,
8,4,4,167,3,1,2,,,,1.5,1.5,
8,4,4,174,3,1,2,,,,1.5,1.75,
8,4,4,180,3,2,3,4,5,,3.5,4.25,
8,4,4,136,4,0,,,,,0,0,
8,4,4,146,4,1,,,,,1,1,
8,4,4,153,4,1,,,,,1,1,
8,4,4,159,4,1,2,,,,1.5,1.25,
8,4,4,167,4,1,2,3,,,2,2.25,
8,4,4,174,4,2,3,4,5,,3.5,2.75,
8,4,4,180,4,3,4,5,,,4,4.25,
8,4,4,187,4,3,4,5,6,,4.5,4.25,
8,4,4,194,4,4,5,6,,,5,5.25,
8,4,4,208,4,6,,,,,6,6,
8,4,5,136,1,0,,,,,0,0,
8,4,5,146,1,1,,,,,1,1,
8,4,5,153,1,1,,,,,1,1,
8,4,5,159,1,1,2,,,,1.5,1.25,
8,4,5,167,1,1,2,,,,1.5,1.75,
8,4,5,174,1,2,3,4,5,,3.5,2.75,
8,4,5,180,1,3,4,5,,,4,4.25,
8,4,5,187,1,4,,,,,4,4,
8,4,5,194,1,6,,,,,6,6,
8,4,5,136,2,0,,,,,0,0,
8,4,5,146,2,1,,,,,1,1,
8,4,5,153,2,1,,,,,1,1,
8,4,5,159,2,1,2,,,,1.5,1.25,
8,4,5,167,2,1,2,,,,1.5,1.75,
8,4,5,174,2,2,3,4,5,,3.5,2.75,
8,4,5,180,2,3,4,5,,,4,4.25,
8,4,5,187,2,3,4,5,,,4,4.5,
8,4,5,194,2,6,,,,,6,6,
8,4,5,136,3,0,,,,,0,0,
8,4,5,146,3,1,,,,,1,1,
8,4,5,153,3,1,,,,,1,1,
8,4,5,159,3,1,2,,,,1.5,1.5,
8,4,5,167,3,1,2,,,,1.5,1.75,
8,4,5,174,3,2,3,4,5,,3.5,4.25,
8,4,5,180,3,3,4,,,,3.5,3.75,
8,4,5,187,3,4,,,,,4,4,
8,4,5,194,3,6,,,,,6,6,
8,4,5,136,4,0,,,,,0,0,
8,4,5,146,4,1,,,,,1,1,
8,4,5,153,4,1,,,,,1,1,
8,4,5,159,4,1,2,,,,1.5,1.25,
8,4,5,167,4,1,2,,,,1.5,1.5,
8,4,5,174,4,2,3,4,5,,3.5,3.75,
8,4,5,180,4,2,3,4,5,,3.5,4.25,
8,4,5,187,4,3,4,5,,,4,4.25,
8,4,5,194,4,5,6,,,,5.5,5.75,
8,4,5,208,4,6,,,,,6,6,
8,4,5,136,5,0,,,,,0,0,
8,4,5,146,5,1,,,,,1,1,
8,4,5,153,5,1,,,,,1,1,
8,4,5,159,5,1,2,,,,1.5,1.75,
8,4,5,167,5,2,3,,,,2.5,2.25,
8,4,5,174,5,2,3,4,5,,3.5,4.25,
8,4,5,180,5,3,4,5,,,4,4.75,
8,4,5,194,5,6,,,,,6,6,
8,4,6,136,1,0,,,,,0,0,
8,4,6,146,1,1,,,,,1,1,
8,4,6,153,1,1,2,,,,1.5,1.5,
8,4,6,159,1,2,3,,,,2.5,2.25,
8,4,6,167,1,2,3,4,5,,3.5,2.5,
8,4,6,174,1,4,5,,,,4.5,4.75,
8,4,6,180,1,4,5,,,,4.5,4.5,
8,4,6,187,1,5,6,,,,5.5,5.75,
8,4,6,194,1,6,,,,,6,6,
8,4,6,136,2,0,,,,,0,0,
8,4,6,146,2,1,,,,,1,1,
8,4,6,153,2,2,,,,,2,2,
8,4,6,159,2,2,,,,,2,2,
8,4,6,167,2,3,4,5,,,4,4.25,
8,4,6,174,2,5,,,,,5,5,
8,4,6,180,2,5,6,,,,5.5,5.25,
8,4,6,187,2,4,5,6,,,5,5.25,
8,4,6,194,2,6,,,,,6,6,
8,4,6,136,4,0,,,,,0,0,
8,4,6,146,4,1,,,,,1,1,
8,4,6,153,4,1,2,,,,1.5,1.75,
8,4,6,159,4,2,3,,,,2.5,2.25,
8,4,6,167,4,2,3,4,5,,3.5,2.75,
8,4,6,174,4,3,4,5,,,4,4.75,
8,4,6,180,4,3,4,5,,,4,4.25,
8,4,6,187,4,5,6,,,,5.5,5.75,
8,4,6,194,4,6,,,,,6,6,
8,4,6,136,5,0,,,,,0,0,
8,4,6,146,5,1,,,,,1,1,
8,4,6,153,5,1,2,,,,1.5,1.25,
8,4,6,159,5,1,2,,,,1.5,1.75,
8,4,6,167,5,2,3,4,,,3,2.25,
8,4,6,174,5,2,4,5,,,3.666666667,4.25,
8,4,6,180,5,3,4,5,,,4,4.75,
8,4,6,194,5,6,,,,,6,6,
8,4,7,136,1,0,,,,,0,0,
8,4,7,146,1,1,,,,,1,1,
8,4,7,153,1,1,,,,,1,1,
8,4,7,159,1,1,,,,,1,1,
8,4,7,167,1,1,2,,,,1.5,1.75,
8,4,7,174,1,2,,,,,2,2,
8,4,7,180,1,3,4,,,,3.5,3.75,
8,4,7,187,1,4,,,,,4,4,
8,4,7,194,1,6,,,,,6,6,
8,4,7,136,2,0,,,,,0,0,
8,4,7,146,2,1,,,,,1,1,
8,4,7,153,2,1,,,,,1,1,
8,4,7,159,2,1,2,,,,1.5,1.5,
8,4,7,167,2,1,2,,,,1.5,1.5,
8,4,7,174,2,2,,,,,2,2,
8,4,7,180,2,3,4,5,,,4,4.25,
8,4,7,187,2,4,5,,,,4.5,4.75,
8,4,7,208,2,6,,,,,6,6,
8,4,7,136,3,0,,,,,0,0,
8,4,7,146,3,1,,,,,1,1,
8,4,7,153,3,1,2,,,,1.5,1.25,
8,4,7,159,3,1,2,,,,1.5,1.5,
8,4,7,167,3,1,2,3,,,2,2.25,
8,4,7,174,3,2,3,4,5,,3.5,3.75,
8,4,7,180,3,3,4,5,,,4,4.25,
8,4,7,187,3,3,4,5,6,,4.5,4.75,
8,4,7,194,3,6,,,,,6,6,
8,4,7,136,4,0,,,,,0,0,
8,4,7,146,4,1,,,,,1,1,
8,4,7,153,4,1,2,,,,1.5,1.5,
8,4,7,159,4,1,2,,,,1.5,1.75,
8,4,7,167,4,1,2,3,,,2,2.25,
8,4,7,174,4,2,3,4,5,,3.5,4.25,
8,4,7,180,4,3,4,5,,,4,4.75,
8,4,7,187,4,5,,,,,5,5,
8,4,7,194,4,6,,,,,6,6,
8,4,7,136,5,0,,,,,0,0,
8,4,7,146,5,1,,,,,1,1,
8,4,7,153,5,1,2,,,,1.5,1.25,
8,4,7,159,5,1,2,,,,1.5,1.75,
8,4,7,167,5,2,3,,,,2.5,2.25,
8,4,7,174,5,2,4,5,,,3.666666667,4.25,
8,4,7,180,5,3,4,5,,,4,4.75,
8,4,7,187,5,6,,,,,6,6,
8,4,8,136,1,0,,,,,0,0,
8,4,8,146,1,1,,,,,1,1,
8,4,8,153,1,2,,,,,2,2,
8,4,8,159,1,2,3,,,,2.5,2.25,
8,4,8,167,1,4,5,,,,4.5,4.75,
8,4,8,174,1,5,,,,,5,5,
8,4,8,180,1,5,6,,,,5.5,5.5,
8,4,8,187,1,6,,,,,6,6,
8,4,8,136,2,0,,,,,0,0,
8,4,8,146,2,1,,,,,1,1,
8,4,8,153,2,2,,,,,2,2,
8,4,8,159,2,2,,,,,2,2,
8,4,8,167,2,2,3,4,,,3,3.75,
8,4,8,174,2,4,5,6,,,5,4.75,
8,4,8,180,2,4,,,,,4,4,
8,4,8,187,2,6,,,,,6,6,
8,4,8,136,3,0,,,,,0,0,
8,4,8,146,3,1,,,,,1,1,
8,4,8,153,3,2,,,,,2,2,
8,4,8,159,3,2,,,,,2,2,
8,4,8,167,3,4,5,,,,4.5,4.75,
8,4,8,174,3,5,,,,,5,5,
8,4,8,180,3,4,5,,,,4.5,5.5,
8,4,8,187,3,6,,,,,6,6,
8,4,8,136,4,0,,,,,0,0,
8,4,8,146,4,1,,,,,1,1,
8,4,8,153,4,1,2,,,,1.5,1.75,
8,4,8,159,4,2,,,,,2,2,
8,4,8,167,4,2,3,4,,,3,3.5,
8,4,8,174,4,5,,,,,5,5,
8,4,8,180,4,4,5,,,,4.5,4.75,
8,4,8,187,4,5,6,,,,5.5,5.75,
8,4,8,194,4,6,,,,,6,6,
8,4,8,136,5,0,,,,,0,0,
8,4,8,146,5,1,,,,,1,1,
8,4,8,153,5,1,2,,,,1.5,1.75,
8,4,8,159,5,1,2,,,,1.5,1.75,
8,4,8,167,5,2,3,4,5,,3.5,2.75,
8,4,8,174,5,4,5,,,,4.5,4.75,
8,4,8,180,5,4,5,6,,,5,4.75,
8,4,8,187,5,6,,,,,6,6,
8,4,9,136,1,0,,,,,0,0,
8,4,9,146,1,1,,,,,1,1,
8,4,9,153,1,1,2,,,,1.5,1.5,
8,4,9,159,1,1,2,,,,1.5,1.75,
8,4,9,167,1,1,2,3,4,5,3,2.5,
8,4,9,174,1,2,3,4,5,,3.5,4.75,
8,4,9,180,1,3,4,5,,,4,4.75,
8,4,9,136,2,0,,,,,0,0,
8,4,9,146,2,1,,,,,1,1,
8,4,9,153,2,1,2,,,,1.5,1.5,
8,4,9,159,2,2,,,,,2,2,
8,4,9,167,2,3,4,,,,3.5,3.75,
8,4,9,174,2,2,3,4,5,,3.5,4.5,
8,4,9,180,2,2,3,4,5,,3.5,3.75,
8,4,9,187,2,3,4,5,,,4,4.75,
8,4,9,194,2,5,6,,,,5.5,5.75,
8,4,9,208,2,6,,,,,6,6,
8,4,9,136,3,0,,,,,0,0,
8,4,9,146,3,1,,,,,1,1,
8,4,9,153,3,1,2,,,,1.5,1.75,
