Block,Plot,humidity treatment,temperature treatment,line,column,Species,Population,sowing,,55,65,85,91,95,death 
c,4,S,T++,15,2,av,2,25-Mar-03,1-Feb,12-Aug,28-Aug,,,,
c,5,H,T+,4,5,av,2,25-Mar-03,10-Feb,7-Aug,27-Aug,15-Sep,,,
c,5,H,T+,5,2,av,2,25-Mar-03,1-Mar,,,,,,
c,5,H,T+,9,7,av,2,25-Mar-03,15-Feb,12-Aug,30-Aug,15-Sep,,,
c,5,H,T+,15,2,av,2,25-Mar-03,15-Feb,28-Aug,3-Sep,,,,
c,6,S,T+,4,5,av,2,25-Mar-03,5-Mar,,,,,,
c,6,S,T+,5,2,av,2,25-Mar-03,15-Feb,,,,,,
c,6,S,T+,9,7,av,2,25-Mar-03,1-Feb,14-Aug,28-Aug,,,,
c,6,S,T+,15,2,av,2,25-Mar-03,10-Feb,13-Aug,29-Aug,,,,
d,1,S,T++,4,5,av,2,26-Mar,18-Feb,20-Aug,4-Sep,sup12/9?,,,
d,1,S,T++,5,2,av,2,26-Mar,,,,,,,
d,1,S,T++,9,7,av,2,26-Mar,1-Mar,,,,,,
d,1,S,T++,15,2,av,2,26-Mar,15-Feb,7-Aug,26-Aug,sup12/9,,,
d,2,S,T+,4,5,av,2,26-Mar,2-Mar,,,,,,
d,2,S,T+,5,2,av,2,26-Mar,18-Feb,25-Aug,10-Sep,,,,
d,2,S,T+,9,7,av,2,26-Mar,,,,,,,
d,2,S,T+,15,2,av,2,26-Mar,10-Feb,,,,,,
d,3,H,T++,4,5,av,2,26-Mar,18-Feb,8-Aug,1-Sep,,,,
d,3,H,T++,5,2,av,2,26-Mar,10-Feb,14-Aug,1-Sep,,,,
d,3,H,T++,9,7,av,2,26-Mar,10-Feb,9-Aug,1-Sep, sup 12/09/2003,,,
d,3,H,T++,15,2,av,2,26-Mar,15-Feb,23-Aug,11-Sep,,,,
d,4,S,T,4,5,av,2,26-Mar,,,,,,,
d,4,S,T,5,2,av,2,26-Mar,10-Feb,22-Aug,10-Sep,,,,
d,4,S,T,9,7,av,2,26-Mar,20-Feb,28-Aug,10-Sep,,,,
d,4,S,T,15,2,av,2,26-Mar,,,,,,,
d,5,H,T+,4,5,av,2,26-Mar,18-Feb,,18-Aug,30-Aug,,,
d,5,H,T+,5,2,av,2,26-Mar,15-Feb,9-Aug,27-Aug,,,,
d,5,H,T+,9,7,av,2,26-Mar,18-Feb,28-Aug,8-Sep,,,,
d,5,H,T+,15,2,av,2,26-Mar,10-Feb,12-Aug,2/9?,sup 12/9,,,
d,6,H,T,4,5,av,2,26-Mar,,,,,,,
d,6,H,T,5,2,av,2,26-Mar,15-Feb,14-Aug,29-Aug,sup 12/9,,,
d,6,H,T,9,7,av,2,26-Mar,18-Feb,,,,,,
d,6,H,T,15,2,av,2,26-Mar,,,,,,,
e,1,H,T+,4,5,av,2,27/03/03,10-Feb,14-Aug,30-Aug,sup 12/9,,,
e,1,H,T+,5,2,av,2,27/03/03,,,,,,,
e,1,H,T+,9,7,av,2,27/03/03,20-Feb,18-Aug,29-Aug,sup 12/9,,,
e,2,H,T,4,5,av,2,27/03/03,4-Mar,,,,,,
e,2,H,T,5,2,av,2,27/03/03,,,,,,,
e,2,H,T,9,7,av,2,27/03/03,20-Feb,22-Aug,3-Sep,sup 12/9,,,
e,2,H,T,15,2,av,2,27/03/03,,,,,,,
e,3,H,T++,4,5,av,2,27/03/03,,,,,,,
e,3,H,T++,5,2,av,2,27/03/03,4-Mar,,,,,,
e,3,H,T++,9,7,av,2,27/03/03,,,,,,,
e,3,H,T++,15,2,av,2,27/03/03,,,,,,,
e,4,S,T++,4,5,av,2,27/03/03,,,,,,,
e,4,S,T++,5,2,av,2,27/03/03,8-Mar,,9-Jun,4-Jul,inf 5/8,,
e,4,S,T++,9,7,av,2,27/03/03,20-Feb,12-Aug,4-Sep,sup 12/9,,,
e,4,S,T++,15,2,av,2,27/03/03,10-Feb,13-Aug,29-Aug,sup 12/9,,,
e,5,S,T+,4,5,av,2,27/03/03,20-Feb,8-Aug,26-Aug,,,,
e,5,S,T+,5,2,av,2,27/03/03,,,,,,,
e,5,S,T+,9,7,av,2,27/03/03,20-Feb,12-Aug,29-Aug,,,,
e,5,S,T+,15,2,av,2,27/03/03,,,,,,,
e,6,S,T,4,5,av,2,27/03/03,20-Feb,10-Aug,27-Aug,sup 12/9,,,
e,6,S,T,5,2,av,2,27/03/03,,,,,,,
e,6,S,T,9,7,av,2,27/03/03,20-Feb,18-Aug,4-Sep,sup 12/9,,,
e,6,S,T,15,2,av,2,27/03/03,2-Mar,,,,,,
a,1,H,T+,3,4,av,3,20/03/03,14-Mar,,,,,,
a,1,H,T+,7,5,av,3,20/03/03,4-Mar,,,,,,
a,1,H,T+,8,3,av,3,20/03/03,,,,,,,
a,1,H,T+,9,7,av,3,20/03/03,2-Mar,,,,,,
a,1,H,T+,11,8,av,3,20/03/03,4-Mar,29-May,2-Jun,2-Jul,,,
a,2,S,T++,3,4,av,3,20/03/03,24-Mar,,,,,,
a,2,S,T++,7,5,av,3,20/03/03,17-Mar,,,,,,
a,2,S,T++,8,3,av,3,20/03/03,15-Mar,,,,,,
a,2,S,T++,11,8,av,3,20/03/03,14-Mar,12-Jun,23-Jun,25/07?,,,
a,3,S,T,3,4,av,3,20/03/03,16-Mar,,,,,,
a,3,S,T,7,5,av,3,20/03/03,4-Mar,,,,,,
a,3,S,T,8,3,av,3,20/03/03,18-Mar,,,,,,
a,3,S,T,11,8,av,3,20/03/03,,,,,,,
a,4,H,T++,3,4,av,3,20/03/03,14-Mar,,,,,,
a,4,H,T++,7,5,av,3,20/03/03,14-Mar,,,,,,
a,4,H,T++,8,3,av,3,20/03/03,,,,,,,
a,4,H,T++,11,8,av,3,20/03/03,15-Mar,,,,,,
a,5,H,T,3,4,av,3,20/03/03,15-Mar,,,,,,
a,5,H,T,7,5,av,3,20/03/03,,,,,,,
a,5,H,T,8,3,av,3,20/03/03,,,,,,,
a,5,H,T,11,8,av,3,20/03/03,16-Mar,,,,,,
a,6,S,T+,3,4,av,3,20/03/03,14-Mar,,,,,,
a,6,S,T+,7,5,av,3,20/03/03,14-Mar,,,,,,
a,6,S,T+,8,3,av,3,20/03/03,,,,,,,
a,6,S,T+,11,8,av,3,20/03/03,16-Mar,,,,,,
b,1,H,T,3,4,av,3,21/03/03,15-Mar,,,,,,
b,1,H,T,7,5,av,3,21/03/03,5-Mar,,,,,,
b,1,H,T,8,3,av,3,21/03/03,13-Mar,,,,,,
b,1,H,T,11,8,av,3,21/03/03,6-Mar,,,,,,
b,2,S,T+,3,4,av,3,21/03/03,,,,,,,
b,2,S,T+,7,5,av,3,21/03/03,1-Apr,,,,,,
b,2,S,T+,8,3,av,3,21/03/03,,,,,,,
b,2,S,T+,11,8,av,3,21/03/03,14-Mar,,,,,,
b,3,S,T++,3,4,av,3,21/03/03,,,,,,,
b,3,S,T++,7,5,av,3,21/03/03,,,,,,,
b,3,S,T++,8,3,av,3,21/03/03,,,,,,,
b,3,S,T++,11,8,av,3,21/03/03,,,,,,,
b,4,H,T+,3,4,av,3,21/03/03,,,,,,,
b,4,H,T+,7,5,av,3,21/03/03,,,,,,,
b,4,H,T+,8,3,av,3,21/03/03,18-Mar,,,,,,
b,4,H,T+,11,8,av,3,21/03/03,,,,,,,
b,5,S,T,3,4,av,3,21/03/03,15-Mar,,,,,,
b,5,S,T,7,5,av,3,21/03/03,15-Mar,,,,,,
b,5,S,T,8,3,av,3,21/03/03,6-Mar,,,,,,
b,5,S,T,11,8,av,3,21/03/03,13-Mar,,23-Jun,18-Jul,,,
b,6,H,T++,3,4,av,3,21/03/03,5-Mar,,,,,,
b,6,H,T++,7,5,av,3,21/03/03,1-Mar,,,,,,
b,6,H,T++,8,3,av,3,21/03/03,14-Mar,,,,,,
b,6,H,T++,11,8,av,3,21/03/03,3-Mar,,10-Jul,22-Jul,,,
c,1,S,T,3,4,av,3,25-Mar-03,,,,,,,
c,1,S,T,7,5,av,3,25-Mar-03,15-Mar,,,,,,
c,1,S,T,8,3,av,3,25-Mar-03,5-Mar,,,,,,
c,1,S,T,11,8,av,3,25-Mar-03,14-Mar,,,,,,
c,2,H,T++,3,4,av,3,25-Mar-03,5-Mar,,,,,,
c,2,H,T++,7,5,av,3,25-Mar-03,18-Mar,,,,,,
c,2,H,T++,8,3,av,3,25-Mar-03,16-Mar,,,,,,
c,2,H,T++,11,8,av,3,25-Mar-03,4-Mar,,,,,,
c,3,H,T,3,4,av,3,25-Mar-03,5-Mar,,,,,,
c,3,H,T,7,5,av,3,25-Mar-03,4-Mar,,,,,,
c,3,H,T,8,3,av,3,25-Mar-03,4-Mar,,,,,,
c,3,H,T,11,8,av,3,25-Mar-03,15-Mar,,,,,,
c,4,S,T++,3,4,av,3,25-Mar-03,,,,,,,
c,4,S,T++,7,5,av,3,25-Mar-03,15-Mar,,,,,,
c,4,S,T++,8,3,av,3,25-Mar-03,,,,,,,
c,4,S,T++,11,8,av,3,25-Mar-03,28-Mar,,,,,,
c,5,H,T+,3,4,av,3,25-Mar-03,5-Mar,19-May,31-May,28-Jun,,,
c,5,H,T+,7,5,av,3,25-Mar-03,4-Mar,,,,,,
c,5,H,T+,8,3,av,3,25-Mar-03,7-Mar,,,,,,
c,5,H,T+,11,8,av,3,25-Mar-03,5-Mar,2-Jun,10-Jun,5-Jul,,,
c,6,S,T+,3,4,av,3,25-Mar-03,13-Mar,,,,,,
c,6,S,T+,7,5,av,3,25-Mar-03,15-Mar,,,,,,
c,6,S,T+,8,3,av,3,25-Mar-03,17-Mar,,,,,,
c,6,S,T+,11,8,av,3,25-Mar-03,4-Mar,,,,inf 15/8,,
d,1,S,T++,3,4,av,3,26-Mar,,,,,,,
d,1,S,T++,7,5,av,3,26-Mar,,,,,,,
d,1,S,T++,8,3,av,3,26-Mar,17-Mar,,,,,,
d,1,S,T++,11,8,av,3,26-Mar,16-Mar,,,,,,
d,2,S,T+,3,4,av,3,26-Mar,5-Mar,2-Jun,13-Jun,10-Jul,,,
d,2,S,T+,7,5,av,3,26-Mar,4-Mar,,,,,,
d,2,S,T+,8,3,av,3,26-Mar,7-Mar,,inf 26/06/2003,5-Jul,,,
d,2,S,T+,11,8,av,3,26-Mar,12-Mar,23-May,1-Jun,3-Jul,,,
d,3,H,T++,3,4,av,3,26-Mar,6-Mar,5-Jun,13-Jun,12-Jul,,,
d,3,H,T++,7,5,av,3,26-Mar,15-Mar,,,,,,
d,3,H,T++,8,3,av,3,26-Mar,17-Mar,,,,,,
d,3,H,T++,11,8,av,3,26-Mar,,,,,,,
d,4,S,T,3,4,av,3,26-Mar,3-Mar,12-Jun,17-Jun,18-Jul,,,
d,4,S,T,7,5,av,3,26-Mar,18-Mar,,,,,,
d,4,S,T,8,3,av,3,26-Mar,5-Mar,,24-Jun,1-Aug,,,
d,4,S,T,11,8,av,3,26-Mar,14-Mar,24-Jul,1-Aug,,,,
d,5,H,T+,3,4,av,3,26-Mar,8-Mar,,,,,,
d,5,H,T+,7,5,av,3,26-Mar,5-Mar,,,,7-Aug,,
d,5,H,T+,8,3,av,3,26-Mar,5-Mar,29-May,3-Jun,2-Jul,,,
d,5,H,T+,11,8,av,3,26-Mar,3-Mar,,,,,,
d,6,H,T,3,4,av,3,26-Mar,7-Mar,,1-Jul,24-Jul,,,
d,6,H,T,7,5,av,3,26-Mar,5-Mar,,,,,,
d,6,H,T,8,3,av,3,26-Mar,,21-Jul,27-Jul,28-Aug,,,
d,6,H,T,11,8,av,3,26-Mar,5-Mar,,,,,,
e,1,H,T+,3,4,av,3,27/03/03,15-Mar,,,,,,
e,1,H,T+,7,5,av,3,27/03/03,15-Mar,,,,,,
e,1,H,T+,8,3,av,3,27/03/03,19-Mar,,,20-Jul,,,
e,1,H,T+,11,8,av,3,27/03/03,4-Mar,8-Jun,15-Jun,21-Jul,,,
e,2,H,T,3,4,av,3,27/03/03,4-Mar,7-Jul,13-Jul,5-Aug,,,
e,2,H,T,7,5,av,3,27/03/03,16-Mar,,,,,,
e,2,H,T,8,3,av,3,27/03/03,,,,,,,
e,2,H,T,11,8,av,3,27/03/03,13-Mar,,,,,,
e,3,H,T++,3,4,av,3,27/03/03,15-Mar,,,,,,
e,3,H,T++,7,5,av,3,27/03/03,,,,,,,
e,3,H,T++,8,3,av,3,27/03/03,,6-Jun,,,,,
e,3,H,T++,11,8,av,3,27/03/03,15-Mar,,,,,,
e,3,H,T++,12,5,av,3,27/03/03,,,,,,,
e,4,S,T++,3,4,av,3,27/03/03,,,,,,,
e,4,S,T++,7,5,av,3,27/03/03,15-Mar,,,,,,
e,4,S,T++,8,3,av,3,27/03/03,,,,,,,
e,4,S,T++,11,8,av,3,27/03/03,16-Mar,,10-Jun,18-Jul,,,
e,5,S,T+,3,4,av,3,27/03/03,,,,,,,
e,5,S,T+,7,5,av,3,27/03/03,,,,,,,
e,5,S,T+,8,3,av,3,27/03/03,,,,,,,
e,5,S,T+,11,8,av,3,27/03/03,15-Mar,,,,5-Aug,,
e,6,S,T,3,4,av,3,27/03/03,6-Mar,,,,,,
e,6,S,T,7,5,av,3,27/03/03,16-Mar,,,,,,
e,6,S,T,8,3,av,3,27/03/03,20-Mar,,,,,,
e,6,S,T,11,8,av,3,27/03/03,23-Mar,,,,1-Aug,,
a,1,H,T+,3,3,av,4,20/03/03,4-Mar,,,,,,
a,1,H,T+,4,6,av,4,20/03/03,4-Mar,14-May,27-May,2-Jul,,,
a,1,H,T+,11,6,av,4,20/03/03,17-Mar,,,,,,
a,1,H,T+,15,4,av,4,20/03/03,12-Mar,,,,,,
a,2,S,T++,3,3,av,4,20/03/03,12-Mar,13-May,29-May,2-Jul,inf 23/08/2003,,
a,2,S,T++,4,6,av,4,20/03/03,4-Mar,,,,,,
a,2,S,T++,11,6,av,4,20/03/03,2-Mar,,,,,,
a,2,S,T++,15,4,av,4,20/03/03,16-Mar,10-Jun,20-Jun,19-Jul,,,
a,3,S,T,3,3,av,4,20/03/03,4-Mar,2-Jun,16-Jun,18-Jul,,,
a,3,S,T,4,6,av,4,20/03/03,25-Feb,14-Jun,20-Jun,1-Aug,,,
a,3,S,T,11,6,av,4,20/03/03,4-Mar,21-Jun,26-Jun,26/7?,,,
a,3,S,T,15,4,av,4,20/03/03,4-Mar,23-Jun,30-Jun,29-Jul,,,
a,4,H,T++,3,3,av,4,20/03/03,11-Mar,,15-Jul,1-Aug,,,
a,4,H,T++,4,6,av,4,20/03/03,4-Mar,,9-Jul,21-Jul,,,
a,4,H,T++,11,6,av,4,20/03/03,12-Mar,,10-Jun,7-Jul,inf 5/8,,
a,4,H,T++,15,4,av,4,20/03/03,17-Mar,16-Jun,24-Jun,21-Jul,,,
a,5,H,T,3,3,av,4,20/03/03,15-Mar,,10-Jul,8-Aug,,,
a,5,H,T,4,6,av,4,20/03/03,1-Mar,8-Jun,19-Jun,11-Jul,,,
a,5,H,T,11,6,av,4,20/03/03,15-Mar,17-Jun,23-Jun,20-Jul,,,
a,5,H,T,15,4,av,4,20/03/03,15-Mar,,25-Jun,16-Jul,,,
a,6,S,T+,3,3,av,4,20/03/03,12-Mar,,,17-Jul,,,
a,6,S,T+,4,6,av,4,20/03/03,4-Mar,30-May,10-Jun,11-Jul,11-Sep,,
a,6,S,T+,11,6,av,4,20/03/03,1-Feb,4-Jun,10-Jun,8-Jul,,,
a,6,S,T+,15,4,av,4,20/03/03,13-Mar,26-May,9-Jun,7-Jul,,,
b,1,H,T,3,3,av,4,21/03/03,4-Mar,23-Jun,30-Jun,16-Jul,,,
b,1,H,T,4,6,av,4,21/03/03,1-Mar,,27-Jun,25-Jul,,,
b,1,H,T,11,6,av,4,21/03/03,5-Mar,9-Jun,17-Jun,11-Jul,,,
b,1,H,T,15,4,av,4,21/03/03,15-Mar,28-Jun,4-Jul,1-Aug,,,
b,2,S,T+,3,3,av,4,21/03/03,15-Mar,,,,,,
b,2,S,T+,4,6,av,4,21/03/03,12-Mar,2-Jun,10-Jun,5-Jul,,,
b,2,S,T+,11,6,av,4,21/03/03,5-Mar,,,,,,
b,2,S,T+,15,4,av,4,21/03/03,14-Mar,,16-Jun,15-Jul,,,
b,3,S,T++,3,3,av,4,21/03/03,23-Mar,28-Jun,4-Jul,4-Aug,,,
b,3,S,T++,4,6,av,4,21/03/03,1-Mar,,,,,,
b,3,S,T++,11,6,av,4,21/03/03,4-Mar,5-Jun,14-Jun,7-Jul,,,
b,3,S,T++,15,4,av,4,21/03/03,4-Mar,8-Jun,16-Jun,8-Jul,,,
b,4,H,T+,3,3,av,4,21/03/03,12-Mar,3-Jun,13-Jun,11-Jul,,,
b,4,H,T+,4,6,av,4,21/03/03,12-Mar,2-Jun,10-Jun,15-Jul,,,
b,4,H,T+,11,6,av,4,21/03/03,1-Mar,19-Jun,24-Jun,22-Jul,,,
b,4,H,T+,15,4,av,4,21/03/03,12-Mar,1-Jun,10-Jun,7-Jul,,,
b,5,S,T,3,3,av,4,21/03/03,,,,,,,
b,5,S,T,4,6,av,4,21/03/03,11-Mar,,24-Jun,5-Aug,,,
b,5,S,T,11,6,av,4,21/03/03,7-Mar,14-Jun,20-Jun,15-Jul,,,
b,5,S,T,15,4,av,4,21/03/03,14-Mar,10-Jun,20-Jun,15-Jul,,,
b,6,H,T++,3,3,av,4,21/03/03,4-Mar,27-May,5-Jun,5-Jul,,,
b,6,H,T++,4,6,av,4,21/03/03,25-Feb,,14-Jun,11-Jul,,,
b,6,H,T++,11,6,av,4,21/03/03,13-Mar,,,,,,
b,6,H,T++,15,4,av,4,21/03/03,13-Mar,16-May,1-Jun,4-Jul,,,
c,1,S,T,3,3,av,4,25-Mar-03,15-Mar,23-Jun,1-Jul,29-Jul,,,
c,1,S,T,4,6,av,4,25-Mar-03,5-Mar,25-Jun,30-Jun,27-Jul,,,
c,1,S,T,11,6,av,4,25-Mar-03,5-Mar,26-Jun,5-Jul,29-Jul,,,
c,1,S,T,15,4,av,4,25-Mar-03,13-Mar,28-Jun,5-Jul,30-Jul,,,
c,2,H,T++,3,3,av,4,25-Mar-03,3-Mar,24-May,7-Jun,5-Jul,,,
c,2,H,T++,4,6,av,4,25-Mar-03,5-Mar,,3-Jul,,,,
c,2,H,T++,11,6,av,4,25-Mar-03,2-Mar,19-May,6-Jun,8-Jul,,,
c,2,H,T++,15,4,av,4,25-Mar-03,12-Mar,20-May,6-Jun,7-Jul,,,
c,3,H,T,3,3,av,4,25-Mar-03,5-Mar,14-Aug,20-Aug,sup11/9,,,
c,3,H,T,4,6,av,4,25-Mar-03,4-Mar,22-Jun,26-Jun,1-Aug,,,
c,3,H,T,11,6,av,4,25-Mar-03,6-Mar,24-Jun,1-Jul,1-Aug,,,
c,3,H,T,15,4,av,4,25-Mar-03,3-Mar,6-Jul,18-Jul,24-Jul,,,
c,4,S,T++,3,3,av,4,25-Mar-03,,,,,,,
c,4,S,T++,4,6,av,4,25-Mar-03,21-Mar,,,,7-Aug,,
c,4,S,T++,11,6,av,4,25-Mar-03,4-Mar,9-Jul,18-Jul,2-Aug,,,
c,4,S,T++,15,4,av,4,25-Mar-03,7-Mar,13-May,23-May,30-Jun,,,
c,5,H,T+,3,3,av,4,25-Mar-03,4-Mar,26-May,8-Jun,11-Jul,,,
c,5,H,T+,4,6,av,4,25-Mar-03,4-Mar,27-May,11-Jun,23-Jun,,,
c,5,H,T+,11,6,av,4,25-Mar-03,11-Mar,27-May,5-Jun,30-Jun,,,
c,5,H,T+,15,4,av,4,25-Mar-03,3-Mar,21-May,7-Jun,6-Jul,,,
c,6,S,T+,3,3,av,4,25-Mar-03,5-Mar,10-Jun,18-Jun,25-Jul,,,
c,6,S,T+,4,6,av,4,25-Mar-03,3-Mar,31-May,6-Jun,5-Jul,,,
c,6,S,T+,11,6,av,4,25-Mar-03,4-Mar,15-May,27-May,5-Jul,,,
c,6,S,T+,15,4,av,4,25-Mar-03,12-Mar,5-Jun,12-Jun,18-Jul,,,
d,1,S,T++,3,3,av,4,26-Mar,3-Mar,,,,,,
d,1,S,T++,4,6,av,4,26-Mar,17-Mar,23-May,2-Jun,2-Jul,,,
d,1,S,T++,11,6,av,4,26-Mar,7-Mar,27-May,4-Jun,7-Jul,,,
d,1,S,T++,15,4,av,4,26-Mar,17-Mar,,,,,,
d,2,S,T+,3,3,av,4,26-Mar,4-Mar,,18-Jun,15-Jul,20-Aug,,
d,2,S,T+,4,6,av,4,26-Mar,5-Mar,26-May,5-Jun,2-Jul,,,
d,2,S,T+,11,6,av,4,26-Mar,5-Mar,14-Jun,20-Jun,13-Jul,,,
d,2,S,T+,15,4,av,4,26-Mar,3-Mar,16-Jun,20-Jun,20-Jul,,,
d,3,H,T++,3,3,av,4,26-Mar,19-Mar,5-Jun,13-Jun,22-Jul,,,
d,3,H,T++,4,6,av,4,26-Mar,1-Mar,26-May,5-Jun,1-Jul, inf 20/08/2003,,
d,3,H,T++,11,6,av,4,26-Mar,3-Mar,,15-Jun,10/07/2003?,,,
d,3,H,T++,15,4,av,4,26-Mar,4-Feb,5-Jun,10-Jun,5-Jul,,,
d,4,S,T,3,3,av,4,26-Mar,6-Mar,22-Jun,26-Jun,22-Jul,,,
d,4,S,T,4,6,av,4,26-Mar,4-Mar,5-Jun,13-Jun,9-Jul,,,
d,4,S,T,11,6,av,4,26-Mar,13-Mar,29-May,5-Jun,8-Jul,,,
d,4,S,T,15,4,av,4,26-Mar,16-Mar,2-Jun,5-Jun,sup 15/7,,,
d,5,H,T+,3,3,av,4,26-Mar,2-Feb,16-May,27-May,8-Jul,,,
d,5,H,T+,4,6,av,4,26-Mar,3-Feb,,,,,,
d,5,H,T+,11,6,av,4,26-Mar,20-Feb,10-Jul,18-Jul,24-Aug,,,
d,5,H,T+,15,4,av,4,26-Mar,4-Mar,,,,,,
d,6,H,T,3,3,av,4,26-Mar,7-Mar,18-Jul,26-Jul,,,,
d,6,H,T,4,6,av,4,26-Mar,3-Mar,20-Jun,26-Jun,12-Jul,,,
d,6,H,T,11,6,av,4,26-Mar,5-Mar,5-Jun,10-Jun,11-Jul,,,
d,6,H,T,15,4,av,4,26-Mar,5-Mar,5-Jun,16-Jun,18-Jul,,,
e,1,H,T+,3,3,av,4,27/03/03,2-Mar,26-May,3-Jun,6-Jul,,,
e,1,H,T+,4,6,av,4,27/03/03,1-Mar,,14-Jun,19-Jul,,,
e,1,H,T+,11,6,av,4,27/03/03,5-Mar,28-May,7-Jun,9-Jul,,,
e,1,H,T+,15,2,av,4,27/03/03,2-Mar,22-May,4-Jun,1-Jul,,,
e,1,H,T+,15,4,av,4,27/03/03,5-Mar,23-May,2-Jun,5-Jul,,,
e,2,H,T,3,3,av,4,27/03/03,,,9-Jul,29-Jul,,,
e,2,H,T,4,6,av,4,27/03/03,6/03?,9-Jul,21-Jul,14-Aug,,,
e,2,H,T,11,6,av,4,27/03/03,6-Mar,24-Jun,28-Jun,29-Jul,,,
e,2,H,T,15,4,av,4,27/03/03,5-Mar,20-Jun,,,,,
e,3,H,T++,3,3,av,4,27/03/03,,28-May,10-Jun,12-Jul,13-Aug,,
e,3,H,T++,4,6,av,4,27/03/03,24-Mar,27-May,6-Jun,5-Jul,,,
e,3,H,T++,11,6,av,4,27/03/03,,,,,,,
e,3,H,T++,15,4,av,4,27/03/03,,26-May,6-Jun,8-Jul,,,
e,4,S,T++,3,3,av,4,27/03/03,,,,,,,
e,4,S,T++,4,6,av,4,27/03/03,8-Mar,21-May,31-May,3-Jul,,,
e,4,S,T++,11,6,av,4,27/03/03,15-Mar,27-May,4-Jun,19-Jul,,,
e,4,S,T++,15,4,av,4,27/03/03,,1-Jun,6-Jun,5-Jul,,,
e,5,S,T+,3,3,av,4,27/03/03,5-Mar,,,,,,
e,5,S,T+,4,6,av,4,27/03/03,25-Feb,27-May,6-Jun,,,,
e,5,S,T+,11,6,av,4,27/03/03,23-Mar,,,,5-Aug,,
e,5,S,T+,15,4,av,4,27/03/03,12-Mar,6-Jun,13-Jun,15-Jul,,,
e,6,S,T,3,3,av,4,27/03/03,6-Mar,24-Jun,3-Jul,29-Jul,,,
e,6,S,T,4,6,av,4,27/03/03,15-Mar,27-Jun,3-Jul,,,,
e,6,S,T,11,6,av,4,27/03/03,15-Mar,12-Aug,22-Aug,10-Sep,,,
e,6,S,T,15,4,av,4,27/03/03,5-Mar,10-Jun,19-Jun,15-Jul,,,
a,1,H,T+,2,3,lp,1,20/03/03,,7-May,19-May,14-Jun,,,
a,1,H,T+,7,8,lp,1,20/03/03,,28-Apr,15-May,21-Jun,,,
a,1,H,T+,10,6,lp,1,20/03/03,,8-May,17-May,18-Jun,,,
a,1,H,T+,14,3,lp,1,20/03/03,,30-Apr,12-May,11-Jun,,,
a,2,S,T++,2,3,lp,1,20/03/03,,28-Apr,13-May,13-Jun,,,
a,2,S,T++,7,8,lp,1,20/03/03,,5-May,15-May,11-Jun,,,
a,2,S,T++,10,6,lp,1,20/03/03,,3-May,18-May,10-Jun,,,
a,2,S,T++,14,3,lp,1,20/03/03,,30-Apr,18-May,15-Jun,,,
a,3,S,T,2,3,lp,1,20/03/03,,4-May,20-May,28-Jun,,,
a,3,S,T,7,8,lp,1,20/03/03,,7-May,26-May,25-Jun,,,
a,3,S,T,10,6,lp,1,20/03/03,,11-May,29-May,20-Jun,,,
a,3,S,T,14,3,lp,1,20/03/03,,5-May,26-May,24-Jun,,,
a,4,H,T++,2,3,lp,1,20/03/03,,7-May,23-May,19-Jun,,,
a,4,H,T++,7,8,lp,1,20/03/03,,3-May,18-May,15-Jun,,,
a,4,H,T++,10,6,lp,1,20/03/03,,4-May,19-May,12-Jun,,,
a,4,H,T++,14,3,lp,1,20/03/03,,4-May,18-May,11-Jun,,,
a,5,H,T,2,3,lp,1,20/03/03,,10-May,25-May,21-Jun,,,
a,5,H,T,7,8,lp,1,20/03/03,,6-May,22-May,17-Jun,,,
a,5,H,T,10,6,lp,1,20/03/03,,7-May,23-May,22-Jun,,,
a,5,H,T,14,3,lp,1,20/03/03,,6-May,27-May,17-Jun,,,
a,6,S,T+,2,3,lp,1,20/03/03,,6-May,19-May,18-Jun,,,
a,6,S,T+,7,8,lp,1,20/03/03,,4-May,17-May,10-Jun,,,
a,6,S,T+,10,6,lp,1,20/03/03,,29-Apr,18-May,9-Jun,,,
a,6,S,T+,14,3,lp,1,20/03/03,,12-May,29/05?,23-Jun,,,
b,1,H,T,2,3,lp,1,21/03/03,,6-May,21-May,15-Jun,,,
b,1,H,T,7,8,lp,1,21/03/03,,6-May,23-May,22-Jun,,,
b,1,H,T,10,6,lp,1,21/03/03,,5-May,20-May,13-Jun,,,
b,1,H,T,14,3,lp,1,21/03/03,,7-May,22-May,19-Jun,,,
b,2,S,T+,2,3,lp,1,21/03/03,,5-May,19-May,17-Jun,,,
b,2,S,T+,7,8,lp,1,21/03/03,,28-Apr,9-May,10-Jun,,,
b,2,S,T+,10,6,lp,1,21/03/03,,28-Apr,12-May,10-Jun,,,
b,2,S,T+,14,3,lp,1,21/03/03,,5-May,21-May,20-Jun,,,
b,3,S,T++,2,3,lp,1,21/03/03,,2-May,14-May,13-Jun,,,
b,3,S,T++,7,8,lp,1,21/03/03,,2-May,15-May,15-Jun,,,
b,3,S,T++,10,6,lp,1,21/03/03,,6-May,20-May,16-Jun,,,
b,3,S,T++,14,3,lp,1,21/03/03,,3-May,15-May,11-Jun,,,
b,4,H,T+,2,3,lp,1,21/03/03,,6-May,19-May,15-Jun,,,
b,4,H,T+,7,8,lp,1,21/03/03,,4-May,21-May,15-Jun,,,
b,4,H,T+,10,6,lp,1,21/03/03,,30-Apr,14-May,13-Jun,,,
b,4,H,T+,14,3,lp,1,21/03/03,,25-Apr,11-May,14-Jun,,,
