,site,genus,species,event,year,doy,GDD0,GDD5,ChillDaysOND,plt
203658,mohonk,Rhododendron,nudiflorum,ffd,1954.0,124.0,537.1371093750043,225.405828857424,36.0,
203659,mohonk,Sambucus,racemosa,ffd,1954.0,124.0,537.1371093750043,225.405828857424,36.0,
203660,mohonk,Sanguinaria,canadensis,ffd,1954.0,108.0,327.53393554687784,95.80265502929751,36.0,
203661,mohonk,Trillium,undulatum,ffd,1954.0,121.0,495.16453247070723,198.4332519531269,36.0,
203662,mohonk,Viburnum,acerifolium,ffd,1954.0,155.0,970.858843994145,504.1275634765647,36.0,
203663,mohonk,Viburnum,lantanoides,ffd,1954.0,121.0,495.16453247070723,198.4332519531269,36.0,
203664,mohonk,Amelanchier,arborea,ffd,1955.0,107.0,268.8828247070311,93.33146362304751,46.0,
203665,mohonk,Aquilegia,canadensis,ffd,1955.0,124.0,489.6424865722654,229.09112548828182,46.0,
203666,mohonk,Caltha,palustris,ffd,1955.0,112.0,325.5805786132812,125.02921752929763,46.0,
203667,mohonk,Cornus,florida,ffd,1955.0,135.0,662.8368164062508,347.2854553222671,46.0,
203668,mohonk,Erythronium,americanum,ffd,1955.0,102.0,221.08491210937393,70.53355102539035,46.0,
203669,mohonk,Hedyotis,caerulea,ffd,1955.0,120.0,428.4351440429683,187.88378295898474,46.0,
203670,mohonk,Hepatica,acutiloba,ffd,1955.0,101.0,213.47346801757692,67.92210693359334,46.0,
203671,mohonk,Kalmia,latifolia,ffd,1955.0,151.0,950.7847473144529,555.2333862304693,46.0,
203672,mohonk,Polygala,paucifolia,ffd,1955.0,125.0,503.7390686035154,238.18770751953184,46.0,
203673,mohonk,Rhododendron,nudiflorum,ffd,1955.0,127.0,531.1317565917975,255.58039550781393,46.0,
203674,mohonk,Rhododendron,indicum,ffd,1955.0,181.0,1522.1958801269543,976.6445190429708,46.0,
203675,mohonk,Sambucus,racemosa,ffd,1955.0,124.0,489.6424865722654,229.09112548828182,46.0,
203676,mohonk,Trillium,erectum,ffd,1955.0,111.0,315.2444946289062,119.6931335449226,46.0,
203677,mohonk,Trillium,undulatum,ffd,1955.0,121.0,443.1790344238273,197.62767333984374,46.0,
203678,mohonk,Viburnum,acerifolium,ffd,1955.0,146.0,854.3563415527337,483.80498046875016,46.0,
203679,mohonk,Amelanchier,arborea,ffd,1956.0,127.0,332.28850708008383,106.04846801757964,47.0,
203680,mohonk,Erythronium,americanum,ffd,1956.0,126.0,318.0582275390678,96.81818847656359,47.0,
203681,mohonk,Kalmia,latifolia,ffd,1956.0,167.0,960.5588928222706,534.3188537597666,47.0,
203682,mohonk,Rhododendron,nudiflorum,ffd,1956.0,143.0,534.4623596191451,228.2223205566409,47.0,
203683,mohonk,Rhododendron,indicum,ffd,1956.0,188.0,1399.5487854003964,868.308746337892,47.0,
203684,mohonk,Sambucus,racemosa,ffd,1956.0,141.0,506.616638183598,210.37659912109382,47.0,
203685,mohonk,Sanguinaria,canadensis,ffd,1956.0,120.0,249.11368408203668,57.87364501953249,47.0,
203686,mohonk,Thalictrum,thalictroides,ffd,1956.0,131.0,376.3063964843809,130.06635742187672,47.0,
203687,mohonk,Trillium,erectum,ffd,1956.0,131.0,376.3063964843809,130.06635742187672,47.0,
203688,mohonk,Trillium,undulatum,ffd,1956.0,131.0,376.3063964843809,130.06635742187672,47.0,
203689,mohonk,Viburnum,lantanoides,ffd,1956.0,138.0,470.769396972661,189.52935791015682,47.0,
203690,mohonk,Amelanchier,arborea,ffd,1957.0,114.0,351.72333984375024,113.45543212890647,41.0,
203691,mohonk,Caltha,palustris,ffd,1957.0,114.0,351.72333984375024,113.45543212890647,41.0,
203692,mohonk,Erythronium,americanum,ffd,1957.0,111.0,302.66900634765614,79.40109863281236,41.0,
203693,mohonk,Hepatica,acutiloba,ffd,1957.0,104.0,224.58240966796802,36.31450195312425,41.0,
203694,mohonk,Kalmia,latifolia,ffd,1957.0,151.0,910.7397155761696,487.471807861326,41.0,
203695,mohonk,Polygala,paucifolia,ffd,1957.0,133.0,629.7473327636724,296.47942504882883,41.0,
203696,mohonk,Rhododendron,nudiflorum,ffd,1957.0,125.0,502.05493774414145,208.78703002929768,41.0,
203697,mohonk,Rhododendron,indicum,ffd,1957.0,170.0,1307.3955139160119,789.1276062011684,41.0,
203698,mohonk,Amelanchier,arborea,ffd,1958.0,112.0,286.3252929687533,91.50308837890759,37.0,
203699,mohonk,Aquilegia,canadensis,ffd,1958.0,118.0,356.5396118164093,131.71740722656364,37.0,
203700,mohonk,Caltha,palustris,ffd,1958.0,118.0,356.5396118164093,131.71740722656364,37.0,
203701,mohonk,Cornus,florida,ffd,1958.0,126.0,449.6270568847695,184.80485229492382,37.0,
203702,mohonk,Erythronium,americanum,ffd,1958.0,108.0,233.44177246094017,58.61956787109449,37.0,
203703,mohonk,Hedyotis,caerulea,ffd,1958.0,113.0,299.0577697753943,99.23556518554864,37.0,
203704,mohonk,Hepatica,acutiloba,ffd,1958.0,110.0,259.16414184570624,74.34193725586056,37.0,
203705,mohonk,Kalmia,latifolia,ffd,1958.0,152.0,808.880163574223,414.05795898437736,37.0,
203706,mohonk,Polygala,paucifolia,ffd,1958.0,133.0,527.6585083007847,227.83630371093892,37.0,
203707,mohonk,Rhododendron,nudiflorum,ffd,1958.0,118.0,356.5396118164093,131.71740722656364,37.0,
203708,mohonk,Rhododendron,indicum,ffd,1958.0,185.0,1403.009661865241,843.1874572753951,37.0,
203709,mohonk,Sambucus,racemosa,ffd,1958.0,126.0,449.6270568847695,184.80485229492382,37.0,
203710,mohonk,Sanguinaria,canadensis,ffd,1958.0,106.0,211.1254089355491,46.30320434570342,37.0,
203711,mohonk,Thalictrum,thalictroides,ffd,1958.0,113.0,299.0577697753943,99.23556518554864,37.0,
203712,mohonk,Trillium,erectum,ffd,1958.0,113.0,299.0577697753943,99.23556518554864,37.0,
203713,mohonk,Viburnum,lantanoides,ffd,1958.0,118.0,356.5396118164093,131.71740722656364,37.0,
203714,mohonk,Cornus,florida,ffd,1959.0,126.0,476.96213378906873,209.06887207031713,42.0,
203715,mohonk,Kalmia,latifolia,ffd,1959.0,151.0,909.6156372070382,516.7223754882868,42.0,
203716,mohonk,Polygala,paucifolia,ffd,1959.0,132.0,572.5848999023489,274.6916381835972,42.0,
203717,mohonk,Sambucus,racemosa,ffd,1959.0,126.0,476.96213378906873,209.06887207031713,42.0,
203718,mohonk,Trillium,erectum,ffd,1959.0,122.0,416.8939208984436,169.00065917969198,42.0,
203719,mohonk,Viburnum,acerifolium,ffd,1959.0,151.0,909.6156372070382,516.7223754882868,42.0,
203720,mohonk,Aquilegia,canadensis,ffd,1960.0,126.0,449.9144287109353,218.1004577636719,46.0,
203721,mohonk,Caltha,palustris,ffd,1960.0,117.0,339.3605590820291,152.54658813476573,46.0,
203722,mohonk,Cornus,florida,ffd,1960.0,125.0,435.4082397460912,208.59426879882784,46.0,
203723,mohonk,Erythronium,americanum,ffd,1960.0,108.0,214.07701416015487,72.26304321289149,46.0,
203724,mohonk,Hedyotis,caerulea,ffd,1960.0,113.0,278.54719848632703,111.73322753906365,46.0,
203725,mohonk,Kalmia,latifolia,ffd,1960.0,156.0,936.4626464843727,554.6486755371095,46.0,
203726,mohonk,Polygala,paucifolia,ffd,1960.0,125.0,435.4082397460912,208.59426879882784,46.0,
203727,mohonk,Rhododendron,nudiflorum,ffd,1960.0,128.0,479.36961669921635,237.55564575195297,46.0,
203728,mohonk,Rhododendron,indicum,ffd,1960.0,190.0,1616.0787414550778,1064.2647705078143,46.0,
203729,mohonk,Sambucus,racemosa,ffd,1960.0,126.0,449.9144287109353,218.1004577636719,46.0,
203730,mohonk,Sanguinaria,canadensis,ffd,1960.0,108.0,214.07701416015487,72.26304321289149,46.0,
203731,mohonk,Thalictrum,thalictroides,ffd,1960.0,111.0,250.21359252929597,93.39962158203258,46.0,
203732,mohonk,Trillium,erectum,ffd,1960.0,118.0,349.2743713378881,157.46040039062473,46.0,
203733,mohonk,Trillium,undulatum,ffd,1960.0,123.0,407.7765075683572,190.96253662109382,46.0,
203734,mohonk,Viburnum,lantanoides,ffd,1960.0,118.0,349.2743713378881,157.46040039062473,46.0,
203735,mohonk,Amelanchier,arborea,ffd,1961.0,126.0,379.4586303710935,118.63504638671878,41.0,
203736,mohonk,Erythronium,americanum,ffd,1961.0,112.0,229.9097351074201,39.0861511230454,41.0,
203737,mohonk,Hedyotis,caerulea,ffd,1961.0,127.0,392.08957519531253,126.26599121093784,41.0,
203738,mohonk,Kalmia,latifolia,ffd,1961.0,160.0,903.3362915039095,472.51270751953473,41.0,
203739,mohonk,Rhododendron,nudiflorum,ffd,1961.0,137.0,532.4598754882808,216.63629150390608,41.0,
203740,mohonk,Sambucus,racemosa,ffd,1961.0,134.0,487.1698547363277,186.346270751953,41.0,
203741,mohonk,Thalictrum,thalictroides,ffd,1961.0,131.0,445.2761047363276,159.45252075195293,41.0,
203742,mohonk,Trillium,erectum,ffd,1961.0,116.0,281.4743774414052,70.65079345703049,41.0,
203743,mohonk,Viburnum,acerifolium,ffd,1961.0,161.0,921.9854858398473,486.16190185547276,41.0,
203744,mohonk,Amelanchier,arborea,ffd,1962.0,117.0,350.9632202148486,108.23967895508093,46.0,
203745,mohonk,Aquilegia,canadensis,ffd,1962.0,131.0,543.1186828613319,230.3951416015642,46.0,
203746,mohonk,Caltha,palustris,ffd,1962.0,118.0,367.82130737305164,120.09776611328397,46.0,
203747,mohonk,Erythronium,americanum,ffd,1962.0,116.0,341.38500976562955,103.66146850586188,46.0,
203748,mohonk,Kalmia,latifolia,ffd,1962.0,152.0,906.2049194335995,488.4813781738318,46.0,
203749,mohonk,Rhododendron,nudiflorum,ffd,1962.0,124.0,451.67710571289473,173.95356445312706,46.0,
203750,mohonk,Rhododendron,indicum,ffd,1962.0,187.0,1616.5927978515706,1023.8692565918025,46.0,
203751,mohonk,Sambucus,racemosa,ffd,1962.0,126.0,477.08959960937875,189.36605834961108,46.0,
203752,mohonk,Sanguinaria,canadensis,ffd,1962.0,110.0,273.3264526367224,65.60291137695475,46.0,
203753,mohonk,Trillium,undulatum,ffd,1962.0,122.0,425.8378234863327,158.11428222656502,46.0,
203754,mohonk,Viburnum,lantanoides,ffd,1962.0,118.0,367.82130737305164,120.09776611328397,46.0,
203755,mohonk,Amelanchier,arborea,ffd,1963.0,116.0,315.4818237304659,112.70248413085864,52.0,
203756,mohonk,Caltha,palustris,ffd,1963.0,116.0,315.4818237304659,112.70248413085864,52.0,
203757,mohonk,Erythronium,americanum,ffd,1963.0,114.0,297.7331176757789,104.9537780761716,52.0,
203758,mohonk,Kalmia,latifolia,ffd,1963.0,154.0,860.0787902832006,467.2994506835935,52.0,
203759,mohonk,Rhododendron,nudiflorum,ffd,1963.0,131.0,507.8806884765603,230.101348876953,52.0,
203760,mohonk,Sambucus,racemosa,ffd,1963.0,128.0,466.41595458984125,203.63661499023397,52.0,
203761,mohonk,Sanguinaria,canadensis,ffd,1963.0,97.0,157.54157104491952,49.32670288085927,52.0,
203762,mohonk,Thalictrum,thalictroides,ffd,1963.0,116.0,315.4818237304659,112.70248413085864,52.0,
203763,mohonk,Trillium,erectum,ffd,1963.0,116.0,315.4818237304659,112.70248413085864,52.0,
203764,mohonk,Kalmia,latifolia,ffd,1964.0,155.0,911.6480590820321,506.7499816894523,39.0,
203765,mohonk,Rhododendron,nudiflorum,ffd,1964.0,135.0,558.9705993652369,254.07252197265706,39.0,
203766,mohonk,Amelanchier,arborea,ffd,1965.0,125.0,333.7372985839854,123.69160156249973,41.0,
203767,mohonk,Erythronium,americanum,ffd,1965.0,122.0,287.7449768066424,92.6992797851567,41.0,
203768,mohonk,Kalmia,latifolia,ffd,1965.0,160.0,946.1057983398482,561.0601013183625,41.0,
203769,mohonk,Sambucus,racemosa,ffd,1965.0,132.0,448.7762268066426,203.73052978515693,41.0,
203770,mohonk,Amelanchier,arborea,ffd,1966.0,124.0,366.8239501953187,98.73262329101772,47.0,
203771,mohonk,Kalmia,latifolia,ffd,1966.0,160.0,886.8861083984466,438.79478149414564,47.0,
203772,mohonk,Thalictrum,thalictroides,ffd,1966.0,124.0,366.8239501953187,98.73262329101772,47.0,
203773,mohonk,Amelanchier,arborea,ffd,1967.0,124.0,367.2479187011776,128.35535888672206,37.0,
203774,mohonk,Aquilegia,canadensis,ffd,1967.0,143.0,568.261779785164,234.36921997070846,37.0,
203775,mohonk,Erythronium,americanum,ffd,1967.0,110.0,233.8892395019583,64.99667968750276,37.0,
203776,mohonk,Hedyotis,caerulea,ffd,1967.0,128.0,399.94451904297466,141.05195922851914,37.0,
203777,mohonk,Kalmia,latifolia,ffd,1967.0,165.0,960.1474182128975,516.2548583984419,37.0,
203778,mohonk,Polygala,paucifolia,ffd,1967.0,144.0,580.4707885742259,241.57822875977047,37.0,
203779,mohonk,Rhododendron,nudiflorum,ffd,1967.0,144.0,580.4707885742259,241.57822875977047,37.0,
203780,mohonk,Sambucus,racemosa,ffd,1967.0,137.0,496.1684020996158,192.27584228516025,37.0,
203781,mohonk,Sanguinaria,canadensis,ffd,1967.0,110.0,233.8892395019583,64.99667968750276,37.0,
203782,mohonk,Thalictrum,thalictroides,ffd,1967.0,123.0,359.68463134766154,125.79207153320601,37.0,
203783,mohonk,Trillium,erectum,ffd,1967.0,123.0,359.68463134766154,125.79207153320601,37.0,
203784,mohonk,Viburnum,acerifolium,ffd,1967.0,165.0,960.1474182128975,516.2548583984419,37.0,
203785,mohonk,Amelanchier,arborea,ffd,1968.0,118.0,412.754235839842,189.59125976562257,52.0,
203786,mohonk,Caltha,palustris,ffd,1968.0,111.0,328.00058593749895,139.8376098632795,52.0,
203787,mohonk,Erythronium,americanum,ffd,1968.0,110.0,316.08738403320194,132.9244079589825,52.0,
203788,mohonk,Hedyotis,caerulea,ffd,1968.0,110.0,316.08738403320194,132.9244079589825,52.0,
203789,mohonk,Hepatica,acutiloba,ffd,1968.0,101.0,204.7868408203118,66.62386474609235,52.0,
203790,mohonk,Kalmia,latifolia,ffd,1968.0,158.0,965.6289306640606,542.4659545898414,52.0,
203791,mohonk,Polygala,paucifolia,ffd,1968.0,117.0,400.029418945311,181.86644287109158,52.0,
203792,mohonk,Rhododendron,nudiflorum,ffd,1968.0,130.0,546.7867248535152,263.62374877929585,52.0,
203793,mohonk,Thalictrum,thalictroides,ffd,1968.0,107.0,274.2825317382809,106.11955566406147,52.0,
203794,mohonk,Trillium,undulatum,ffd,1968.0,117.0,400.029418945311,181.86644287109158,52.0,
203795,mohonk,Viburnum,acerifolium,ffd,1968.0,147.0,786.2394714355455,418.0764953613262,52.0,
203796,mohonk,Amelanchier,arborea,ffd,1969.0,116.0,311.5637329101573,126.93978271484258,44.0,
203797,mohonk,Aquilegia,canadensis,ffd,1969.0,126.0,442.87168579101547,208.24773559570076,44.0,
203798,mohonk,Cornus,florida,ffd,1969.0,133.0,537.2725524902346,267.6486022949199,44.0,
203799,mohonk,Kalmia,latifolia,ffd,1969.0,155.0,892.590869140624,512.9669189453093,44.0,
203800,mohonk,Rhododendron,nudiflorum,ffd,1969.0,137.0,597.1667846679686,307.54283447265396,44.0,
203801,mohonk,Sambucus,racemosa,ffd,1969.0,123.0,405.8240356445314,186.20008544921672,44.0,
203802,mohonk,Thalictrum,thalictroides,ffd,1969.0,110.0,242.5835144042981,87.95956420898341,44.0,
203803,mohonk,Trillium,erectum,ffd,1969.0,119.0,354.2818847656264,154.65793457031168,44.0,
203804,mohonk,Trillium,undulatum,ffd,1969.0,119.0,354.2818847656264,154.65793457031168,44.0,
203805,mohonk,Viburnum,lantanoides,ffd,1969.0,122.0,390.8568176269534,176.23286743163868,44.0,
203806,mohonk,Cornus,florida,ffd,1970.0,126.0,394.88988037109834,171.6876586914098,45.0,
203807,mohonk,Hedyotis,caerulea,ffd,1970.0,118.0,283.6296447753942,100.42742309570565,45.0,
203808,mohonk,Kalmia,latifolia,ffd,1970.0,155.0,874.5576416015701,506.3554199218816,45.0,
203809,mohonk,Polygala,paucifolia,ffd,1970.0,125.0,381.88439331055133,163.6821716308628,45.0,
203810,mohonk,Amelanchier,arborea,ffd,1971.0,127.0,354.1777038574234,118.15737915039284,41.0,
203811,mohonk,Kalmia,latifolia,ffd,1971.0,161.0,888.4429687500021,482.42264404297157,41.0,
203812,mohonk,Sambucus,racemosa,ffd,1971.0,136.0,475.36343994140657,194.343115234376,41.0,
203813,mohonk,Sanguinaria,canadensis,ffd,1971.0,108.0,167.20952758789196,26.189202880861387,41.0,
203814,mohonk,Amelanchier,arborea,ffd,1972.0,127.0,350.38505859375033,116.42440185547053,48.0,
203815,mohonk,Kalmia,latifolia,ffd,1972.0,159.0,870.7473205566411,476.7866638183612,48.0,
203816,mohonk,Polygala,paucifolia,ffd,1972.0,135.0,458.6747741699215,184.71411743164168,48.0,
203817,mohonk,Rhododendron,nudiflorum,ffd,1972.0,142.0,571.6779357910157,262.7172790527359,48.0,
203818,mohonk,Rhododendron,indicum,ffd,1972.0,196.0,1604.5788513183638,1025.618194580084,48.0,
203819,mohonk,Amelanchier,arborea,ffd,1973.0,113.0,439.0379943847667,147.77898559570286,50.0,
203820,mohonk,Kalmia,latifolia,ffd,1973.0,159.0,1093.9491516113321,572.6901428222682,50.0,
203821,mohonk,Polygala,paucifolia,ffd,1973.0,127.0,603.0227416992188,241.7637329101551,50.0,
203822,mohonk,Rhododendron,nudiflorum,ffd,1973.0,130.0,643.3259460449221,267.0669372558582,50.0,
203823,mohonk,Rhododendron,indicum,ffd,1973.0,174.0,1409.2368103027384,812.9778015136744,50.0,
203824,mohonk,Sambucus,racemosa,ffd,1973.0,121.0,534.6805847167968,203.421575927733,50.0,
203825,mohonk,Amelanchier,arborea,ffd,1974.0,111.0,302.76308593750315,105.76949462890644,39.0,
