,site,genus,species,event,year,doy,GDD0,GDD5,ChillDaysOND,plt
14543,hubbard,Fagus,grandifolia,bbd,1996.0,134.0,244.73377075195395,79.9038330078136,60.0,
14544,hubbard,Fagus,grandifolia,bbd,1997.0,126.0,146.64974365234372,28.579052734374216,65.0,
14545,hubbard,Fagus,grandifolia,bbd,1998.0,110.0,146.25913696289064,26.233129882812136,72.0,
14546,hubbard,Fagus,grandifolia,bbd,1999.0,123.0,178.708142089847,38.10758056640725,67.0,
14547,hubbard,Fagus,grandifolia,bbd,2000.0,124.0,201.52429809570611,25.6082397460965,68.0,
14548,hubbard,Fagus,grandifolia,bbd,2001.0,128.0,205.43157348632673,69.83691406249943,64.0,
14549,hubbard,Fagus,grandifolia,bbd,2002.0,126.0,215.99489746093911,45.03208618164058,59.0,
14550,hubbard,Fagus,grandifolia,bbd,2003.0,139.0,278.667352294924,93.68485107421958,73.0,
14551,hubbard,Fagus,grandifolia,bbd,2004.0,125.0,210.3752868652361,63.23078002929742,66.0,
14552,hubbard,Fagus,grandifolia,bbd,2005.0,122.0,178.9169128417969,43.17729492187448,67.0,
14553,hubbard,Fagus,grandifolia,bbd,2006.0,114.0,146.6741516113276,32.88503417968718,61.0,
14554,hubbard,Fagus,grandifolia,bbd,2007.0,127.0,180.9087524414071,44.67592163086147,61.0,
14555,hubbard,Fagus,grandifolia,bbd,2008.0,126.0,224.04371337890365,77.27739868164139,61.0,
14556,hubbard,Fagus,grandifolia,bbd,2009.0,124.0,223.25499877929684,74.60206909179749,66.0,
14557,hubbard,Fagus,grandifolia,bbd,2010.0,102.0,42.41097412109326,2.875018310547034,70.0,
14558,hubbard,Fagus,grandifolia,bbd,2011.0,122.0,,,,
14559,hubbard,Fagus,grandifolia,bbd,2012.0,93.0,,,,
14560,hubbard,Acer,saccharum,lod,1989.0,114.0,58.95262451171527,2.3713012695309885,81.0,
14561,hubbard,Acer,saccharum,lod,1990.0,106.0,73.28176269531144,4.313873291015113,65.0,
14562,hubbard,Acer,saccharum,lod,1991.0,105.0,100.68894653320558,19.828515625000136,62.0,
14563,hubbard,Acer,saccharum,lod,1992.0,125.0,125.61635742187474,22.80173339843833,64.0,
14564,hubbard,Acer,saccharum,lod,1993.0,109.0,93.52677612304973,8.995056152344318,77.0,
14565,hubbard,Acer,saccharum,lod,1994.0,122.0,176.45551757812478,43.26110229492127,72.0,
14566,hubbard,Acer,saccharum,lod,1995.0,122.0,164.27172241210803,23.876660156250296,57.0,
14567,hubbard,Acer,saccharum,lod,1996.0,134.0,244.73377075195395,79.9038330078136,60.0,
14568,hubbard,Acer,saccharum,lod,1997.0,126.0,146.64974365234372,28.579052734374216,65.0,
14569,hubbard,Acer,saccharum,lod,1998.0,110.0,146.25913696289064,26.233129882812136,72.0,
14570,hubbard,Acer,saccharum,lod,1999.0,123.0,178.708142089847,38.10758056640725,67.0,
14571,hubbard,Acer,saccharum,lod,2000.0,124.0,201.52429809570611,25.6082397460965,68.0,
14572,hubbard,Acer,saccharum,lod,2001.0,128.0,205.43157348632673,69.83691406249943,64.0,
14573,hubbard,Acer,saccharum,lod,2002.0,126.0,215.99489746093911,45.03208618164058,59.0,
14574,hubbard,Acer,saccharum,lod,2003.0,139.0,278.667352294924,93.68485107421958,73.0,
14575,hubbard,Acer,saccharum,lod,2004.0,125.0,210.3752868652361,63.23078002929742,66.0,
14576,hubbard,Acer,saccharum,lod,2005.0,122.0,178.9169128417969,43.17729492187448,67.0,
14577,hubbard,Acer,saccharum,lod,2006.0,114.0,146.6741516113276,32.88503417968718,61.0,
14578,hubbard,Acer,saccharum,lod,2007.0,127.0,180.9087524414071,44.67592163086147,61.0,
14579,hubbard,Acer,saccharum,lod,2008.0,126.0,224.04371337890365,77.27739868164139,61.0,
14580,hubbard,Acer,saccharum,lod,2009.0,124.0,223.25499877929684,74.60206909179749,66.0,
14581,hubbard,Acer,saccharum,lod,2010.0,102.0,42.41097412109326,2.875018310547034,70.0,
14582,hubbard,Acer,saccharum,lod,2011.0,122.0,,,,
14583,hubbard,Acer,saccharum,lod,2012.0,93.0,,,,
14584,hubbard,Betula,alleghaniensis,lod,1989.0,114.0,58.95262451171527,2.3713012695309885,81.0,
14585,hubbard,Betula,alleghaniensis,lod,1990.0,106.0,73.28176269531144,4.313873291015113,65.0,
14586,hubbard,Betula,alleghaniensis,lod,1991.0,105.0,100.68894653320558,19.828515625000136,62.0,
14587,hubbard,Betula,alleghaniensis,lod,1992.0,125.0,125.61635742187474,22.80173339843833,64.0,
14588,hubbard,Betula,alleghaniensis,lod,1993.0,109.0,93.52677612304973,8.995056152344318,77.0,
14589,hubbard,Betula,alleghaniensis,lod,1994.0,122.0,176.45551757812478,43.26110229492127,72.0,
14590,hubbard,Betula,alleghaniensis,lod,1995.0,122.0,164.27172241210803,23.876660156250296,57.0,
14591,hubbard,Betula,alleghaniensis,lod,1996.0,134.0,244.73377075195395,79.9038330078136,60.0,
14592,hubbard,Betula,alleghaniensis,lod,1997.0,126.0,146.64974365234372,28.579052734374216,65.0,
14593,hubbard,Betula,alleghaniensis,lod,1998.0,110.0,146.25913696289064,26.233129882812136,72.0,
14594,hubbard,Betula,alleghaniensis,lod,1999.0,123.0,178.708142089847,38.10758056640725,67.0,
14595,hubbard,Betula,alleghaniensis,lod,2000.0,124.0,201.52429809570611,25.6082397460965,68.0,
14596,hubbard,Betula,alleghaniensis,lod,2001.0,128.0,205.43157348632673,69.83691406249943,64.0,
14597,hubbard,Betula,alleghaniensis,lod,2002.0,126.0,215.99489746093911,45.03208618164058,59.0,
14598,hubbard,Betula,alleghaniensis,lod,2003.0,139.0,278.667352294924,93.68485107421958,73.0,
14599,hubbard,Betula,alleghaniensis,lod,2004.0,125.0,210.3752868652361,63.23078002929742,66.0,
14600,hubbard,Betula,alleghaniensis,lod,2005.0,122.0,178.9169128417969,43.17729492187448,67.0,
14601,hubbard,Betula,alleghaniensis,lod,2006.0,114.0,146.6741516113276,32.88503417968718,61.0,
14602,hubbard,Betula,alleghaniensis,lod,2007.0,127.0,180.9087524414071,44.67592163086147,61.0,
14603,hubbard,Betula,alleghaniensis,lod,2008.0,126.0,224.04371337890365,77.27739868164139,61.0,
14604,hubbard,Betula,alleghaniensis,lod,2009.0,124.0,223.25499877929684,74.60206909179749,66.0,
14605,hubbard,Betula,alleghaniensis,lod,2010.0,102.0,42.41097412109326,2.875018310547034,70.0,
14606,hubbard,Betula,alleghaniensis,lod,2011.0,122.0,,,,
14607,hubbard,Betula,alleghaniensis,lod,2012.0,93.0,,,,
14608,hubbard,Fagus,grandifolia,lod,1989.0,114.0,58.95262451171527,2.3713012695309885,81.0,
14609,hubbard,Fagus,grandifolia,lod,1990.0,106.0,73.28176269531144,4.313873291015113,65.0,
14610,hubbard,Fagus,grandifolia,lod,1991.0,105.0,100.68894653320558,19.828515625000136,62.0,
14611,hubbard,Fagus,grandifolia,lod,1992.0,125.0,125.61635742187474,22.80173339843833,64.0,
14612,hubbard,Fagus,grandifolia,lod,1993.0,109.0,93.52677612304973,8.995056152344318,77.0,
14613,hubbard,Fagus,grandifolia,lod,1994.0,122.0,176.45551757812478,43.26110229492127,72.0,
14614,hubbard,Fagus,grandifolia,lod,1995.0,122.0,164.27172241210803,23.876660156250296,57.0,
14615,hubbard,Fagus,grandifolia,lod,1996.0,134.0,244.73377075195395,79.9038330078136,60.0,
14616,hubbard,Fagus,grandifolia,lod,1997.0,126.0,146.64974365234372,28.579052734374216,65.0,
14617,hubbard,Fagus,grandifolia,lod,1998.0,110.0,146.25913696289064,26.233129882812136,72.0,
14618,hubbard,Fagus,grandifolia,lod,1999.0,123.0,178.708142089847,38.10758056640725,67.0,
14619,hubbard,Fagus,grandifolia,lod,2000.0,124.0,201.52429809570611,25.6082397460965,68.0,
14620,hubbard,Fagus,grandifolia,lod,2001.0,128.0,205.43157348632673,69.83691406249943,64.0,
14621,hubbard,Fagus,grandifolia,lod,2002.0,126.0,215.99489746093911,45.03208618164058,59.0,
14622,hubbard,Fagus,grandifolia,lod,2003.0,139.0,278.667352294924,93.68485107421958,73.0,
14623,hubbard,Fagus,grandifolia,lod,2004.0,125.0,210.3752868652361,63.23078002929742,66.0,
14624,hubbard,Fagus,grandifolia,lod,2005.0,122.0,178.9169128417969,43.17729492187448,67.0,
14625,hubbard,Fagus,grandifolia,lod,2006.0,114.0,146.6741516113276,32.88503417968718,61.0,
14626,hubbard,Fagus,grandifolia,lod,2007.0,127.0,180.9087524414071,44.67592163086147,61.0,
14627,hubbard,Fagus,grandifolia,lod,2008.0,126.0,224.04371337890365,77.27739868164139,61.0,
14628,hubbard,Fagus,grandifolia,lod,2009.0,124.0,223.25499877929684,74.60206909179749,66.0,
14629,hubbard,Fagus,grandifolia,lod,2010.0,102.0,42.41097412109326,2.875018310547034,70.0,
14630,hubbard,Fagus,grandifolia,lod,2011.0,122.0,,,,
14631,hubbard,Fagus,grandifolia,lod,2012.0,93.0,,,,
