,site,genus,species,event,year,doy,GDD0,GDD5,ChillDaysOND,plt
32864,washdc,Achillea,millefolium,ffd,2002.0,132.0,1241.9657409667968,695.477014160155,12.0,
32865,washdc,Achillea,millefolium,ffd,2003.0,138.0,1042.1247680664105,597.8714843750028,30.0,
32866,washdc,Achillea,millefolium,ffd,2004.0,141.0,1289.1520874023477,772.301696777348,23.0,
32867,washdc,Achillea,millefolium,ffd,2005.0,147.0,1288.0299316406301,727.7626281738314,19.0,
32868,washdc,Acorus,calamus,ffd,1985.0,139.0,1283.750384521487,787.1816467285172,17.0,
32869,washdc,Acorus,calamus,ffd,1986.0,117.0,831.3489013671904,432.0803710937538,21.0,
32870,washdc,Acorus,calamus,ffd,1987.0,152.0,1388.0742797851562,818.0213928222661,23.0,
32871,washdc,Acorus,calamus,ffd,1988.0,129.0,928.876947021484,474.24821777343635,19.0,
32872,washdc,Acorus,calamus,ffd,1990.0,133.0,1347.842803955081,754.8134155273476,38.0,
32873,washdc,Acorus,calamus,ffd,1991.0,132.0,1235.7170227050826,681.8175231933674,14.0,
32874,washdc,Acorus,calamus,ffd,1992.0,138.0,1155.328765869147,609.3569335937543,19.0,
32875,washdc,Acorus,calamus,ffd,1993.0,136.0,1088.838226318359,585.500805664063,23.0,
32876,washdc,Acorus,calamus,ffd,1994.0,121.0,940.8314086914063,520.9180114746085,26.0,
32877,washdc,Acorus,calamus,ffd,1995.0,122.0,1020.2244750976556,553.2799011230459,7.0,
32878,washdc,Acorus,calamus,ffd,1996.0,126.0,930.5673889160139,504.71632080078035,34.0,
32879,washdc,Acorus,calamus,ffd,1997.0,131.0,1037.2853332519512,528.9117004394519,26.0,
32880,washdc,Acorus,calamus,ffd,2000.0,128.0,1071.5264709472622,591.1985656738236,18.0,
32881,washdc,Acorus,calamus,ffd,2002.0,138.0,1355.798620605469,779.3098937988273,12.0,
32882,washdc,Actaea,pachypoda,ffd,1986.0,124.0,943.9671142578154,509.6985839843789,21.0,
32883,washdc,Actaea,pachypoda,ffd,1987.0,110.0,629.8073547363285,269.7544677734383,23.0,
32884,washdc,Actaea,pachypoda,ffd,1988.0,115.0,736.3920776367177,351.76334838867007,19.0,
32885,washdc,Actaea,pachypoda,ffd,1989.0,116.0,804.7686157226624,381.7253051757845,24.0,
32886,washdc,Actaea,pachypoda,ffd,1990.0,119.0,1119.1150451660167,596.0856567382832,38.0,
32887,washdc,Actaea,pachypoda,ffd,1991.0,105.0,789.136895751956,370.2373962402408,14.0,
32888,washdc,Actaea,pachypoda,ffd,1992.0,110.0,727.4003173828182,321.4284851074255,19.0,
32889,washdc,Actaea,pachypoda,ffd,1993.0,116.0,734.6075744628884,331.2701538085925,23.0,
32890,washdc,Actaea,pachypoda,ffd,1994.0,107.0,678.889233398439,328.97583618164134,26.0,
32891,washdc,Actaea,pachypoda,ffd,1995.0,114.0,898.0758117675784,471.13123779296876,7.0,
32892,washdc,Actaea,pachypoda,ffd,1996.0,119.0,809.3460266113258,418.4949584960922,34.0,
32893,washdc,Actaea,pachypoda,ffd,1997.0,117.0,839.2627746582021,400.8891418457026,26.0,
32894,washdc,Actaea,pachypoda,ffd,1998.0,102.0,774.6436584472706,353.6858215332057,24.0,
32895,washdc,Actaea,pachypoda,ffd,1999.0,115.0,797.9478820800791,364.5167846679696,16.0,
32896,washdc,Actaea,pachypoda,ffd,2000.0,107.0,762.5851318359369,387.2572265624983,18.0,
32897,washdc,Actaea,pachypoda,ffd,2001.0,113.0,742.4677246093772,345.9419616699246,32.0,
32898,washdc,Actaea,pachypoda,ffd,2002.0,110.0,892.9035278320304,456.41480102538844,12.0,
32899,washdc,Actaea,pachypoda,ffd,2004.0,123.0,910.6425842285194,483.79219360351965,23.0,
32900,washdc,Actaea,pachypoda,ffd,2005.0,121.0,875.4708251953165,445.2035217285179,19.0,
32901,washdc,Actaea,pachypoda,ffd,2006.0,118.0,998.1574890136776,504.91928710937975,32.0,
32902,washdc,Actaea,pachypoda,ffd,2007.0,124.0,951.8339660644558,517.614892578127,12.0,
32903,washdc,Adlumia,fungosa,ffd,1986.0,148.0,1421.9147521972666,867.6462219238304,21.0,
32904,washdc,Adlumia,fungosa,ffd,1987.0,152.0,1388.0742797851562,818.0213928222661,23.0,
32905,washdc,Adlumia,fungosa,ffd,1990.0,149.0,1649.1180969238335,976.0887084961,38.0,
32906,washdc,Adlumia,fungosa,ffd,1995.0,150.0,1545.6328125000014,938.6882385253919,7.0,
32907,washdc,Adlumia,fungosa,ffd,1997.0,152.0,1410.0060302734373,796.6323974609377,26.0,
32908,washdc,Aegopodium,podagraria,ffd,1985.0,146.0,1428.733709716799,897.1649719238293,17.0,
32909,washdc,Aegopodium,podagraria,ffd,1986.0,142.0,1294.7194763183606,770.4509460449243,21.0,
32910,washdc,Aegopodium,podagraria,ffd,1987.0,151.0,1364.5353759765621,799.482489013672,23.0,
32911,washdc,Aegopodium,podagraria,ffd,1988.0,150.0,1321.1591369628895,761.5304077148417,19.0,
32912,washdc,Aegopodium,podagraria,ffd,1989.0,148.0,1360.903277587898,777.8599670410204,24.0,
32913,washdc,Aegopodium,podagraria,ffd,1990.0,147.0,1612.9992736816464,949.9698852539129,38.0,
32914,washdc,Aegopodium,podagraria,ffd,1991.0,146.0,1546.7014343261746,922.8019348144595,14.0,
32915,washdc,Aegopodium,podagraria,ffd,1992.0,145.0,1285.8171875000073,704.8453552246144,19.0,
32916,washdc,Aegopodium,podagraria,ffd,1993.0,143.0,1210.350756835936,672.0133361816399,23.0,
32917,washdc,Aegopodium,podagraria,ffd,1994.0,149.0,1419.4022827148463,859.4888854980484,26.0,
32918,washdc,Aegopodium,podagraria,ffd,1995.0,148.0,1503.8206909179703,906.8761169433608,7.0,
32919,washdc,Aegopodium,podagraria,ffd,1996.0,149.0,1354.0769531249985,813.2258850097646,34.0,
32920,washdc,Aegopodium,podagraria,ffd,1997.0,147.0,1317.090899658203,728.7172668457035,26.0,
32921,washdc,Aegopodium,podagraria,ffd,1998.0,131.0,1240.6494628906335,674.6916259765685,24.0,
32922,washdc,Aegopodium,podagraria,ffd,1999.0,151.0,1431.8804626464848,818.4493652343754,16.0,
32923,washdc,Aegopodium,podagraria,ffd,2000.0,150.0,1508.3277893066374,917.9998840331991,18.0,
32924,washdc,Aegopodium,podagraria,ffd,2001.0,148.0,1335.995678710939,764.4699157714862,32.0,
32925,washdc,Aegopodium,podagraria,ffd,2002.0,148.0,1533.8705505371095,907.3818237304675,12.0,
32926,washdc,Aegopodium,podagraria,ffd,2003.0,147.0,1191.4431030273477,702.18981933594,30.0,
32927,washdc,Aegopodium,podagraria,ffd,2005.0,151.0,1365.5021667480523,785.2348632812536,19.0,
32928,washdc,Aegopodium,podagraria,ffd,2006.0,141.0,1384.302947998052,776.0647460937544,32.0,
32929,washdc,Aesculus,flava,ffd,1985.0,111.0,751.846533203128,395.27779541015843,17.0,
32930,washdc,Aesculus,flava,ffd,1986.0,120.0,884.0647338867212,469.79620361328483,21.0,
32931,washdc,Aesculus,flava,ffd,1989.0,136.0,1118.4730529785218,595.429742431644,24.0,
32932,washdc,Aesculus,flava,ffd,1992.0,133.0,1066.42733764649,545.4555053710972,19.0,
32933,washdc,Aesculus,flava,ffd,1993.0,120.0,786.9108947753894,363.5734741210936,23.0,
32934,washdc,Aesculus,flava,ffd,1995.0,126.0,1075.8803955078129,588.9358215332031,7.0,
32935,washdc,Aesculus,flava,ffd,1996.0,123.0,874.9619384765608,464.1108703613273,34.0,
32936,washdc,Aesculus,flava,ffd,1997.0,121.0,901.0361877441392,442.6625549316397,26.0,
32937,washdc,Aesculus,flava,ffd,1999.0,120.0,860.3850158691412,401.95391845703165,16.0,
32938,washdc,Aesculus,flava,ffd,2000.0,118.0,905.806500244139,475.4785949707005,18.0,
32939,washdc,Aesculus,flava,ffd,2001.0,121.0,853.2108703613305,416.6851074218778,32.0,
32940,washdc,Aesculus,flava,ffd,2002.0,124.0,1102.3390808105464,595.8503540039047,12.0,
32941,washdc,Agropyron,repens,ffd,1989.0,149.0,1380.3622253418039,792.3189147949263,24.0,
32942,washdc,Agropyron,repens,ffd,1995.0,142.0,1372.5681030273452,805.6235290527355,7.0,
32943,washdc,Agropyron,repens,ffd,1997.0,141.0,1212.735650634766,654.3620178222664,26.0,
32944,washdc,Agropyron,repens,ffd,1998.0,128.0,1186.6327270507893,635.6748901367243,24.0,
32945,washdc,Agropyron,repens,ffd,1999.0,151.0,1431.8804626464848,818.4493652343754,16.0,
32946,washdc,Agropyron,repens,ffd,2000.0,131.0,1135.66927490234,640.3413696289017,18.0,
32947,washdc,Agropyron,repens,ffd,2001.0,132.0,1051.4189331054704,559.8931701660179,32.0,
32948,washdc,Agropyron,repens,ffd,2003.0,150.0,1242.9606628418019,738.707379150394,30.0,
32949,washdc,Agropyron,repens,ffd,2006.0,131.0,1212.9386901855519,654.7004882812541,32.0,
32950,washdc,Agrostis,gigantea,ffd,1998.0,145.0,1509.7254882812554,873.7676513671906,24.0,
32951,washdc,Ailanthus,altissima,ffd,1985.0,134.0,1189.1182739257836,717.5495361328138,17.0,
32952,washdc,Ailanthus,altissima,ffd,1986.0,140.0,1255.3542846679698,741.0857543945333,21.0,
32953,washdc,Ailanthus,altissima,ffd,1987.0,148.0,1291.5233093261722,741.4704223632821,23.0,
32954,washdc,Ailanthus,altissima,ffd,1988.0,153.0,1391.8814697265616,817.2527404785139,19.0,
32955,washdc,Ailanthus,altissima,ffd,1990.0,141.0,1500.9289978027384,867.8996093750047,38.0,
32956,washdc,Ailanthus,altissima,ffd,1991.0,139.0,1389.1718750000036,800.2723754882885,14.0,
32957,washdc,Ailanthus,altissima,ffd,1993.0,152.0,1396.8052001953124,813.4677795410164,23.0,
32958,washdc,Ailanthus,altissima,ffd,1994.0,146.0,1360.595507812502,815.6821105957042,26.0,
32959,washdc,Ailanthus,altissima,ffd,1995.0,151.0,1566.3715454101573,954.4269714355478,7.0,
32960,washdc,Ailanthus,altissima,ffd,1997.0,150.0,1370.9231872558591,767.5495544433597,26.0,
32961,washdc,Ailanthus,altissima,ffd,1998.0,150.0,1618.71611938477,957.7582824707056,24.0,
32962,washdc,Ailanthus,altissima,ffd,1999.0,152.0,1455.4510131835937,837.0199157714843,16.0,
32963,washdc,Ailanthus,altissima,ffd,2000.0,148.0,1461.8872497558564,881.559344482418,18.0,
32964,washdc,Ailanthus,altissima,ffd,2001.0,150.0,1383.084777832033,801.5590148925802,32.0,
32965,washdc,Ailanthus,altissima,ffd,2002.0,147.0,1516.9591796875002,895.4704528808585,12.0,
32966,washdc,Ailanthus,altissima,ffd,2003.0,150.0,1242.9606628418019,738.707379150394,30.0,
32967,washdc,Ailanthus,altissima,ffd,2004.0,147.0,1434.1177490234406,887.267358398441,23.0,
32968,washdc,Aira,caryophyllea,ffd,1990.0,127.0,1249.1101440429711,686.0807556152375,38.0,
32969,washdc,Ajuga,reptans,ffd,1985.0,90.0,461.96812133789155,208.20449218749985,17.0,
32970,washdc,Ajuga,reptans,ffd,1986.0,97.0,586.5764709472666,287.3079406738302,21.0,
32971,washdc,Ajuga,reptans,ffd,1987.0,102.0,522.7837219238281,202.73083496093813,23.0,
32972,washdc,Ajuga,reptans,ffd,1988.0,94.0,490.7169738769524,211.0882446289047,19.0,
32973,washdc,Ajuga,reptans,ffd,1989.0,99.0,606.5166442871127,268.473333740235,24.0,
32974,washdc,Ajuga,reptans,ffd,1990.0,77.0,618.3809265136716,304.0146362304693,38.0,
32975,washdc,Ajuga,reptans,ffd,1992.0,110.0,727.4003173828182,321.4284851074255,19.0,
32976,washdc,Ajuga,reptans,ffd,1993.0,116.0,734.6075744628884,331.2701538085925,23.0,
32977,washdc,Ajuga,reptans,ffd,1994.0,100.0,557.763146972657,242.84974975585908,26.0,
32978,washdc,Ajuga,reptans,ffd,1995.0,99.0,669.436712646484,317.4921386718744,7.0,
32979,washdc,Ajuga,reptans,ffd,1996.0,112.0,691.2521362304667,335.40106811523304,34.0,
32980,washdc,Ajuga,reptans,ffd,1998.0,104.0,799.5683288574266,368.6104919433617,24.0,
32981,washdc,Ajuga,reptans,ffd,1999.0,115.0,797.9478820800791,364.5167846679696,16.0,
32982,washdc,Ajuga,reptans,ffd,2000.0,100.0,678.6661071777335,338.33820190429515,18.0,
32983,washdc,Ajuga,reptans,ffd,2001.0,105.0,637.017364501955,280.49160156250235,32.0,
32984,washdc,Ajuga,reptans,ffd,2002.0,104.0,761.2200622558582,354.7313354492163,12.0,
32985,washdc,Ajuga,reptans,ffd,2003.0,107.0,566.6745178222707,277.4212341308631,30.0,
