,site,genus,species,event,year,doy,GDD0,GDD5,ChillDaysOND,plt
207283,fargo,Acer,negundo,ffd,1956.0,132.0,183.97068481445388,50.797259521486524,67.0,
207284,fargo,Acer,negundo,ffd,1957.0,117.0,152.90452270507978,47.384472656251376,60.0,
207285,fargo,Acer,negundo,ffd,1960.0,129.0,220.94529418945274,60.23352050781034,77.0,
207286,fargo,Acer,negundo,ffd,2008.0,122.0,164.02550048827948,55.163012695312375,59.0,
207287,fargo,Acer,negundo,ffd,2009.0,115.0,160.27108154297173,52.826379394532296,62.0,
207288,fargo,Acer,negundo,ffd,2010.0,101.0,68.87017211914127,13.406048583984102,64.0,
207289,fargo,Acer,saccharinum,ffd,1910.0,80.0,,,,
207290,fargo,Acer,saccharinum,ffd,1911.0,111.0,,,,
207291,fargo,Acer,saccharinum,ffd,1912.0,99.0,,,,
207292,fargo,Acer,saccharinum,ffd,1913.0,103.0,,,,
207293,fargo,Acer,saccharinum,ffd,1914.0,105.0,,,,
207294,fargo,Acer,saccharinum,ffd,1915.0,93.0,,,,
207295,fargo,Acer,saccharinum,ffd,1916.0,108.0,,,,
207296,fargo,Acer,saccharinum,ffd,1917.0,103.0,,,,
207297,fargo,Acer,saccharinum,ffd,1918.0,85.0,,,,
207298,fargo,Acer,saccharinum,ffd,1919.0,104.0,,,,
207299,fargo,Acer,saccharinum,ffd,1920.0,108.0,,,,
207300,fargo,Acer,saccharinum,ffd,1921.0,93.0,,,,
207301,fargo,Acer,saccharinum,ffd,1922.0,97.0,,,,
207302,fargo,Acer,saccharinum,ffd,1923.0,109.0,,,,
207303,fargo,Acer,saccharinum,ffd,1924.0,97.0,,,,
207304,fargo,Acer,saccharinum,ffd,1925.0,89.0,,,,
207305,fargo,Acer,saccharinum,ffd,1926.0,106.0,,,,
207306,fargo,Acer,saccharinum,ffd,1927.0,101.0,,,,
207307,fargo,Acer,saccharinum,ffd,1928.0,92.0,,,,
207308,fargo,Acer,saccharinum,ffd,1929.0,93.0,,,,
207309,fargo,Acer,saccharinum,ffd,1930.0,94.0,,,,
207310,fargo,Acer,saccharinum,ffd,1931.0,96.0,,,,
207311,fargo,Acer,saccharinum,ffd,1932.0,105.0,,,,
207312,fargo,Acer,saccharinum,ffd,1933.0,105.0,,,,
207313,fargo,Acer,saccharinum,ffd,1934.0,103.0,,,,
207314,fargo,Acer,saccharinum,ffd,1935.0,101.0,,,,
207315,fargo,Acer,saccharinum,ffd,1936.0,109.0,,,,
207316,fargo,Acer,saccharinum,ffd,1937.0,106.0,,,,
207317,fargo,Acer,saccharinum,ffd,1938.0,85.0,,,,
207318,fargo,Acer,saccharinum,ffd,1939.0,104.0,,,,
207319,fargo,Acer,saccharinum,ffd,1940.0,109.0,,,,
207320,fargo,Acer,saccharinum,ffd,1941.0,100.0,,,,
207321,fargo,Acer,saccharinum,ffd,1942.0,93.0,,,,
207322,fargo,Acer,saccharinum,ffd,1943.0,98.0,,,,
207323,fargo,Acer,saccharinum,ffd,1944.0,104.0,,,,
207324,fargo,Acer,saccharinum,ffd,1945.0,81.0,,,,
207325,fargo,Acer,saccharinum,ffd,1946.0,86.0,,,,
207326,fargo,Acer,saccharinum,ffd,1947.0,110.0,,,,
207327,fargo,Acer,saccharinum,ffd,1948.0,107.0,,,,
207328,fargo,Acer,saccharinum,ffd,1949.0,101.0,68.15536499023432,15.731195068360194,69.0,
207329,fargo,Acer,saccharinum,ffd,1950.0,112.0,37.34666137695234,1.2145568847660684,63.0,
207330,fargo,Acer,saccharinum,ffd,1951.0,113.0,75.63359985351525,15.392309570312136,66.0,
207331,fargo,Acer,saccharinum,ffd,1952.0,107.0,83.05574340820334,20.623956298829285,73.0,
207332,fargo,Acer,saccharinum,ffd,1953.0,96.0,44.16582641601326,3.924023437500068,69.0,
207333,fargo,Acer,saccharinum,ffd,1954.0,100.0,32.86104125976533,2.920855712890045,56.0,
207334,fargo,Acer,saccharinum,ffd,1955.0,98.0,65.0134399414062,28.194696044922182,63.0,
207335,fargo,Acer,saccharinum,ffd,1956.0,111.0,45.24306030273226,2.131677246094057,67.0,
207336,fargo,Acer,saccharinum,ffd,1957.0,107.0,70.92356567382956,14.145849609376171,60.0,
207337,fargo,Acer,saccharinum,ffd,1958.0,93.0,51.13858032226631,5.740905761719091,72.0,
207338,fargo,Acer,saccharinum,ffd,1959.0,93.0,62.496356201173455,7.675415039064205,61.0,
207339,fargo,Acer,saccharinum,ffd,1960.0,106.0,70.63436889648443,15.312603759764158,77.0,
207340,fargo,Acer,saccharinum,ffd,2008.0,108.0,58.95615844726416,17.19000244140608,59.0,
207341,fargo,Acer,saccharinum,ffd,2009.0,105.0,68.41921386718951,10.97451171875008,62.0,
207342,fargo,Acer,saccharinum,ffd,2010.0,91.0,31.24953613281309,8.983648681641057,64.0,
207343,fargo,Acer,saccharum,ffd,1922.0,127.0,,,,
207344,fargo,Acer,saccharum,ffd,1924.0,138.0,,,,
207345,fargo,Acer,saccharum,ffd,1945.0,138.0,,,,
207346,fargo,Acer,saccharum,ffd,1955.0,121.0,344.2272888183608,192.4085449218768,63.0,
207347,fargo,Acer,saccharum,ffd,1956.0,143.0,319.582159423828,131.40873413086064,67.0,
207348,fargo,Acer,saccharum,ffd,1960.0,140.0,362.6933044433589,146.9815307617165,77.0,
207349,fargo,Acer,saccharum,ffd,1961.0,136.0,312.0938842773484,94.22698974609563,66.0,
207350,fargo,Achillea,millefolium,ffd,1910.0,166.0,,,,
207351,fargo,Achillea,millefolium,ffd,1911.0,167.0,,,,
207352,fargo,Achillea,millefolium,ffd,1913.0,166.0,,,,
207353,fargo,Achillea,millefolium,ffd,1915.0,167.0,,,,
207354,fargo,Achillea,millefolium,ffd,1917.0,176.0,,,,
207355,fargo,Achillea,millefolium,ffd,1918.0,155.0,,,,
207356,fargo,Achillea,millefolium,ffd,1920.0,172.0,,,,
207357,fargo,Achillea,millefolium,ffd,1954.0,171.0,837.6452148437501,474.1240966796864,56.0,
207358,fargo,Achillea,millefolium,ffd,2007.0,156.0,840.081939697268,487.3557495117217,75.0,
207359,fargo,Achillea,millefolium,ffd,2008.0,169.0,800.9415039062496,457.2519348144544,59.0,
207360,fargo,Achillea,millefolium,ffd,2009.0,169.0,852.2648620605487,475.19519653320316,62.0,
207361,fargo,Acidanthera,sp.,ffd,1960.0,262.0,2715.40087280274,1889.6890991210983,77.0,
207362,fargo,Actaea,rubra,ffd,1913.0,146.0,,,,
207363,fargo,Actaea,rubra,ffd,1919.0,145.0,,,,
207364,fargo,Actaea,rubra,ffd,1925.0,144.0,,,,
207365,fargo,Actaea,rubra,ffd,1938.0,139.0,,,,
207366,fargo,Actaea,rubra,ffd,1939.0,137.0,,,,
207367,fargo,Actaea,rubra,ffd,1940.0,144.0,,,,
207368,fargo,Actaea,rubra,ffd,1941.0,131.0,,,,
207369,fargo,Actaea,rubra,ffd,1943.0,147.0,,,,
207370,fargo,Actaea,rubra,ffd,1944.0,144.0,,,,
207371,fargo,Actaea,rubra,ffd,1945.0,150.0,,,,
207372,fargo,Actaea,rubra,ffd,1946.0,147.0,,,,
207373,fargo,Actaea,rubra,ffd,1947.0,144.0,,,,
207374,fargo,Actaea,rubra,ffd,1948.0,139.0,,,,
207375,fargo,Actaea,rubra,ffd,1949.0,132.0,409.95815429687605,206.60791015625188,69.0,
207376,fargo,Actaea,rubra,ffd,1950.0,154.0,430.7811157226562,211.27166137695377,63.0,
207377,fargo,Actaea,rubra,ffd,1951.0,138.0,384.9828124999978,199.81754760741967,66.0,
207378,fargo,Actaea,rubra,ffd,1952.0,144.0,555.1984619140641,307.76667480469,73.0,
207379,fargo,Actaea,rubra,ffd,1953.0,148.0,510.2500610351575,243.5018676757831,69.0,
207380,fargo,Actaea,rubra,ffd,1954.0,144.0,413.14367065429644,184.62255249023286,56.0,
207381,fargo,Actaea,rubra,ffd,1955.0,133.0,513.013531494142,301.194787597658,63.0,
207382,fargo,Actaea,rubra,ffd,1956.0,148.0,395.8603881835942,182.68696289062683,67.0,
207383,fargo,Actaea,rubra,ffd,1957.0,138.0,408.5404113769532,198.0203613281248,60.0,
207384,fargo,Actaea,rubra,ffd,1958.0,138.0,499.2301330566423,236.22390747070494,72.0,
207385,fargo,Actaea,rubra,ffd,1959.0,141.0,502.76690673828466,225.19099121094115,61.0,
207386,fargo,Actaea,rubra,ffd,1960.0,142.0,395.02282104492195,169.31104736327956,77.0,
207387,fargo,Actaea,rubra,ffd,2008.0,149.0,487.49518432617117,243.80561523437603,59.0,
207388,fargo,Aesculus,glabra,ffd,1960.0,143.0,414.361041259766,183.6492675781236,77.0,
207389,fargo,Aesculus,glabra,ffd,1961.0,150.0,505.64842529297266,217.78153076171986,66.0,
207390,fargo,Agastache,foeniculum,ffd,1910.0,196.0,,,,
207391,fargo,Agastache,foeniculum,ffd,1911.0,207.0,,,,
207392,fargo,Agastache,foeniculum,ffd,1917.0,202.0,,,,
207393,fargo,Agastache,foeniculum,ffd,1925.0,186.0,,,,
207394,fargo,Agoseris,glauca,ffd,1910.0,159.0,,,,
207395,fargo,Agoseris,glauca,ffd,1913.0,159.0,,,,
207396,fargo,Agoseris,glauca,ffd,1915.0,169.0,,,,
207397,fargo,Agoseris,glauca,ffd,1947.0,145.0,,,,
207398,fargo,Agoseris,glauca,ffd,1956.0,160.0,598.7619567871084,325.588531494141,67.0,
207399,fargo,Agoseris,glauca,ffd,2008.0,162.0,684.0059997558585,375.31643066406326,59.0,
207400,fargo,Agrimonia,striata,ffd,1921.0,177.0,,,,
207401,fargo,Agropyron,repens,ffd,1910.0,174.0,,,,
207402,fargo,Agropyron,repens,ffd,1911.0,167.0,,,,
207403,fargo,Agropyron,repens,ffd,1913.0,177.0,,,,
207404,fargo,Agropyron,repens,ffd,1915.0,186.0,,,,
207405,fargo,Agropyron,repens,ffd,1917.0,177.0,,,,
207406,fargo,Agropyron,repens,ffd,1921.0,168.0,,,,
207407,fargo,Agropyron,repens,ffd,1952.0,164.0,899.1969055175796,551.7651184082056,73.0,
207408,fargo,Agropyron,repens,ffd,1953.0,178.0,1049.2338867187514,632.4856933593768,69.0,
207409,fargo,Agropyron,repens,ffd,1954.0,177.0,958.094671630859,564.5735534667955,56.0,
207410,fargo,Agropyron,repens,ffd,1956.0,170.0,823.4131408691405,500.2397155761733,67.0,
207411,fargo,Agropyron,repens,ffd,1957.0,176.0,1008.345141601561,607.8250915527324,60.0,
207412,fargo,Agropyron,repens,ffd,1959.0,166.0,937.6761474609457,535.100231933602,61.0,
207413,fargo,Agropyron,repens,ffd,1960.0,170.0,849.4347290039075,483.72295532226514,77.0,
207414,fargo,Agropyron,smithii,ffd,1910.0,175.0,,,,
207415,fargo,Agropyron,smithii,ffd,1911.0,170.0,,,,
207416,fargo,Agropyron,trachycaulus,ffd,1910.0,175.0,,,,
207417,fargo,Agropyron,trachycaulus,ffd,1911.0,167.0,,,,
207418,fargo,Agropyron,trachycaulus,ffd,1913.0,176.0,,,,
207419,fargo,Agropyron,trachycaulus,ffd,1917.0,177.0,,,,
207420,fargo,Agropyron,trachycaulus,ffd,1921.0,170.0,,,,
207421,fargo,Agrostemma,githago,ffd,1910.0,174.0,,,,
207422,fargo,Agrostemma,githago,ffd,1917.0,199.0,,,,
207423,fargo,Agrostis,alba,ffd,1910.0,175.0,,,,
207424,fargo,Agrostis,scabra,ffd,1917.0,187.0,,,,
207425,fargo,Agrostis,scabra,ffd,1921.0,177.0,,,,
207426,fargo,Alisma,subcordatum,ffd,1910.0,177.0,,,,
207427,fargo,Alisma,subcordatum,ffd,1921.0,165.0,,,,
207428,fargo,Alisma,subcordatum,ffd,1925.0,200.0,,,,
207429,fargo,Alisma,subcordatum,ffd,1948.0,173.0,,,,
207430,fargo,Alisma,subcordatum,ffd,1954.0,193.0,1288.2078247070324,814.686706542969,56.0,
207431,fargo,Allionia,hirsuta,ffd,1925.0,200.0,,,,
207432,fargo,Allium,schoenoprasum,ffd,1942.0,154.0,,,,
207433,fargo,Allium,schoenoprasum,ffd,1954.0,163.0,690.4667663574227,366.94564819335926,56.0,
207434,fargo,Allium,schoenoprasum,ffd,1955.0,150.0,807.0619812011722,510.24323730468825,63.0,
207435,fargo,Allium,schoenoprasum,ffd,1958.0,148.0,644.4430541992226,331.43682861328523,72.0,
207436,fargo,Allium,schoenoprasum,ffd,1960.0,156.0,631.8360290527344,336.12425537109186,77.0,
207437,fargo,Allium,stellatum,ffd,1910.0,222.0,,,,
207438,fargo,Allium,stellatum,ffd,1913.0,215.0,,,,
207439,fargo,Allium,stellatum,ffd,1916.0,213.0,,,,
207440,fargo,Allium,stellatum,ffd,1919.0,206.0,,,,
207441,fargo,Allium,stellatum,ffd,1920.0,218.0,,,,
207442,fargo,Allium,stellatum,ffd,1924.0,227.0,,,,
207443,fargo,Allium,stellatum,ffd,1925.0,200.0,,,,
207444,fargo,Allium,stellatum,ffd,2007.0,206.0,1925.170898437505,1322.444708251959,75.0,
207445,fargo,Allium,stellatum,ffd,2008.0,226.0,1969.9952636718758,1341.3056945800809,59.0,
207446,fargo,Allium,stellatum,ffd,2009.0,217.0,1772.7494628906277,1155.6797973632824,62.0,
207447,fargo,Allium,textile,ffd,1910.0,133.0,,,,
207448,fargo,Allium,textile,ffd,1911.0,126.0,,,,
207449,fargo,Allium,textile,ffd,1913.0,155.0,,,,
207450,fargo,Allium,textile,ffd,1918.0,155.0,,,,
207451,fargo,Allium,textile,ffd,1919.0,145.0,,,,
207452,fargo,Allium,textile,ffd,1920.0,146.0,,,,
207453,fargo,Allium,textile,ffd,1922.0,134.0,,,,
207454,fargo,Allium,textile,ffd,1934.0,140.0,,,,
207455,fargo,Allium,textile,ffd,1949.0,128.0,350.1773559570319,166.82711181640775,69.0,
207456,fargo,Allium,textile,ffd,1955.0,135.0,554.0151367187509,332.196392822267,63.0,
207457,fargo,Allium,textile,ffd,1961.0,144.0,421.58547363281656,163.71857910156376,66.0,
207458,fargo,Allium,textile,ffd,2009.0,153.0,604.7593750000034,307.68970947265797,62.0,
207459,fargo,Allium,tricoccum,ffd,1921.0,177.0,,,,
207460,fargo,Allium,tricoccum,ffd,1922.0,185.0,,,,
207461,fargo,Allium,tricoccum,ffd,1925.0,179.0,,,,
207462,fargo,Allium,tricoccum,ffd,1936.0,173.0,,,,
207463,fargo,Allium,tricoccum,ffd,1950.0,190.0,1102.1392028808611,702.6297485351589,63.0,
207464,fargo,Alopecurus,aequalis,ffd,1910.0,150.0,,,,
207465,fargo,Alopecurus,aequalis,ffd,1911.0,157.0,,,,
207466,fargo,Alopecurus,aequalis,ffd,1913.0,159.0,,,,
207467,fargo,Alopecurus,aequalis,ffd,1915.0,153.0,,,,
207468,fargo,Alopecurus,aequalis,ffd,1917.0,168.0,,,,
207469,fargo,Alopecurus,aequalis,ffd,1920.0,165.0,,,,
207470,fargo,Alopecurus,aequalis,ffd,1926.0,164.0,,,,
207471,fargo,Alopecurus,pratensis,ffd,1917.0,146.0,,,,
207472,fargo,Alopecurus,pratensis,ffd,1954.0,152.0,512.4812683105465,243.960150146483,56.0,
207473,fargo,Alopecurus,pratensis,ffd,1958.0,135.0,453.37590332031317,205.36967773437584,72.0,
207474,fargo,Amaranthus,graecizans,ffd,1910.0,168.0,,,,
207475,fargo,Amaranthus,graecizans,ffd,1911.0,157.0,,,,
207476,fargo,Amaranthus,graecizans,ffd,1917.0,176.0,,,,
207477,fargo,Amaranthus,graecizans,ffd,1928.0,158.0,,,,
207478,fargo,Amaranthus,graecizans,ffd,1929.0,167.0,,,,
207479,fargo,Amaranthus,graecizans,ffd,1957.0,170.0,905.1106201171846,534.5905700683561,60.0,
207480,fargo,Amaranthus,graecizans,ffd,1961.0,162.0,716.9924682617241,369.12557373047116,66.0,
207481,fargo,Amaranthus,retroflexus,ffd,1910.0,183.0,,,,
207482,fargo,Amaranthus,retroflexus,ffd,1911.0,185.0,,,,
207483,fargo,Amaranthus,retroflexus,ffd,1913.0,187.0,,,,
207484,fargo,Amaranthus,retroflexus,ffd,1917.0,202.0,,,,
207485,fargo,Amaranthus,retroflexus,ffd,1921.0,176.0,,,,
207486,fargo,Amaranthus,retroflexus,ffd,1923.0,166.0,,,,
207487,fargo,Amaranthus,retroflexus,ffd,1953.0,191.0,1297.0495117187527,815.3013183593782,69.0,
207488,fargo,Amaranthus,retroflexus,ffd,1954.0,186.0,1138.3258178710942,699.8046997070307,56.0,
207489,fargo,Amaranthus,retroflexus,ffd,1955.0,191.0,1582.4650817871088,1080.646337890625,63.0,
207490,fargo,Amaranthus,retroflexus,ffd,1956.0,197.0,1356.007397460939,897.8339721679719,67.0,
207491,fargo,Amaranthus,tuberculatus,ffd,1910.0,215.0,,,,
207492,fargo,Amaranthus,tuberculatus,ffd,1924.0,227.0,,,,
207493,fargo,Ambrosia,artemisifolia,ffd,1910.0,209.0,,,,
207494,fargo,Ambrosia,artemisifolia,ffd,1912.0,206.0,,,,
207495,fargo,Ambrosia,artemisifolia,ffd,1917.0,222.0,,,,
207496,fargo,Ambrosia,artemisifolia,ffd,1954.0,222.0,1908.212774658204,1289.6916564941403,56.0,
207497,fargo,Ambrosia,artemisifolia,ffd,1957.0,222.0,2019.7598388671888,1389.2397888183602,60.0,
207498,fargo,Ambrosia,trifida,ffd,1910.0,176.0,,,,
207499,fargo,Ambrosia,trifida,ffd,1912.0,192.0,,,,
207500,fargo,Ambrosia,trifida,ffd,1913.0,182.0,,,,
207501,fargo,Ambrosia,trifida,ffd,1916.0,213.0,,,,
207502,fargo,Ambrosia,trifida,ffd,1917.0,202.0,,,,
207503,fargo,Ambrosia,trifida,ffd,1919.0,203.0,,,,
207504,fargo,Ambrosia,trifida,ffd,1920.0,214.0,,,,
207505,fargo,Ambrosia,trifida,ffd,1921.0,187.0,,,,
207506,fargo,Ambrosia,trifida,ffd,1923.0,186.0,,,,
207507,fargo,Ambrosia,trifida,ffd,1925.0,200.0,,,,
207508,fargo,Ambrosia,trifida,ffd,1929.0,201.0,,,,
207509,fargo,Ambrosia,trifida,ffd,1956.0,207.0,1546.4575622558627,1038.2841369628954,67.0,
207510,fargo,Ambrosia,trifida,ffd,1957.0,205.0,1648.7172485351557,1103.1971984863271,60.0,
207511,fargo,Amelanchier,alnifolia,ffd,1910.0,121.0,,,,
207512,fargo,Amelanchier,alnifolia,ffd,1912.0,127.0,,,,
207513,fargo,Amelanchier,alnifolia,ffd,1913.0,127.0,,,,
207514,fargo,Amelanchier,alnifolia,ffd,1917.0,137.0,,,,
207515,fargo,Amelanchier,alnifolia,ffd,1918.0,125.0,,,,
207516,fargo,Amelanchier,alnifolia,ffd,1919.0,137.0,,,,
207517,fargo,Amelanchier,alnifolia,ffd,1920.0,138.0,,,,
207518,fargo,Amelanchier,alnifolia,ffd,1921.0,128.0,,,,
207519,fargo,Amelanchier,alnifolia,ffd,1922.0,129.0,,,,
207520,fargo,Amelanchier,alnifolia,ffd,1923.0,137.0,,,,
207521,fargo,Amelanchier,alnifolia,ffd,1924.0,146.0,,,,
207522,fargo,Amelanchier,alnifolia,ffd,1925.0,116.0,,,,
207523,fargo,Amelanchier,alnifolia,ffd,1926.0,127.0,,,,
207524,fargo,Amelanchier,alnifolia,ffd,1927.0,136.0,,,,
207525,fargo,Amelanchier,alnifolia,ffd,1928.0,132.0,,,,
207526,fargo,Amelanchier,alnifolia,ffd,1929.0,134.0,,,,
207527,fargo,Amelanchier,alnifolia,ffd,1932.0,132.0,,,,
207528,fargo,Amelanchier,alnifolia,ffd,1934.0,127.0,,,,
207529,fargo,Amelanchier,alnifolia,ffd,1935.0,139.0,,,,
207530,fargo,Amelanchier,alnifolia,ffd,1936.0,136.0,,,,
207531,fargo,Amelanchier,alnifolia,ffd,1937.0,133.0,,,,
207532,fargo,Amelanchier,alnifolia,ffd,1938.0,120.0,,,,
207533,fargo,Amelanchier,alnifolia,ffd,1939.0,124.0,,,,
207534,fargo,Amelanchier,alnifolia,ffd,1940.0,134.0,,,,
207535,fargo,Amelanchier,alnifolia,ffd,1941.0,123.0,,,,
207536,fargo,Amelanchier,alnifolia,ffd,1942.0,117.0,,,,
207537,fargo,Amelanchier,alnifolia,ffd,1943.0,130.0,,,,
207538,fargo,Amelanchier,alnifolia,ffd,1945.0,134.0,,,,
207539,fargo,Amelanchier,alnifolia,ffd,1946.0,145.0,,,,
207540,fargo,Amelanchier,alnifolia,ffd,1947.0,137.0,,,,
207541,fargo,Amelanchier,alnifolia,ffd,1950.0,147.0,331.050781250001,146.54132690429861,63.0,
207542,fargo,Amelanchier,alnifolia,ffd,1951.0,132.0,286.33071899413864,131.1654541015605,66.0,
207543,fargo,Amelanchier,alnifolia,ffd,1952.0,120.0,247.1606140136726,119.72882690429856,73.0,
207544,fargo,Amelanchier,alnifolia,ffd,1953.0,137.0,363.62979736328015,151.88160400390575,69.0,
207545,fargo,Amelanchier,alnifolia,ffd,1954.0,139.0,338.34560546875036,134.82448730468678,56.0,
207546,fargo,Amelanchier,alnifolia,ffd,1955.0,120.0,326.79714965820483,179.9784057617208,63.0,
207547,fargo,Amelanchier,alnifolia,ffd,1956.0,143.0,319.582159423828,131.40873413086064,67.0,
207548,fargo,Amelanchier,alnifolia,ffd,1957.0,128.0,282.70432128906407,122.18427124023566,60.0,
207549,fargo,Amelanchier,alnifolia,ffd,1958.0,128.0,346.84130859375,133.83508300781267,72.0,
207550,fargo,Amelanchier,alnifolia,ffd,1960.0,135.0,292.0893615722648,101.37758789062241,77.0,
207551,fargo,Amelanchier,alnifolia,ffd,1961.0,140.0,359.1941406250045,121.32724609375168,66.0,
207552,fargo,Amelanchier,alnifolia,ffd,2008.0,140.0,359.3408813476549,160.65131225585975,59.0,
207553,fargo,Amelanchier,alnifolia,ffd,2009.0,137.0,372.38447265625405,155.31480712890863,62.0,
207554,fargo,Ammannia,coccinea,ffd,1942.0,198.0,,,,
207555,fargo,Amorpha,canescens,ffd,1910.0,191.0,,,,
207556,fargo,Amorpha,canescens,ffd,1913.0,182.0,,,,
207557,fargo,Amorpha,canescens,ffd,1922.0,183.0,,,,
207558,fargo,Amorpha,canescens,ffd,1923.0,178.0,,,,
207559,fargo,Amorpha,canescens,ffd,1950.0,197.0,1236.6072387695347,802.0977844238321,63.0,
207560,fargo,Amorpha,canescens,ffd,1959.0,187.0,1348.5451599121188,840.9692443847755,61.0,
207561,fargo,Amorpha,canescens,ffd,1961.0,189.0,1272.6526428222705,789.7857482910179,66.0,
207562,fargo,Amorpha,canescens,ffd,2007.0,178.0,1299.3215515136767,836.5953613281304,75.0,
207563,fargo,Amorpha,canescens,ffd,2008.0,195.0,1311.9906311035174,838.3010620117219,59.0,
207564,fargo,Amorpha,canescens,ffd,2009.0,189.0,1238.654998779297,761.5853332519516,62.0,
207565,fargo,Amorpha,fruticosa,ffd,1929.0,167.0,,,,
207566,fargo,Amorpha,fruticosa,ffd,1943.0,137.0,,,,
207567,fargo,Amorpha,fruticosa,ffd,1948.0,154.0,,,,
207568,fargo,Amorpha,fruticosa,ffd,1950.0,166.0,654.8347229003916,375.3252685546891,63.0,
207569,fargo,Amorpha,fruticosa,ffd,1952.0,144.0,555.1984619140641,307.76667480469,73.0,
207570,fargo,Amorpha,fruticosa,ffd,1955.0,167.0,1099.1456787109387,717.3269348144545,63.0,
207571,fargo,Amphicarpa,bracteata,ffd,1910.0,214.0,,,,
207572,fargo,Andropogon,gerardii,ffd,1910.0,209.0,,,,
207573,fargo,Andropogon,gerardii,ffd,1916.0,213.0,,,,
207574,fargo,Andropogon,gerardii,ffd,1918.0,225.0,,,,
